,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised,EV Model,Missing Type
0,BISSE,0.09946716426375608,0.0999994329181141,0.1,0.09969002473384517,0.0999962423570424,0.0998846244730028,0.09985212594972617,0.0999933901745215,0.09641282401761207,0.09641282401761207,0.09641282401761207,0.09641282401761207,0.09641282401761207,BISSE,phyloNa
1,BISSE,0.1397441124911705,0.18823188831156798,0.168679012345679,0.1663718130886602,0.1799325029092143,0.18243228486818464,0.16066949970195987,0.1618711406855198,0.19960691704820982,0.1459288396268128,0.15992263468544018,0.19540663112513448,0.19313370154851064,BISSE,phyloNa
2,BISSE,0.18278318997274676,0.19839223696360367,0.152,0.25741534844395014,0.2599262505558924,0.30823189176424654,0.2602358685588161,0.25938416009510107,0.23338409643384,0.2511521721527482,0.5453359360918345,0.249408616167425,0.25387718184789515,BISSE,phyloNa
3,BISSE,0.11067115211811374,0.1601900218544155,0.1877530864197531,0.09046397656997604,0.09009811563195408,0.0937741640897586,0.09003033940003576,0.09008507457366667,0.09229559126723168,0.09060255482833929,0.12140482630762875,0.0911790207348073,0.0918847754892963,BISSE,phyloNa
4,BISSE,0.0001111302948358474,9.194433074862923e-10,0.0002373021980273489,0.2437323959886319,0.26692935793536066,0.2821673523221631,0.2670907082097762,0.26779766942961597,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,BISSE,phyloNa
5,BISSE,0.20871856296669083,0.23623265093678797,0.16977783101110802,0.23056794522124754,0.22730717997817784,0.24416841994054775,0.23184572482009017,0.25842283718085096,0.22482713520270084,0.21314247134354708,0.1396181201270441,0.3597106890669831,0.2429071357778146,BISSE,phyloNa
6,BISSE,0.0001138203799179237,7.721705354110855e-10,0.0001720351031027455,0.2515384777539576,0.26217981064995916,0.26547342310739713,0.2607892270352533,0.2623544502513729,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,BISSE,phyloNa
7,BISSE,0.10718319645621685,0.18627677591816605,0.10898765432098764,0.1674205908982152,0.16718740637784152,0.2059377091326177,0.17447563583920495,0.1856451715144356,0.3121236713827645,0.12940146195046653,0.18674012054902642,0.16024939125350962,0.14576935047565515,BISSE,phyloNa
8,BISSE,0.25420104246169617,0.26537968744753865,0.2991379719416789,0.27284143821673895,0.28048927824477593,0.24883985069992196,0.30041105452865413,0.32484985382892456,0.29742142101315994,0.277831214915469,0.2069282692491134,0.2766309263813089,0.2904941147677861,BISSE,phyloNa
9,BISSE,0.14471518448760035,0.12971639211746686,0.09238361284652072,0.08224746108864825,0.07420081958640981,0.08837045088232029,0.10045183318926712,0.09058742604229955,0.08364543106018485,0.09411816481992731,0.04583230228834283,0.09606920639686005,0.1350513590676449,BISSE,phyloNa
10,BISSE,0.23241052662545503,0.2625434033042552,0.2049382716049383,0.20240937394564704,0.20645077066335343,0.1919653479289755,0.2303468512862424,0.27921946461646496,0.2923773285458363,0.3135293064649554,0.21779870832239365,0.2740467548426989,0.17391719460141042,BISSE,phyloNa
11,BISSE,0.3179223349827346,0.39463799285157747,0.2944444444444445,0.3230124332219105,0.33293189930582445,0.32602179240575085,0.39712173881547413,0.39535071287061496,0.3995408072404424,0.3408401101471134,0.36664537575830847,0.3938848873727545,0.3864526868346906,BISSE,phyloNa
12,BISSE,0.00011381635070091725,3.0916254661235943e-10,0.0,0.2271206951125923,0.21176283913176683,0.20901392400899121,0.2066783812055873,0.19974347438433096,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,BISSE,phyloNa
13,BISSE,0.08240810700412884,0.07198609392272949,0.09644444444444444,0.11724029777206937,0.11602059581627397,0.08455637891695313,0.11682290978188085,0.11743575948691795,0.08323387322166617,0.10099214104791251,0.14784414852699673,0.08334346768262868,0.11538486190428958,BISSE,phyloNa
