"","t52","t99","t100","t12","t104","t105","t4","t5","t11","t86","t87","t9","t32","t111","t112","t125","t128","t129","t27","t49","t132","t133","t101","t58","t59","t28","t29","t122","t123","t113","t88","t38","t39","t54","t73","t74","t33","t21","t31","t34","t69","t109","t110","t75","t76","t23","t15","t16","t14","t6","t2","t42","t43","t24","t25","t18","t13","t120","t121","t7","t8","t3","t82","t84","t85","t91","t92","t98","t107","t108","t126","t127","t124","t106","t56","t57","t53","t19","t17","t95","t96","t64","t114","t115","t81","t50","t51","t48","t70","t71","t37","t44","t45","t77","t78","t65","t66","t89","t90","t20","t26","t62","t63","t72","t102","t103","t116","t117","t83","t97","t130","t131","t79","t80","t30","t35","t36","t10","t55","t67","t68","t118","t119","t22","t60","t61","t46","t47","t93","t94","t40","t41","t1"
"t52",0,1.5858834032,1.5858834032,5.1188474796,7.605668789,7.605668789,4.87477325702,5.42223530282,5.81462339754,7.96369655544,7.96369655544,6.4048478277,7.96369655526,7.96369655516,7.96369655516,7.96369655549,7.9636965555,7.9636965555,7.96369655486,7.96369655516,7.963696555126,7.963696555126,7.96369655514,7.96369655514,7.96369655514,7.04778522159,7.68473280719,7.9636965552,7.9636965552,7.96369655516,7.96369655516,7.963696555136,7.963696555136,7.963696555236,7.894954504236,7.963696555236,7.963696554936,7.51800163588,7.96369655498,7.15642911683,7.96369655513,7.96369655513,7.96369655513,7.9636965551,7.9636965551,6.9803290418,7.96369655478,6.40400089088,5.95072659978,5.07462426526,9.6461000249,8.9588955674,9.6461000253,9.6461000246,8.5263323638,7.76971849948,9.20521650289,10.72165793899,10.72165793899,7.91602722457,8.04286850659,7.15609743299,10.72165793949,10.72165793948,10.72165793948,10.72165793919,10.72165793919,10.72165793919,10.7216579392,10.7216579392,10.72165793911,10.72165793911,10.72165793909,10.72165793909,10.72165793919,10.72165793919,10.72165793909,9.63522853449,8.87786252849,10.72165793909,10.45303524853,10.64594480799,10.72165793899,10.72165793899,10.72165793899,10.69325141973,10.72165793893,10.72165793898,10.72165793898,10.72165793898,10.72165793899,10.39046092209,10.72165793899,10.72165793879,10.72165793879,10.72165793875,10.72165793875,10.72165793879,10.72165793879,9.97389472916,10.72165793936,10.72165793906,10.10553944955,10.72165793899,10.72165793899,10.72165793899,10.72165793895,10.72165793895,10.72165793905,10.721657939,10.72165793906,10.72165793906,10.72165793909,10.72165793909,10.72165793909,10.36292584669,10.72165793899,9.61901103649,10.72165793909,10.72165793904,10.72165793904,10.72165793929,10.72165793929,10.72165793929,10.72165793899,10.72165793899,10.72165793908,10.72165793908,10.72165793907,10.45767417639,10.72165793907,10.21591572677,6.79110954799
"t99",1.5858834032,0,0.566513687,5.1188474796,7.605668789,7.605668789,4.87477325702,5.42223530282,5.81462339754,7.96369655544,7.96369655544,6.4048478277,7.96369655526,7.96369655516,7.96369655516,7.96369655549,7.9636965555,7.9636965555,7.96369655486,7.96369655516,7.963696555126,7.963696555126,7.96369655514,7.96369655514,7.96369655514,7.04778522159,7.68473280719,7.9636965552,7.9636965552,7.96369655516,7.96369655516,7.963696555136,7.963696555136,7.963696555236,7.894954504236,7.963696555236,7.963696554936,7.51800163588,7.96369655498,7.15642911683,7.96369655513,7.96369655513,7.96369655513,7.9636965551,7.9636965551,6.9803290418,7.96369655478,6.40400089088,5.95072659978,5.07462426526,9.6461000249,8.9588955674,9.6461000253,9.6461000246,8.5263323638,7.76971849948,9.20521650289,10.72165793899,10.72165793899,7.91602722457,8.04286850659,7.15609743299,10.72165793949,10.72165793948,10.72165793948,10.72165793919,10.72165793919,10.72165793919,10.7216579392,10.7216579392,10.72165793911,10.72165793911,10.72165793909,10.72165793909,10.72165793919,10.72165793919,10.72165793909,9.63522853449,8.87786252849,10.72165793909,10.45303524853,10.64594480799,10.72165793899,10.72165793899,10.72165793899,10.69325141973,10.72165793893,10.72165793898,10.72165793898,10.72165793898,10.72165793899,10.39046092209,10.72165793899,10.72165793879,10.72165793879,10.72165793875,10.72165793875,10.72165793879,10.72165793879,9.97389472916,10.72165793936,10.72165793906,10.10553944955,10.72165793899,10.72165793899,10.72165793899,10.72165793895,10.72165793895,10.72165793905,10.721657939,10.72165793906,10.72165793906,10.72165793909,10.72165793909,10.72165793909,10.36292584669,10.72165793899,9.61901103649,10.72165793909,10.72165793904,10.72165793904,10.72165793929,10.72165793929,10.72165793929,10.72165793899,10.72165793899,10.72165793908,10.72165793908,10.72165793907,10.45767417639,10.72165793907,10.21591572677,6.79110954799
"t100",1.5858834032,0.566513687,0,5.1188474796,7.605668789,7.605668789,4.87477325702,5.42223530282,5.81462339754,7.96369655544,7.96369655544,6.4048478277,7.96369655526,7.96369655516,7.96369655516,7.96369655549,7.9636965555,7.9636965555,7.96369655486,7.96369655516,7.963696555126,7.963696555126,7.96369655514,7.96369655514,7.96369655514,7.04778522159,7.68473280719,7.9636965552,7.9636965552,7.96369655516,7.96369655516,7.963696555136,7.963696555136,7.963696555236,7.894954504236,7.963696555236,7.963696554936,7.51800163588,7.96369655498,7.15642911683,7.96369655513,7.96369655513,7.96369655513,7.9636965551,7.9636965551,6.9803290418,7.96369655478,6.40400089088,5.95072659978,5.07462426526,9.6461000249,8.9588955674,9.6461000253,9.6461000246,8.5263323638,7.76971849948,9.20521650289,10.72165793899,10.72165793899,7.91602722457,8.04286850659,7.15609743299,10.72165793949,10.72165793948,10.72165793948,10.72165793919,10.72165793919,10.72165793919,10.7216579392,10.7216579392,10.72165793911,10.72165793911,10.72165793909,10.72165793909,10.72165793919,10.72165793919,10.72165793909,9.63522853449,8.87786252849,10.72165793909,10.45303524853,10.64594480799,10.72165793899,10.72165793899,10.72165793899,10.69325141973,10.72165793893,10.72165793898,10.72165793898,10.72165793898,10.72165793899,10.39046092209,10.72165793899,10.72165793879,10.72165793879,10.72165793875,10.72165793875,10.72165793879,10.72165793879,9.97389472916,10.72165793936,10.72165793906,10.10553944955,10.72165793899,10.72165793899,10.72165793899,10.72165793895,10.72165793895,10.72165793905,10.721657939,10.72165793906,10.72165793906,10.72165793909,10.72165793909,10.72165793909,10.36292584669,10.72165793899,9.61901103649,10.72165793909,10.72165793904,10.72165793904,10.72165793929,10.72165793929,10.72165793929,10.72165793899,10.72165793899,10.72165793908,10.72165793908,10.72165793907,10.45767417639,10.72165793907,10.21591572677,6.79110954799
"t12",5.1188474796,5.1188474796,5.1188474796,0,7.6056687894,7.6056687894,4.87477325742,5.42223530322,5.81462339794,7.96369655584,7.96369655584,6.4048478281,7.96369655566,7.96369655556,7.96369655556,7.96369655589,7.9636965559,7.9636965559,7.96369655526,7.96369655556,7.963696555526,7.963696555526,7.96369655554,7.96369655554,7.96369655554,7.04778522199,7.68473280759,7.9636965556,7.9636965556,7.96369655556,7.96369655556,7.963696555536,7.963696555536,7.963696555636,7.894954504636,7.963696555636,7.963696555336,7.51800163628,7.96369655538,7.15642911723,7.96369655553,7.96369655553,7.96369655553,7.9636965555,7.9636965555,6.9803290422,7.96369655518,6.40400089128,5.95072660018,5.07462426566,9.6461000253,8.9588955678,9.6461000257,9.646100025,8.5263323642,7.76971849988,9.20521650329,10.72165793939,10.72165793939,7.91602722497,8.04286850699,7.15609743339,10.72165793989,10.72165793988,10.72165793988,10.72165793959,10.72165793959,10.72165793959,10.7216579396,10.7216579396,10.72165793951,10.72165793951,10.72165793949,10.72165793949,10.72165793959,10.72165793959,10.72165793949,9.63522853489,8.87786252889,10.72165793949,10.45303524893,10.64594480839,10.72165793939,10.72165793939,10.72165793939,10.69325142013,10.72165793933,10.72165793938,10.72165793938,10.72165793938,10.72165793939,10.39046092249,10.72165793939,10.72165793919,10.72165793919,10.72165793915,10.72165793915,10.72165793919,10.72165793919,9.97389472956,10.72165793976,10.72165793946,10.10553944995,10.72165793939,10.72165793939,10.72165793939,10.72165793935,10.72165793935,10.72165793945,10.7216579394,10.72165793946,10.72165793946,10.72165793949,10.72165793949,10.72165793949,10.36292584709,10.72165793939,9.61901103689,10.72165793949,10.72165793944,10.72165793944,10.72165793969,10.72165793969,10.72165793969,10.72165793939,10.72165793939,10.72165793948,10.72165793948,10.72165793947,10.45767417679,10.72165793947,10.21591572717,6.79110954839
"t104",7.605668789,7.605668789,7.605668789,7.6056687894,0,0.5380033108,4.87477325682,5.42223530262,5.81462339734,7.96369655524,7.96369655524,6.4048478275,7.96369655506,7.96369655496,7.96369655496,7.96369655529,7.9636965553,7.9636965553,7.96369655466,7.96369655496,7.963696554926,7.963696554926,7.96369655494,7.96369655494,7.96369655494,7.04778522139,7.68473280699,7.963696555,7.963696555,7.96369655496,7.96369655496,7.963696554936,7.963696554936,7.963696555036,7.894954504036,7.963696555036,7.963696554736,7.51800163568,7.96369655478,7.15642911663,7.96369655493,7.96369655493,7.96369655493,7.9636965549,7.9636965549,6.9803290416,7.96369655458,6.40400089068,5.95072659958,5.07462426506,9.6461000247,8.9588955672,9.6461000251,9.6461000244,8.5263323636,7.76971849928,9.20521650269,10.72165793879,10.72165793879,7.91602722437,8.04286850639,7.15609743279,10.72165793929,10.72165793928,10.72165793928,10.72165793899,10.72165793899,10.72165793899,10.721657939,10.721657939,10.72165793891,10.72165793891,10.72165793889,10.72165793889,10.72165793899,10.72165793899,10.72165793889,9.63522853429,8.87786252829,10.72165793889,10.45303524833,10.64594480779,10.72165793879,10.72165793879,10.72165793879,10.69325141953,10.72165793873,10.72165793878,10.72165793878,10.72165793878,10.72165793879,10.39046092189,10.72165793879,10.72165793859,10.72165793859,10.72165793855,10.72165793855,10.72165793859,10.72165793859,9.97389472896,10.72165793916,10.72165793886,10.10553944935,10.72165793879,10.72165793879,10.72165793879,10.72165793875,10.72165793875,10.72165793885,10.7216579388,10.72165793886,10.72165793886,10.72165793889,10.72165793889,10.72165793889,10.36292584649,10.72165793879,9.61901103629,10.72165793889,10.72165793884,10.72165793884,10.72165793909,10.72165793909,10.72165793909,10.72165793879,10.72165793879,10.72165793888,10.72165793888,10.72165793887,10.45767417619,10.72165793887,10.21591572657,6.79110954779
"t105",7.605668789,7.605668789,7.605668789,7.6056687894,0.5380033108,0,4.87477325682,5.42223530262,5.81462339734,7.96369655524,7.96369655524,6.4048478275,7.96369655506,7.96369655496,7.96369655496,7.96369655529,7.9636965553,7.9636965553,7.96369655466,7.96369655496,7.963696554926,7.963696554926,7.96369655494,7.96369655494,7.96369655494,7.04778522139,7.68473280699,7.963696555,7.963696555,7.96369655496,7.96369655496,7.963696554936,7.963696554936,7.963696555036,7.894954504036,7.963696555036,7.963696554736,7.51800163568,7.96369655478,7.15642911663,7.96369655493,7.96369655493,7.96369655493,7.9636965549,7.9636965549,6.9803290416,7.96369655458,6.40400089068,5.95072659958,5.07462426506,9.6461000247,8.9588955672,9.6461000251,9.6461000244,8.5263323636,7.76971849928,9.20521650269,10.72165793879,10.72165793879,7.91602722437,8.04286850639,7.15609743279,10.72165793929,10.72165793928,10.72165793928,10.72165793899,10.72165793899,10.72165793899,10.721657939,10.721657939,10.72165793891,10.72165793891,10.72165793889,10.72165793889,10.72165793899,10.72165793899,10.72165793889,9.63522853429,8.87786252829,10.72165793889,10.45303524833,10.64594480779,10.72165793879,10.72165793879,10.72165793879,10.69325141953,10.72165793873,10.72165793878,10.72165793878,10.72165793878,10.72165793879,10.39046092189,10.72165793879,10.72165793859,10.72165793859,10.72165793855,10.72165793855,10.72165793859,10.72165793859,9.97389472896,10.72165793916,10.72165793886,10.10553944935,10.72165793879,10.72165793879,10.72165793879,10.72165793875,10.72165793875,10.72165793885,10.7216579388,10.72165793886,10.72165793886,10.72165793889,10.72165793889,10.72165793889,10.36292584649,10.72165793879,9.61901103629,10.72165793889,10.72165793884,10.72165793884,10.72165793909,10.72165793909,10.72165793909,10.72165793879,10.72165793879,10.72165793888,10.72165793888,10.72165793887,10.45767417619,10.72165793887,10.21591572657,6.79110954779
"t4",4.87477325702,4.87477325702,4.87477325702,4.87477325742,4.87477325682,4.87477325682,0,2.3120839392,2.70447203392,4.85354519182,4.85354519182,3.29469646408,4.85354519164,4.85354519154,4.85354519154,4.85354519187,4.85354519188,4.85354519188,4.85354519124,4.85354519154,4.853545191506,4.853545191506,4.85354519152,4.85354519152,4.85354519152,3.93763385797,4.57458144357,4.85354519158,4.85354519158,4.85354519154,4.85354519154,4.853545191516,4.853545191516,4.853545191616,4.784803140616,4.853545191616,4.853545191316,4.40785027226,4.85354519136,4.04627775321,4.85354519151,4.85354519151,4.85354519151,4.85354519148,4.85354519148,3.87017767818,4.85354519116,3.29384952726,2.84057523616,1.96447290164,6.55717672652,5.86997226902,6.55717672692,6.55717672622,5.43740906542,4.6807952011,6.11629320451,7.63273464061,7.63273464061,4.82710392619,4.95394520821,4.06717413461,7.63273464111,7.6327346411,7.6327346411,7.63273464081,7.63273464081,7.63273464081,7.63273464082,7.63273464082,7.63273464073,7.63273464073,7.63273464071,7.63273464071,7.63273464081,7.63273464081,7.63273464071,6.54630523611,5.78893923011,7.63273464071,7.36411195015,7.55702150961,7.63273464061,7.63273464061,7.63273464061,7.60432812135,7.63273464055,7.6327346406,7.6327346406,7.6327346406,7.63273464061,7.30153762371,7.63273464061,7.63273464041,7.63273464041,7.63273464037,7.63273464037,7.63273464041,7.63273464041,6.88497143078,7.63273464098,7.63273464068,7.01661615117,7.63273464061,7.63273464061,7.63273464061,7.63273464057,7.63273464057,7.63273464067,7.63273464062,7.63273464068,7.63273464068,7.63273464071,7.63273464071,7.63273464071,7.27400254831,7.63273464061,6.53008773811,7.63273464071,7.63273464066,7.63273464066,7.63273464091,7.63273464091,7.63273464091,7.63273464061,7.63273464061,7.6327346407,7.6327346407,7.63273464069,7.36875087801,7.63273464069,7.12699242839,3.70218624961
"t5",5.42223530282,5.42223530282,5.42223530282,5.42223530322,5.42223530262,5.42223530262,2.3120839392,0,2.01396267352,4.16303583142,4.16303583142,2.60418710368,4.16303583124,4.16303583114,4.16303583114,4.16303583147,4.16303583148,4.16303583148,4.16303583084,4.16303583114,4.163035831106,4.163035831106,4.16303583112,4.16303583112,4.16303583112,3.24712449757,3.88407208317,4.16303583118,4.16303583118,4.16303583114,4.16303583114,4.163035831116,4.163035831116,4.163035831216,4.094293780216,4.163035831216,4.163035830916,3.71734091186,4.16303583096,3.35576839281,4.16303583111,4.16303583111,4.16303583111,4.16303583108,4.16303583108,3.17966831778,4.16303583076,2.60334016686,2.15006587576,1.27396354124,7.10463877232,6.41743431482,7.10463877272,7.10463877202,5.98487111122,5.2282572469,6.66375525031,8.18019668641,8.18019668641,5.37456597199,5.50140725401,4.61463618041,8.18019668691,8.1801966869,8.1801966869,8.18019668661,8.18019668661,8.18019668661,8.18019668662,8.18019668662,8.18019668653,8.18019668653,8.18019668651,8.18019668651,8.18019668661,8.18019668661,8.18019668651,7.09376728191,6.33640127591,8.18019668651,7.91157399595,8.10448355541,8.18019668641,8.18019668641,8.18019668641,8.15179016715,8.18019668635,8.1801966864,8.1801966864,8.1801966864,8.18019668641,7.84899966951,8.18019668641,8.18019668621,8.18019668621,8.18019668617,8.18019668617,8.18019668621,8.18019668621,7.43243347658,8.18019668678,8.18019668648,7.56407819697,8.18019668641,8.18019668641,8.18019668641,8.18019668637,8.18019668637,8.18019668647,8.18019668642,8.18019668648,8.18019668648,8.18019668651,8.18019668651,8.18019668651,7.82146459411,8.18019668641,7.07754978391,8.18019668651,8.18019668646,8.18019668646,8.18019668671,8.18019668671,8.18019668671,8.18019668641,8.18019668641,8.1801966865,8.1801966865,8.18019668649,7.91621292381,8.18019668649,7.67445447419,4.24964829541
"t11",5.81462339754,5.81462339754,5.81462339754,5.81462339794,5.81462339734,5.81462339734,2.70447203392,2.01396267352,0,3.2737929239,3.2737929239,1.86723661784,4.3711305838,4.3711305837,4.3711305837,4.37113058403,4.37113058404,4.37113058404,4.3711305834,4.3711305837,4.371130583666,4.371130583666,4.37113058368,4.37113058368,4.37113058368,3.45521925013,4.09216683573,4.37113058374,4.37113058374,4.3711305837,4.3711305837,4.371130583676,4.371130583676,4.371130583776,4.302388532776,4.371130583776,4.371130583476,3.92543566442,4.37113058352,3.56386314537,4.37113058367,4.37113058367,4.37113058367,4.37113058364,4.37113058364,3.38776307034,4.37113058332,2.81143491942,2.35816062832,1.4820582938,7.49702686704,6.80982240954,7.49702686744,7.49702686674,6.37725920594,5.62064534162,7.05614334503,8.57258478113,8.57258478113,5.76695406671,5.89379534873,5.00702427513,8.57258478163,8.57258478162,8.57258478162,8.57258478133,8.57258478133,8.57258478133,8.57258478134,8.57258478134,8.57258478125,8.57258478125,8.57258478123,8.57258478123,8.57258478133,8.57258478133,8.57258478123,7.48615537663,6.72878937063,8.57258478123,8.30396209067,8.49687165013,8.57258478113,8.57258478113,8.57258478113,8.54417826187,8.57258478107,8.57258478112,8.57258478112,8.57258478112,8.57258478113,8.24138776423,8.57258478113,8.57258478093,8.57258478093,8.57258478089,8.57258478089,8.57258478093,8.57258478093,7.8248215713,8.5725847815,8.5725847812,7.95646629169,8.57258478113,8.57258478113,8.57258478113,8.57258478109,8.57258478109,8.57258478119,8.57258478114,8.5725847812,8.5725847812,8.57258478123,8.57258478123,8.57258478123,8.21385268883,8.57258478113,7.46993787863,8.57258478123,8.57258478118,8.57258478118,8.57258478143,8.57258478143,8.57258478143,8.57258478113,8.57258478113,8.57258478122,8.57258478122,8.57258478121,8.30860101853,8.57258478121,8.06684256891,4.64203639013
"t86",7.96369655544,7.96369655544,7.96369655544,7.96369655584,7.96369655524,7.96369655524,4.85354519182,4.16303583142,3.2737929239,0,0.6876962718,4.01630977574,6.5202037417,6.5202037416,6.5202037416,6.52020374193,6.52020374194,6.52020374194,6.5202037413,6.5202037416,6.520203741566,6.520203741566,6.52020374158,6.52020374158,6.52020374158,5.60429240803,6.24123999363,6.52020374164,6.52020374164,6.5202037416,6.5202037416,6.520203741576,6.520203741576,6.520203741676,6.451461690676,6.520203741676,6.520203741376,6.07450882232,6.52020374142,5.71293630327,6.52020374157,6.52020374157,6.52020374157,6.52020374154,6.52020374154,5.53683622824,6.52020374122,4.96050807732,4.50723378622,3.6311314517,9.64610002494,8.95889556744,9.64610002534,9.64610002464,8.52633236384,7.76971849952,9.20521650293,10.72165793903,10.72165793903,7.91602722461,8.04286850663,7.15609743303,10.72165793953,10.72165793952,10.72165793952,10.72165793923,10.72165793923,10.72165793923,10.72165793924,10.72165793924,10.72165793915,10.72165793915,10.72165793913,10.72165793913,10.72165793923,10.72165793923,10.72165793913,9.63522853453,8.87786252853,10.72165793913,10.45303524857,10.64594480803,10.72165793903,10.72165793903,10.72165793903,10.69325141977,10.72165793897,10.72165793902,10.72165793902,10.72165793902,10.72165793903,10.39046092213,10.72165793903,10.72165793883,10.72165793883,10.72165793879,10.72165793879,10.72165793883,10.72165793883,9.9738947292,10.7216579394,10.7216579391,10.10553944959,10.72165793903,10.72165793903,10.72165793903,10.72165793899,10.72165793899,10.72165793909,10.72165793904,10.7216579391,10.7216579391,10.72165793913,10.72165793913,10.72165793913,10.36292584673,10.72165793903,9.61901103653,10.72165793913,10.72165793908,10.72165793908,10.72165793933,10.72165793933,10.72165793933,10.72165793903,10.72165793903,10.72165793912,10.72165793912,10.72165793911,10.45767417643,10.72165793911,10.21591572681,6.79110954803
