"accepted_species","trait_EB_scaled"
"t79",1.66337334996903
"t93",1.19526630807729
"t94",1.24968596265882
"t8",-0.185115726692146
"t38",NA
"t39",-0.176854244387907
"t18",1.15650613652999
"t5",1.49212157160512
"t26",0.589557009624523
"t82",0.490300044027258
"t87",0.185706103747928
"t88",0.533412155401545
"t77",0.610254602983036
"t78",0.862518437296174
"t27",0.333018121898849
"t31",-0.287490985910466
"t32",NA
"t3",1.32740065741095
"t37",-0.433628150324536
"t65",-0.658025159513261
"t66",-0.494258500858583
"t95",-0.741613993208025
"t96",NA
"t35",-1.51995554876216
"t36",-1.36360606234848
"t1",-0.377234409217839
"t2",0.447737954247556
"t16",-0.822161680109653
"t17",-1.01158331299503
"t85",0.139186805350261
"t86",0.309123048684566
"t89",0.359136427452004
"t90",0.374271122014871
"t20",NA
"t10",0.148175395251113
"t80",-0.0968622326192013
"t81",-0.0774349378824004
"t12",-2.61118680351228
"t13",-2.53537475453772
"t23",-1.01983971556746
"t24",-1.60521457140836
"t7",0.0373565490740538
"t19",-1.70758090613831
"t69",-1.20094545298427
"t70",-1.39286661003087
"t14",-1.50718118770471
"t25",-0.994306813098827
"t49",-0.456640231881914
"t97",NA
"t98",-0.44542631615815
"t47",-0.609542084205485
"t48",-0.648779202600883
"t30",-0.356467747646018
"t11",-2.23018639834901
"t52",-1.21651187299399
"t53",-1.41631223053498
"t91",-1.59593386785689
"t92",-1.68342283108067
"t43",-0.766050493005558
"t44",NA
"t34",NA
"t54",1.11548186251435
"t55",1.28982870747234
"t28",0.42662710677115
"t29",0.842615686507728
"t67",-0.582891322935944
"t68",-0.839006802005524
"t64",0.220103060168929
"t21",-0.173608324799919
"t22",0.397833551208508
"t45",NA
"t46",0.138048966110528
"t9",1.12846681455767
"t60",0.575624570850541
"t61",0.741800445806018
"t75",0.131165550925482
"t76",-0.0513679603127918
"t50",0.564575814162936
"t51",0.528574354212931
"t83",0.446629774583231
"t84",0.279911245085281
"t71",NA
"t72",1.38155498912839
"t4",-0.207694883943798
"t15",2.08437288915952
"t99",0.980008206611325
"t100",1.05582782316285
"t73",1.72931027162153
"t74",2.08715825651441
"t33",1.1297380378345
"t41",-0.0626144883727797
"t42",0.331266987557259
"t40",-0.011408998304724
"t62",1.43774075610234
"t63",NA
"t56",1.32281219868432
"t57",0.678135611984907
"t58",-0.112202257928995
"t59",-0.0438010988717579
"t6",-0.0764098168853835
