"accepted_species","F1.1/1"
"t85",1.83983543058615
"t86",-0.418943766636277
"t9",-0.562818044563969
"t27",-1.52142267571044
"t99",-0.888697223450299
"t100",0.371304098466799
"t55",-0.509949935165992
"t56",-0.230320971364803
"t11",-0.159824573361465
"t12",0.904779165739012
"t1",-0.320430130378659
"t41",-0.54560304701962
"t66",0.417109810559865
"t21",1.85194147010356
"t83",-0.793565216578968
"t84",-0.844591545760761
"t51",0.463251807990403
"t52",0.371975261093757
"t7",-0.306358726478953
"t73",-0.233600342665819
"t74",0.121842121445789
"t28",0.601292965268391
"t29",1.25882665400927
"t69",-0.225817170950322
"t70",1.64797606773679
"t19",0.0181419516509356
"t45",0.118931636601419
"t46",1.20703874971998
"t17",0.823640124787127
"t97",1.36718373147806
"t98",-1.63444787098208
"t22",0.960078441501115
"t4",1.41858581659463
"t67",-0.369320016086229
"t68",-0.0938889053263105
"t26",-1.07180915995015
"t31",0.452642856593122
"t42",0.309671594460349
"t81",2.15762607328485
"t82",0.857046653538539
"t49",-0.218932406066727
"t77",1.12497091111458
"t78",-0.837454314148752
"t32",0.195770872681694
"t33",1.45181479083206
"t23",0.466846908342249
"t39",0.687771224967107
"t40",-0.059828040340566
"t53",-0.801960413639017
"t54",1.28310126560577
"t63",0.366554337941388
"t30",-0.551645799260701
"t35",2.21082659566148
"t36",-0.207448086259599
"t20",-0.637991914232881
"t47",-0.0393607443259194
"t48",1.40986965995573
"t93",2.45965808240206
"t94",0.24608323444892
"t65",-0.412200210751274
"t91",-1.23432821932367
"t92",-1.23990601013787
"t37",-0.0963867146182792
"t38",-0.565557080435594
"t75",1.21416227220586
"t76",-0.356773138341655
"t13",-0.147745048918613
"t79",-0.524047420440828
"t80",0.197039617559724
"t3",-1.94087998861849
"t5",-0.828739747325649
"t14",0.0615941225748954
"t15",0.385241676981449
"t10",0.875510940030255
"t43",0.462308822935449
"t44",0.0822581331912719
"t71",0.0999430212923191
"t72",-1.90540652444752
"t59",-1.09285384180081
"t6",-2.80549099375848
"t24",-1.11250256148823
"t25",-0.547148233822523
"t50",-1.07264619886282
"t95",0.272814913908159
"t96",-1.74107371311687
"t64",-1.72228187195746
"t87",-0.591981164961818
"t88",-1.39049517488191
"t62",-0.514231277683516
"t57",0.819363028059897
"t58",-0.207447030947075
"t16",-0.0826904869051796
"t8",1.27891462974613
"t34",-0.704456305461478
"t89",-0.960749564610797
"t90",-0.941979707823543
"t18",0.120312274058914
"t60",0.495653290259029
"t61",-0.484563095020884
"t2",1.50148525720179
