"","turnover.rates","eps.values","transition.rates"
"1",0.00618512229993939,0.691855222452432,NA
"2",0.104686124948785,0.0511466194875538,0.00680318148806691
"3",0.825812677619979,0.920818777522072,0.06533930497244
"4",0.599707302637398,0.498568237759173,0.0633878854569048
"5",0.00618512229993939,0.691855222452432,0.68859118456021
"6",0.104686124948785,0.0511466194875538,NA
"7",0.825812677619979,0.920818777522072,0.61340858368203
"8",0.599707302637398,0.498568237759173,0.657081991899759
"9",0.00618512229993939,0.691855222452432,0.125054688425735
"10",0.104686124948785,0.0511466194875538,0.173150372458622
"11",0.825812677619979,0.920818777522072,NA
"12",0.599707302637398,0.498568237759173,0.761922440491617
"13",0.00618512229993939,0.691855222452432,0.270867328392342
"14",0.104686124948785,0.0511466194875538,0.365266002714634
"15",0.825812677619979,0.920818777522072,0.698263138066977
"16",0.599707302637398,0.498568237759173,NA
