"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133"
"t4",-0.00721722702205084,-0.0769532033654339,-0.373950930167914,-0.108658706671972,-0.00745073624140256,-0.00133532012148945,0.0112253679578874,0.00945104541259201,-0.0585830282769236,0.00399289442799397,0.0636886954583373,-0.0312837766059898,-0.00878488523585801,0.0615238525718919,-0.000250900302959289,0.000451877275418933,0.00474146269868408,0.0100448909818982,-0.0175768419884158,0.0747938229439729,0.0131923629875909,-0.000867373873521612,-0.00183150036506971,0.000167416245705859,0.00669912105519611,-0.0223959739462456,-0.026549434321314,0.0160820732484782,5.59059057013811e-05,-0.0062656685054184,0.000823677392286019,-6.1310073346713e-05,-0.0709019024196442,-2.72143067288993e-05,0.0643329464762306,-0.000271426891085758,0.000873053273686002,0.39315750913351,-4.25375796014854e-05,2.17205299662798e-05,3.37011903504017e-07,-9.79345991679303e-09,4.12469333989038e-06,-1.04546230910248e-05,3.63687537402645e-06,0.000136483023216721,0.000556904243902504,0.041459031063651,-0.00210526641857218,-0.000141953734374434,-8.22725601160799e-06,2.03884870398988e-05,-8.68701143401678e-05,3.64374188964636e-16,8.16914573129644e-07,-0.110405398075427,-0.00250645785000812,-2.40848837211866e-14,-0.000168587726222056,-4.60400955914744e-07,-7.02706307581891e-06,9.54295658151626e-07,-8.41009829591218e-06,-6.65454143064033e-07,2.68359278396884e-06,1.14988186614988e-08,-3.25078276546628e-07,-5.01611193660428e-08,-4.03378729388411e-06,0.000106274621279949,3.02920914902473e-07,0.798048543348653,2.95229305574595e-13,-0.000491257708490972,5.74787823689956e-08,-2.599428219934e-14,1.37068522878622e-07,1.31806372711172e-14,9.29824531132612e-07,4.36345410038751e-06,9.08084928081813e-06,-2.02372754714306e-08,0.00202856770932356,-7.29439162457188e-07,2.49854205049059e-05,-1.57809075199707e-15,-5.36332147348674e-06,1.55961974039072e-06,1.19008402978511e-06,1.24444215881577e-15,-4.64672296438693e-11,-6.47879389120591e-16,1.24728336726545e-15,-8.52889841100329e-07,2.14189669814626e-06,-5.31669035877339e-16,5.00667689350994e-06,4.41971961951127e-07,-0.000356024374105051,0.000226603864470089,2.28767629071841e-06,-8.9633567514485e-07,5.52470654149299e-06,2.33182497204355e-15,6.85228587166826e-08,-3.78229985552912e-07,7.72269812593919e-16,-3.53469624133534e-16,-1.69881000518786e-08,-1.43117249493335e-16,-1.3598210147484e-16,-2.26003963361647e-07,-1.25432327013552e-15,1.46731667269244e-16,-6.64707988900203e-08,-1.04222833776005e-15,-5.92007230272481e-16,-9.97490665619663e-17,-8.87091739304987e-09,2.65953550122679e-16,8.22516309134614e-08,-2.2888207192276e-16,1.14039596361476e-15,4.619207621306e-16,-8.82236044200632e-16,8.92459428795335e-09,5.71287309785428e-17,-1.98953697537225e-16,-3.81272174272499e-16,5.11430717727575e-15,8.09389724889638e-16,-6.35656973759071e-16,4.02876665079704e-15
"t5",-0.00640718676098465,-0.0668484457427113,-0.275385840327001,-0.0697896790797435,-0.00351906417205376,-0.000483718661307646,0.00388531681012666,0.00146447947252358,-0.00188642384007778,-0.000207592691386916,-0.00962602567934557,0.00646707022279687,0.0023824298081525,-0.0355901206932517,0.000222581266220282,-0.00114212490461572,-0.0165520835035995,-0.0365883024730286,0.0780781724535381,-0.348937486269325,-0.0868569113109744,-0.0383516497232741,-0.0478682967202746,0.00161977123293437,0.0499024816017232,-0.156849880412334,-0.161570473171226,0.0807964990305339,0.000209943672512666,-0.0171736465575821,0.00193802763217275,-0.000133021132851967,-0.137246679364101,-4.56321528928862e-05,0.0964176271330318,-0.000364733315929255,0.00100177470695798,-0.0324911646925294,5.02977394375974e-05,-3.87414831097354e-05,-8.57631281066096e-07,2.99370312646832e-08,-2.57237396889715e-05,0.000105361227119544,-4.62224145537204e-05,-0.00183021418084929,-0.00923548841427623,-0.814055358900274,0.0512771168792944,0.005487707632986,0.000431449660762889,-0.00111177652704608,0.00621612816860436,-1.75752959570704e-15,5.80477928176295e-05,0.062909816615234,0.00281761196440867,1.38023046915578e-14,0.00455866444457319,2.68864241572561e-05,-0.00112258201414119,0.000124796926530354,-0.00066543796294449,-5.28601433745068e-05,0.000231284692321776,4.29600688889107e-06,0.000124393588878049,3.84344235831831e-06,3.5259413483799e-05,-0.000706731951602421,-4.8596665589383e-07,-0.0793864675534857,-2.91490110578947e-14,-6.98222049524803e-05,7.48300807150346e-08,2.72086231366447e-15,2.71715133759203e-07,-8.4524962437013e-16,2.18905592705038e-06,1.62719473608754e-05,3.71958152793293e-05,-1.06346406794254e-07,0.0108334656295604,-3.96178956819755e-06,0.00013797243209066,-1.17268049111399e-16,-3.02347493069464e-05,8.81963535388898e-06,6.77790754337522e-06,-7.6377749932699e-16,-2.74435953433977e-10,-3.98503659573079e-16,4.90114592930561e-16,-5.07258754712578e-06,1.27575187754057e-05,1.44171342986146e-16,2.98760711429223e-05,2.6387600145228e-06,-0.00212686778194072,0.00135376923920593,1.36675650504101e-05,-5.35309454304172e-06,3.2959743976028e-05,1.61140384309616e-15,4.08288426311307e-07,-2.24727145997125e-06,-1.46561326179731e-16,7.86969834287587e-16,-9.99835137845245e-08,4.71594962504723e-16,2.05916064856848e-16,-1.31410207906258e-06,-8.69992008832653e-16,1.16908893014426e-15,-3.84485877793805e-07,5.11178205990312e-16,1.13448580574331e-17,-2.32959918086116e-17,-5.07574147596037e-08,5.71768889223333e-16,4.67151276556736e-07,-3.68142771837101e-16,-2.65974446052804e-16,5.54394999186288e-16,-1.35993667708032e-16,4.96148592791881e-08,-4.31227542188121e-16,-1.64833293992901e-16,-6.99853593091721e-16,5.06858444691213e-15,9.20301724689648e-16,-2.71095967274683e-17,4.02979109976991e-15
"t10",-0.00361755076460772,-0.0309985317618536,-0.0304991749094501,0.022833859820689,0.00456801787966471,0.0010796990477898,-0.00935254441640728,-0.00986351084126777,0.0615418317398232,-0.00525688064659005,-0.0751941915199647,0.0384205298171913,0.00987570177101392,-0.0356832930356411,-0.000260947308957819,-0.0017209480009516,-0.0107627578359888,-0.0182124804304067,0.0208317908716326,-0.0694740211128388,0.0152203017289077,0.036561926699004,0.0411756584616378,-0.00168026296949058,-0.047331767863625,0.142294889071067,0.138550411304413,-0.0525461422239143,-4.52872851535279e-05,-0.00566021663974297,0.0010259983728441,-6.17434674336223e-05,-0.0857704848842372,-2.44197871374744e-05,0.0340632738103776,-2.7930457605398e-05,0.000107644362118548,-0.00362179657692718,-0.00817908604748271,0.0182960868960418,0.00704153741930723,0.000718137523550469,-0.0337258513396007,0.0155412139041924,-0.00282732999195435,-0.0898444986995709,-0.142418175751165,-0.0350147860380127,-0.688340393344998,-0.158052389309786,-0.0143906921184341,0.043013066793027,-0.232176991948351,3.17926302444954e-15,-0.00263649052714589,0.000444407981148272,-0.0673726807050007,2.14193143031633e-14,0.158438238398873,-0.00480102498858024,0.212286638088195,-0.0183912174957369,0.0957996601497954,0.0818819913600654,-0.0502837788294487,-0.00116513244434091,-0.0378337478275526,-0.00141583748420898,-0.0444356507779195,-0.117861040421896,-0.000640057147951744,-0.000513111997883066,-2.59633356024019e-15,-0.0871171275985051,4.06568184221576e-05,9.23665983040129e-16,0.000115791291191963,-8.68588833100145e-16,0.000220880991566229,0.00355810977901471,0.00676191356626162,-3.81311502341955e-06,0.166988789049235,5.11817563422001e-05,-0.00749984171693175,-3.2580925530196e-16,0.00480386134956078,-0.000823737578543809,-0.00194895217925751,-1.81218941894538e-15,-6.72892280300014e-08,5.1628651493779e-15,-2.71397798449132e-16,-0.00120449219322198,0.0027808551766706,2.26128304976521e-15,0.00572821151188088,0.000482490778130894,-0.361539902130423,0.228568706889903,0.00228766876887951,-0.000756659453869168,0.00433423136708666,2.80902568276504e-13,5.08263774755273e-05,-0.000256771425889978,-1.2271954465452e-15,5.55615023255934e-15,-9.61717577769931e-06,6.99601191316434e-16,-1.07026347281321e-15,-0.000109711577168142,5.34684595944717e-15,6.57841739035825e-15,-3.05592395086182e-05,8.07309289893654e-16,-2.69297206082595e-15,3.21426431188348e-15,-3.68851424695326e-06,-1.10919967857642e-15,3.21644314013384e-05,5.72862663344413e-15,4.55819220307313e-16,-1.78426164237507e-16,3.68912586371635e-15,2.98508978824916e-06,1.20327345550198e-15,-1.18366952877016e-15,-1.18360556611555e-15,5.29729321844596e-15,-2.54309132341433e-15,-6.28422601713371e-16,3.72156737462745e-15
"t22",-0.100387969903656,0.0600934010930479,0.0163605782712174,-0.0241499792641242,-0.0365760769206295,-0.0173363260386909,-0.000275309893873791,-4.50303219269825e-05,0.000750279985370058,-0.000149632769930007,-0.00218659481137762,0.00140181968266487,0.000334206910972628,0.000223906240727415,-4.67481678058637e-05,-0.000243439813439044,-0.0016834314731929,-0.00182917059819256,0.045362279017747,0.0044890727753078,0.00667385586784695,0.0907862147797985,-0.0131008638548711,-0.0167255911133337,-0.00275890658850025,0.00919491082963897,0.0157216014124203,0.0410991930148888,-0.00459152763443434,-0.000583620322274167,9.3982024355857e-05,-3.3867620352973e-06,-0.00651309623266743,-1.07247021203325e-06,-0.00174983969846881,0.0410587292286857,2.23709570190558e-06,-0.00024179335438304,-0.128670368246929,0.000298739289819463,0.0326156350940244,2.90498501944239e-05,-0.00662220988249241,0.00221976710066541,-0.000449487383522365,-0.0146810323945826,-0.0235641451828323,-0.00703738007779046,-0.187592281745443,0.0994796923751354,-0.013971660862519,0.0803793868269504,0.489007747368953,-2.05613835563804e-15,0.0112803892571452,-3.71253260425027e-05,0.00557574454942788,-9.22263959679435e-16,-0.00865174304825083,6.80254607882013e-05,0.000120286559298914,-3.35035600029019e-05,-0.00526841122417639,0.0048877214089944,0.0161149522298849,0.0150871883864031,0.798366368974283,0.0320558236186582,-0.00819512811489287,0.000388624969435566,-9.35459396729631e-05,-1.11944861299999e-05,-6.03001667014974e-15,-0.0119258934253902,5.29005609008265e-06,2.08876586539994e-15,-0.0065354199438437,-1.00620382826645e-15,3.24696562843416e-06,0.000399776790323495,0.00073399198324262,-2.76023055172006e-07,0.0052947643942154,-0.0546377311841639,-0.000879893331469886,1.27988393757726e-15,0.000486608886184759,-2.99882275243033e-05,-0.000188056603082157,-1.42520566686988e-15,-3.06493926002068e-09,-2.8254280409291e-15,-5.42506995086255e-15,-8.63797303939273e-05,0.000194371354500317,4.14926092542393e-15,0.00666991305640866,0.000387959164242639,-0.0713902945549411,-0.068729020122033,-2.19876555085284e-05,-2.94037171462943e-05,0.00014083045911514,1.18932036746328e-14,-2.06352405660105e-06,-3.23537039786524e-06,1.03194322041227e-15,-5.92023272511653e-16,0.000124438722850596,8.28776698449751e-16,1.13525787078177e-15,0.00111121400170336,2.53400300706938e-15,-3.6737192557149e-16,0.00550440699608015,1.18850608576182e-15,1.1750719710279e-15,4.61746196413908e-16,0.000346480907050642,-4.72743021358552e-16,-0.00588110751406857,2.8165490469758e-15,-5.92832973478674e-18,4.32263308928545e-16,1.63354074943191e-15,1.68366837830644e-06,-2.46346004716762e-16,-1.33008096160915e-15,9.93990121747969e-16,-4.75656061064417e-16,-1.41619809738696e-15,-7.27918728326778e-16,4.12835586280395e-15
"t26",-0.110717746010851,0.0675315580768235,0.0214227186797675,-0.0364685175194352,-0.0819269498969756,-0.0625646732380895,-0.00110208990941815,0.000327003572158668,-0.0015839211301756,0.000195721827655613,0.00182249530419196,-0.000931239776923551,-0.000172439018984134,-3.03027679758719e-05,-1.84093660392761e-06,-9.10369596038463e-05,-0.000915602038080943,-0.0010728848443338,0.0587974920361422,0.0123150339397177,0.000685244632902203,0.0396187625710898,-0.00596464679661774,-0.0327876885045005,-0.00118436607057994,0.00413865579455404,0.00759263825157173,0.0212284235158844,-0.00258339009015666,-0.000359343741537892,6.06865778153311e-05,-2.24952663894028e-06,-0.00453333319746294,-8.14103020196585e-07,-0.00152623691299925,0.0636494480999325,8.33581134255745e-07,-0.000192997822408085,-0.186216183568259,-0.000646485697530578,0.00710126141454001,1.14115925808773e-05,-0.00453263598188307,0.00182779614549776,-0.000401248549760529,-0.0133460031144792,-0.0229788001542824,-0.00723908343884221,-0.205770988123719,0.122793045311673,-0.0183221416133297,0.106119727872274,0.672528948316519,-4.58561761545255e-15,0.0148925030679391,-8.15017002836899e-05,0.0122894146546438,1.1777494386839e-15,-0.0233766858998675,0.000226627888370234,-0.0196945549143402,0.000710354677144429,0.0183699784360654,-0.00663250790341729,-0.0197691063427965,-0.0125270710363216,-0.589160402737329,-0.0933344562888141,0.00324118080824407,-0.00014445177699392,2.76002432379308e-05,2.95224983305926e-06,6.6452885324983e-15,0.00307860257375571,-1.21078912665999e-06,-1.11973589024043e-16,-0.0146210671396368,1.06694972747423e-15,-6.3090507945872e-07,-5.63589690193435e-05,-9.00536217364325e-05,1.20375309882497e-08,-0.000201930666176229,-0.100936657477718,1.3163694394054e-06,2.80464301265726e-15,5.84892636706933e-06,-4.443520247103e-07,-4.10208878865197e-06,1.03897117961131e-15,-2.69800788028649e-10,2.44252844401947e-15,-9.16176046130042e-15,-1.15344185855501e-05,3.04372466833059e-05,7.27314675205204e-15,0.00156810248472696,0.000122280959268431,-0.0897863332291233,-0.137650109014002,-0.000237906942539387,1.68633304163479e-07,5.33725929569289e-06,6.66436175743582e-15,-1.22704978808952e-07,-2.74077515252145e-07,5.29172713050075e-15,-2.01175440748891e-15,1.53019283603064e-05,2.32294650250985e-16,5.57144252663384e-16,0.000167583111703006,-3.53116518252475e-15,-6.12149292418278e-15,0.00897622921227237,8.9819174926166e-17,-2.01292984666975e-15,-6.37246610329021e-17,6.01475712542387e-05,-1.03444766628607e-15,-0.00107856317320766,-6.85751194585307e-16,2.46460775919524e-15,1.7784678461058e-15,4.56000909141187e-15,3.48735920462546e-07,-3.08394747366969e-16,7.30384742305431e-16,-1.662008221139e-16,7.96884429906643e-15,-3.12473357536038e-15,4.41161131459772e-16,5.33585889358131e-15
"t41",-0.115011624430288,0.070626413085324,0.023540769664514,-0.0416373689812507,-0.101006760615116,-0.0815923061079865,-0.00144987426200455,0.000482891100986872,-0.00255713361023092,0.000339051137502087,0.0034751684673302,-0.00188874226085165,-0.000379173719305241,-0.000130188907728863,1.47936162457257e-05,-9.01897746783065e-05,-0.00171771201000242,-0.00220970718814729,0.208133014163557,0.0522687027924748,-0.00927554370246613,-0.0191233059995335,0.00241684685821131,0.00939469991269672,9.67065128922283e-05,-0.000299288922937565,-0.00034221304000989,-0.000119533322379238,-0.000124588070361032,-3.362637874965e-05,6.74619008541835e-06,-2.69217699562604e-07,-0.000594481573456057,-1.18994723371894e-07,-0.0002471342448216,0.0126070622956227,6.01575110501041e-08,-3.64003792240114e-05,-0.0457943204495459,-0.000227423403984251,-0.000746641557886633,9.10415553202207e-07,-0.000772878119147411,0.000331951530849681,-7.35887111946769e-05,-0.002450289629932,-0.00422308881312146,-0.00132772150153963,-0.0375566982854379,0.0221033762313266,-0.00326940175546393,0.018916722735873,0.119125914497448,4.08302665001634e-16,0.00225989647027714,-1.33516286074833e-05,0.00201197751992727,-2.30147449571283e-15,-0.00371104816973213,3.49838486468639e-05,-0.00262880149800216,9.27255534254198e-05,0.00207551842089769,-0.000527071086416286,-0.00145667026977641,-0.000570883660612921,-0.020803355350591,0.00814794405632407,-0.000143514987852287,7.81621186389383e-06,-2.60408055958321e-06,-3.42587981030582e-07,-4.23508987954621e-15,-0.000370514254129827,1.77005281806134e-07,-3.10892991607602e-15,0.00722497866132102,4.9897148803778e-15,1.11063439015429e-07,1.43577295611637e-05,2.60995726131856e-05,-7.39499621915035e-09,0.000147584846513098,0.122033623814759,-7.50866072991383e-08,-1.1642121595406e-15,-3.3574983989507e-06,2.71881525776457e-07,2.85144945650939e-06,-9.26530102857556e-16,4.13998773554296e-10,-1.14603295074045e-15,4.66852163012331e-14,2.62088333148945e-05,-7.98631312255472e-05,-4.07405446002693e-14,-0.00553598640889244,-0.000500760659442043,0.495515531748538,0.785822638925863,0.0014211907603967,-2.32798494146405e-05,8.12168937387414e-05,-2.71560799259056e-14,-1.00142810294023e-06,-1.28440276593328e-06,-1.81760165233714e-14,4.7498743911707e-15,3.80870764799287e-05,-2.53647669282181e-15,-6.38355383208222e-15,0.000285521023315506,2.29267073566802e-15,1.72909998589383e-14,-0.105986663483611,-3.63631906406826e-15,-7.79080632111283e-15,-3.85422456519967e-15,9.20571247071382e-05,8.1875211103531e-16,-0.00151010094326106,-3.01304520304736e-15,-8.53933908438823e-15,-2.81342926106112e-15,-1.22116322530227e-14,4.12805513901401e-07,7.05040522198152e-16,2.43060388484072e-15,-2.52683711458519e-15,1.21109281353081e-14,6.30451740575917e-15,-1.31490202447992e-15,5.07991318134145e-15
"t111",-0.118623685103479,0.0732212179263995,0.0252752236860041,-0.0457967196782114,-0.115854633848906,-0.0960584461620279,-0.00171334934890056,0.000595800372314024,-0.00323962417166781,0.000437170238748706,0.00457219046185324,-0.00251259640511192,-0.000510811350529981,-0.000185650929842488,2.22262611831878e-05,-0.000167510299406339,-0.00348194830088787,-0.00453315034494001,0.451810366054675,0.115067986061311,-0.0225051358082681,-0.0804088367620921,0.0110950327797296,0.072048494487822,0.00109172684815758,-0.00387575486426549,-0.00695305675969533,-0.0180654023814836,0.00192918157115971,0.000236736236835472,-3.81554581639124e-05,1.38668365188093e-06,0.00273884367899993,4.89025545044485e-07,0.000943711504448907,-0.0453027699133146,-2.00946572288232e-07,8.38235639098722e-05,0.0833010698284526,0.000373908894775068,0.00110320869007527,-1.26546182336741e-06,0.000831232192875381,-0.000302883918905209,6.25746445888769e-05,0.0020520276286048,0.00334353149764196,0.00101029571111932,0.0273439083680119,-0.0149844745506585,0.0021464077313974,-0.0123769901479698,-0.0764064011512933,-5.97002857132124e-16,-0.00132137292355657,7.28586258780554e-06,-0.00109684455534407,4.66451561462047e-16,0.00193644051390258,-1.76320688207473e-05,0.00115909823676796,-4.02387875961537e-05,-0.000827228182660338,0.000184407023677997,0.000499808951313099,0.000179743176529219,0.00636422545036217,-0.00239394925554641,3.68103842325763e-05,-1.96808300862746e-06,6.11724272748987e-07,7.78050155327698e-08,-1.91760264123373e-16,8.36084997404332e-05,-3.85179068880395e-08,7.18518237313569e-16,-0.00153035721259769,-2.24490719275979e-16,-2.31224887903851e-08,-2.73417286990354e-06,-4.79837938902578e-06,1.11084985417379e-09,-2.15629633587722e-05,-0.0172314971401399,1.0180612081512e-08,1.51712618303607e-15,4.26395719499582e-07,-3.41170536319581e-08,-3.47237553165337e-07,1.52867784372297e-15,-3.73175941930548e-11,5.46169557058685e-16,-3.11008833914826e-15,-1.9861808710418e-06,5.68073667836652e-06,5.0648035725586e-15,0.000346669757330554,2.94968541278276e-05,-0.0259922379850395,-0.0407094701836645,-7.24220393876968e-05,7.15714135038278e-07,-1.55616592796517e-06,-1.13682969923712e-16,8.60721425019241e-09,-1.60448154750373e-08,-5.41036298333333e-15,8.55441203941726e-15,3.65688981249697e-06,1.22460539811169e-14,3.92417271980162e-14,0.000155307452687677,1.14353890493049e-15,-2.43495718819708e-14,0.836012229294956,-1.46698748138976e-15,-3.69367156200771e-15,1.26339926836311e-14,-2.68400933652679e-05,5.1184727592667e-15,0.000272241713496139,1.48325315515271e-14,1.25281781609086e-15,-3.33953588602825e-15,1.18864075488312e-14,-3.06187224947814e-08,4.88125934380052e-16,-6.20326769096978e-16,8.79825515467186e-16,1.03425853581597e-14,-5.80098968734091e-17,-1.30192940994871e-16,1.9172912240881e-15
"t127",-0.118834496807479,0.0733727206211905,0.0253767665348784,-0.0460406667057654,-0.116728112290817,-0.0969110215094759,-0.00172888151259255,0.000602475871121291,-0.0032800443401806,0.000442987806566357,0.0046373158698346,-0.00254965708639175,-0.000518637405573777,-0.000188959257413245,2.26709092500307e-05,-0.000172184019288163,-0.00358898152820206,-0.00467417700142757,0.466633203115922,0.118890049461197,-0.0233130727290551,-0.0842050453527175,0.0116334606386819,0.0759635200017594,0.00115411407365104,-0.00410020449938149,-0.00736888143897974,-0.0191981192784095,0.00205956435851748,0.000254008368653157,-4.10321049520659e-05,1.4929190850921e-06,0.00295309299353869,5.28189344901095e-07,0.00102053162222422,-0.0490434382179723,-2.17841345582292e-07,9.16880364528767e-05,0.0918250062950227,0.000413801487707875,0.00122660790091091,-1.411108350233e-06,0.000940433910145721,-0.000346678378278942,7.20279722100312e-05,0.00236505627459553,0.00387249699604321,0.00117440453431525,0.0319207862741952,-0.0176209946423155,0.00253286897019847,-0.0146109555306382,-0.0903985915282379,4.14268573623365e-16,-0.00158069533712062,8.794523660064e-06,-0.0013241401849218,5.56298413860456e-16,0.00235197997483182,-2.1523801954563e-05,0.00144542534529009,-5.03173843632074e-05,-0.00105067756946429,0.000240614360377344,0.000655011384994924,0.000240429944569827,0.00857531798645623,-0.00326018605762217,5.2146273721892e-05,-2.80431237932758e-06,8.91863855812241e-07,1.1477985027708e-07,1.82955677726482e-16,0.000123623833171521,-5.7710759144334e-08,7.34016678338554e-16,-0.00231630588684558,-7.80098341792248e-16,-3.52306435866887e-08,-4.31948641478661e-06,-7.69648628888095e-06,1.96419560611744e-09,-3.86957438039643e-05,-0.0315055447059827,1.90449244510947e-08,2.20400568738513e-17,8.28920773289843e-07,-6.68066444411609e-08,-6.92590136073502e-07,-4.85092708145174e-16,-9.14303327750337e-11,-7.25487426111989e-16,-8.22031389451897e-15,-5.56484410912723e-06,1.67552229745703e-05,6.72893346993972e-15,0.00113760504249117,0.00010202774647794,-0.0995560664562101,-0.157669856566462,-0.000284656218661035,4.5005418722752e-06,-1.54736362182968e-05,7.11983901365241e-15,1.88981366589689e-07,2.40298006995663e-07,5.45837129480823e-15,-5.12477726854774e-15,-7.60098743804954e-06,-3.97357018829315e-15,-1.7530447951727e-14,-0.000109753008455129,2.36976623358465e-15,-1.74203030804351e-16,-0.380586797658585,-4.53190849144395e-18,4.76848750967614e-15,-3.87909303908782e-15,3.43289656188485e-06,-4.70789913697095e-15,4.43250430679514e-06,-1.29681004451114e-14,1.90257029214777e-16,2.34631894734195e-15,-6.74590830025855e-15,-8.37057694343113e-09,-7.12696124096603e-15,-4.40591411676714e-15,-1.20731957136275e-14,-0.707106781186548,5.48012503504629e-14,1.6476038457726e-14,6.14072055115706e-14
"t128",-0.118834496807479,0.0733727206211905,0.0253767665348784,-0.0460406667057655,-0.116728112290818,-0.096911021509476,-0.00172888151259249,0.000602475871121213,-0.00328004434017982,0.000442987806566316,0.00463731586983468,-0.00254965708639182,-0.00051863740557376,-0.00018895925741218,2.26709092501564e-05,-0.000172184019288198,-0.00358898152820214,-0.00467417700142763,0.466633203115922,0.118890049461197,-0.0233130727290551,-0.0842050453527175,0.0116334606386819,0.0759635200017579,0.00115411407365109,-0.00410020449938136,-0.00736888143897994,-0.0191981192784092,0.00205956435851781,0.000254008368653038,-4.1032104951774e-05,1.49291908574858e-06,0.00295309299353955,5.28189343558991e-07,0.00102053162222396,-0.0490434382179732,-2.17841345187161e-07,9.16880364526676e-05,0.0918250062950233,0.000413801487706858,0.00122660790091085,-1.41110835135587e-06,0.000940433910145769,-0.000346678378279627,7.20279722109584e-05,0.00236505627459622,0.00387249699604345,0.00117440453431618,0.0319207862741968,-0.0176209946423199,0.00253286897019869,-0.0146109555306372,-0.0903985915282402,-3.28767567155573e-16,-0.00158069533712078,8.79452365972052e-06,-0.00132414018492167,6.39503215316927e-16,0.00235197997483083,-2.1523801955346e-05,0.00144542534529049,-5.03173843629275e-05,-0.00105067756946454,0.000240614360376525,0.000655011384993634,0.000240429944569447,0.00857531798646587,-0.00326018605763103,5.21462737229146e-05,-2.80431237825378e-06,8.91863859928577e-07,1.14779849123489e-07,1.61282254646343e-15,0.000123623833169817,-5.77107597028789e-08,-1.19899703227149e-17,-0.00231630588684523,-1.3166416733071e-15,-3.52306431157384e-08,-4.31948641050152e-06,-7.69648628569947e-06,1.96419461454234e-09,-3.86957438011681e-05,-0.0315055447059868,1.90449235649745e-08,-5.69055345911755e-16,8.28920774328021e-07,-6.68066452088574e-08,-6.92590137115989e-07,-9.70254029298008e-16,-9.14314709002943e-11,4.00392609908034e-16,-8.93784475276938e-15,-5.56484410984731e-06,1.67552229763337e-05,7.62966410239745e-15,0.00113760504249455,0.000102027746472909,-0.0995560664562145,-0.157669856566473,-0.000284656218659607,4.50054187243356e-06,-1.54736362231512e-05,6.21410209400291e-15,1.88981366636251e-07,2.40298006547584e-07,6.87586861153055e-15,-4.84142890566176e-15,-7.60098743266969e-06,-5.28207630950463e-15,-1.70001416346446e-14,-0.000109753008454821,-4.45464997040677e-15,1.70502481464293e-14,-0.380586797658595,2.4450716137789e-15,1.85801199652512e-15,-8.19529442807848e-15,3.43289653943073e-06,-8.97887283450954e-16,4.43250431291771e-06,-7.3717417747216e-16,1.58683832089441e-15,3.04966907760255e-15,3.11146420525094e-16,-8.37056402527191e-09,5.8340212486162e-15,2.7100052128893e-15,1.12432948175477e-14,0.707106781186547,-5.23350216699047e-14,-1.66410496521254e-14,-4.91724965325452e-14
