"accepted_species","traits"
"t72",NA
"t76",0
"t92",1
"t93",0
"t106",0
"t108",0
"t111",1
"t114",0
"t116",1
"t118",0
"t122",1
"t124",1
"t125",1
"t128",0
"t129",NA
"t132",0
"t133",0
"t134",NA
"t139",1
"t140",0
"t141",1
"t142",0
"t143",1
"t148",NA
"t149",0
"t152",0
"t154",1
"t155",NA
"t156",1
"t157",1
"t160",0
"t161",0
"t163",1
"t165",1
"t166",0
"t167",NA
"t168",1
"t169",0
"t170",1
"t171",1
"t173",0
"t175",1
"t176",1
"t178",1
"t179",1
"t180",NA
"t182",0
"t183",1
"t184",0
"t185",1
"t186",1
"t187",1
"t188",1
"t189",1
"t190",0
"t191",0
"t192",1
"t193",0
"t194",1
"t195",1
"t196",1
"t197",1
"t198",0
"t199",1
"t202",1
"t203",1
"t204",1
"t205",1
"t206",1
"t207",1
"t209",0
"t210",NA
"t212",1
"t213",1
"t214",1
"t216",0
"t217",1
"t218",1
"t219",1
"t220",0
"t221",1
"t222",1
"t223",NA
"t224",1
"t225",0
"t226",1
"t227",1
"t228",1
"t229",1
"t230",1
"t231",1
"t232",NA
"t233",1
"t234",1
"t235",1
"t236",1
"t237",1
"t238",0
"t239",1
"t240",1
