accepted_species,estimate
t27,0.6454996384674327
t42,0.6480034835203372
t43,0.6480034835203363
t19,0.6372001331181808
t67,0.6311235765937503
t13,0.8592851987349778
t99,0.8913548502717911
t91,0.9125080721765831
t92,0.9125080721765829
t48,0.9012511745558054
