"","t2","t3","t7","t41","t42","t50","t51","t28","t101","t102","t43","t106","t113","t146","t147","t29","t70","t71","t150","t151","t96","t82","t83","t116","t117","t94","t95","t18","t20","t21","t23","t97","t148","t149","t108","t109","t64","t40","t65","t66","t100","t152","t153","t27","t131","t132","t30","t32","t33","t17","t142","t143","t89","t61","t126","t127","t88","t72","t80","t81","t44","t31","t15","t75","t78","t79","t39","t92","t93","t118","t119","t85","t86","t87","t10","t54","t55","t124","t125","t129","t130","t19","t49","t62","t63","t59","t60","t11","t25","t26","t112","t133","t134","t135","t140","t141","t98","t69","t46","t22","t57","t58","t47","t122","t123","t76","t77","t144","t145","t107","t91","t56","t110","t111","t53","t45","t24","t14","t16","t90","t128","t138","t139","t103","t104","t105","t84","t37","t136","t137","t74","t12","t13","t35","t36","t73","t120","t121","t38","t5","t6","t52","t67","t68","t48","t99","t114","t115","t34","t8","t9","t4","t1"
"t2",0,1.4476550149,5.4035829222,8.458212319164,7.493632468964,7.8391809336,7.855956687,7.58211712118,8.28066049026,8.28905542158,8.458212318,8.4582123185,8.45821231847,8.45821231853,8.45821231853,7.8169458345,8.4582123185,8.4582123185,8.45821231849,8.45821231849,8.4582123185,8.1083067816,8.4582123185,8.4582123185,8.4582123185,8.4582123185,8.4582123185,6.67792768808,8.09336844481,6.33288759197,6.512092282067,8.458212318367,8.458212318387,8.458212318387,8.458212318367,8.458212318367,8.084060177567,7.63121062181,8.45821231851,8.13398431391,8.45821231851,8.458212318442,8.458212318442,7.18585885821,8.45821231853,8.45821231853,7.2833782682,7.15458239734,7.69699963364,6.0317506685,8.45821231858,8.45821231858,8.4582123185,7.75727188977,8.45821231817,8.45821231817,8.41547945187,8.45821231817,8.45821231817,8.45821231817,8.02389314317,7.09825668697,6.73078450575,8.45821231825,8.45821231828,8.45821231828,7.43195512125,8.45821231875,8.45821231875,8.45821231875,8.45821231875,8.4582123185,8.4582123184861,8.4582123184861,5.8989676577,8.45821231826,8.15927204076,8.45821231836,8.45821231836,8.4582123183,8.4582123183,6.6773113117,8.4582123185,8.4582123186,8.4582123186,8.4582123185,7.69747355765,6.1134831121,8.4582123184,7.03748503643,8.4582123184,8.45821231843,8.45821231843,8.45821231844,8.45821231844,8.45821231844,8.4582123185,8.45821231843,8.45821231853,6.57424601921,8.45821231844,8.45821231844,8.45821231844,8.45821231844,8.45821231844,8.45821231845,8.08141498955,8.45821231853,8.45821231853,8.45821231845,8.45821231855,8.45821231847,8.45821231847,8.45821231847,8.07334020875,8.42105458455,7.58127226295,5.75123723911,5.95671063181,8.45821231841,8.45821231835,8.45821231835,8.45821231835,8.4582123181,8.45821231809,8.45821231809,8.4582123181,8.45821231841,8.45821231814,8.45821231814,7.90437086013,6.6672592612,6.5472598102,8.4582123183,8.4582123183,8.4582123185,8.4582123185,8.4582123185,7.4577709609,2.946057359,6.3607751525,8.45821231855,8.45821231845,8.45821231845,7.6286958933,8.4582123183,8.45821231831,8.45821231831,8.4582123183,7.1716371108,5.3089479068,2.4487819696,1.8277576417
"t3",1.4476550149,0,5.6969104471,8.751539844064,7.786959993864,8.1325084585,8.1492842119,7.87544464608,8.57398801516,8.58238294648,8.7515398429,8.7515398434,8.75153984337,8.75153984343,8.75153984343,8.1102733594,8.7515398434,8.7515398434,8.75153984339,8.75153984339,8.7515398434,8.4016343065,8.7515398434,8.7515398434,8.7515398434,8.7515398434,8.7515398434,6.97125521298,8.38669596971,6.62621511687,6.805419806967,8.751539843267,8.751539843287,8.751539843287,8.751539843267,8.751539843267,8.377387702467,7.92453814671,8.75153984341,8.42731183881,8.75153984341,8.751539843342,8.751539843342,7.47918638311,8.75153984343,8.75153984343,7.5767057931,7.44790992224,7.99032715854,6.3250781934,8.75153984348,8.75153984348,8.7515398434,8.05059941467,8.75153984307,8.75153984307,8.70880697677,8.75153984307,8.75153984307,8.75153984307,8.31722066807,7.39158421187,7.02411203065,8.75153984315,8.75153984318,8.75153984318,7.72528264615,8.75153984365,8.75153984365,8.75153984365,8.75153984365,8.7515398434,8.7515398433861,8.7515398433861,6.1922951826,8.75153984316,8.45259956566,8.75153984326,8.75153984326,8.7515398432,8.7515398432,6.9706388366,8.7515398434,8.7515398435,8.7515398435,8.7515398434,7.99080108255,6.406810637,8.7515398433,7.33081256133,8.7515398433,8.75153984333,8.75153984333,8.75153984334,8.75153984334,8.75153984334,8.7515398434,8.75153984333,8.75153984343,6.86757354411,8.75153984334,8.75153984334,8.75153984334,8.75153984334,8.75153984334,8.75153984335,8.37474251445,8.75153984343,8.75153984343,8.75153984335,8.75153984345,8.75153984337,8.75153984337,8.75153984337,8.36666773365,8.71438210945,7.87459978785,6.04456476401,6.25003815671,8.75153984331,8.75153984325,8.75153984325,8.75153984325,8.751539843,8.75153984299,8.75153984299,8.751539843,8.75153984331,8.75153984304,8.75153984304,8.19769838503,6.9605867861,6.8405873351,8.7515398432,8.7515398432,8.7515398434,8.7515398434,8.7515398434,7.7510984858,3.2393848839,6.6541026774,8.75153984345,8.75153984335,8.75153984335,7.9220234182,8.7515398432,8.75153984321,8.75153984321,8.7515398432,7.4649646357,5.6022754317,2.7421094945,2.8277820576
"t7",5.4035829222,5.6969104471,0,4.279113150964,3.314533300764,3.6600817654,3.6768575188,3.40301795298,4.10156132206,4.10995625338,4.2791131498,4.2791131503,4.27911315027,4.27911315033,4.27911315033,3.6378466663,4.2791131503,4.2791131503,4.27911315029,4.27911315029,4.2791131503,3.9292076134,4.2791131503,4.2791131503,4.2791131503,4.2791131503,4.2791131503,2.49882851988,3.91426927661,2.15378842377,2.332993113867,4.279113150167,4.279113150187,4.279113150187,4.279113150167,4.279113150167,3.904961009367,3.45211145361,4.27911315031,3.95488514571,4.27911315031,4.279113150242,4.279113150242,3.00675969001,4.27911315033,4.27911315033,3.1042791,2.97548322914,3.51790046544,6.6168248683,9.04328651838,9.04328651838,9.0432865183,8.34234608957,9.04328651797,9.04328651797,9.00055365167,9.04328651797,9.04328651797,9.04328651797,8.60896734297,7.68333088677,7.31585870555,9.04328651805,9.04328651808,9.04328651808,8.01702932105,9.04328651855,9.04328651855,9.04328651855,9.04328651855,9.0432865183,9.0432865182861,9.0432865182861,6.4840418575,9.04328651806,8.74434624056,9.04328651816,9.04328651816,9.0432865181,9.0432865181,7.2623855115,9.0432865183,9.0432865184,9.0432865184,9.0432865183,8.28254775745,6.6985573119,9.0432865182,7.62255923623,9.0432865182,9.04328651823,9.04328651823,9.04328651824,9.04328651824,9.04328651824,9.0432865183,9.04328651823,9.04328651833,7.15932021901,9.04328651824,9.04328651824,9.04328651824,9.04328651824,9.04328651824,9.04328651825,8.66648918935,9.04328651833,9.04328651833,9.04328651825,9.04328651835,9.04328651827,9.04328651827,9.04328651827,8.65841440855,9.00612878435,8.16634646275,6.33631143891,6.54178483161,9.04328651821,9.04328651815,9.04328651815,9.04328651815,9.0432865179,9.04328651789,9.04328651789,9.0432865179,9.04328651821,9.04328651794,9.04328651794,8.48944505993,7.252333461,7.13233401,9.0432865181,9.0432865181,9.0432865183,9.0432865183,9.0432865183,8.0428451607,5.8882473388,9.3029651323,11.40040229835,11.40040229825,11.40040229825,10.5708858731,11.4004022981,11.40040229811,11.40040229811,11.4004022981,10.1138270906,8.2511378866,5.3909719494,6.7837099649
"t41",8.458212319164,8.751539844064,4.279113150964,0,1.2717108538,1.622248413564,1.639024166964,3.840763977144,4.539307346224,4.547702277544,4.716859173964,4.716859174464,4.716859174434,4.716859174494,4.716859174494,4.075592690464,4.716859174464,4.716859174464,4.716859174454,4.716859174454,4.716859174464,4.366953637564,4.716859174464,4.716859174464,4.716859174464,4.716859174464,4.716859174464,2.936574544044,4.352015300774,2.591534447934,2.770739138031,4.716859174331,4.716859174351,4.716859174351,4.716859174331,4.716859174331,4.342707033531,3.889857477774,4.716859174474,4.392631169874,4.716859174474,4.716859174406,4.716859174406,3.444505714174,6.226648781694,6.226648781694,5.051814731364,4.923018860504,5.465436096804,9.671454265264,12.097915915344,12.097915915344,12.097915915264,11.396975486534,12.097915914934,12.097915914934,12.055183048634,12.097915914934,12.097915914934,12.097915914934,11.663596739934,10.737960283734,10.370488102514,12.097915915014,12.097915915044,12.097915915044,11.071658718014,12.097915915514,12.097915915514,12.097915915514,12.097915915514,12.097915915264,12.0979159152501,12.0979159152501,9.538671254464,12.097915915024,11.798975637524,12.097915915124,12.097915915124,12.097915915064,12.097915915064,10.317014908464,12.097915915264,12.097915915364,12.097915915364,12.097915915264,11.337177154414,9.753186708864,12.097915915164,10.677188633194,12.097915915164,12.097915915194,12.097915915194,12.097915915204,12.097915915204,12.097915915204,12.097915915264,12.097915915194,12.097915915294,10.213949615974,12.097915915204,12.097915915204,12.097915915204,12.097915915204,12.097915915204,12.097915915214,11.721118586314,12.097915915294,12.097915915294,12.097915915214,12.097915915314,12.097915915234,12.097915915234,12.097915915234,11.713043805514,12.060758181314,11.220975859714,9.390940835874,9.596414228574,12.097915915174,12.097915915114,12.097915915114,12.097915915114,12.097915914864,12.097915914854,12.097915914854,12.097915914864,12.097915915174,12.097915914904,12.097915914904,11.544074456894,10.306962857964,10.186963406964,12.097915915064,12.097915915064,12.097915915264,12.097915915264,12.097915915264,11.097474557664,8.942876735764,12.357594529264,14.455031695314,14.455031695214,14.455031695214,13.625515270064,14.455031695064,14.455031695074,14.455031695074,14.455031695064,13.168456487564,11.305767283564,8.445601346364,9.838339361864
"t42",7.493632468964,7.786959993864,3.314533300764,1.2717108538,0,0.657668563364,0.674444316764,2.876184126944,3.574727496024,3.583122427344,3.752279323764,3.752279324264,3.752279324234,3.752279324294,3.752279324294,3.111012840264,3.752279324264,3.752279324264,3.752279324254,3.752279324254,3.752279324264,3.402373787364,3.752279324264,3.752279324264,3.752279324264,3.752279324264,3.752279324264,1.971994693844,3.387435450574,1.626954597734,1.806159287831,3.752279324131,3.752279324151,3.752279324151,3.752279324131,3.752279324131,3.378127183331,2.925277627574,3.752279324274,3.428051319674,3.752279324274,3.752279324206,3.752279324206,2.479925863974,5.262068931494,5.262068931494,4.087234881164,3.958439010304,4.500856246604,8.706874415064,11.133336065144,11.133336065144,11.133336065064,10.432395636334,11.133336064734,11.133336064734,11.090603198434,11.133336064734,11.133336064734,11.133336064734,10.699016889734,9.773380433534,9.405908252314,11.133336064814,11.133336064844,11.133336064844,10.107078867814,11.133336065314,11.133336065314,11.133336065314,11.133336065314,11.133336065064,11.1333360650501,11.1333360650501,8.574091404264,11.133336064824,10.834395787324,11.133336064924,11.133336064924,11.133336064864,11.133336064864,9.352435058264,11.133336065064,11.133336065164,11.133336065164,11.133336065064,10.372597304214,8.788606858664,11.133336064964,9.712608782994,11.133336064964,11.133336064994,11.133336064994,11.133336065004,11.133336065004,11.133336065004,11.133336065064,11.133336064994,11.133336065094,9.249369765774,11.133336065004,11.133336065004,11.133336065004,11.133336065004,11.133336065004,11.133336065014,10.756538736114,11.133336065094,11.133336065094,11.133336065014,11.133336065114,11.133336065034,11.133336065034,11.133336065034,10.748463955314,11.096178331114,10.256396009514,8.426360985674,8.631834378374,11.133336064974,11.133336064914,11.133336064914,11.133336064914,11.133336064664,11.133336064654,11.133336064654,11.133336064664,11.133336064974,11.133336064704,11.133336064704,10.579494606694,9.342383007764,9.222383556764,11.133336064864,11.133336064864,11.133336065064,11.133336065064,11.133336065064,10.132894707464,7.978296885564,11.393014679064,13.490451845114,13.490451845014,13.490451845014,12.660935419864,13.490451844864,13.490451844874,13.490451844874,13.490451844864,12.203876637364,10.341187433364,7.481021496164,8.873759511664
"t50",7.8391809336,8.1325084585,3.6600817654,1.622248413564,0.657668563364,0,0.6164108214,3.22173259158,3.92027596066,3.92867089198,4.0978277884,4.0978277889,4.09782778887,4.09782778893,4.09782778893,3.4565613049,4.0978277889,4.0978277889,4.09782778889,4.09782778889,4.0978277889,3.747922252,4.0978277889,4.0978277889,4.0978277889,4.0978277889,4.0978277889,2.31754315848,3.73298391521,1.97250306237,2.151707752467,4.097827788767,4.097827788787,4.097827788787,4.097827788767,4.097827788767,3.723675647967,3.27082609221,4.09782778891,3.77359978431,4.09782778891,4.097827788842,4.097827788842,2.82547432861,5.60761739613,5.60761739613,4.4327833458,4.30398747494,4.84640471124,9.0524228797,11.47888452978,11.47888452978,11.4788845297,10.77794410097,11.47888452937,11.47888452937,11.43615166307,11.47888452937,11.47888452937,11.47888452937,11.04456535437,10.11892889817,9.75145671695,11.47888452945,11.47888452948,11.47888452948,10.45262733245,11.47888452995,11.47888452995,11.47888452995,11.47888452995,11.4788845297,11.4788845296861,11.4788845296861,8.9196398689,11.47888452946,11.17994425196,11.47888452956,11.47888452956,11.4788845295,11.4788845295,9.6979835229,11.4788845297,11.4788845298,11.4788845298,11.4788845297,10.71814576885,9.1341553233,11.4788845296,10.05815724763,11.4788845296,11.47888452963,11.47888452963,11.47888452964,11.47888452964,11.47888452964,11.4788845297,11.47888452963,11.47888452973,9.59491823041,11.47888452964,11.47888452964,11.47888452964,11.47888452964,11.47888452964,11.47888452965,11.10208720075,11.47888452973,11.47888452973,11.47888452965,11.47888452975,11.47888452967,11.47888452967,11.47888452967,11.09401241995,11.44172679575,10.60194447415,8.77190945031,8.97738284301,11.47888452961,11.47888452955,11.47888452955,11.47888452955,11.4788845293,11.47888452929,11.47888452929,11.4788845293,11.47888452961,11.47888452934,11.47888452934,10.92504307133,9.6879314724,9.5679320214,11.4788845295,11.4788845295,11.4788845297,11.4788845297,11.4788845297,10.4784431721,8.3238453502,11.7385631437,13.83600030975,13.83600030965,13.83600030965,13.0064838845,13.8360003095,13.83600030951,13.83600030951,13.8360003095,12.549425102,10.686735898,7.8265699608,9.2193079763
"t51",7.855956687,8.1492842119,3.6768575188,1.639024166964,0.674444316764,0.6164108214,0,3.23850834498,3.93705171406,3.94544664538,4.1146035418,4.1146035423,4.11460354227,4.11460354233,4.11460354233,3.4733370583,4.1146035423,4.1146035423,4.11460354229,4.11460354229,4.1146035423,3.7646980054,4.1146035423,4.1146035423,4.1146035423,4.1146035423,4.1146035423,2.33431891188,3.74975966861,1.98927881577,2.168483505867,4.114603542167,4.114603542187,4.114603542187,4.114603542167,4.114603542167,3.740451401367,3.28760184561,4.11460354231,3.79037553771,4.11460354231,4.114603542242,4.114603542242,2.84225008201,5.62439314953,5.62439314953,4.4495590992,4.32076322834,4.86318046464,9.0691986331,11.49566028318,11.49566028318,11.4956602831,10.79471985437,11.49566028277,11.49566028277,11.45292741647,11.49566028277,11.49566028277,11.49566028277,11.06134110777,10.13570465157,9.76823247035,11.49566028285,11.49566028288,11.49566028288,10.46940308585,11.49566028335,11.49566028335,11.49566028335,11.49566028335,11.4956602831,11.4956602830861,11.4956602830861,8.9364156223,11.49566028286,11.19672000536,11.49566028296,11.49566028296,11.4956602829,11.4956602829,9.7147592763,11.4956602831,11.4956602832,11.4956602832,11.4956602831,10.73492152225,9.1509310767,11.495660283,10.07493300103,11.495660283,11.49566028303,11.49566028303,11.49566028304,11.49566028304,11.49566028304,11.4956602831,11.49566028303,11.49566028313,9.61169398381,11.49566028304,11.49566028304,11.49566028304,11.49566028304,11.49566028304,11.49566028305,11.11886295415,11.49566028313,11.49566028313,11.49566028305,11.49566028315,11.49566028307,11.49566028307,11.49566028307,11.11078817335,11.45850254915,10.61872022755,8.78868520371,8.99415859641,11.49566028301,11.49566028295,11.49566028295,11.49566028295,11.4956602827,11.49566028269,11.49566028269,11.4956602827,11.49566028301,11.49566028274,11.49566028274,10.94181882473,9.7047072258,9.5847077748,11.4956602829,11.4956602829,11.4956602831,11.4956602831,11.4956602831,10.4952189255,8.3406211036,11.7553388971,13.85277606315,13.85277606305,13.85277606305,13.0232596379,13.8527760629,13.85277606291,13.85277606291,13.8527760629,12.5662008554,10.7035116514,7.8433457142,9.2360837297
"t28",7.58211712118,7.87544464608,3.40301795298,3.840763977144,2.876184126944,3.22173259158,3.23850834498,0,2.37385905588,2.3822539872,3.11629095442,3.11629095492,3.11629095489,3.11629095495,3.11629095495,2.47502447092,3.11629095492,3.11629095492,3.11629095491,3.11629095491,3.11629095492,2.76638541802,3.11629095492,3.11629095492,3.11629095492,3.11629095492,3.11629095492,1.8029483497,3.27839393867,1.51791308583,1.697117775927,3.643237812227,3.643237812247,3.643237812247,3.643237812227,3.643237812227,3.269085671427,2.81623611567,3.64323781237,3.31900980777,3.64323781237,3.643237812302,3.643237812302,2.37088435207,5.35055358371,5.35055358371,4.17571953338,4.04692366252,4.58934089882,8.79535906728,11.22182071736,11.22182071736,11.22182071728,10.52088028855,11.22182071695,11.22182071695,11.17908785065,11.22182071695,11.22182071695,11.22182071695,10.78750154195,9.86186508575,9.49439290453,11.22182071703,11.22182071706,11.22182071706,10.19556352003,11.22182071753,11.22182071753,11.22182071753,11.22182071753,11.22182071728,11.2218207172661,11.2218207172661,8.66257605648,11.22182071704,10.92288043954,11.22182071714,11.22182071714,11.22182071708,11.22182071708,9.44091971048,11.22182071728,11.22182071738,11.22182071738,11.22182071728,10.46108195643,8.87709151088,11.22182071718,9.80109343521,11.22182071718,11.22182071721,11.22182071721,11.22182071722,11.22182071722,11.22182071722,11.22182071728,11.22182071721,11.22182071731,9.33785441799,11.22182071722,11.22182071722,11.22182071722,11.22182071722,11.22182071722,11.22182071723,10.84502338833,11.22182071731,11.22182071731,11.22182071723,11.22182071733,11.22182071725,11.22182071725,11.22182071725,10.83694860753,11.18466298333,10.34488066173,8.51484563789,8.72031903059,11.22182071719,11.22182071713,11.22182071713,11.22182071713,11.22182071688,11.22182071687,11.22182071687,11.22182071688,11.22182071719,11.22182071692,11.22182071692,10.66797925891,9.43086765998,9.31086820898,11.22182071708,11.22182071708,11.22182071728,11.22182071728,11.22182071728,10.22137935968,8.06678153778,11.48149933128,13.57893649733,13.57893649723,13.57893649723,12.74942007208,13.57893649708,13.57893649709,13.57893649709,13.57893649708,12.29236128958,10.42967208558,7.56950614838,8.96224416388
"t101",8.28066049026,8.57398801516,4.10156132206,4.539307346224,3.574727496024,3.92027596066,3.93705171406,2.37385905588,0,0.10212562228,3.8148343235,3.814834324,3.81483432397,3.81483432403,3.81483432403,3.17356784,3.814834324,3.814834324,3.81483432399,3.81483432399,3.814834324,3.4649287871,3.814834324,3.814834324,3.814834324,3.814834324,3.814834324,2.50149171878,3.97693730775,2.21645645491,2.395661145007,4.341781181307,4.341781181327,4.341781181327,4.341781181307,4.341781181307,3.967629040507,3.51477948475,4.34178118145,4.01755317685,4.34178118145,4.341781181382,4.341781181382,3.06942772115,6.04909695279,6.04909695279,4.87426290246,4.7454670316,5.2878842679,9.49390243636,11.92036408644,11.92036408644,11.92036408636,11.21942365763,11.92036408603,11.92036408603,11.87763121973,11.92036408603,11.92036408603,11.92036408603,11.48604491103,10.56040845483,10.19293627361,11.92036408611,11.92036408614,11.92036408614,10.89410688911,11.92036408661,11.92036408661,11.92036408661,11.92036408661,11.92036408636,11.9203640863461,11.9203640863461,9.36111942556,11.92036408612,11.62142380862,11.92036408622,11.92036408622,11.92036408616,11.92036408616,10.13946307956,11.92036408636,11.92036408646,11.92036408646,11.92036408636,11.15962532551,9.57563487996,11.92036408626,10.49963680429,11.92036408626,11.92036408629,11.92036408629,11.9203640863,11.9203640863,11.9203640863,11.92036408636,11.92036408629,11.92036408639,10.03639778707,11.9203640863,11.9203640863,11.9203640863,11.9203640863,11.9203640863,11.92036408631,11.54356675741,11.92036408639,11.92036408639,11.92036408631,11.92036408641,11.92036408633,11.92036408633,11.92036408633,11.53549197661,11.88320635241,11.04342403081,9.21338900697,9.41886239967,11.92036408627,11.92036408621,11.92036408621,11.92036408621,11.92036408596,11.92036408595,11.92036408595,11.92036408596,11.92036408627,11.920364086,11.920364086,11.36652262799,10.12941102906,10.00941157806,11.92036408616,11.92036408616,11.92036408636,11.92036408636,11.92036408636,10.91992272876,8.76532490686,12.18004270036,14.27747986641,14.27747986631,14.27747986631,13.44796344116,14.27747986616,14.27747986617,14.27747986617,14.27747986616,12.99090465866,11.12821545466,8.26804951746,9.66078753296
"t102",8.28905542158,8.58238294648,4.10995625338,4.547702277544,3.583122427344,3.92867089198,3.94544664538,2.3822539872,0.10212562228,0,3.82322925482,3.82322925532,3.82322925529,3.82322925535,3.82322925535,3.18196277132,3.82322925532,3.82322925532,3.82322925531,3.82322925531,3.82322925532,3.47332371842,3.82322925532,3.82322925532,3.82322925532,3.82322925532,3.82322925532,2.5098866501,3.98533223907,2.22485138623,2.404056076327,4.350176112627,4.350176112647,4.350176112647,4.350176112627,4.350176112627,3.976023971827,3.52317441607,4.35017611277,4.02594810817,4.35017611277,4.350176112702,4.350176112702,3.07782265247,6.05749188411,6.05749188411,4.88265783378,4.75386196292,5.29627919922,9.50229736768,11.92875901776,11.92875901776,11.92875901768,11.22781858895,11.92875901735,11.92875901735,11.88602615105,11.92875901735,11.92875901735,11.92875901735,11.49443984235,10.56880338615,10.20133120493,11.92875901743,11.92875901746,11.92875901746,10.90250182043,11.92875901793,11.92875901793,11.92875901793,11.92875901793,11.92875901768,11.9287590176661,11.9287590176661,9.36951435688,11.92875901744,11.62981873994,11.92875901754,11.92875901754,11.92875901748,11.92875901748,10.14785801088,11.92875901768,11.92875901778,11.92875901778,11.92875901768,11.16802025683,9.58402981128,11.92875901758,10.50803173561,11.92875901758,11.92875901761,11.92875901761,11.92875901762,11.92875901762,11.92875901762,11.92875901768,11.92875901761,11.92875901771,10.04479271839,11.92875901762,11.92875901762,11.92875901762,11.92875901762,11.92875901762,11.92875901763,11.55196168873,11.92875901771,11.92875901771,11.92875901763,11.92875901773,11.92875901765,11.92875901765,11.92875901765,11.54388690793,11.89160128373,11.05181896213,9.22178393829,9.42725733099,11.92875901759,11.92875901753,11.92875901753,11.92875901753,11.92875901728,11.92875901727,11.92875901727,11.92875901728,11.92875901759,11.92875901732,11.92875901732,11.37491755931,10.13780596038,10.01780650938,11.92875901748,11.92875901748,11.92875901768,11.92875901768,11.92875901768,10.92831766008,8.77371983818,12.18843763168,14.28587479773,14.28587479763,14.28587479763,13.45635837248,14.28587479748,14.28587479749,14.28587479749,14.28587479748,12.99929958998,11.13661038598,8.27644444878,9.66918246428
