"accepted_species","sorted"
"t42",0.35654348344302
"t43",0.0158631333798232
"t3",0.560052800720713
"t41",1.53209920531107
"t66",1.45321866160385
"t67",1.29789218520933
"t38",1.80703138587883
"t2",0.661030948729986
"t24",-2.31379128879144
"t47",-2.11593203307648
"t95",-2.17112760029919
"t96",-2.17368721744554
"t94",-2.23086892503665
"t88",0.00804438132889882
"t89",NA
"t76",0.106158852513944
"t77",NA
"t45",0.120909039668958
"t46",NA
"t84",0.644766395256444
"t85",0.764520576600338
"t34",0.334545589606767
"t8",-0.230113672018593
"t9",-0.805440315081914
"t14",0.34484125601571
"t15",0.467269023070208
"t51",NA
"t72",NA
"t73",2.29979891407742
"t56",NA
"t5",1.00121155398244
"t57",1.03943182395239
"t92",0.917995874752547
"t93",0.889442295800554
"t55",1.00336744845291
"t16",0.549088275658806
"t6",-0.872230674469504
"t7",-0.480331550236839
"t44",0.18308482160471
"t82",-0.165486654248977
"t83",-0.108449998995583
"t30",0.0247888689699117
"t27",NA
"t13",-0.804345375577867
"t18",-1.60381655917287
"t19",-2.02307293986795
"t90",-2.16535790711557
"t91",-2.15230312836812
"t26",NA
"t64",0.109361204366491
"t65",-0.162808302730839
"t78",-0.594428702761504
"t79",-0.838664872090182
"t28",0.0426790280806023
"t29",-0.500660806051514
"t97",-1.01102727435766
"t98",-0.984552814554181
"t74",0.758036440242602
"t75",0.86598018966953
"t37",0.933702263538649
"t4",0.396526721028469
"t31",-0.311983189260667
"t58",-0.139037123504556
"t59",-0.278896928745015
"t48",-0.475649354157203
"t49",NA
"t62",-0.450097913092989
"t63",-0.373571823891799
"t17",-0.378358751897659
"t22",0.146824472020026
"t23",0.321203693823144
"t39",-0.299044743801599
"t40",-0.32033348928715
"t1",-1.04201550527753
"t60",-0.0218481005366521
"t61",0.0392189438290385
"t54",0.240187748670906
"t70",0.872290697228753
"t71",0.912401238084274
"t21",0.482458517911955
"t68",0.726244153108784
"t69",0.741418635374502
"t52",0.760023348347228
"t53",0.555426810630468
"t50",0.675453090431724
"t86",0.594356024245872
"t87",0.753400879798759
"t20",0.159493284594263
"t25",0.50155857167639
"t99",0.480358816145244
"t100",0.483863613013853
"t10",NA
"t11",-0.241035832420098
"t12",-0.472712275154828
"t80",-0.511570482136247
"t81",-0.583552166675247
"t35",-0.780613204389167
"t36",-1.10614803623909
"t32",-0.651360061125619
"t33",-0.995060380002529
