"accepted_species","trait_EB_scaled"
"t12",1.16578585690177
"t62",1.45349870247607
"t63",1.94890727245
"t15",2.11710953113215
"t16",0.380603977521211
"t35",1.3962005481968
"t36",1.164305984888
"t92",2.0774224647518
"t93",2.09546819893048
"t67",1.80924157013714
"t55",0.231002517138811
"t70",0.610247486874513
"t71",0.371322257104091
"t48",0.424826438371939
"t60",-0.0467952311644551
"t61",NA
"t1",1.87470423660604
"t64",-0.730559860639478
"t65",-0.318300888604498
"t82",-0.352238783073384
"t83",NA
"t57",-0.0729588605851651
"t95",-0.509445454578209
"t96",-0.885951100285695
"t94",-0.752090368278622
"t90",-1.25699489517969
"t91",-0.762560659153291
"t76",0.187551209794669
"t77",0.440948669502722
"t21",NA
"t2",0.0433743246202705
"t86",-0.870544673947946
"t87",-0.810192584588998
"t34",-0.060748017588433
"t84",-0.771671335209746
"t85",-0.954296608859148
"t74",NA
"t46",-1.45444776273983
"t47",-0.48529296428131
"t30",-1.00908754736884
"t20",0.675643141831525
"t97",0.44621107095205
"t98",0.345365519687181
"t9",-0.242302079661192
"t68",0.923686310068276
"t69",0.996141466893404
"t66",1.09298725014221
"t37",1.24914590632516
"t25",0.692494024104229
"t51",0.600764168258971
"t52",0.966265639870616
"t72",1.27274785105566
"t73",1.53221998664566
"t33",0.933960355541787
"t11",0.787458135594469
"t23",-0.134044478750888
"t24",0.0270591702183688
"t10",0.0196790751212399
"t26",0.906154806395841
"t27",-0.643370149361842
"t4",0.650240503370136
"t17",0.301088167127568
"t18",0.0953368955886979
"t80",0.594660786471982
"t81",0.634947698399557
"t56",0.303918138701678
"t58",-0.14315071178387
"t59",0.285878598116832
"t22",1.36289284378267
"t7",0.254407965908154
"t8",0.421417472557627
"t19",NA
"t88",-0.62904269594061
"t89",NA
"t43",-1.1771507671527
"t14",-2.45029009421585
"t99",-1.08777630997627
"t100",NA
"t75",-0.905053661000692
"t39",-1.46997745166504
"t40",-1.4517039477514
"t38",-2.06563865464451
"t13",-1.76265130402742
"t78",-1.84014733044467
"t79",-1.73078817707967
"t6",-0.615775052373915
"t41",0.433770708516903
"t42",0.647789562271537
"t5",-1.1913959634009
"t3",-0.974497377207438
"t31",0.116653681488463
"t32",-0.0912458600701517
"t49",NA
"t50",-0.795488404554739
"t44",NA
"t45",-0.266824878675032
"t53",-0.0371192049011622
"t54",-0.485567153345108
"t28",NA
"t29",-1.51433584576392
