"","t4","t5","t7","t56","t146","t147","t76","t108","t109","t44","t16","t17","t15","t12","t13","t18","t119","t120","t61","t110","t111","t144","t145","t92","t36","t68","t69","t72","t73","t130","t131","t26","t101","t102","t22","t103","t136","t137","t134","t135","t62","t19","t14","t23","t24","t98","t128","t129","t142","t143","t28","t59","t60","t21","t124","t125","t138","t139","t121","t112","t94","t58","t42","t104","t105","t45","t27","t9","t10","t31","t117","t118","t8","t64","t65","t57","t70","t71","t33","t34","t25","t35","t38","t39","t11","t52","t53","t54","t55","t50","t66","t79","t80","t77","t78","t63","t115","t116","t91","t43","t74","t81","t82","t1","t3","t126","t127","t6","t29","t30","t75","t87","t99","t100","t106","t122","t123","t107","t113","t114","t88","t89","t86","t85","t67","t83","t84","t40","t41","t20","t37","t140","t141","t97","t93","t95","t96","t90","t49","t48","t46","t47","t32","t132","t133","t51","t2"
"t4",0,0.95320478022,1.9853624301,4.19475735033,4.656283417134,4.656283417134,4.65628341713,4.65628341713,4.61886066663,4.04507016103,3.85344333078,2.83453454668,3.71508240903,1.9723468784,2.9340006946,2.43762421,4.6562834172,4.6562834172,4.6562834173,4.65628341658,4.65628341658,4.65628341656,4.65628341656,4.6562834166,4.6562834167,4.6562834173,4.6562834173,4.6562834172,4.6562834172,4.6562834165,4.6562834165,3.09794298869,4.6562834173,4.45516615562,4.6562834173,4.5810672254,4.65628341667,4.65628341667,4.65628341677,4.65628341677,4.6562834167,4.236577404,2.5627063032,4.2969950374,3.42516376746,4.65628341656,4.65628341666,4.65628341666,4.65628341723,4.65628341723,4.65628341726,4.6562834169,4.6562834169,3.1603644229,4.656283416519,4.656283416519,4.656283416499,4.656283416499,4.630741576989,4.656283416519,4.656283416519,4.656283416519,4.656283417419,4.656283416919,4.656283416919,4.656283416619,3.630595366119,6.2077172359,3.6966840831,4.85048259463,6.20771723683,6.20771723683,3.25314539288,6.20771723712,6.20771723712,5.67187135788,6.20771723698,6.20771723698,5.80160776015,6.20771723715,4.77751186618,5.8135497117,6.20771723701,6.20771723701,3.7158555373,6.2077172364,6.2077172364,5.932096385,6.2077172364,6.0489019679,6.2077172376,6.061703672,6.2077172376,6.2077172371,6.2077172371,6.20771723713,6.20771723713,6.20771723713,6.20771723713,6.2077172374,6.2077172375,6.2077172375,6.2077172375,2.3880582083,2.609754423725,6.215255744025,6.215255744025,3.345673980525,6.215255744625,6.215255744625,6.215255744425,6.215255744425,6.215255744425,6.215255744425,6.215255744415,6.215255744385,6.215255744385,6.215255744415,6.215255744435,6.215255744435,6.215255744437,6.215255744437,6.215255744477,5.882932285115,5.611458730225,5.887419918625,6.215255744425,5.567983032323,6.215255744223,4.574981670023,5.383166282893,6.215255744413,6.215255744413,6.215255744473,6.215255744403,6.215255744413,6.215255744413,6.215255744463,6.215255744263,5.554904173993,6.009789010253,5.853218369253,6.215255744763,6.215255744835,6.215255744835,5.433542647325,1.742597299625
"t5",0.95320478022,0,1.20724813492,3.41664305515,3.878169121954,3.878169121954,3.87816912195,3.87816912195,3.84074637145,3.26695586585,3.0753290356,2.0564202515,2.93696811385,1.19423258322,2.15588639942,1.65950991482,3.87816912202,3.87816912202,3.87816912212,3.8781691214,3.8781691214,3.87816912138,3.87816912138,3.87816912142,3.87816912152,3.87816912212,3.87816912212,3.87816912202,3.87816912202,3.87816912132,3.87816912132,2.31982869351,3.87816912212,3.67705186044,3.87816912212,3.80295293022,3.87816912149,3.87816912149,3.87816912159,3.87816912159,3.87816912152,3.45846310882,1.78459200802,3.51888074222,2.64704947228,3.87816912138,3.87816912148,3.87816912148,3.87816912205,3.87816912205,3.87816912208,3.87816912172,3.87816912172,2.38225012772,3.878169121339,3.878169121339,3.878169121319,3.878169121319,3.852627281809,3.878169121339,3.878169121339,3.878169121339,3.878169122239,3.878169121739,3.878169121739,3.878169121439,2.852481070939,6.16306722072,3.65203406792,4.80583257945,6.16306722165,6.16306722165,3.2084953777,6.16306722194,6.16306722194,5.6272213427,6.1630672218,6.1630672218,5.75695774497,6.16306722197,4.732861851,5.76889969652,6.16306722183,6.16306722183,3.67120552212,6.16306722122,6.16306722122,5.88744636982,6.16306722122,6.00425195272,6.16306722242,6.01705365682,6.16306722242,6.16306722192,6.16306722192,6.16306722195,6.16306722195,6.16306722195,6.16306722195,6.16306722222,6.16306722232,6.16306722232,6.16306722232,2.34340819312,2.565104408545,6.170605728845,6.170605728845,3.301023965345,6.170605729445,6.170605729445,6.170605729245,6.170605729245,6.170605729245,6.170605729245,6.170605729235,6.170605729205,6.170605729205,6.170605729235,6.170605729255,6.170605729255,6.170605729257,6.170605729257,6.170605729297,5.838282269935,5.566808715045,5.842769903445,6.170605729245,5.523333017143,6.170605729043,4.530331654843,5.338516267713,6.170605729233,6.170605729233,6.170605729293,6.170605729223,6.170605729233,6.170605729233,6.170605729283,6.170605729083,5.510254158813,5.965138995073,5.808568354073,6.170605729583,6.170605729655,6.170605729655,5.388892632145,1.697947284445
"t7",1.9853624301,1.20724813492,0,3.75626291443,4.217788981234,4.217788981234,4.21778898123,4.21778898123,4.18036623073,3.60657572513,3.41494889488,2.39604011078,3.27658797313,1.5338524425,2.4955062587,2.4649159969,4.6835752041,4.6835752041,4.6835752042,4.68357520348,4.68357520348,4.68357520346,4.68357520346,4.6835752035,4.6835752036,4.6835752042,4.6835752042,4.6835752041,4.6835752041,4.6835752034,4.6835752034,3.12523477559,4.6835752042,4.48245794252,4.6835752042,4.6083590123,4.68357520357,4.68357520357,4.68357520367,4.68357520367,4.6835752036,4.2638691909,2.5899980901,4.3242868243,3.45245555436,4.68357520346,4.68357520356,4.68357520356,4.68357520413,4.68357520413,4.68357520416,4.6835752038,4.6835752038,3.1876562098,4.683575203419,4.683575203419,4.683575203399,4.683575203399,4.658033363889,4.683575203419,4.683575203419,4.683575203419,4.683575204319,4.683575203819,4.683575203819,4.683575203519,3.657887153019,7.1952248706,4.6841917178,5.83799022933,7.19522487153,7.19522487153,4.24065302758,7.19522487182,7.19522487182,6.65937899258,7.19522487168,7.19522487168,6.78911539485,7.19522487185,5.76501950088,6.8010573464,7.19522487171,7.19522487171,4.703363172,7.1952248711,7.1952248711,6.9196040197,7.1952248711,7.0364096026,7.1952248723,7.0492113067,7.1952248723,7.1952248718,7.1952248718,7.19522487183,7.19522487183,7.19522487183,7.19522487183,7.1952248721,7.1952248722,7.1952248722,7.1952248722,3.375565843,3.597262058425,7.202763378725,7.202763378725,4.333181615225,7.202763379325,7.202763379325,7.202763379125,7.202763379125,7.202763379125,7.202763379125,7.202763379115,7.202763379085,7.202763379085,7.202763379115,7.202763379135,7.202763379135,7.202763379137,7.202763379137,7.202763379177,6.870439919815,6.598966364925,6.874927553325,7.202763379125,6.555490667023,7.202763378923,5.562489304723,6.370673917593,7.202763379113,7.202763379113,7.202763379173,7.202763379103,7.202763379113,7.202763379113,7.202763379163,7.202763378963,6.542411808693,6.997296644953,6.840726003953,7.202763379463,7.202763379535,7.202763379535,6.421050282025,2.730104934325
"t56",4.19475735033,3.41664305515,3.75626291443,0,1.250774401204,1.250774401204,1.5021387256,1.5021387256,1.4647159751,1.1848046783,4.87017700805,3.85126822395,4.7318160863,3.09664480233,4.05829861853,4.67431091713,6.89297012433,6.89297012433,6.89297012443,6.89297012371,6.89297012371,6.89297012369,6.89297012369,6.89297012373,6.89297012383,6.89297012443,6.89297012443,6.89297012433,6.89297012433,6.89297012363,6.89297012363,5.33462969582,6.89297012443,6.69185286275,6.89297012443,6.81775393253,6.8929701238,6.8929701238,6.8929701239,6.8929701239,6.89297012383,6.47326411113,4.79939301033,6.53368174453,5.66185047459,6.89297012369,6.89297012379,6.89297012379,6.89297012436,6.89297012436,6.89297012439,6.89297012403,6.89297012403,5.39705113003,6.892970123649,6.892970123649,6.892970123629,6.892970123629,6.867428284119,6.892970123649,6.892970123649,6.892970123649,6.892970124549,6.892970124049,6.892970124049,6.892970123749,5.867282073249,9.40461979083,6.89358663803,8.04738514956,9.40461979176,9.40461979176,6.45004794781,9.40461979205,9.40461979205,8.86877391281,9.40461979191,9.40461979191,8.99851031508,9.40461979208,7.97441442111,9.01045226663,9.40461979194,9.40461979194,6.91275809223,9.40461979133,9.40461979133,9.12899893993,9.40461979133,9.24580452283,9.40461979253,9.25860622693,9.40461979253,9.40461979203,9.40461979203,9.40461979206,9.40461979206,9.40461979206,9.40461979206,9.40461979233,9.40461979243,9.40461979243,9.40461979243,5.58496076323,5.806656978655,9.412158298955,9.412158298955,6.542576535455,9.412158299555,9.412158299555,9.412158299355,9.412158299355,9.412158299355,9.412158299355,9.412158299345,9.412158299315,9.412158299315,9.412158299345,9.412158299365,9.412158299365,9.412158299367,9.412158299367,9.412158299407,9.079834840045,8.808361285155,9.084322473555,9.412158299355,8.764885587253,9.412158299153,7.771884224953,8.580068837823,9.412158299343,9.412158299343,9.412158299403,9.412158299333,9.412158299343,9.412158299343,9.412158299393,9.412158299193,8.751806728923,9.206691565183,9.050120924183,9.412158299693,9.412158299765,9.412158299765,8.630445202255,4.939499854555
"t146",4.656283417134,3.878169121954,4.217788981234,1.250774401204,0,0.005350798608,1.963664792404,1.963664792404,1.926242041904,1.646330745104,5.331703074854,4.312794290754,5.193342153104,3.558170869134,4.519824685334,5.135836983934,7.354496191134,7.354496191134,7.354496191234,7.354496190514,7.354496190514,7.354496190494,7.354496190494,7.354496190534,7.354496190634,7.354496191234,7.354496191234,7.354496191134,7.354496191134,7.354496190434,7.354496190434,5.796155762624,7.354496191234,7.153378929554,7.354496191234,7.279279999334,7.354496190604,7.354496190604,7.354496190704,7.354496190704,7.354496190634,6.934790177934,5.260919077134,6.995207811334,6.123376541394,7.354496190494,7.354496190594,7.354496190594,7.354496191164,7.354496191164,7.354496191194,7.354496190834,7.354496190834,5.858577196834,7.354496190453,7.354496190453,7.354496190433,7.354496190433,7.328954350923,7.354496190453,7.354496190453,7.354496190453,7.354496191353,7.354496190853,7.354496190853,7.354496190553,6.328808140053,9.866145857634,7.355112704834,8.508911216364,9.866145858564,9.866145858564,6.911574014614,9.866145858854,9.866145858854,9.330299979614,9.866145858714,9.866145858714,9.460036381884,9.866145858884,8.435940487914,9.471978333434,9.866145858744,9.866145858744,7.374284159034,9.866145858134,9.866145858134,9.590525006734,9.866145858134,9.707330589634,9.866145859334,9.720132293734,9.866145859334,9.866145858834,9.866145858834,9.866145858864,9.866145858864,9.866145858864,9.866145858864,9.866145859134,9.866145859234,9.866145859234,9.866145859234,6.046486830034,6.268183045459,9.873684365759,9.873684365759,7.004102602259,9.873684366359,9.873684366359,9.873684366159,9.873684366159,9.873684366159,9.873684366159,9.873684366149,9.873684366119,9.873684366119,9.873684366149,9.873684366169,9.873684366169,9.873684366171,9.873684366171,9.873684366211,9.541360906849,9.269887351959,9.545848540359,9.873684366159,9.226411654057,9.873684365957,8.233410291757,9.041594904627,9.873684366147,9.873684366147,9.873684366207,9.873684366137,9.873684366147,9.873684366147,9.873684366197,9.873684365997,9.213332795727,9.668217631987,9.511646990987,9.873684366497,9.873684366569,9.873684366569,9.091971269059,5.401025921359
"t147",4.656283417134,3.878169121954,4.217788981234,1.250774401204,0.005350798608,0,1.963664792404,1.963664792404,1.926242041904,1.646330745104,5.331703074854,4.312794290754,5.193342153104,3.558170869134,4.519824685334,5.135836983934,7.354496191134,7.354496191134,7.354496191234,7.354496190514,7.354496190514,7.354496190494,7.354496190494,7.354496190534,7.354496190634,7.354496191234,7.354496191234,7.354496191134,7.354496191134,7.354496190434,7.354496190434,5.796155762624,7.354496191234,7.153378929554,7.354496191234,7.279279999334,7.354496190604,7.354496190604,7.354496190704,7.354496190704,7.354496190634,6.934790177934,5.260919077134,6.995207811334,6.123376541394,7.354496190494,7.354496190594,7.354496190594,7.354496191164,7.354496191164,7.354496191194,7.354496190834,7.354496190834,5.858577196834,7.354496190453,7.354496190453,7.354496190433,7.354496190433,7.328954350923,7.354496190453,7.354496190453,7.354496190453,7.354496191353,7.354496190853,7.354496190853,7.354496190553,6.328808140053,9.866145857634,7.355112704834,8.508911216364,9.866145858564,9.866145858564,6.911574014614,9.866145858854,9.866145858854,9.330299979614,9.866145858714,9.866145858714,9.460036381884,9.866145858884,8.435940487914,9.471978333434,9.866145858744,9.866145858744,7.374284159034,9.866145858134,9.866145858134,9.590525006734,9.866145858134,9.707330589634,9.866145859334,9.720132293734,9.866145859334,9.866145858834,9.866145858834,9.866145858864,9.866145858864,9.866145858864,9.866145858864,9.866145859134,9.866145859234,9.866145859234,9.866145859234,6.046486830034,6.268183045459,9.873684365759,9.873684365759,7.004102602259,9.873684366359,9.873684366359,9.873684366159,9.873684366159,9.873684366159,9.873684366159,9.873684366149,9.873684366119,9.873684366119,9.873684366149,9.873684366169,9.873684366169,9.873684366171,9.873684366171,9.873684366211,9.541360906849,9.269887351959,9.545848540359,9.873684366159,9.226411654057,9.873684365957,8.233410291757,9.041594904627,9.873684366147,9.873684366147,9.873684366207,9.873684366137,9.873684366147,9.873684366147,9.873684366197,9.873684365997,9.213332795727,9.668217631987,9.511646990987,9.873684366497,9.873684366569,9.873684366569,9.091971269059,5.401025921359
"t76",4.65628341713,3.87816912195,4.21778898123,1.5021387256,1.963664792404,1.963664792404,0,1.0988281886,1.0614054381,1.6463307451,5.33170307485,4.31279429075,5.1933421531,3.55817086913,4.51982468533,5.13583698393,7.35449619113,7.35449619113,7.35449619123,7.35449619051,7.35449619051,7.35449619049,7.35449619049,7.35449619053,7.35449619063,7.35449619123,7.35449619123,7.35449619113,7.35449619113,7.35449619043,7.35449619043,5.79615576262,7.35449619123,7.15337892955,7.35449619123,7.27927999933,7.3544961906,7.3544961906,7.3544961907,7.3544961907,7.35449619063,6.93479017793,5.26091907713,6.99520781133,6.12337654139,7.35449619049,7.35449619059,7.35449619059,7.35449619116,7.35449619116,7.35449619119,7.35449619083,7.35449619083,5.85857719683,7.354496190449,7.354496190449,7.354496190429,7.354496190429,7.328954350919,7.354496190449,7.354496190449,7.354496190449,7.354496191349,7.354496190849,7.354496190849,7.354496190549,6.328808140049,9.86614585763,7.35511270483,8.50891121636,9.86614585856,9.86614585856,6.91157401461,9.86614585885,9.86614585885,9.33029997961,9.86614585871,9.86614585871,9.46003638188,9.86614585888,8.43594048791,9.47197833343,9.86614585874,9.86614585874,7.37428415903,9.86614585813,9.86614585813,9.59052500673,9.86614585813,9.70733058963,9.86614585933,9.72013229373,9.86614585933,9.86614585883,9.86614585883,9.86614585886,9.86614585886,9.86614585886,9.86614585886,9.86614585913,9.86614585923,9.86614585923,9.86614585923,6.04648683003,6.268183045455,9.873684365755,9.873684365755,7.004102602255,9.873684366355,9.873684366355,9.873684366155,9.873684366155,9.873684366155,9.873684366155,9.873684366145,9.873684366115,9.873684366115,9.873684366145,9.873684366165,9.873684366165,9.873684366167,9.873684366167,9.873684366207,9.541360906845,9.269887351955,9.545848540355,9.873684366155,9.226411654053,9.873684365953,8.233410291753,9.041594904623,9.873684366143,9.873684366143,9.873684366203,9.873684366133,9.873684366143,9.873684366143,9.873684366193,9.873684365993,9.213332795723,9.668217631983,9.511646990983,9.873684366493,9.873684366565,9.873684366565,9.091971269055,5.401025921355
"t108",4.65628341713,3.87816912195,4.21778898123,1.5021387256,1.963664792404,1.963664792404,1.0988281886,0,0.3396611105,1.6463307451,5.33170307485,4.31279429075,5.1933421531,3.55817086913,4.51982468533,5.13583698393,7.35449619113,7.35449619113,7.35449619123,7.35449619051,7.35449619051,7.35449619049,7.35449619049,7.35449619053,7.35449619063,7.35449619123,7.35449619123,7.35449619113,7.35449619113,7.35449619043,7.35449619043,5.79615576262,7.35449619123,7.15337892955,7.35449619123,7.27927999933,7.3544961906,7.3544961906,7.3544961907,7.3544961907,7.35449619063,6.93479017793,5.26091907713,6.99520781133,6.12337654139,7.35449619049,7.35449619059,7.35449619059,7.35449619116,7.35449619116,7.35449619119,7.35449619083,7.35449619083,5.85857719683,7.354496190449,7.354496190449,7.354496190429,7.354496190429,7.328954350919,7.354496190449,7.354496190449,7.354496190449,7.354496191349,7.354496190849,7.354496190849,7.354496190549,6.328808140049,9.86614585763,7.35511270483,8.50891121636,9.86614585856,9.86614585856,6.91157401461,9.86614585885,9.86614585885,9.33029997961,9.86614585871,9.86614585871,9.46003638188,9.86614585888,8.43594048791,9.47197833343,9.86614585874,9.86614585874,7.37428415903,9.86614585813,9.86614585813,9.59052500673,9.86614585813,9.70733058963,9.86614585933,9.72013229373,9.86614585933,9.86614585883,9.86614585883,9.86614585886,9.86614585886,9.86614585886,9.86614585886,9.86614585913,9.86614585923,9.86614585923,9.86614585923,6.04648683003,6.268183045455,9.873684365755,9.873684365755,7.004102602255,9.873684366355,9.873684366355,9.873684366155,9.873684366155,9.873684366155,9.873684366155,9.873684366145,9.873684366115,9.873684366115,9.873684366145,9.873684366165,9.873684366165,9.873684366167,9.873684366167,9.873684366207,9.541360906845,9.269887351955,9.545848540355,9.873684366155,9.226411654053,9.873684365953,8.233410291753,9.041594904623,9.873684366143,9.873684366143,9.873684366203,9.873684366133,9.873684366143,9.873684366143,9.873684366193,9.873684365993,9.213332795723,9.668217631983,9.511646990983,9.873684366493,9.873684366565,9.873684366565,9.091971269055,5.401025921355
"t109",4.61886066663,3.84074637145,4.18036623073,1.4647159751,1.926242041904,1.926242041904,1.0614054381,0.3396611105,0,1.6089079946,5.29428032435,4.27537154025,5.1559194026,3.52074811863,4.48240193483,5.09841423343,7.31707344063,7.31707344063,7.31707344073,7.31707344001,7.31707344001,7.31707343999,7.31707343999,7.31707344003,7.31707344013,7.31707344073,7.31707344073,7.31707344063,7.31707344063,7.31707343993,7.31707343993,5.75873301212,7.31707344073,7.11595617905,7.31707344073,7.24185724883,7.3170734401,7.3170734401,7.3170734402,7.3170734402,7.31707344013,6.89736742743,5.22349632663,6.95778506083,6.08595379089,7.31707343999,7.31707344009,7.31707344009,7.31707344066,7.31707344066,7.31707344069,7.31707344033,7.31707344033,5.82115444633,7.317073439949,7.317073439949,7.317073439929,7.317073439929,7.291531600419,7.317073439949,7.317073439949,7.317073439949,7.317073440849,7.317073440349,7.317073440349,7.317073440049,6.291385389549,9.82872310713,7.31768995433,8.47148846586,9.82872310806,9.82872310806,6.87415126411,9.82872310835,9.82872310835,9.29287722911,9.82872310821,9.82872310821,9.42261363138,9.82872310838,8.39851773741,9.43455558293,9.82872310824,9.82872310824,7.33686140853,9.82872310763,9.82872310763,9.55310225623,9.82872310763,9.66990783913,9.82872310883,9.68270954323,9.82872310883,9.82872310833,9.82872310833,9.82872310836,9.82872310836,9.82872310836,9.82872310836,9.82872310863,9.82872310873,9.82872310873,9.82872310873,6.00906407953,6.230760294955,9.836261615255,9.836261615255,6.966679851755,9.836261615855,9.836261615855,9.836261615655,9.836261615655,9.836261615655,9.836261615655,9.836261615645,9.836261615615,9.836261615615,9.836261615645,9.836261615665,9.836261615665,9.836261615667,9.836261615667,9.836261615707,9.503938156345,9.232464601455,9.508425789855,9.836261615655,9.188988903553,9.836261615453,8.195987541253,9.004172154123,9.836261615643,9.836261615643,9.836261615703,9.836261615633,9.836261615643,9.836261615643,9.836261615693,9.836261615493,9.175910045223,9.630794881483,9.474224240483,9.836261615993,9.836261616065,9.836261616065,9.054548518555,5.363603170855
"t44",4.04507016103,3.26695586585,3.60657572513,1.1848046783,1.646330745104,1.646330745104,1.6463307451,1.6463307451,1.6089079946,0,4.72048981875,3.70158103465,4.582128897,2.94695761303,3.90861142923,4.52462372783,6.74328293503,6.74328293503,6.74328293513,6.74328293441,6.74328293441,6.74328293439,6.74328293439,6.74328293443,6.74328293453,6.74328293513,6.74328293513,6.74328293503,6.74328293503,6.74328293433,6.74328293433,5.18494250652,6.74328293513,6.54216567345,6.74328293513,6.66806674323,6.7432829345,6.7432829345,6.7432829346,6.7432829346,6.74328293453,6.32357692183,4.64970582103,6.38399455523,5.51216328529,6.74328293439,6.74328293449,6.74328293449,6.74328293506,6.74328293506,6.74328293509,6.74328293473,6.74328293473,5.24736394073,6.743282934349,6.743282934349,6.743282934329,6.743282934329,6.717741094819,6.743282934349,6.743282934349,6.743282934349,6.743282935249,6.743282934749,6.743282934749,6.743282934449,5.717594883949,9.25493260153,6.74389944873,7.89769796026,9.25493260246,9.25493260246,6.30036075851,9.25493260275,9.25493260275,8.71908672351,9.25493260261,9.25493260261,8.84882312578,9.25493260278,7.82472723181,8.86076507733,9.25493260264,9.25493260264,6.76307090293,9.25493260203,9.25493260203,8.97931175063,9.25493260203,9.09611733353,9.25493260323,9.10891903763,9.25493260323,9.25493260273,9.25493260273,9.25493260276,9.25493260276,9.25493260276,9.25493260276,9.25493260303,9.25493260313,9.25493260313,9.25493260313,5.43527357393,5.656969789355,9.262471109655,9.262471109655,6.392889346155,9.262471110255,9.262471110255,9.262471110055,9.262471110055,9.262471110055,9.262471110055,9.262471110045,9.262471110015,9.262471110015,9.262471110045,9.262471110065,9.262471110065,9.262471110067,9.262471110067,9.262471110107,8.930147650745,8.658674095855,8.934635284255,9.262471110055,8.615198397953,9.262471109853,7.622197035653,8.430381648523,9.262471110043,9.262471110043,9.262471110103,9.262471110033,9.262471110043,9.262471110043,9.262471110093,9.262471109893,8.602119539623,9.057004375883,8.900433734883,9.262471110393,9.262471110465,9.262471110465,8.480758012955,4.789812665255
