"","t53","t120","t121","t27","t7","t8","t25","t28","t62","t63","t44","t50","t75","t76","t72","t84","t113","t114","t65","t66","t9","t10","t13","t14","t43","t73","t74","t12","t11","t35","t85","t86","t81","t139","t140","t46","t45","t29","t47","t71","t105","t106","t24","t124","t125","t33","t41","t42","t60","t61","t21","t20","t2","t89","t128","t129","t143","t144","t70","t39","t18","t126","t127","t146","t147","t138","t79","t48","t49","t40","t107","t108","t82","t83","t80","t6","t36","t68","t69","t92","t141","t142","t3","t1","t4","t5","t26","t93","t94","t15","t19","t30","t31","t51","t52","t38","t58","t115","t116","t134","t135","t34","t17","t32","t59","t67","t77","t78","t103","t104","t109","t110","t102","t37","t87","t88","t130","t131","t98","t95","t122","t123","t56","t111","t112","t64","t148","t149","t90","t16","t22","t23","t136","t137","t119","t100","t101","t57","t145","t150","t151","t91","t117","t118","t97","t99","t132","t133","t96","t54","t55"
"t53",0,1.8719810658,1.8719810658,3.0728021448,5.57023991251,3.84204764581,5.3969195744,7.0628098567,7.06280985723,7.06280985723,6.75596048323,6.82725260833,6.61510429393,6.58296577983,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.71559825732,8.81168180692,7.96213658682,7.87234184982,10.23230127372,10.23230127332,10.23230127332,8.54498700772,7.53309571587,9.32420842167,9.94030222087,10.23230127367,9.81170727767,10.232301273719,10.232301273719,10.232301273459,10.23230127377,10.23230127407,10.23230127367,10.23230127367,10.23230127367,10.23230127367,10.23230127327,10.232301273557,10.232301273557,9.688688368487,9.922516309527,10.232301273727,9.949605011727,10.232301273727,8.557737970057,9.59200188707,6.30647011412,10.017837279153,10.232301273453,10.232301273453,10.232301273443,10.232301273443,9.7696845972,10.2323012729,10.2323012739,10.2323012736,10.2323012736,10.232301274,10.232301274,10.232301274,10.232301274,10.2323012741,10.2323012741,10.1758618961,10.23230127402,10.23230127402,10.05219149833,9.72875738253,10.23230127402,7.3082786979,10.2323012734,10.0611969762,10.2323012736,10.232301274,10.23230127398,10.23230127398,6.6932354664,8.646951154,7.47751311132,7.55595266742,10.7956296542,10.7956296549,10.7956296549,8.38212320852,8.5606943104,10.43673828373,9.46332356023,9.91968778452,10.79562965453,9.70411903083,10.79562965447,10.79562965447,10.79562965447,10.79562965448,10.79562965448,10.18820797073,9.91497294849,9.69832289939,10.79562965399,10.79562965398,10.43427091718,10.46124845908,10.79562965399,10.79562965399,10.79562965406,10.79562965406,10.79562965399,10.79562965419,10.79562965399,10.79562965399,10.795629653888,10.795629653888,10.795629653888,10.79562965389,10.79562965399,10.79562965399,9.91271095263,10.79562965429,10.79562965429,10.18910476349,10.7956296539,10.7956296539,10.79562965389,8.95875883929,8.81699974519,8.88399002779,10.79562965356,10.79562965356,10.79562965354,10.79562965447,10.79562965447,10.79562965447,10.79562965443,10.795629654438,10.795629654438,10.79562965437,10.79562965359,10.79562965359,10.79562965367,10.79562965375,10.79562965375,10.79562965375,10.60280178504,10.79562965384,10.79562965384
"t120",1.8719810658,0,0.337481133,3.0728021448,5.57023991251,3.84204764581,5.3969195744,7.0628098567,7.06280985723,7.06280985723,6.75596048323,6.82725260833,6.61510429393,6.58296577983,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.71559825732,8.81168180692,7.96213658682,7.87234184982,10.23230127372,10.23230127332,10.23230127332,8.54498700772,7.53309571587,9.32420842167,9.94030222087,10.23230127367,9.81170727767,10.232301273719,10.232301273719,10.232301273459,10.23230127377,10.23230127407,10.23230127367,10.23230127367,10.23230127367,10.23230127367,10.23230127327,10.232301273557,10.232301273557,9.688688368487,9.922516309527,10.232301273727,9.949605011727,10.232301273727,8.557737970057,9.59200188707,6.30647011412,10.017837279153,10.232301273453,10.232301273453,10.232301273443,10.232301273443,9.7696845972,10.2323012729,10.2323012739,10.2323012736,10.2323012736,10.232301274,10.232301274,10.232301274,10.232301274,10.2323012741,10.2323012741,10.1758618961,10.23230127402,10.23230127402,10.05219149833,9.72875738253,10.23230127402,7.3082786979,10.2323012734,10.0611969762,10.2323012736,10.232301274,10.23230127398,10.23230127398,6.6932354664,8.646951154,7.47751311132,7.55595266742,10.7956296542,10.7956296549,10.7956296549,8.38212320852,8.5606943104,10.43673828373,9.46332356023,9.91968778452,10.79562965453,9.70411903083,10.79562965447,10.79562965447,10.79562965447,10.79562965448,10.79562965448,10.18820797073,9.91497294849,9.69832289939,10.79562965399,10.79562965398,10.43427091718,10.46124845908,10.79562965399,10.79562965399,10.79562965406,10.79562965406,10.79562965399,10.79562965419,10.79562965399,10.79562965399,10.795629653888,10.795629653888,10.795629653888,10.79562965389,10.79562965399,10.79562965399,9.91271095263,10.79562965429,10.79562965429,10.18910476349,10.7956296539,10.7956296539,10.79562965389,8.95875883929,8.81699974519,8.88399002779,10.79562965356,10.79562965356,10.79562965354,10.79562965447,10.79562965447,10.79562965447,10.79562965443,10.795629654438,10.795629654438,10.79562965437,10.79562965359,10.79562965359,10.79562965367,10.79562965375,10.79562965375,10.79562965375,10.60280178504,10.79562965384,10.79562965384
"t121",1.8719810658,0.337481133,0,3.0728021448,5.57023991251,3.84204764581,5.3969195744,7.0628098567,7.06280985723,7.06280985723,6.75596048323,6.82725260833,6.61510429393,6.58296577983,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.0628098571,7.71559825732,8.81168180692,7.96213658682,7.87234184982,10.23230127372,10.23230127332,10.23230127332,8.54498700772,7.53309571587,9.32420842167,9.94030222087,10.23230127367,9.81170727767,10.232301273719,10.232301273719,10.232301273459,10.23230127377,10.23230127407,10.23230127367,10.23230127367,10.23230127367,10.23230127367,10.23230127327,10.232301273557,10.232301273557,9.688688368487,9.922516309527,10.232301273727,9.949605011727,10.232301273727,8.557737970057,9.59200188707,6.30647011412,10.017837279153,10.232301273453,10.232301273453,10.232301273443,10.232301273443,9.7696845972,10.2323012729,10.2323012739,10.2323012736,10.2323012736,10.232301274,10.232301274,10.232301274,10.232301274,10.2323012741,10.2323012741,10.1758618961,10.23230127402,10.23230127402,10.05219149833,9.72875738253,10.23230127402,7.3082786979,10.2323012734,10.0611969762,10.2323012736,10.232301274,10.23230127398,10.23230127398,6.6932354664,8.646951154,7.47751311132,7.55595266742,10.7956296542,10.7956296549,10.7956296549,8.38212320852,8.5606943104,10.43673828373,9.46332356023,9.91968778452,10.79562965453,9.70411903083,10.79562965447,10.79562965447,10.79562965447,10.79562965448,10.79562965448,10.18820797073,9.91497294849,9.69832289939,10.79562965399,10.79562965398,10.43427091718,10.46124845908,10.79562965399,10.79562965399,10.79562965406,10.79562965406,10.79562965399,10.79562965419,10.79562965399,10.79562965399,10.795629653888,10.795629653888,10.795629653888,10.79562965389,10.79562965399,10.79562965399,9.91271095263,10.79562965429,10.79562965429,10.18910476349,10.7956296539,10.7956296539,10.79562965389,8.95875883929,8.81699974519,8.88399002779,10.79562965356,10.79562965356,10.79562965354,10.79562965447,10.79562965447,10.79562965447,10.79562965443,10.795629654438,10.795629654438,10.79562965437,10.79562965359,10.79562965359,10.79562965367,10.79562965375,10.79562965375,10.79562965375,10.60280178504,10.79562965384,10.79562965384
"t27",3.0728021448,3.0728021448,3.0728021448,0,5.25889371171,3.53070144501,5.0855733736,6.7514636559,6.75146365643,6.75146365643,6.44461428243,6.51590640753,6.30375809313,6.27161957903,6.7514636563,6.7514636563,6.7514636563,6.7514636563,6.7514636563,6.7514636563,7.40425205652,8.50033560612,7.65079038602,7.56099564902,9.92095507292,9.92095507252,9.92095507252,8.23364080692,7.22174951507,9.01286222087,9.62895602007,9.92095507287,9.50036107687,9.920955072919,9.920955072919,9.920955072659,9.92095507297,9.92095507327,9.92095507287,9.92095507287,9.92095507287,9.92095507287,9.92095507247,9.920955072757,9.920955072757,9.377342167687,9.611170108727,9.920955072927,9.638258810927,9.920955072927,8.246391769257,9.28065568627,5.99512391332,9.706491078353,9.920955072653,9.920955072653,9.920955072643,9.920955072643,9.4583383964,9.9209550721,9.9209550731,9.9209550728,9.9209550728,9.9209550732,9.9209550732,9.9209550732,9.9209550732,9.9209550733,9.9209550733,9.8645156953,9.92095507322,9.92095507322,9.74084529753,9.41741118173,9.92095507322,6.9969324971,9.9209550726,9.7498507754,9.9209550728,9.9209550732,9.92095507318,9.92095507318,6.3818892656,8.3356049532,7.16616691052,7.24460646662,10.4842834534,10.4842834541,10.4842834541,8.07077700772,8.2493481096,10.12539208293,9.15197735943,9.60834158372,10.48428345373,9.39277283003,10.48428345367,10.48428345367,10.48428345367,10.48428345368,10.48428345368,9.87686176993,9.60362674769,9.38697669859,10.48428345319,10.48428345318,10.12292471638,10.14990225828,10.48428345319,10.48428345319,10.48428345326,10.48428345326,10.48428345319,10.48428345339,10.48428345319,10.48428345319,10.484283453088,10.484283453088,10.484283453088,10.48428345309,10.48428345319,10.48428345319,9.60136475183,10.48428345349,10.48428345349,9.87775856269,10.4842834531,10.4842834531,10.48428345309,8.64741263849,8.50565354439,8.57264382699,10.48428345276,10.48428345276,10.48428345274,10.48428345367,10.48428345367,10.48428345367,10.48428345363,10.484283453638,10.484283453638,10.48428345357,10.48428345279,10.48428345279,10.48428345287,10.48428345295,10.48428345295,10.48428345295,10.29145558424,10.48428345304,10.48428345304
"t7",5.57023991251,5.57023991251,5.57023991251,5.25889371171,0,2.7559080893,4.47386775531,6.13975803761,6.13975803814,6.13975803814,5.83290866414,5.90420078924,5.69205247484,5.65991396074,6.13975803801,6.13975803801,6.13975803801,6.13975803801,6.13975803801,6.13975803801,6.79254643823,7.88862998783,7.03908476773,6.94929003073,9.30924945463,9.30924945423,9.30924945423,7.62193518863,6.61004389678,8.40115660258,9.01725040178,9.30924945458,8.88865545858,9.309249454629,9.309249454629,9.309249454369,9.30924945468,9.30924945498,9.30924945458,9.30924945458,9.30924945458,9.30924945458,9.30924945418,9.309249454467,9.309249454467,8.765636549397,8.999464490437,9.309249454637,9.026553192637,9.309249454637,7.634686150967,8.66895006798,5.38341829503,9.094785460063,9.309249454363,9.309249454363,9.309249454353,9.309249454353,8.84663277811,9.30924945381,9.30924945481,9.30924945451,9.30924945451,9.30924945491,9.30924945491,9.30924945491,9.30924945491,9.30924945501,9.30924945501,9.25281007701,9.30924945493,9.30924945493,9.12913967924,8.80570556344,9.30924945493,6.38522687881,9.30924945431,9.13814515711,9.30924945451,9.30924945491,9.30924945489,9.30924945489,5.77018364731,7.72389933491,6.55446129223,6.63290084833,9.87257783511,9.87257783581,9.87257783581,7.45907138943,7.63764249131,9.51368646464,8.54027174114,8.99663596543,9.87257783544,8.78106721174,9.87257783538,9.87257783538,9.87257783538,9.87257783539,9.87257783539,9.26515615164,8.9919211294,8.7752710803,9.8725778349,9.87257783489,9.51121909809,9.53819663999,9.8725778349,9.8725778349,9.87257783497,9.87257783497,9.8725778349,9.8725778351,9.8725778349,9.8725778349,9.872577834798,9.872577834798,9.872577834798,9.8725778348,9.8725778349,9.8725778349,8.98965913354,9.8725778352,9.8725778352,9.2660529444,9.87257783481,9.87257783481,9.8725778348,8.0357070202,7.8939479261,7.9609382087,9.87257783447,9.87257783447,9.87257783445,9.87257783538,9.87257783538,9.87257783538,9.87257783534,9.872577835348,9.872577835348,9.87257783528,9.8725778345,9.8725778345,9.87257783458,9.87257783466,9.87257783466,9.87257783466,9.67974996595,9.87257783475,9.87257783475
"t8",3.84204764581,3.84204764581,3.84204764581,3.53070144501,2.7559080893,0,2.74567548861,4.41156577091,4.41156577144,4.41156577144,4.10471639744,4.17600852254,3.96386020814,3.93172169404,4.41156577131,4.41156577131,4.41156577131,4.41156577131,4.41156577131,4.41156577131,5.06435417153,6.16043772113,5.31089250103,5.22109776403,7.58105718793,7.58105718753,7.58105718753,5.89374292193,4.88185163008,6.67296433588,7.28905813508,7.58105718788,7.16046319188,7.581057187929,7.581057187929,7.581057187669,7.58105718798,7.58105718828,7.58105718788,7.58105718788,7.58105718788,7.58105718788,7.58105718748,7.581057187767,7.581057187767,7.037444282697,7.271272223737,7.581057187937,7.298360925937,7.581057187937,5.906493884267,6.94075780128,3.65522602833,7.366593193363,7.581057187663,7.581057187663,7.581057187653,7.581057187653,7.11844051141,7.58105718711,7.58105718811,7.58105718781,7.58105718781,7.58105718821,7.58105718821,7.58105718821,7.58105718821,7.58105718831,7.58105718831,7.52461781031,7.58105718823,7.58105718823,7.40094741254,7.07751329674,7.58105718823,4.65703461211,7.58105718761,7.40995289041,7.58105718781,7.58105718821,7.58105718819,7.58105718819,4.04199138061,5.99570706821,4.82626902553,4.90470858163,8.14438556841,8.14438556911,8.14438556911,5.73087912273,5.90945022461,7.78549419794,6.81207947444,7.26844369873,8.14438556874,7.05287494504,8.14438556868,8.14438556868,8.14438556868,8.14438556869,8.14438556869,7.53696388494,7.2637288627,7.0470788136,8.1443855682,8.14438556819,7.78302683139,7.81000437329,8.1443855682,8.1443855682,8.14438556827,8.14438556827,8.1443855682,8.1443855684,8.1443855682,8.1443855682,8.144385568098,8.144385568098,8.144385568098,8.1443855681,8.1443855682,8.1443855682,7.26146686684,8.1443855685,8.1443855685,7.5378606777,8.14438556811,8.14438556811,8.1443855681,6.3075147535,6.1657556594,6.232745942,8.14438556777,8.14438556777,8.14438556775,8.14438556868,8.14438556868,8.14438556868,8.14438556864,8.144385568648,8.144385568648,8.14438556858,8.1443855678,8.1443855678,8.14438556788,8.14438556796,8.14438556796,8.14438556796,7.95155769925,8.14438556805,8.14438556805
"t25",5.3969195744,5.3969195744,5.3969195744,5.0855733736,4.47386775531,2.74567548861,0,1.9881792715,1.98817927203,1.98817927203,1.68132989803,1.75262202313,1.54047370873,1.50833519463,1.9881792719,1.9881792719,1.9881792719,1.9881792719,1.9881792719,1.9881792719,6.04970797412,7.14579152372,6.29624630362,6.20645156662,8.56641099052,8.56641099012,8.56641099012,6.87909672452,5.86720543267,7.65831813847,8.27441193767,8.56641099047,8.14581699447,8.566410990519,8.566410990519,8.566410990259,8.56641099057,8.56641099087,8.56641099047,8.56641099047,8.56641099047,8.56641099047,8.56641099007,8.566410990357,8.566410990357,8.022798085287,8.256626026327,8.566410990527,8.283714728527,8.566410990527,6.891847686857,7.92611160387,4.64057983092,8.351946995953,8.566410990253,8.566410990253,8.566410990243,8.566410990243,8.103794314,8.5664109897,8.5664109907,8.5664109904,8.5664109904,8.5664109908,8.5664109908,8.5664109908,8.5664109908,8.5664109909,8.5664109909,8.5099716129,8.56641099082,8.56641099082,8.38630121513,8.06286709933,8.56641099082,5.6423884147,8.5664109902,8.395306693,8.5664109904,8.5664109908,8.56641099078,8.56641099078,5.0273451832,6.9810608708,5.81162282812,5.89006238422,9.129739371,9.1297393717,9.1297393717,6.71623292532,6.8948040272,8.77084800053,7.79743327703,8.25379750132,9.12973937133,8.03822874763,9.12973937127,9.12973937127,9.12973937127,9.12973937128,9.12973937128,8.52231768753,8.24908266529,8.03243261619,9.12973937079,9.12973937078,8.76838063398,8.79535817588,9.12973937079,9.12973937079,9.12973937086,9.12973937086,9.12973937079,9.12973937099,9.12973937079,9.12973937079,9.129739370688,9.129739370688,9.129739370688,9.12973937069,9.12973937079,9.12973937079,8.24682066943,9.12973937109,9.12973937109,8.52321448029,9.1297393707,9.1297393707,9.12973937069,7.29286855609,7.15110946199,7.21809974459,9.12973937036,9.12973937036,9.12973937034,9.12973937127,9.12973937127,9.12973937127,9.12973937123,9.129739371238,9.129739371238,9.12973937117,9.12973937039,9.12973937039,9.12973937047,9.12973937055,9.12973937055,9.12973937055,8.93691150184,9.12973937064,9.12973937064
"t28",7.0628098567,7.0628098567,7.0628098567,6.7514636559,6.13975803761,4.41156577091,1.9881792715,0,3.16483982253,3.16483982253,2.85799044853,2.92928257363,2.71713425923,2.68499574513,3.1648398224,3.1648398224,3.1648398224,3.1648398224,3.1648398224,3.1648398224,7.71559825642,8.81168180602,7.96213658592,7.87234184892,10.23230127282,10.23230127242,10.23230127242,8.54498700682,7.53309571497,9.32420842077,9.94030221997,10.23230127277,9.81170727677,10.232301272819,10.232301272819,10.232301272559,10.23230127287,10.23230127317,10.23230127277,10.23230127277,10.23230127277,10.23230127277,10.23230127237,10.232301272657,10.232301272657,9.688688367587,9.922516308627,10.232301272827,9.949605010827,10.232301272827,8.557737969157,9.59200188617,6.30647011322,10.017837278253,10.232301272553,10.232301272553,10.232301272543,10.232301272543,9.7696845963,10.232301272,10.232301273,10.2323012727,10.2323012727,10.2323012731,10.2323012731,10.2323012731,10.2323012731,10.2323012732,10.2323012732,10.1758618952,10.23230127312,10.23230127312,10.05219149743,9.72875738163,10.23230127312,7.308278697,10.2323012725,10.0611969753,10.2323012727,10.2323012731,10.23230127308,10.23230127308,6.6932354655,8.6469511531,7.47751311042,7.55595266652,10.7956296533,10.795629654,10.795629654,8.38212320762,8.5606943095,10.43673828283,9.46332355933,9.91968778362,10.79562965363,9.70411902993,10.79562965357,10.79562965357,10.79562965357,10.79562965358,10.79562965358,10.18820796983,9.91497294759,9.69832289849,10.79562965309,10.79562965308,10.43427091628,10.46124845818,10.79562965309,10.79562965309,10.79562965316,10.79562965316,10.79562965309,10.79562965329,10.79562965309,10.79562965309,10.795629652988,10.795629652988,10.795629652988,10.79562965299,10.79562965309,10.79562965309,9.91271095173,10.79562965339,10.79562965339,10.18910476259,10.795629653,10.795629653,10.79562965299,8.95875883839,8.81699974429,8.88399002689,10.79562965266,10.79562965266,10.79562965264,10.79562965357,10.79562965357,10.79562965357,10.79562965353,10.795629653538,10.795629653538,10.79562965347,10.79562965269,10.79562965269,10.79562965277,10.79562965285,10.79562965285,10.79562965285,10.60280178414,10.79562965294,10.79562965294
"t62",7.06280985723,7.06280985723,7.06280985723,6.75146365643,6.13975803814,4.41156577144,1.98817927203,3.16483982253,0,1.6355648456,1.9028750314,2.2340857339,2.0219374195,1.9897989054,2.64179956893,2.64179956893,2.64179956893,2.64179956893,2.64179956893,2.64179956893,7.71559825695,8.81168180655,7.96213658645,7.87234184945,10.23230127335,10.23230127295,10.23230127295,8.54498700735,7.5330957155,9.3242084213,9.9403022205,10.2323012733,9.8117072773,10.232301273349,10.232301273349,10.232301273089,10.2323012734,10.2323012737,10.2323012733,10.2323012733,10.2323012733,10.2323012733,10.2323012729,10.232301273187,10.232301273187,9.688688368117,9.922516309157,10.232301273357,9.949605011357,10.232301273357,8.557737969687,9.5920018867,6.30647011375,10.017837278783,10.232301273083,10.232301273083,10.232301273073,10.232301273073,9.76968459683,10.23230127253,10.23230127353,10.23230127323,10.23230127323,10.23230127363,10.23230127363,10.23230127363,10.23230127363,10.23230127373,10.23230127373,10.17586189573,10.23230127365,10.23230127365,10.05219149796,9.72875738216,10.23230127365,7.30827869753,10.23230127303,10.06119697583,10.23230127323,10.23230127363,10.23230127361,10.23230127361,6.69323546603,8.64695115363,7.47751311095,7.55595266705,10.79562965383,10.79562965453,10.79562965453,8.38212320815,8.56069431003,10.43673828336,9.46332355986,9.91968778415,10.79562965416,9.70411903046,10.7956296541,10.7956296541,10.7956296541,10.79562965411,10.79562965411,10.18820797036,9.91497294812,9.69832289902,10.79562965362,10.79562965361,10.43427091681,10.46124845871,10.79562965362,10.79562965362,10.79562965369,10.79562965369,10.79562965362,10.79562965382,10.79562965362,10.79562965362,10.795629653518,10.795629653518,10.795629653518,10.79562965352,10.79562965362,10.79562965362,9.91271095226,10.79562965392,10.79562965392,10.18910476312,10.79562965353,10.79562965353,10.79562965352,8.95875883892,8.81699974482,8.88399002742,10.79562965319,10.79562965319,10.79562965317,10.7956296541,10.7956296541,10.7956296541,10.79562965406,10.795629654068,10.795629654068,10.795629654,10.79562965322,10.79562965322,10.7956296533,10.79562965338,10.79562965338,10.79562965338,10.60280178467,10.79562965347,10.79562965347
"t63",7.06280985723,7.06280985723,7.06280985723,6.75146365643,6.13975803814,4.41156577144,1.98817927203,3.16483982253,1.6355648456,0,1.9028750314,2.2340857339,2.0219374195,1.9897989054,2.64179956893,2.64179956893,2.64179956893,2.64179956893,2.64179956893,2.64179956893,7.71559825695,8.81168180655,7.96213658645,7.87234184945,10.23230127335,10.23230127295,10.23230127295,8.54498700735,7.5330957155,9.3242084213,9.9403022205,10.2323012733,9.8117072773,10.232301273349,10.232301273349,10.232301273089,10.2323012734,10.2323012737,10.2323012733,10.2323012733,10.2323012733,10.2323012733,10.2323012729,10.232301273187,10.232301273187,9.688688368117,9.922516309157,10.232301273357,9.949605011357,10.232301273357,8.557737969687,9.5920018867,6.30647011375,10.017837278783,10.232301273083,10.232301273083,10.232301273073,10.232301273073,9.76968459683,10.23230127253,10.23230127353,10.23230127323,10.23230127323,10.23230127363,10.23230127363,10.23230127363,10.23230127363,10.23230127373,10.23230127373,10.17586189573,10.23230127365,10.23230127365,10.05219149796,9.72875738216,10.23230127365,7.30827869753,10.23230127303,10.06119697583,10.23230127323,10.23230127363,10.23230127361,10.23230127361,6.69323546603,8.64695115363,7.47751311095,7.55595266705,10.79562965383,10.79562965453,10.79562965453,8.38212320815,8.56069431003,10.43673828336,9.46332355986,9.91968778415,10.79562965416,9.70411903046,10.7956296541,10.7956296541,10.7956296541,10.79562965411,10.79562965411,10.18820797036,9.91497294812,9.69832289902,10.79562965362,10.79562965361,10.43427091681,10.46124845871,10.79562965362,10.79562965362,10.79562965369,10.79562965369,10.79562965362,10.79562965382,10.79562965362,10.79562965362,10.795629653518,10.795629653518,10.795629653518,10.79562965352,10.79562965362,10.79562965362,9.91271095226,10.79562965392,10.79562965392,10.18910476312,10.79562965353,10.79562965353,10.79562965352,8.95875883892,8.81699974482,8.88399002742,10.79562965319,10.79562965319,10.79562965317,10.7956296541,10.7956296541,10.7956296541,10.79562965406,10.795629654068,10.795629654068,10.795629654,10.79562965322,10.79562965322,10.7956296533,10.79562965338,10.79562965338,10.79562965338,10.60280178467,10.79562965347,10.79562965347
