,0,1,2,3,4,5,6,7,8,9,10,11,12
t45,-3.251101,5.57079,6.1409006,3.8462784,2.006338,6.9621844,7.9113555,11.342669,4.9669247,2.7749538,3.8378322,6.1146336,5.0405707
t53,-3.2227519,5.585229,6.0519557,3.9368358,1.9404987,6.9075594,7.9436684,11.388131,4.915994,2.6973915,3.7961094,6.1700425,5.012457
t54,-3.3029807,5.5223355,6.174466,3.8525834,2.0550556,7.0214815,7.8590107,11.336022,4.9205956,2.8331356,3.8883152,6.0645533,5.0862775
t40,-3.3308117,5.526025,6.0604033,3.9215345,1.896694,6.875546,7.853805,11.21485,4.8737473,2.6944268,3.8980587,6.18442,5.0780673
t131,-3.3287308,5.4920564,6.0642023,3.898996,1.9401287,6.916485,7.8038874,11.2724695,4.8734317,2.7565434,3.924412,6.128721,5.1442447
t132,-3.2548122,5.5080395,6.0679474,3.9457545,1.9779012,6.947959,7.879833,11.3596525,4.8691816,2.7493258,3.853993,6.1225076,5.0867686
t39,-3.3981674,5.5682006,6.0916715,3.8764095,1.8712295,6.8783894,7.811674,11.211438,4.9178796,2.7153087,3.9774458,6.2114577,5.057149
t96,-3.2676792,5.6780176,6.068691,3.886154,1.8840674,6.8629637,7.9516788,11.335665,4.986983,2.6616766,3.8109822,6.2274218,4.9420986
t97,-3.2303715,5.708871,6.0466084,3.9061768,1.8776971,6.8403897,7.9887486,11.3632345,5.007488,2.6271508,3.7660148,6.2572937,4.9030447
t51,1.0631993,6.4422107,4.4908047,6.048932,2.2379775,9.92184,4.0528474,16.406223,3.5482037,6.433961,4.3396497,2.9477327,5.04968
t102,1.0478436,6.3095264,4.483801,6.1338387,2.2920728,9.889628,3.9615223,16.56308,3.2851112,6.505831,4.597623,2.691115,5.010816
t103,1.0896226,6.4218793,4.380014,6.021807,2.3417268,9.882001,3.9784255,16.490711,3.4870315,6.5932217,4.423243,2.701425,5.141023
t104,1.0381064,6.358297,4.4303865,6.1353617,2.3575363,9.834885,4.116265,16.563503,3.3274446,6.548952,4.505269,2.7574234,5.066183
t41,1.0886372,6.3902473,4.330752,6.009878,2.3213027,9.835436,4.1227026,16.496037,3.383001,6.468673,4.4655757,2.7377713,5.144159
t42,0.97438073,6.4533725,4.4906516,6.094065,2.4171343,9.829953,4.123862,16.419876,3.4547958,6.570304,4.381282,2.8516254,5.047577
t21,1.0603992,6.321083,4.4140534,6.044743,2.2112813,9.908055,3.981655,16.445389,3.4787688,6.4104056,4.399765,2.860059,5.1103234
t13,0.94028354,6.477008,4.5778513,6.007725,2.3954792,9.912606,3.921544,16.31635,3.4548311,6.4979253,4.440506,2.8219182,4.9627023
t66,0.86841375,6.12206,4.4172378,6.0411386,2.4178307,10.001538,3.7467208,16.462168,3.4651275,6.5113015,4.4219418,2.7586284,5.1315465
t129,0.88059056,6.181899,4.481098,6.082015,2.4064324,9.987695,3.745538,16.44893,3.3934102,6.447533,4.4132643,2.700654,5.0666666
t130,0.87236035,6.148057,4.4266253,6.021284,2.41494,9.999516,3.7667904,16.421522,3.453207,6.472323,4.4368567,2.7583609,5.1154017
t24,0.9692507,6.2793536,4.4217224,5.948555,2.2942219,9.976348,3.882649,16.279984,3.5458705,6.3652663,4.442222,2.901805,5.1077523
t25,0.93640566,6.2137494,4.326892,5.924146,2.3886387,9.957887,3.885625,16.37953,3.5957491,6.465397,4.372715,2.881935,5.1984024
t119,1.0182348,6.108834,4.249984,5.9668536,2.2306023,10.058321,3.7816954,16.50961,3.6881993,6.5668373,4.4184585,2.9986582,5.2897124
t120,1.0719963,6.1609406,4.340065,6.0178394,2.1677759,9.960269,3.8024151,16.514149,3.5699384,6.531439,4.4289513,2.8855686,5.1961136
t62,1.0596968,6.1207495,4.3133755,6.0237374,2.174273,9.998124,3.7761235,16.539211,3.6239142,6.5556607,4.4295807,2.9436188,5.226427
t1,9.0981,4.372015,4.1411104,2.0523171,6.305676,5.9880366,5.939669,9.758675,4.907032,5.5548625,6.7765956,2.3869145,8.354503
t2,9.017376,4.331593,4.124993,1.972046,6.3500257,6.0833755,5.90168,9.877477,4.9825387,5.5670953,6.814207,2.3398821,8.45978
t22,9.059442,4.408714,3.9487982,1.9256775,6.2019544,6.1732345,5.954206,9.909179,4.928622,5.655316,6.7868953,2.4858613,8.504022
t23,9.191577,4.610082,3.874669,2.0629964,6.194622,6.080508,5.8852773,9.752785,4.877975,5.465932,6.7555623,2.3400874,8.297036
t52,8.896036,4.3017607,4.0632863,1.7629933,6.3292713,6.242786,5.8750143,10.204183,5.123566,5.632005,6.827105,2.325297,8.741561
t84,8.848182,4.4427085,3.952248,1.7347373,6.2162476,6.314832,5.8833323,10.190935,4.99408,5.660082,6.707282,2.3243754,8.842268
t85,8.825396,4.3788223,3.934987,1.7612395,6.327579,6.375987,5.809478,10.202206,5.0809197,5.736146,6.7681293,2.3484044,8.738372
t29,8.9842825,4.4250574,3.9524496,1.8713104,6.3662534,6.2246947,5.830213,10.02126,5.0715528,5.5218587,6.8376684,2.2107232,8.589576
t48,8.7892,4.1966567,4.1207247,1.4840555,6.318803,6.418479,5.7790947,10.55029,5.28346,5.705084,6.905873,2.2868814,8.860394
t88,8.734895,4.2183914,4.0886846,1.547214,6.3777056,6.4331594,5.7396045,10.515685,5.2403774,5.700249,6.9114094,2.2438397,8.893478
t89,8.784627,4.2454467,4.1606555,1.5678318,6.3552966,6.340916,5.751783,10.454299,5.2273192,5.6365914,6.8645616,2.2724578,8.870658
t98,8.875055,4.217106,4.228961,1.5970848,6.3356795,6.237617,5.848254,10.425449,5.238419,5.629728,6.913309,2.317243,8.789036
t99,8.934785,4.216026,4.131841,1.6218864,6.4107122,6.2888985,5.9113383,10.335169,5.298576,5.568544,6.896914,2.2676878,8.865798
t112,8.83367,4.223583,4.1076674,1.6965963,6.384192,6.3232665,5.810255,10.409123,5.269976,5.7063847,6.932502,2.34629,8.707348
t113,8.801478,4.2360663,4.029717,1.6648692,6.4012914,6.399402,5.832233,10.446333,5.136405,5.658721,7.0085936,2.1454065,8.843653
