"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132"
"t45",-0.161950060145496,-0.0146664879803634,-0.281190287599318,0.0105755917098452,-0.00483928462246341,-0.000317678986350993,0.0042654102921563,-0.000357503538918233,0.0405440592318384,-0.00291192547333663,0.0418461089737808,0.00603601510341586,-0.11466322106507,-0.0328605209742779,0.00456110506427009,0.00236488245266244,-0.000389467866990109,0.000435365861306026,-0.000197281070592537,-6.4588833885217e-05,7.62795923881389e-06,9.50084083538018e-05,-0.000958010193129561,-0.0003986902545119,0.428873898794111,0.000172171296725069,-1.00552142459225e-06,-8.53865385123032e-06,5.89065144697818e-07,2.62489231173492e-07,3.56872083323366e-05,-1.84103257138421e-05,8.3835184944601e-06,9.4610693313986e-07,-6.48619943671711e-06,-1.66718352105181e-05,-3.277001741717e-06,0.00146752248172533,-0.000135381827538313,3.8293747517622e-17,5.20364617090606e-05,0.000115026311566869,-1.70622445738175e-06,-0.000556392666614157,3.23074991898023e-05,3.98532689785038e-06,0.000570842314455964,7.4714720383448e-05,0.000331017585637038,-0.000459687415066425,-0.000977696386447332,0.0354869847084505,1.10243331195085e-05,-0.000666719687076296,-2.19734053085615e-05,4.26091596627748e-05,-6.87838958810819e-07,-0.000329429943245928,-4.97735226036142e-05,-0.000182773155533976,0.000422404731626836,0.826345213450734,0.00103309834540224,-0.00755189129008744,-8.27258634126466e-07,-0.000608354850135112,3.91552789623078e-08,6.32512814972163e-05,-0.00648225597867337,8.92801948986436e-14,1.76129785370585e-09,1.17252865080498e-05,-0.0302461380072962,-0.00238371195934902,1.74179147242907e-16,-2.54024232298249e-06,-1.8035871133181e-06,-2.61551653237717e-07,2.47896838009654e-08,5.86596889911037e-10,5.86898481041439e-05,0.000114459837926204,1.43229471663563e-06,-4.00975875842878e-08,1.72281154446937e-08,8.54867926061077e-07,-1.93459677502925e-05,-3.51885192950496e-08,-5.6847234706848e-07,1.31498238916771e-15,7.03272057192921e-16,1.42190986144069e-06,1.35429465923265e-05,4.760264474392e-09,-3.57460534735705e-07,1.04179497898433e-16,-9.9262359531423e-12,-1.64871366128596e-07,4.60722440318298e-08,7.51609420798826e-16,-1.11752695322975e-09,-4.01502512460445e-07,4.58723158878315e-06,-7.41739664067414e-17,1.32510282441223e-15,1.78815107391303e-16,-7.94231482228662e-16,-2.7725764049655e-16,-2.77033032779311e-10,7.72578663670447e-16,-5.74686183761136e-16,-4.50901163721832e-15,3.14819752297779e-16,-5.86379412700903e-07,4.54183946207449e-08,-6.91436847126227e-16,-4.55238385983251e-07,-2.05210012571932e-16,-3.85278939859951e-08,-1.23401125102939e-16,1.34681538399671e-08,-6.69404583060469e-16,-1.02076673776238e-15,2.10001759545789e-15,-6.94987536932932e-16,4.69672190497728e-15,-2.93893707978897e-15,-2.11085482722592e-15,-5.3813959267508e-15,4.36788888044159e-15,-2.7560849884779e-13,-0.0870388279778579
"t53",-0.162120249597924,-0.0147214007498151,-0.282422051950545,0.0106233764621383,-0.00486209379254122,-0.000319561678450687,0.00430662753618103,-0.000361228762181311,0.0411110334365326,-0.00296582401957005,0.0427381460964182,0.00617297518697865,-0.117547202842603,-0.033697281220769,0.00468296431423976,0.00243112447994398,-0.000402021165714554,0.000450913206218662,-0.000204752917486994,-6.71223175102243e-05,7.93184402119582e-06,9.90161796132455e-05,-0.00100490452941769,-0.000418504584311814,0.453169932564018,0.000183205519304441,-1.07904918079634e-06,-9.17079964997621e-06,6.34743384822662e-07,2.84828703607706e-07,3.88782193209655e-05,-2.01339314335226e-05,9.18086513370672e-06,1.03612905689246e-06,-7.14257837631494e-06,-1.85137945658527e-05,-3.70317838687827e-06,0.00166142378998851,-0.000153947054357649,2.13205450838896e-16,6.18548349297353e-05,0.000137393512875873,-2.06240507824186e-06,-0.000701139622701865,4.1681839006417e-05,5.20949124081569e-06,0.000774179467692608,0.000102234120480301,0.000454253776465018,-0.000653714290560449,-0.00155966455786909,0.0597754354665266,2.24064280477659e-05,-0.00147419267050148,9.13593915529389e-05,-8.35784879611662e-05,8.25898796076365e-07,0.000270078989075334,3.34274097870905e-05,0.000118946776665227,-0.000208533619343768,-0.397805315634201,-3.3769163464808e-05,-0.000984945967262706,-1.50923165080661e-07,-0.000224781361789177,1.75582858168813e-08,2.85044359844993e-05,-0.00305460992041714,-0.707106781186574,8.86594492336842e-10,5.94539228175208e-06,-0.0159607930833371,-0.00126095403980759,6.83704136067361e-15,-1.48193022029387e-06,-1.06618472322807e-06,-1.56429424193448e-07,1.49971647466595e-08,3.66917063725392e-10,3.75861574247956e-05,7.37409366559236e-05,9.53691689964321e-07,-2.6972540243157e-08,1.18495559516197e-08,5.94968526765706e-07,-1.40319807850797e-05,-2.61092654122452e-08,-4.26139043954338e-07,-1.08143792211756e-15,-4.80741513286824e-15,1.08509473207067e-06,1.03662203991388e-05,3.71172178530693e-09,-2.79988740069425e-07,-2.66875323233609e-15,-7.83545351544369e-12,-1.30405627132191e-07,3.64654302905743e-08,-7.48525814441873e-16,-8.96212306025359e-10,-3.22187266145419e-07,3.68735586779074e-06,4.72441400296157e-16,-1.09914270307198e-15,-1.67561719157592e-15,1.12120464959621e-15,-6.06011721778143e-16,-2.31282165522378e-10,-1.177938069945e-15,-9.94896273068385e-16,6.09038652142835e-16,-3.58755663738219e-17,-4.93043820195955e-07,3.83831594551415e-08,-1.99470472965046e-16,-3.84899964017065e-07,3.05657003103455e-15,-3.26190830420905e-08,8.59616249733337e-16,1.14161536958449e-08,-1.36896428189795e-15,-1.08592124717966e-15,2.36033413788036e-15,-1.68964702415206e-15,2.48615330469273e-15,-2.91246490644708e-15,-3.18883126548433e-15,-5.93727913823797e-15,-1.05440383551108e-14,-2.91369253230293e-13,-0.087038827977849
"t54",-0.162120249597925,-0.014721400749815,-0.282422051950547,0.0106233764621381,-0.00486209379254119,-0.0003195616784508,0.00430662753618082,-0.000361228762180961,0.0411110334365348,-0.00296582401956937,0.042738146096417,0.00617297518697877,-0.117547202842606,-0.0336972812207718,0.00468296431423819,0.00243112447994308,-0.000402021165715891,0.000450913206220275,-0.000204752917488759,-6.71223175099875e-05,7.93184402123191e-06,9.90161796128384e-05,-0.0010049045294188,-0.000418504584312585,0.453169932564013,0.000183205519302618,-1.07904918115886e-06,-9.17079965178694e-06,6.34743386522764e-07,2.84828704045487e-07,3.8878219320893e-05,-2.0133931435009e-05,9.1808651342017e-06,1.03612905758758e-06,-7.14257837499133e-06,-1.85137945662923e-05,-3.70317838375095e-06,0.00166142378999927,-0.000153947054356275,1.56513947509e-17,6.18548349276321e-05,0.000137393512876183,-2.06240507673951e-06,-0.000701139622705982,4.168183901314e-05,5.20949124312606e-06,0.00077417946769543,0.000102234120482495,0.000454253776469069,-0.00065371429056214,-0.00155966455787054,0.0597754354665672,2.24064280493405e-05,-0.00147419267049836,9.13593915519964e-05,-8.35784879757678e-05,8.25898829718539e-07,0.000270078989079249,3.34274097878628e-05,0.000118946776692724,-0.00020853361933427,-0.397805315634325,-3.37691635075504e-05,-0.000984945967341264,-1.50923185426021e-07,-0.000224781361761164,1.75581857451895e-08,2.85044360234283e-05,-0.00305460991997889,0.707106781186521,8.85893266436883e-10,5.94539273483646e-06,-0.0159607930826603,-0.00126095403971859,-3.55569500995783e-15,-1.48193019405857e-06,-1.06618471195313e-06,-1.56429440550672e-07,1.49971790898946e-08,3.66930265451724e-10,3.75861573930663e-05,7.37409366412714e-05,9.5369168879789e-07,-2.69725283110681e-08,1.18495728651324e-08,5.94968520884166e-07,-1.403198077952e-05,-2.61092837031809e-08,-4.2613904832625e-07,2.0730314875639e-16,3.48983610214404e-15,1.08509474437951e-06,1.03662204117478e-05,3.71173258487864e-09,-2.79988739881978e-07,3.19694300799353e-15,-7.8390743859329e-12,-1.30405620989756e-07,3.64654235722568e-08,1.21593585905524e-15,-8.96214256084585e-10,-3.22187272192734e-07,3.68735586612127e-06,2.7493407362149e-16,6.40561580088365e-16,1.25759850341017e-15,-5.97912044575781e-17,1.0367326519966e-16,-2.3127495496644e-10,1.04015367660917e-15,1.07950766196064e-15,-1.07805989118944e-14,1.15472984569841e-15,-4.9304381107427e-07,3.83831553361498e-08,-2.29713808909105e-16,-3.8489994320138e-07,-1.22480909003477e-15,-3.26190839620449e-08,-7.76395896706507e-16,1.14161586637525e-08,-1.73239172309442e-15,-9.11761958878628e-16,8.9046696100056e-16,1.96432877882853e-17,4.30249690447212e-15,-2.46977482974526e-15,-1.31475420393478e-15,-4.81480437834524e-15,6.3682752695024e-15,-2.68376032285983e-13,-0.0870388279778386
"t40",-0.162741773200355,-0.0149421004668347,-0.287488532000244,0.0108209172740663,-0.0049570621943237,-0.000327760471513734,0.00451386615749425,-0.000380533839955691,0.0445187634217766,-0.00336364294007557,0.0503109902462882,0.00742348390148084,-0.14780953608134,-0.0426419961326798,0.00608952979964839,0.00326235635282064,-0.000617290450081428,0.000820434738477527,-0.000434238193550422,-0.000161540387470651,2.04454126272268e-05,0.000369105156270116,0.00369552689221707,0.00116464287370009,-0.254862315294632,-1.9459595100124e-05,-1.00337402573821e-07,-9.61680442718653e-07,9.05431225387787e-08,5.5186413315669e-08,8.19671583840285e-06,-4.46650185096924e-06,2.06254920170112e-06,2.3284761256853e-07,-1.65368500493128e-06,-4.27834293169084e-06,-7.5316904228875e-07,0.000330561585962903,-2.88515718271963e-05,-2.77965828750586e-16,9.42539602777947e-07,-1.20010079393513e-06,1.47750240671308e-07,0.00023702248176483,-2.18550489999773e-05,-3.34007796146245e-06,-0.000798324779515623,-0.000116717555855854,-0.000535665699237618,0.00112268626446624,0.00865843841816261,-0.696678628764182,0.000252182228978042,-0.0111434962309829,0.000203657773664625,-0.000153090870135508,1.18005877254418e-06,0.000266771998155626,2.31529986935628e-05,7.62509075048626e-05,-2.44029983347189e-05,-0.0247007466726406,0.00101725625537652,-0.0104766735628919,-1.26907391590321e-06,-0.00144200222830793,1.34399189350369e-07,0.000220594804747802,-0.0269689396756042,2.89712698275935e-13,1.1777997823382e-08,8.59890654589897e-05,-0.547992868585236,-0.0482728114591242,3.24708659231548e-14,7.31457208889137e-06,4.02548953326291e-06,4.70004373592543e-07,-3.60645697270247e-08,-4.44192418839553e-10,-2.50110405094454e-05,-4.07668128243591e-05,-5.78040738639272e-08,-1.53334651575251e-09,3.21618791730951e-09,2.17816629759674e-07,-8.67856269628986e-06,-1.8730400544147e-08,-3.21624480272837e-07,4.19496387263803e-16,-2.00046030355426e-15,8.79602084413769e-07,8.49007677879614e-06,3.2084342413491e-09,-2.44720804733482e-07,8.67448737203419e-17,-6.97289804175642e-12,-1.1644987102967e-07,3.26071735691619e-08,5.2295707955313e-16,-8.20798648979953e-10,-2.9537129786424e-07,3.38970567025634e-06,-1.29179368297656e-16,1.12015024035687e-15,-2.69125561248152e-16,3.68254961667506e-16,-5.18568937503849e-16,-2.21947084200817e-10,2.1919482511768e-16,-1.49857012119169e-17,-9.38382051647672e-15,1.41268617940779e-15,-4.75478068686593e-07,3.71251403300084e-08,-1.90598873340886e-15,-3.72376871663645e-07,1.94823103632499e-16,-3.15800923156698e-08,-6.05276782406677e-16,1.10591140545981e-08,-1.90520348833844e-15,-1.25564607646746e-15,3.62941526865451e-15,-1.60195312109996e-16,4.54712639308284e-15,-2.66344339299472e-15,-1.29521238268462e-15,-5.63330720682648e-15,-3.94699391240543e-16,-2.85858656197412e-13,-0.0870388279778258
"t131",-0.163783199992869,-0.0152876370163572,-0.295293133970191,0.0111241459454674,-0.00510211465669392,-0.000339898167830635,0.004791996366287,-0.000405923074274246,0.0485846455407273,-0.00378084053521563,0.0576155814167862,0.00858001589381419,-0.17371090195529,-0.0502212706750045,0.00723374682226885,0.00391009010347169,-0.000762039691050908,0.00103831878519162,-0.000558257258163086,-0.00020974327713427,2.66665669250287e-05,0.000489884909371979,0.00516496114173505,0.00163728617490608,-0.378800033415181,-3.07857919795394e-05,-1.72019569169905e-07,-1.66260555198525e-06,1.61777795762961e-07,1.06198286879584e-07,1.64903137981221e-05,-9.39987391434374e-06,4.41226339682577e-06,4.98341661676152e-07,-3.79201935908515e-06,-1.10032374420196e-05,-2.58423757654701e-06,0.00117520190073736,-0.000112295038480801,4.56241671372257e-16,5.70816835356648e-05,0.000129533894023676,-2.04597306770521e-06,-0.000822877366572285,5.36983134952256e-05,7.07242068808742e-06,0.00122387911162634,0.000167935669373197,0.000755676766502438,-0.00128067853559681,-0.006245902918276,0.432310321489022,-0.000108901862072331,0.00429080164184492,-2.50818541872657e-05,1.43883434669528e-05,-8.42487392690877e-08,-1.43166924205611e-05,-1.03743522865788e-06,-3.31316528356582e-06,7.8383237079151e-07,0.0007693091727346,1.82099162284259e-05,-0.000481940484996761,-7.21732854258375e-08,-0.000154750210454127,1.8307193535466e-08,3.02479533263679e-05,-0.00393045498351252,4.44089209850063e-14,1.88620620233983e-09,1.39293077025023e-05,-0.0943339481870152,-0.00834156737974929,4.20378220936381e-15,1.48468606333652e-06,8.36214268555507e-07,9.96786663312183e-08,-7.80822031036106e-09,-1.02307522071031e-10,-6.02786201316115e-06,-9.94084500330237e-06,-1.50648245740907e-08,-4.08187205811498e-10,8.97769741653974e-10,6.23944886266549e-08,-2.73216918970218e-06,-6.22923948029608e-09,-1.09725009193139e-07,-3.04665813207902e-17,-8.07204485673446e-16,3.14091108349457e-07,3.05563093081249e-06,1.21309626033839e-09,-9.3678250760638e-08,-7.70731747289913e-17,-2.72645424331936e-12,-4.57974728304496e-08,1.28478301854264e-08,-3.9935341974954e-17,-3.35730751908034e-10,-1.21027748367601e-07,1.39582657311998e-06,-1.27552755545047e-15,1.49939349700252e-15,3.01842259365739e-16,-2.29854812366675e-15,-9.87714633529674e-16,-1.0250042585201e-10,-2.02702098045661e-15,1.75542523611684e-15,-4.7594511630617e-14,3.32173344155232e-15,-2.24658775847315e-07,1.78325779924632e-08,1.89580561693172e-16,-1.79136295196021e-07,-1.16542053643099e-15,-1.52595318659336e-08,-2.85448763013798e-15,5.36467668714629e-09,4.72816053265371e-15,3.66321797938342e-15,9.04690973571223e-16,9.360931229647e-14,3.39148787095732e-14,5.92286457307553e-14,-2.27196603165051e-14,1.17069547459897e-13,-1.45697174299957e-13,-0.707106781186822,-0.0870388279755958
"t132",-0.163783199992869,-0.0152876370163559,-0.295293133970191,0.0111241459454675,-0.00510211465669363,-0.000339898167830793,0.00479199636628704,-0.000405923074274207,0.0485846455407273,-0.00378084053521541,0.0576155814167857,0.00858001589381376,-0.173710901955289,-0.0502212706750048,0.00723374682226909,0.00391009010347186,-0.000762039691050935,0.00103831878519116,-0.000558257258162952,-0.00020974327713421,2.66665669246721e-05,0.000489884909372138,0.00516496114173316,0.00163728617490524,-0.378800033415179,-3.07857919792014e-05,-1.72019568305771e-07,-1.66260555150295e-06,1.61777794952155e-07,1.06198287640627e-07,1.64903137978854e-05,-9.39987391549439e-06,4.41226339651531e-06,4.98341662505357e-07,-3.79201935896679e-06,-1.10032374417525e-05,-2.58423757611819e-06,0.00117520190074024,-0.000112295038480778,3.75276271932381e-16,5.70816835347987e-05,0.00012953389402298,-2.04597306639422e-06,-0.000822877366568973,5.36983134915027e-05,7.07242068720388e-06,0.00122387911162548,0.000167935669374591,0.000755676766500704,-0.00128067853559704,-0.00624590291827534,0.432310321489014,-0.000108901862072004,0.00429080164184443,-2.5081854188266e-05,1.43883434676063e-05,-8.42487401004513e-08,-1.43166924157536e-05,-1.03743522818771e-06,-3.31316528399812e-06,7.83832374851048e-07,0.00076930917272941,1.82099162317009e-05,-0.000481940484988606,-7.21732855147122e-08,-0.00015475021045141,1.83071918669382e-08,3.02479533266785e-05,-0.00393045498351161,2.14828155264968e-14,1.88620655362829e-09,1.39293077017957e-05,-0.0943339481870264,-0.00834156737974722,4.46225406639785e-15,1.4846860637444e-06,8.36214263772084e-07,9.96786666562724e-08,-7.80821743974237e-09,-1.02307768384031e-10,-6.02786201680613e-06,-9.9408450026372e-06,-1.50648234573495e-08,-4.08187183844526e-10,8.97769422030725e-10,6.23944852855914e-08,-2.73216918875271e-06,-6.22923904816302e-09,-1.09725012262278e-07,4.80262186555427e-16,7.54650539943736e-16,3.14091108578739e-07,3.05563093097191e-06,1.2130922056914e-09,-9.36782520621191e-08,1.160333200107e-15,-2.72851439985225e-12,-4.57974696213183e-08,1.28478286771179e-08,2.94614051879438e-16,-3.35729248490298e-10,-1.21027743373385e-07,1.39582657208059e-06,1.42705628815396e-15,-9.03390916944116e-16,-7.40516334421098e-16,9.97026223276421e-16,-7.6691373248264e-17,-1.02497138642239e-10,2.57559567810231e-15,-2.63838638651072e-15,3.45507108072653e-14,-2.88829017336935e-15,-2.24658781492097e-07,1.78325926382504e-08,-6.42025878414012e-16,-1.79136250175641e-07,2.9081399090214e-15,-1.52595057964723e-08,3.00619426490297e-15,5.36468856617168e-09,-6.13861576033216e-15,-5.49855743253345e-15,2.18363350434083e-15,-9.46475707160627e-14,-2.61694367710508e-14,-6.40025743149294e-14,1.71655664931531e-14,-1.28636570828089e-13,1.47788052285139e-13,0.707106781186271,-0.0870388279801135
"t39",-0.162336105164107,-0.0148103350565787,-0.284527323538026,0.0107059924337574,-0.0049021716556547,-0.000323211369776356,0.00441268795037306,-0.00037135363103214,0.0430902371868136,-0.00322235854594993,0.0478936079240656,0.00704505198460104,-0.139505438779891,-0.0402183500070866,0.00572744293913732,0.00305958801473575,-0.000573562365469059,0.000756537532132473,-0.00039853874493535,-0.000147826190124196,1.86848338344073e-05,0.000335616759156943,0.00331181273111746,0.00104204871471884,-0.224689727699801,-1.68882352526149e-05,-8.54352328081058e-08,-8.17280322091274e-07,7.63787608955385e-08,4.58105033816279e-08,6.74145133641273e-06,-3.64014766722927e-06,1.67549519236494e-06,1.89134781771445e-07,-1.32534854873037e-06,-3.35641778967989e-06,-5.61658154303122e-07,0.000244999332129503,-2.1049845459429e-05,-5.2147287391207e-16,-2.84874835050462e-07,-3.12457815857621e-06,1.42651962398583e-07,0.0001768486308451,-1.54788345724092e-05,-2.31033628740392e-06,-0.000521919634101411,-7.53834194219294e-05,-0.000344630046524702,0.000690791384349624,0.00472982380668269,-0.36291696584835,0.000114770228336316,-0.00482686843215202,4.39424993776438e-05,-2.63686610557811e-05,1.57399230686998e-07,2.64243394994946e-05,1.86219823767869e-06,5.908175697375e-06,-1.2648217137376e-06,-0.00122345919414146,-9.10510123499803e-05,0.00206665285050723,3.13173332316667e-07,0.000816860344512708,-1.16063832819245e-07,-0.000193036040809159,0.0267916046429208,-3.95461441371481e-13,-1.45491775513666e-08,-0.000109306826986421,0.819210638571515,0.0729454467117676,-4.50035366045615e-14,-1.92721733598979e-05,-1.17655987560877e-05,-1.51958236574499e-06,1.30119855463968e-07,2.40882331677227e-09,0.000209175735000396,0.000394809373246004,4.19664462970582e-06,-1.12275975518261e-07,4.39855421606901e-08,2.08486744238696e-06,-4.07657841859129e-05,-6.89289667903351e-08,-1.0789744731942e-06,1.30188608306938e-16,2.05957417064862e-15,2.55890208350657e-06,2.41585139521116e-05,8.05444536136215e-09,-5.97215847162475e-07,-1.81778358530556e-15,-1.62257826469808e-11,-2.68123781096796e-07,7.47880945103293e-08,8.04111654849678e-16,-1.75047410855804e-09,-6.27871560506376e-07,7.14063587969159e-06,4.29733278328703e-16,-3.50302699449067e-16,1.46520858695842e-16,1.25230773615158e-15,8.46482762414219e-16,-3.90519719526084e-10,5.78282799348016e-17,-7.04354497153956e-16,2.99977024975851e-15,-8.28278789728323e-16,-8.11591405403288e-07,6.20552832808865e-08,8.77570201344332e-16,-6.21265305902775e-07,-2.84560590870561e-16,-5.23987374627742e-08,6.41244832019322e-16,1.82618679285302e-08,-6.8732248421879e-16,-8.00536028174705e-16,9.59674666793657e-16,-3.15980538659657e-15,3.91429601979392e-15,-4.00227550442577e-15,-2.18001442886086e-15,-3.93105177504132e-15,6.61349804725668e-16,-2.73302874215387e-13,-0.0870388279778648
"t96",-0.154622519082713,-0.0120325661191456,-0.220490383384756,0.00820680468119294,-0.00369900629063381,-0.000218348253660711,0.00165412375930832,-0.000111691338568515,-0.00572113242868974,0.00324799488104718,-0.0913476852295683,-0.0178507483403186,0.591446855502253,0.182637044355361,-0.0348205050303814,-0.0262401254749993,0.154632129827554,0.012460708318381,-0.00424033476451352,-0.00130481926866973,0.000153352209853183,0.00217604617322809,0.0119945152792019,0.00349392517748844,-0.0366487834916007,0.000229907421814055,-1.85194913186946e-06,-1.59585768979649e-05,1.15062133046157e-06,5.41738878452046e-07,7.50124459530039e-05,-3.91952149279497e-05,1.79137219373413e-05,2.02181498225084e-06,-1.40217299816835e-05,-3.64416127717234e-05,-7.24403661368221e-06,0.00324638587437403,-0.000299939079567413,-2.07588714234205e-16,0.000116184274115562,0.00025694681866635,-3.81517140794531e-06,-0.00124584596956767,7.22585339275444e-05,8.90028840754468e-06,0.00126376823697124,0.000164844903418588,0.000729422746036614,-0.000990735778142099,-0.00152664344008365,0.01220259594189,6.56564788469595e-05,-0.00360922005737433,0.00012243185125882,-9.42782326417872e-05,7.32695047722593e-07,0.000164187671972999,1.39366113384368e-05,4.55988012004483e-05,-8.52565622488262e-06,-0.00195128940047765,0.000654823220649886,-0.00643540958676943,-7.60012547796852e-07,-0.000685131722728516,4.52601051777606e-08,7.30449280837794e-05,-0.00734208785279487,-6.93889390390723e-17,1.74058579235797e-09,1.10873504621509e-05,-0.00534786656591594,-5.03539125076638e-05,5.18672323702437e-16,-4.55959692900876e-06,-3.16821448306822e-06,-4.53243076025865e-07,4.25370276849383e-08,9.90573304634043e-10,9.86842818031897e-05,0.000192367864642651,2.40844838647384e-06,-6.74923545566926e-08,2.90897433897889e-08,1.44649479812355e-06,-3.30307732169918e-05,-6.04199192084768e-08,-9.78655548363502e-07,-3.32036885474061e-17,-7.023386798869e-16,2.45926024096276e-06,2.34415512023782e-05,8.27893392230451e-09,-6.2240118569265e-07,3.19750537891554e-15,-1.73182158895735e-11,-2.87768973136174e-07,8.04284283975185e-08,-1.1445828832643e-15,-1.95702702322104e-09,-7.03216795653919e-07,8.03755508882311e-06,1.06688741927513e-15,-6.38872811679063e-15,1.87027460264021e-15,-1.3151345400649e-15,1.4393710500328e-14,-4.891145656598e-10,-4.87634230317706e-15,-3.52769319876354e-14,-0.707106781186552,-3.42723068698182e-15,-1.03641924423202e-06,8.03317925241272e-08,5.14544044556638e-15,-8.05230558818318e-07,-8.95012877314603e-15,-6.81600470570927e-08,6.52423912813004e-15,2.38300298319136e-08,-4.70849400133366e-16,-9.31200774279209e-15,-2.05403258690681e-14,3.21300467109545e-14,1.07244384887909e-14,-3.95541946027775e-15,-3.28060567006405e-15,-4.8402844267683e-15,-1.36134680163606e-14,-2.3708224667907e-13,-0.0870388279778072
"t97",-0.154622519082713,-0.0120325661191456,-0.220490383384756,0.00820680468119224,-0.00369900629063349,-0.000218348253660953,0.00165412375930864,-0.000111691338568769,-0.00572113242868959,0.00324799488104699,-0.0913476852295682,-0.0178507483403182,0.591446855502253,0.182637044355361,-0.0348205050303809,-0.0262401254749991,0.154632129827554,0.0124607083183803,-0.00424033476451385,-0.0013048192686694,0.000153352209853438,0.00217604617322793,0.0119945152792016,0.00349392517748835,-0.0366487834916015,0.000229907421813752,-1.8519491328984e-06,-1.5958576897981e-05,1.15062132930406e-06,5.41738878696273e-07,7.50124459524475e-05,-3.91952149286459e-05,1.79137219370889e-05,2.0218149823887e-06,-1.40217299824875e-05,-3.64416127711196e-05,-7.24403661291878e-06,0.0032463858743747,-0.000299939079567655,1.61844876759557e-16,0.000116184274115329,0.000256946818666107,-3.81517140788439e-06,-0.00124584596956748,7.22585339237927e-05,8.90028840799519e-06,0.0012637682369708,0.00016484490342116,0.000729422746034155,-0.000990735778140031,-0.00152664344008309,0.0122025959418917,6.56564788485104e-05,-0.00360922005737349,0.000122431851259238,-9.42782326403912e-05,7.32695045660647e-07,0.000164187671971815,1.39366113457201e-05,4.55988012007626e-05,-8.52565622392171e-06,-0.00195128940047856,0.000654823220651626,-0.00643540958676316,-7.60012548455996e-07,-0.000685131722731838,4.5260110544383e-08,7.3044928084268e-05,-0.00734208785279625,1.15046860926782e-14,1.74058252960061e-09,1.10873504606711e-05,-0.00534786656592884,-5.03539125045447e-05,4.15460851998546e-16,-4.55959693212926e-06,-3.16821448272904e-06,-4.53243078316879e-07,4.25370244804777e-08,9.90569393666506e-10,9.86842817976919e-05,0.000192367864647529,2.4084483823845e-06,-6.74923572296642e-08,2.90897413754897e-08,1.44649479874208e-06,-3.30307732203351e-05,-6.04199201491725e-08,-9.78655544687974e-07,3.4726195346167e-16,4.18567291382642e-16,2.45926023884574e-06,2.34415512030924e-05,8.27894780143501e-09,-6.22401190712951e-07,-3.06351847550612e-15,-1.73178419744917e-11,-2.87768986063176e-07,8.04284225986647e-08,1.85519744543595e-15,-1.95702138459701e-09,-7.03216788008688e-07,8.03755508938481e-06,-1.00326636118183e-15,6.99318513731932e-15,-2.08524685811185e-15,1.68679566705605e-15,-1.47998759998081e-14,-4.89117513765705e-10,5.37013676733758e-15,3.46887013192225e-14,0.707106781186543,3.89423582397116e-15,-1.03641964076162e-06,8.03318879636869e-08,-6.06631242210238e-15,-8.05230540152744e-07,9.83355345914167e-15,-6.81599645539338e-08,-6.45299968115205e-15,2.38299747215093e-08,-1.89736941438509e-15,7.31728707519682e-15,2.42717433557381e-14,-3.35429715777921e-14,-3.09868980937687e-15,-1.61144613858214e-15,-9.29898947314113e-16,-5.95500121007203e-15,1.41719573781531e-14,-3.19322017228179e-13,-0.0870388279778868
