"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t105",-0.0632936168337283,0.0165201471017623,0.00575895181416426,0.0527934847721276,-0.263618630799052,-0.270623276185742,-0.0825569362014562,0.0054870376645053,-0.0354158961952178,-0.00147597462575267,-0.00987559645768024,0.000152344550984919,0.0114971454107237,0.000111044670739834,-0.00151640794171925,0.00183841236857382,-9.06961108749958e-05,0.000217923913057081,-0.0134769282825189,-0.00155921538582874,-0.000919069640259884,0.000622923732639651,-0.00829626817141212,-0.00124432115058412,0.00204433698277266,0.0427336500707423,-0.0669373826824582,0.000624390545468368,-0.000570866676529758,4.98982554513704e-05,-0.000109294305182961,-0.000258115849521894,-7.68290880503851e-06,-1.1239526003494e-16,-5.75885691302143e-06,-8.13607528223149e-07,5.47174753178683e-08,-2.83502955778621e-09,3.42807957288234e-05,-5.34274476852776e-06,-7.22580020290918e-16,3.05201237821754e-07,9.58349805940992e-06,-5.15379658399854e-16,5.25110335648906e-06,6.94963411019298e-07,-2.88598854292057e-06,-6.33777465488468e-06,6.08500686680632e-06,-7.01074965432879e-15,-6.16309898814619e-05,3.04823047183338e-06,-1.94557916266229e-05,-5.51462752580194e-05,6.14548352766098e-07,-3.02036722367052e-06,2.39861479744988e-05,-4.30151747281615e-15,7.61676103005734e-15,0.000217806501923351,9.00180037931756e-15,-0.000214653223090806,0.907424629661614,-0.00404225564041822,4.77253865786765e-16,-2.00813296860564e-14,0.000168805359111663,-0.000328482679303261,-4.28894327004058e-05,3.52634709448042e-15,-3.74435601887396e-05,1.09195243597382e-15,-5.50743236348751e-15,-1.67800836265814e-06,3.55083128450099e-06,8.7792037502902e-06,-3.63317019373682e-06,-1.98976707324192e-15,-4.70569792052607e-16,-0.0427303308537538,-2.05676026866782e-15,1.8136361463675e-15,1.32619958600377e-05,-3.04399665585563e-15,0.00137805674891527,8.65179425700611e-16,1.47945427339342e-15,-6.5891393296238e-17,-4.91169411806628e-15,1.93658340564844e-15,-2.3678318801877e-17,1.51225614097815e-15,2.01003933676985e-15,7.70303398426733e-15,-1.71847299594411e-06,4.54463562002284e-14,1.89465116722901e-15,1.85003631669163e-14,-5.10485837247781e-14
"t130",-0.0635793063786728,0.016792415559059,0.00591519864665853,0.0547122255958029,-0.273641532043908,-0.282091008881559,-0.0871182181725031,0.00600145040596433,-0.0406966725216258,-0.00171013254983852,-0.0114472187516512,0.00017830450432392,0.0135364900423994,0.000139983186529523,-0.00192724834517007,0.00237300327118432,-0.000117421797271265,0.000319071739056745,-0.0198940722639152,-0.00242277892431692,-0.00146113653540638,0.000991130593001969,-0.0138506121897791,-0.00215161835328108,0.00364317726738225,0.080766050324524,-0.128037622490341,0.00122958008735795,-0.00116423257625876,0.00011186923609747,-0.000260867808653314,-0.000617709461902124,-1.8938586327299e-05,-4.13930772020128e-16,-2.00222808190585e-05,-3.5593222946815e-06,2.72176520941512e-07,-1.42404661178713e-08,0.000249217485794265,-5.91165047743028e-05,-6.18655912256901e-16,4.84256429665157e-06,-4.73142744793287e-05,-3.69148301363914e-15,-1.68089039194203e-05,-1.74947055370268e-06,6.61970720143113e-06,1.33738126059839e-05,-1.07861555839152e-05,2.51631688947157e-15,9.81044507411601e-05,-4.56999643084756e-06,1.77000629514053e-05,4.35390680404553e-05,-3.71601125673762e-07,1.71076695412282e-06,-1.18509168712084e-05,2.90526776508945e-15,-1.62530664584676e-15,-6.84561153890812e-05,-3.02376415173351e-15,5.54019656549734e-05,-0.177199838736586,0.000710643468380866,9.00189669416613e-15,-5.83142509530378e-16,-1.00277946761882e-05,1.2030158449783e-05,3.04458559384047e-07,-1.77144381452982e-14,-1.11709151358644e-06,3.60355736121066e-15,1.53410376590165e-14,-7.06527455441476e-08,1.5396808471011e-07,5.26572843902903e-07,-1.92235223919456e-07,4.13225515350262e-14,4.45724443543555e-15,0.634188681891615,4.01606486766895e-14,-5.92226846505037e-14,1.06510927983208e-05,-6.05888720753845e-14,0.601209971404667,2.43273466719545e-12,2.53510913098754e-13,-4.82424629964811e-14,-6.75773349780468e-14,-3.32623885028113e-15,-1.36175818673346e-14,-1.18694097879974e-14,2.79966969767094e-14,8.18793925129927e-14,-7.31130004561353e-07,4.38343041613488e-14,2.80274800251754e-15,7.99529361364362e-15,-5.81802374697524e-14
"t135",-0.0635862947250137,0.0167990523677145,0.00591899580565799,0.0547587363696948,-0.273884378235011,-0.282368533179991,-0.0872282250639983,0.00601373726591529,-0.0408212308464158,-0.00171564451815241,-0.0114842101646822,0.000178914103046604,0.0135843106441261,0.000140651329264917,-0.00193671731115973,0.00238528395435403,-0.000118035356436729,0.000321339314208397,-0.0200377261019382,-0.00244194189549116,-0.001473120508528,0.000999269816566838,-0.0139724734483163,-0.00217142099177918,0.00367792396951045,0.0815860533402551,-0.129352939890518,0.00124256037044943,-0.00117690521183641,0.000113178711808592,-0.00026405005889846,-0.000625257071166349,-1.91741557657183e-05,4.58889227964513e-16,-2.03127647890333e-05,-3.61450441656482e-06,2.7652034536502e-07,-1.4468197034687e-08,0.00025345183697396,-6.01652008885994e-05,1.37320280052827e-16,4.93053982606353e-06,-4.83594281650169e-05,2.36422503547631e-15,-1.72056096453561e-05,-1.79273147981842e-06,6.78673164360205e-06,1.37177583343971e-05,-1.10757691684647e-05,2.89242575169577e-16,0.000100815459646155,-4.69841437851044e-06,1.82828495124776e-05,4.50469064336767e-05,-3.85827120723138e-07,1.77794435949065e-06,-1.23420133374338e-05,-4.33542363068652e-16,-7.3741721403913e-15,-7.18574551945976e-05,4.70813933131022e-15,5.83785390353752e-05,-0.18779549346972,0.000754813915413935,-1.6923221138728e-14,2.32759816796717e-15,-1.08904846740856e-05,1.31690560876245e-05,3.38142744262938e-07,2.11454707202713e-14,-1.28310444477658e-06,-8.33001750233288e-15,-6.78516021413614e-15,-8.29343992411253e-08,1.81263983831219e-07,7.20041549358167e-07,-3.07011253542455e-07,-1.12942174013633e-14,3.93405229273613e-14,0.370983794249123,1.8419017232281e-14,7.61514362842968e-14,6.40532071056043e-06,1.53386793751434e-13,-0.788253344667168,-3.14092597163379e-12,-3.39440557708888e-13,4.65391308398969e-14,1.23432539084323e-13,7.60113587750231e-16,-6.59838917792618e-16,3.57675603662204e-15,3.31441229740089e-15,2.2448071627741e-15,-6.60627440687799e-07,3.59406742849419e-14,3.34225430317743e-15,2.07034046259112e-14,-4.08108287191921e-14
"t149",-0.0636150555106838,0.0168263625019642,0.00593461900760401,0.0549500826333035,-0.274883433881128,-0.283510198166562,-0.087680703324014,0.00606425587040749,-0.041333111896012,-0.00173829455345434,-0.0116362163776957,0.000181418857666126,0.0137807879288418,0.000143394853608406,-0.00197559614244123,0.00243570121421412,-0.000120554209680922,0.000330640218833144,-0.0206269193241342,-0.00252051342859007,-0.0015222502932593,0.00103263741660234,-0.014471922487106,-0.00225256724080827,0.00382028568903132,0.0849447785155189,-0.134740177558034,0.00129571785586839,-0.00122879518276065,0.000118538596401518,-0.000277072657355481,-0.00065614358573389,-2.01380655864055e-05,2.95965442110108e-16,-2.15003052240491e-05,-3.8400006301219e-06,2.9426747580593e-07,-1.5398595130151e-08,0.00027074419229599,-6.44465500442411e-05,4.42924636263703e-16,5.28963990352142e-06,-5.26187304705401e-05,9.03962049943138e-16,-1.88213280955857e-05,-1.96884821452264e-06,7.46656062062029e-06,1.51174344135183e-05,-1.22538280989872e-05,2.32752630916099e-15,0.00011183971070472,-5.22053032999546e-06,2.06480808471707e-05,5.11626888512738e-05,-4.434535832851e-07,2.0499736310725e-06,-1.43291964057276e-05,3.23496935415428e-16,8.02662445012898e-16,-8.55837963644612e-05,-5.53446398096156e-15,7.03756918783619e-05,-0.230424568899356,0.000932402504227697,1.05237899832674e-14,7.77388761678576e-15,-1.43374090460215e-05,1.77104660373948e-05,4.72002397680846e-07,-4.90089455141205e-15,-1.93831526582297e-06,1.61021309638325e-15,-1.09589246948332e-14,-1.31222980468812e-07,2.88533428600279e-07,1.46705614385754e-06,-7.45643091101639e-07,-1.65015910167327e-14,-2.11653516381027e-14,-0.478716204355435,-1.60542493494839e-14,-2.68207328815651e-14,-1.94106490050697e-06,-4.7248279872066e-14,0.0927397444047086,3.54611740345254e-13,3.99949067993906e-14,3.1218613639869e-15,-1.51071642852046e-14,1.61446623318961e-14,3.76314306023204e-15,-6.38882570445609e-15,-1.9625746543686e-14,-0.707106781186571,-3.36500357266948e-07,3.13642657783329e-14,1.23165384000102e-14,5.68790430811066e-14,-7.42975446377496e-14
"t150",-0.0636150555106838,0.0168263625019644,0.00593461900760412,0.0549500826333038,-0.274883433881127,-0.283510198166563,-0.0876807033240148,0.00606425587040741,-0.0413331118960131,-0.00173829455345453,-0.0116362163776955,0.000181418857665282,0.0137807879288411,0.000143394853609538,-0.00197559614244088,0.00243570121421261,-0.000120554209680244,0.00033064021883283,-0.0206269193241374,-0.00252051342858947,-0.00152225029325887,0.0010326374166014,-0.0144719224871051,-0.00225256724080783,0.00382028568903188,0.0849447785155267,-0.134740177558036,0.00129571785586812,-0.00122879518275967,0.000118538596401007,-0.000277072657355489,-0.000656143585732277,-2.01380655865226e-05,-1.97552782201363e-16,-2.15003052218762e-05,-3.84000063178841e-06,2.94267476965676e-07,-1.53985977433427e-08,0.000270744192292742,-6.44465500469992e-05,-1.34352243043252e-17,5.28963990456861e-06,-5.26187304803433e-05,4.30078606729919e-16,-1.88213280981815e-05,-1.96884821195659e-06,7.46656061977747e-06,1.51174344112216e-05,-1.22538280871285e-05,1.0304990281443e-15,0.000111839710707327,-5.22053034290154e-06,2.06480808464485e-05,5.11626888518992e-05,-4.43453587678161e-07,2.04997363123123e-06,-1.43291964075014e-05,8.04365096712982e-16,1.18601915925561e-15,-8.558379636327e-05,-2.88054140089972e-15,7.0375691877485e-05,-0.230424568899359,0.000932402504238799,-3.71064164022208e-15,8.32448342811929e-15,-1.43374090456346e-05,1.77104660328534e-05,4.7200240085356e-07,-3.56403625847554e-16,-1.93831526969305e-06,1.53256391659304e-15,8.54473631717378e-15,-1.31222985228e-07,2.88533416511656e-07,1.46705615081641e-06,-7.45643089052435e-07,-1.31324731942101e-14,-2.0556471524806e-14,-0.478716204355541,-3.96396545924328e-14,6.78464143611346e-15,-1.94106490997561e-06,-4.24011639744491e-14,0.0927397444046479,3.41586611953796e-13,4.66180292227244e-14,-3.02909182009784e-15,-3.54779386606117e-14,-1.38922269874188e-14,3.00054180535788e-15,1.24142241772728e-14,8.52592598827229e-15,0.707106781186524,-3.36500588574847e-07,6.64892824243784e-14,-6.61768415568209e-15,-1.2069541494416e-14,-3.33995128340874e-14
"t114",-0.0617344471059306,0.0150105223113705,0.00488044344718256,0.041875147326931,-0.206460654497064,-0.204856595205911,-0.0559620548259791,0.00233848216301953,-0.000832108506228616,7.51297305484727e-05,0.00054127154925525,-2.20392519251209e-05,-0.0023154078560209,-0.00010467719153531,0.00158191463905984,-0.00228335214628548,0.000116250367720755,-0.000720104945061204,0.0467716735888453,0.00720888551967095,0.00478391093284935,-0.00325584281933889,0.0548441510860187,0.00967302191949781,-0.0181759978028574,-0.488733908985734,0.804870765147991,-0.00846522296665512,0.00892285245686321,-0.0011376592596463,0.00319332496240093,0.00762103030228449,0.000255218595760285,-1.51765247642169e-16,0.000910129196433797,0.00134687832305988,5.11002620876056e-05,-2.42624844520979e-06,0.0115108354818719,-0.00183176766844225,7.57589990227695e-16,0.000127619328803959,-0.000587464050182099,4.58607650865497e-16,-0.00017900067606969,-1.6953755950915e-05,6.17561256301226e-05,0.000120501730486807,-9.01941029637505e-05,-2.13576455326418e-16,0.000782373762190366,-3.54794626007508e-05,0.000108090058071565,0.000246469861361008,-1.79370273939564e-06,7.90414542901733e-06,-4.95402886435738e-05,7.70526870473332e-17,-8.39775736337385e-16,-0.000175804815137084,-1.59597376204553e-15,9.62182323958051e-05,-0.0607242034597709,-0.000190169036821111,2.55427730712611e-16,1.48281257685276e-15,0.000116360466583317,-0.00026565917966364,-4.1291166196466e-05,2.83059394952331e-16,-4.35086528257339e-05,4.43954933080427e-16,-1.96284440376539e-16,-2.07317199983149e-06,4.41567675260779e-06,1.25496031324152e-05,-5.39712327997706e-06,-6.99214354064218e-17,-4.90188338618982e-17,-0.00337111817567637,3.02450666548005e-16,1.90535887059265e-16,2.39076727521019e-05,-2.76914873200058e-16,0.000123925888470794,-5.0204828657404e-16,6.10805620403499e-16,-5.69657686164627e-16,3.25075934703862e-16,3.98595360722011e-16,-2.77879507420327e-15,8.96185445836908e-17,4.98289834698845e-15,1.29812374405694e-14,-3.268612087533e-06,4.39906747626022e-14,2.4881948203594e-15,1.81186847013406e-14,-5.15047793415955e-14
"t59",-0.0766457768890127,-0.0861280739107756,-0.000511593135003431,0.0192812974563128,-0.145479011550733,0.196210274244362,-0.0123234996055533,0.00158274453549349,-0.0240478263426986,0.00129383741331404,0.00661310257264185,3.8990026056654e-05,0.0122799827648571,9.46365125817018e-07,-1.76725423909696e-07,-3.77993312119551e-05,2.28455335917899e-06,-0.000174916948762389,0.0186247865800038,0.00257490357011035,-3.91248952015434e-05,2.40574513353729e-05,0.000823951740211991,0.000180002503265622,-0.000330813628916198,-0.0131916424427823,-0.0030915201574558,1.33209597279256e-05,-8.66520694352618e-05,4.72393189738068e-05,-0.000219756100805021,-0.000534067651405672,-2.16538359745796e-05,-9.4764644801763e-16,-0.000339687473251882,-0.00109369728446384,-6.61728717490503e-05,3.26429181224987e-06,-0.879106788893667,-0.049540990247397,7.83156451749624e-16,0.00022399869146896,-0.00310480252620496,1.59514876577733e-15,-0.000112416774352302,-1.05027350333037e-05,0.000287111991583085,7.78261499574018e-05,-0.000549522389694604,-9.77647332266231e-14,0.373898013524041,3.7382953314384e-05,3.92334666056625e-05,0.000631069296139235,-4.49650706275617e-06,0.0010915366053415,-0.00628917652058064,-6.78539468417215e-16,-3.53196121016106e-16,-5.86543830462119e-05,-4.694452312497e-16,0.00830281167897556,-0.00107587693940675,-0.00015847234716703,3.49435224508261e-15,6.92011314278192e-16,0.000290206883268356,-9.94751801402703e-05,-1.52058021918248e-05,3.02431370923238e-15,-0.000101291488651995,-1.48557742110169e-16,-1.81712540542499e-16,-7.45616648700525e-07,1.58710182676466e-06,4.447721089635e-06,-1.20505956460457e-05,-2.06491717001446e-15,1.2701587139034e-15,-6.79544373728622e-05,1.21653136672367e-15,7.15834077271861e-16,8.30710877773057e-06,5.20478644700275e-16,2.52579281498355e-06,-5.54087448079593e-16,5.03527338484437e-16,-1.9655251555872e-15,-2.00996967454878e-15,7.0582022930294e-16,-2.91368705589936e-15,-7.56801720567208e-16,5.33927002895801e-15,6.83703954284144e-15,-1.1233915785408e-06,4.59058836301208e-14,2.90828207568817e-15,1.79239999258035e-14,-5.04611554323051e-14
"t77",-0.0775363178373107,-0.0899565340726101,-0.000550688524462815,0.02133371061937,-0.161796977622048,0.221212975801262,-0.0144947759341556,0.00215995863628171,-0.0443905673955765,0.00255781906354583,0.0131226710688556,8.4710663993837e-05,0.028391357081749,1.7359861918661e-05,-0.000258250332107399,0.00035047685984861,-1.75887786043303e-05,0.000120498204015264,-0.0117700920633755,-0.000981661081572877,1.20069141818501e-05,-7.32606876136661e-06,-0.000156908026460728,-2.34322964433027e-05,2.93513374988063e-05,0.000352372680001012,5.0566329959081e-05,8.33028468948929e-08,-2.5594112387329e-06,3.63853594732928e-06,-2.19358154779157e-05,-5.37633278973978e-05,-2.37432116618292e-06,-2.28095321280682e-16,-5.75904191674779e-05,-0.00020422795873741,-1.27511007561423e-05,6.30244182112623e-07,-0.17779157025652,-0.0102032568400355,2.02945928874651e-15,4.63415018771471e-05,-0.000512445627182958,2.79503156219532e-15,-1.18449027932418e-05,-2.05449999226717e-07,-1.19547322157243e-05,-9.74959666637783e-06,0.000304437814552645,1.81600906514794e-13,-0.668768571922772,-0.000325996475793465,2.88510678965901e-05,0.000418354241845101,-2.60446607703881e-06,-0.623989024219528,-0.162421795878254,-7.52202194773498e-15,-1.17166038124537e-14,-3.20718428781902e-05,-5.59147536744209e-16,0.0480372055341269,-0.000556097450931301,-8.21715866797285e-05,-4.12259154219044e-15,1.45898091008688e-15,0.000151094428406116,-5.18334773858491e-05,-7.93576000622392e-06,-4.49191812699008e-15,-5.30354581830862e-05,-7.79762046028504e-16,5.00210369874069e-15,-3.91048218806427e-07,8.32542764079126e-07,2.34686463550208e-06,-6.37373930463463e-06,1.16893166159836e-15,-1.91900824333151e-15,-3.63519898690032e-05,7.23838369893299e-16,-6.58019292562985e-16,4.45962494656399e-06,6.04470114247599e-17,1.35783533448952e-06,-1.26266100717046e-15,1.06889755830033e-16,3.70290442249145e-16,8.57135160564189e-16,2.16377377727801e-16,-2.69234265148439e-15,8.79283694104781e-16,2.64181050005693e-15,1.03453124439933e-14,-6.11702859728937e-07,4.10147383932546e-14,1.95789534038626e-15,1.94509152435869e-14,-5.1543446891284e-14
"t80",-0.0776646392268216,-0.0905071041016733,-0.000556301045426858,0.0216279142624591,-0.164135446797552,0.224793508392206,-0.0148050746533389,0.0022419508830013,-0.0472560020073765,0.00273560866592863,0.0140382291919678,9.11305152730939e-05,0.0306513208029948,1.96351474540077e-05,-0.000293974429027121,0.000404079185218212,-2.03308934350198e-05,0.000160386187034451,-0.0158681738209495,-0.00145683658395144,1.88106227127586e-05,-1.15014217416342e-05,-0.000286289918995732,-5.00990664339927e-05,7.63092499980555e-05,0.00209980157168652,0.00045508786087436,-1.6121489802966e-06,8.14419709356075e-06,-1.81902171284241e-06,2.55544837572152e-06,5.67368347805534e-06,-7.54038981532872e-10,-7.02109088408101e-16,-2.47997609575897e-05,-0.000104407228557759,-6.86428498849514e-06,3.40375238078865e-07,-0.104097892119908,-0.00623706048139074,1.2718861972031e-15,2.89037574559171e-05,-0.000355616163504086,5.42889873979229e-15,-8.40055952267734e-06,-1.47554213536117e-07,-8.62749737926614e-06,-7.06619069415971e-06,0.00022254701849061,1.24752641564815e-13,-0.49129825707683,-0.000240109218834847,2.15329533155251e-05,0.000311729991941647,-1.97982545426799e-06,0.595594013288542,0.524546645323386,-1.11517690999061e-15,7.39037983742904e-15,-2.84966910662031e-05,9.21818475026583e-15,0.10883232669409,-0.000448276788841099,-6.68169464216623e-05,7.86441695880997e-15,-3.04390352736323e-15,0.000125193933557109,-4.30545578921364e-05,-6.6135832852316e-06,-1.71281466850673e-15,-4.44085274827467e-05,3.65467539643231e-16,-1.73181545253421e-15,-3.28070325514779e-07,6.98615523930901e-07,1.98034718118672e-06,-5.3888506308333e-06,-2.24313609796404e-16,-1.86524985302918e-15,-3.09815136384402e-05,-1.85345121510816e-15,-1.19603012528322e-16,3.80917182808777e-06,-1.23532305145485e-15,1.16075802888971e-06,-5.48815341052967e-15,1.50551999585128e-15,1.46597710468204e-15,1.8719392958572e-16,4.27879526842396e-17,-6.6532869241691e-16,4.62877385523419e-16,4.17440996451747e-15,1.07611982597997e-14,-5.2667487813856e-07,4.29733584744908e-14,1.55853079545646e-15,1.9188313535527e-14,-5.26347443963647e-14
"t110",-0.0781511686195594,-0.0925936940298359,-0.000577563828704743,0.0227421361131941,-0.172991297142129,0.238351069195968,-0.0159794987749835,0.00255188719504993,-0.0580692004607799,0.00340633990552576,0.0174922251335225,0.000115341889745593,0.0391726895709945,2.81950166966628e-05,-0.000428336934359472,0.000605583536634641,-3.06381902781807e-05,0.000309752415510166,-0.0312102925734696,-0.00323309875672042,4.42270351018729e-05,-2.70988030269088e-05,-0.000768955676448216,-0.000149485393207303,0.000251178774883784,0.00859719911859657,0.00195874490941947,-7.90974655269211e-06,4.78674776105168e-05,-2.20279237581232e-05,9.31176772632098e-05,0.000225443371444231,8.76994888150836e-06,9.65091817763719e-16,9.55808007476829e-05,0.000260779587935046,1.4636034983432e-05,-7.18180633369362e-07,0.1639730896608,0.00814551519496067,-1.40868624261973e-15,-3.42124518874754e-05,0.000200384039002382,-1.61261253364127e-15,3.68615067951286e-06,5.38424570924335e-08,2.89740031945905e-06,2.18819664675523e-06,-5.6737813647438e-05,-3.19059435978916e-14,0.108720908030177,4.86487320524648e-05,-9.98356954389032e-07,6.56934423990979e-07,-2.77937500700686e-07,0.134374420880824,-0.328055778472854,4.10977936613127e-15,2.05834725648828e-15,-8.69687823645041e-06,7.63243701231251e-14,0.465900654271451,6.76778604418986e-05,4.99217954236886e-06,-1.61009163342493e-14,-5.20301505497677e-15,1.37038639233108e-05,-5.66832046631983e-06,-1.05320997185103e-06,2.3835417286276e-14,-8.65372048561886e-06,4.98234851854556e-14,0.707106781186548,-6.83589608536884e-08,1.46618271609524e-07,4.87759773387677e-07,-1.39226529084369e-06,-2.97978545344086e-15,1.56761016518833e-16,-9.44779431179613e-06,-2.84415705789169e-15,-7.80331732883799e-15,1.2081845530731e-06,-4.66850800656569e-16,3.73470381613561e-07,6.48631069783359e-15,4.53897569661679e-16,-9.48960298835236e-16,-3.01544593784372e-15,-3.84806705950629e-18,7.97831673365418e-15,6.58248798889869e-17,5.19781187633501e-15,-4.64808671478721e-16,-1.89509545186391e-07,4.00642319731915e-14,3.48489232529458e-15,1.79774805812469e-14,-5.23599371461359e-14
