"accepted_species","trait_EB_scaled"
"t1",0.211250241904677
"t31",-0.391821527970105
"t97",-1.39499595935161
"t98",-1.39499528843919
"t49",-1.41737467135524
"t50",-2.25521461322435
"t44",-0.992632996213969
"t91",0.122191497946176
"t92",-0.12168789235654
"t15",-0.70298653475261
"t78",-1.10567367169917
"t79",-0.291731224959007
"t23",-1.06604921226347
"t89",1.41709137219198
"t90",1.12745811788742
"t65",0.892787888738402
"t39",0.426211658339092
"t40",-0.102443346257357
"t43",-0.187555449862068
"t95",0.0593109007406485
"t96",0.0948240013232002
"t74",-0.306737609606143
"t75",-0.0664218558001487
"t8",0.995940236507357
"t10",-0.6628207198962
"t24",-0.720910614964102
"t25",-0.72646766593512
"t37",0.30199603095927
"t38",0.245100835826519
"t6",0.803027362477525
"t7",-0.0541804035102761
"t14",NA
"t30",NA
"t33",NA
"t34",NA
"t18",NA
"t87",NA
"t88",NA
"t61",-1.40564416793871
"t62",NA
"t3",NA
"t4",NA
"t2",-1.35384959559961
"t12",-2.68755660660697
"t13",-1.17142352592483
"t5",-1.5843529066032
"t21",0.533587307756656
"t22",0.120735313478869
"t45",0.857955280730356
"t85",-0.0788577469140234
"t86",-0.101529438942253
"t63",0.31464568305456
"t64",-0.994043908882273
"t53",0.0114960911614601
"t93",0.0158548307713553
"t94",-0.0212054254587915
"t82",-0.0253341022732595
"t11",-0.0746886349105542
"t83",-0.0129172440042514
"t84",-0.119041066449396
"t76",0.322407519373856
"t77",-0.365691567630956
"t72",-0.0344573631632954
"t73",0.237552676071935
"t32",0.414437010833681
"t48",-0.713264468892822
"t58",0.701878175886343
"t69",0.221345079862895
"t70",0.735050553508042
"t80",-0.586323755330351
"t81",-0.462146155878982
"t26",0.0294738697992189
"t27",1.5935017078282
"t19",-0.384013130576955
"t20",0.247534104243621
"t41",0.851437043266648
"t42",-0.169166373836069
"t47",0.868452968972988
"t56",1.15579759144662
"t57",0.530305579891471
"t9",0.961143208623071
"t16",1.89623994204687
"t17",0.441545012246303
"t28",2.52040872516241
"t35",1.50229782438331
"t36",1.47315621779973
"t54",0.176279052538445
"t55",-0.183256991130868
"t59",1.01358801912146
"t60",1.503904729645
"t51",0.669448140673385
"t52",0.350210531259769
"t29",0.508556683879652
"t46",1.03294510791705
"t66",1.18062210127305
"t67",0.66511104208741
"t71",1.26918228428933
"t99",1.83333026465811
"t100",1.73516168860274
"t68",1.47939848227325
