"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"sp477",-0.11275063982208,0.0106515249920262,-0.002335473683863,-0.00137783023006543,0.0982301394513611,0.243481087270289,-0.016292694542105,-0.366077115371696,0.314176597316113,-0.000467952033944256,-0.000734869875974597,-0.000197188279940153,-0.00189627409898088,-0.0336265999114794,0.00133176752012741,-0.00408519865269514,-0.0178584317912572,-0.00199517095523685,-0.0107275875910231,0.00230995644901901,-2.66004335293242e-05,0.00148937107350576,5.95262980129872e-05,0.000209869745113091,-0.000186061248416313,-0.000164243502423064,-0.000247657354004068,-0.000180711594939222,9.01597921348837e-05,6.51546063938481e-05,-0.000303257253340134,-5.29208593512349e-05,-1.78510130946599e-05,-3.6582457346352e-05,-0.000557191134844819,-0.000238809660224094,-7.95042536837858e-16,-1.67404442391476e-06,-5.55187746420485e-06,1.64042124141099e-05,2.05172170195597e-06,-5.88379896383811e-15,7.88993030945076e-06,0.00144926138676466,0.820760263057637,-0.000321446918889612,3.26839232012731e-14,-7.0958880036605e-15,2.08337763804423e-05,4.34292897264854e-06,-1.45248940713478e-06,-1.50670662566579e-05,5.72612487263718e-05,1.5748442992626e-15,3.14691208139035e-05,-4.03958319101036e-05,7.8141064837742e-07,7.40647490302464e-15,-1.8535616025415e-05,2.09460105889211e-06,2.13336410636143e-15,-7.39175608415562e-07,6.86512451735086e-14,-3.97797812637876e-06,3.97593642709603e-15,-6.47990482683708e-06,1.00372522603083e-07,1.85155464942913e-14,3.69401058478011e-15,-1.52703572697767e-07,-3.58377471162921e-16,7.4815614308429e-07,1.11070351520243e-06,-5.3255279780593e-16,3.40947989175811e-06,2.58808891847503e-06,-8.92331092432884e-07,1.97146867860122e-07,1.50355909186626e-15,-1.4459792510076e-15,3.15178377208351e-07,-1.06838905782515e-15,-3.68526449527044e-15,2.78294853606722e-16,4.11889310441481e-15,2.78623042781169e-15,4.03474971426204e-15,-9.87740570044395e-15,-4.06549477037602e-15,-3.36489027039523e-15,1.20260825368898e-14,3.04909254894588e-15,3.9784363965662e-15,-2.85003980708036e-14,-1.87703188544618e-15,8.48858377052734e-15,4.03950859391126e-15,2.39808057819875e-14,-3.94454380000085e-14,-0.0999999999999967
"sp526",-0.112903915056382,0.0106794725158301,-0.00234362746009473,-0.0013863739088976,0.0991309875404913,0.246432676659832,-0.0165181518679294,-0.371410648804084,0.321455549108242,-0.00048212379568496,-0.000770292027492118,-0.000207479367022722,-0.00201648915876865,-0.0360360139650049,0.00142902034441567,-0.0044027993036062,-0.019251535913282,-0.00217374160263084,-0.0118519352348176,0.00256738575407353,-3.00298046431636e-05,0.00170612896973386,6.94726241120798e-05,0.000253103057021936,-0.000232265240151847,-0.000211779334833017,-0.000322685061460281,-0.000269668904326373,0.000137680597797453,0.000104265124648395,-0.00051499129846686,-9.17149688499936e-05,-3.19300714207881e-05,-7.27541007971743e-05,-0.00134378513571702,-0.000629597227335166,1.93493817083412e-16,-6.09878608658397e-06,-3.84147105572154e-05,0.000415750932236758,-0.000832599749826568,4.37708355389723e-15,-3.03721898033139e-05,-0.000775629222359091,-0.403940860213777,0.000117658061811486,-1.99285167970902e-14,6.39859244531115e-16,5.96277279067459e-07,2.9073963111225e-07,-2.21277644783591e-07,-2.3594050467098e-06,1.25547634170639e-05,4.96020624630264e-14,9.16622119539951e-06,-1.23522043088554e-05,2.71275050522081e-07,8.92585174663332e-15,-7.90815733150205e-06,9.47972928418003e-07,4.49076289540462e-13,-3.6915657859539e-07,0.707106781186518,-2.01125844942215e-06,-8.3091597763302e-14,-3.35071037647287e-06,5.3393090220422e-08,-3.18948118039031e-13,-3.32655157927512e-14,-8.41189827393834e-08,8.388361958583e-15,4.18908458301342e-07,6.26167903648118e-07,6.87539389259958e-15,1.93560368608735e-06,1.46943130773247e-06,-5.06844974332301e-07,1.12155411316079e-07,-5.59414746663489e-15,4.56776637347392e-14,1.83112061257436e-07,-7.37320169270298e-15,1.78339046243091e-14,-4.29809801293369e-15,-8.10476276523939e-15,-3.22099956898602e-14,-5.29421507816626e-14,-1.07691014426678e-14,-6.53734522826506e-15,-1.46882126021045e-15,2.38332206429209e-14,-7.76847342213778e-15,1.729512550684e-14,-5.05950848822045e-14,-2.80750283471965e-14,8.2019109483565e-15,3.77769861149684e-15,1.62569968281317e-14,-4.00584892263068e-14,-0.099999999999974
"sp527",-0.112903915056382,0.0106794725158301,-0.00234362746009477,-0.00138637390889664,0.0991309875404912,0.24643267665983,-0.0165181518679295,-0.371410648804082,0.32145554910824,-0.000482123795684558,-0.000770292027488928,-0.000207479367019818,-0.00201648915876911,-0.0360360139650085,0.00142902034441623,-0.00440279930360658,-0.0192515359132826,-0.00217374160263572,-0.0118519352348133,0.00256738575407312,-3.00298046418844e-05,0.00170612896971514,6.94726241121593e-05,0.000253103057030703,-0.000232265240165487,-0.000211779334832112,-0.000322685061468857,-0.000269668904302582,0.000137680597787272,0.000104265124644773,-0.000514991298467284,-9.17149688521624e-05,-3.1930071426146e-05,-7.27541007990963e-05,-0.00134378513570592,-0.000629597227335779,4.45602680588005e-16,-6.09878608234065e-06,-3.84147105617291e-05,0.000415750932271256,-0.000832599749837422,1.98306770102632e-15,-3.0372189821754e-05,-0.000775629222369379,-0.403940860213663,0.000117658061768157,-1.21913106323231e-14,5.556166702577e-15,5.96277281872853e-07,2.907396100599e-07,-2.21277687701405e-07,-2.35940502523429e-06,1.25547634733461e-05,-5.17777693233533e-14,9.16622121191266e-06,-1.23522043184417e-05,2.71274999166066e-07,-1.54908627157961e-14,-7.90815719237335e-06,9.47972967974939e-07,-4.48872212469745e-13,-3.69161833171102e-07,-0.707106781186577,-2.01125857145528e-06,8.14372162089702e-14,-3.35071022800283e-06,5.33932153592236e-08,3.16631919227945e-13,3.40357705785308e-14,-8.41190311622156e-08,-4.2200167117273e-15,4.18908505844974e-07,6.26167943429291e-07,-3.50199730409638e-15,1.93560361375054e-06,1.46943125446273e-06,-5.06844968330273e-07,1.1215543922981e-07,9.74586688164458e-15,-4.9676932613872e-14,1.83112018401453e-07,4.4817609063633e-15,-1.8320252196316e-14,-1.84070703407785e-15,1.02511697153263e-14,2.92120081829602e-14,5.46792934014555e-14,-7.79418207324012e-15,2.83486332752272e-15,-2.5229253586086e-15,3.02215679240346e-16,8.72978309835673e-15,-8.88835654489338e-15,3.65868856916572e-14,2.11964779405733e-14,8.43672339014189e-15,3.40931733042464e-15,3.57748314664379e-14,-3.68537822046137e-14,-0.100000000000031
"sp589",-0.111235722339905,0.0103548820688705,-0.00224442939487742,-0.0012649000182415,0.0835783333084748,0.182581005402324,-0.0108433152096686,-0.227370636348358,-0.535076018168289,-0.00185142200431134,-0.00173625723044677,-0.000477478207152092,-0.00565367883128958,-0.15373363195186,0.00694264302156,-0.0549054495010991,-0.268917957211906,0.0032582895521846,-0.00131323566544963,0.00080847605204816,-1.73853534104724e-05,0.00118221021982365,5.35540628172032e-05,0.000211740368180135,-0.000201458534130119,-0.000186662045897456,-0.000285315066577442,-0.000239662007721391,0.000122095682497026,9.19598596110617e-05,-0.000450512724252481,-7.99921803572344e-05,-2.77161604356385e-05,-6.21183878342998e-05,-0.00111411058610751,-0.0005154017853755,9.72779845790349e-17,-4.79608970819957e-06,-2.86135902148942e-05,0.00029538956758776,-0.000580031020867466,5.42882913065879e-17,-1.85441424358589e-05,-4.57636818314245e-05,-0.00104585722945495,-2.81700660215784e-05,-4.15866524642943e-16,1.56128499852675e-15,7.6508918221275e-06,1.71355204964261e-06,-6.61786310320024e-07,-6.91077693347903e-06,2.88403400687452e-05,2.88800245691512e-15,1.74848951496833e-05,-2.28688835188714e-05,4.65843639910721e-07,-1.64262085762925e-16,-1.21268312660402e-05,1.41036118216003e-06,-1.3175415986036e-14,-5.23348642548388e-07,4.82808237833865e-14,-2.83476302185439e-06,-2.15854074573764e-14,-4.67319740714307e-06,7.35018714990032e-08,3.06577903201847e-14,8.78573808587984e-17,-1.13991228997344e-07,-5.63248407804865e-16,5.63591772954613e-07,8.39916361320273e-07,9.43819549440671e-16,2.5884376586638e-06,1.96495397078781e-06,-6.77642106164376e-07,1.49847462797871e-07,8.55596894141651e-15,-3.32776676430189e-14,2.42444999204868e-07,-3.08632528507658e-14,-2.93765664740941e-15,-5.05719900498569e-14,-3.02410898277328e-14,2.13354660761694e-15,2.63905488569622e-15,-1.57310311532569e-14,6.30989656978649e-14,-1.25517418666428e-13,-1.00487100229815e-13,-5.55069731172288e-15,-1.98922895345611e-13,0.707106781186531,3.23868371146872e-12,-5.14971484525234e-14,-6.81525332317359e-14,-5.02673181114467e-15,3.19601061909427e-14,-0.100000000000107
"sp590",-0.111235722339905,0.0103548820688709,-0.00224442939487718,-0.00126490001824153,0.083578333308474,0.182581005402323,-0.0108433152096685,-0.227370636348358,-0.535076018168283,-0.0018514220043116,-0.00173625723044698,-0.000477478207152472,-0.00565367883128974,-0.15373363195186,0.00694264302155897,-0.0549054495010993,-0.268917957211905,0.00325828955218624,-0.00131323566545299,0.000808476052045374,-1.73853534103439e-05,0.00118221021982462,5.355406281176e-05,0.000211740368179386,-0.000201458534129622,-0.000186662045897822,-0.000285315066580043,-0.000239662007719015,0.000122095682499154,9.19598596110858e-05,-0.000450512724257437,-7.99921803554984e-05,-2.77161604357447e-05,-6.21183878335363e-05,-0.00111411058609949,-0.000515401785379049,-1.02989836891559e-16,-4.79608971104611e-06,-2.86135902247654e-05,0.000295389567570767,-0.000580031020873115,1.76338499796115e-16,-1.85441424412918e-05,-4.57636818451261e-05,-0.00104585722947989,-2.81700660353893e-05,3.29733215225978e-16,-1.80958185270749e-15,7.65089181004103e-06,1.71355205227627e-06,-6.61786315444906e-07,-6.91077692543048e-06,2.88403400763076e-05,-3.82222980675416e-15,1.74848951266573e-05,-2.28688835180836e-05,4.65843643262574e-07,9.72004282711249e-16,-1.21268312237025e-05,1.41036118523727e-06,1.52442835764975e-14,-5.23348648797889e-07,-3.88994392253039e-14,-2.8347630149612e-06,2.45392504476986e-14,-4.67319742776656e-06,7.35018480820145e-08,-1.87109258884361e-14,2.78835620798358e-15,-1.13991213831288e-07,3.1558409573254e-15,5.63591809376971e-07,8.39916405273429e-07,7.57078568142062e-16,2.58843764605468e-06,1.96495396381057e-06,-6.77642114328791e-07,1.49847519798869e-07,-4.50028845913638e-15,2.98621554503443e-14,2.42445074722523e-07,2.8737563344748e-14,-1.39827691572629e-16,4.61292951807615e-14,3.45980494724673e-14,-1.95603213758754e-15,1.04352041818075e-15,-3.30208229630286e-15,-6.8204651770974e-14,1.19806218961077e-13,1.24650493058408e-13,8.17201688871107e-15,2.06708768325864e-13,-0.707106781186564,-3.24414969130358e-12,6.80690408604675e-14,7.55693995255891e-14,5.58348255352861e-14,-1.09609561896304e-13,-0.099999999999896
"sp427",-0.109339840311958,0.0100099243564757,-0.00214406594346075,-0.00116160757305535,0.0731623710150751,0.151518619705004,-0.00869664838275699,-0.179583106308993,-0.336806315681378,-0.000866036065981042,0.000221810650582347,0.000151943213109536,0.00600802014055566,0.301265618746981,-0.0149819475062179,0.165181078422813,0.824449754020692,-0.0256048815518931,-0.0703528510674434,0.0132589652132552,-0.000123866389234796,0.00621604857955661,0.000228280539784484,0.000743915115961255,-0.00063492639471874,-0.000551963248400039,-0.000830379743425333,-0.000622468301272214,0.0003137952198046,0.00023222519939132,-0.00111843284051693,-0.000197626625587693,-6.80138415772104e-05,-0.000149791337837625,-0.00263400860179835,-0.00121106463165953,-8.06232854959167e-17,-1.1109277394404e-05,-6.54573240149028e-05,0.000670746713864191,-0.00131380610740743,7.16172518591789e-16,-4.15248145918218e-05,-0.000100054824284695,-0.00228436496073163,-6.13327236847803e-05,-3.90889285585373e-16,4.06010505274713e-16,1.64098568279487e-05,3.66763011287087e-06,-1.40902806911421e-06,-1.47097004037737e-05,6.11070342868811e-05,1.42352918355426e-16,3.68194720661034e-05,-4.80905546608205e-05,9.75465675007683e-07,5.61251835380074e-16,-2.51487652997589e-05,2.91403953469653e-06,2.22820856567929e-16,-1.07322430210935e-06,2.5951463200613e-15,-5.80691046676162e-06,6.31491073324018e-17,-9.55296664781983e-06,1.49829269326482e-07,4.86846378588526e-15,1.60738792976961e-15,-2.31477123082083e-07,1.13598757286187e-15,1.14225289933688e-06,1.70086240509704e-06,7.16426428306838e-16,5.23708219833685e-06,3.97556402984453e-06,-1.3709574725498e-06,3.03100129005297e-07,1.64831876924095e-15,-2.17673824317636e-15,4.89035454130487e-07,-1.07802807571461e-15,-1.15976758405594e-15,-1.46907261903953e-15,1.82859861071466e-15,-8.47683346672852e-17,2.04870113890406e-15,-9.23821803835097e-15,-2.19683251421429e-15,-2.05106760731691e-15,1.16259245467709e-14,1.26173928616263e-15,5.14647723718196e-15,-1.51295544726308e-14,-2.8742194747282e-15,8.56351360073167e-15,3.41160872228726e-15,2.51825248379581e-14,-3.92805575844677e-14,-0.0999999999999944
"sp434",-0.135640350680982,0.0174001836562611,-0.00564748248868282,-0.154385813555433,-0.0291957152299028,-0.0224495442455036,0.000142147508885514,0.00440636637905294,-0.00498576665087982,8.60873317647537e-05,0.000503879574188183,0.000170398118056089,0.00307920973613268,0.108270243695522,-0.0057625399529131,0.00175153158596503,0.00905632817793144,0.0116338659339242,0.866889876427584,0.192881924827072,-0.000172284016413641,-0.379725984271041,0.000284530263667338,0.000742710218275825,-0.000577386200311238,-0.000477893531480229,-0.00134634319873127,-0.0184354688483208,0.000241440033481779,0.000178770659061336,-0.00085540206368692,-0.000150878559454426,-5.18127248920733e-05,-0.000114001427700083,-0.00384421664246781,-0.0280579374212277,2.19666494718913e-16,-7.70997936776988e-06,-4.60208287605243e-05,0.000857615933468624,-0.001678139959081,1.05962222447665e-15,-2.8971740863684e-05,-6.83883552849848e-05,-0.00114048867497833,-0.00117470488095118,-3.30828306244812e-15,7.51121806675162e-16,1.1238002211012e-05,2.50874585006271e-06,-9.60949069956043e-07,-1.00303058154174e-05,4.15606931900634e-05,-4.43399149398532e-16,4.48188333308473e-05,-3.25685599198554e-05,1.18221942241448e-06,-6.11598798447624e-16,-0.000425188033435594,1.95376265143406e-06,9.47580737538484e-16,-7.16506665201799e-07,1.09079412169422e-14,-3.87442345483758e-06,7.16118584531377e-16,-6.36628176783562e-06,9.96888496361762e-08,7.83860076588558e-15,7.84951583171281e-16,-1.53678098453034e-07,1.58984136441784e-15,7.57510140560069e-07,1.12742550524295e-06,7.47960275080598e-16,3.46969178480679e-06,2.63388758737228e-06,-9.08258563212358e-07,2.00780783125858e-07,2.6438401893018e-15,-2.95857471456153e-15,3.23435621919897e-07,-6.42958245859033e-16,-1.86877673066309e-15,-1.39987779769129e-15,2.03494746042677e-15,1.84588113478186e-16,1.62602952543237e-15,-9.85891458446127e-15,-2.60022706581386e-15,-2.29496552296179e-15,1.17993530154893e-14,3.17013029145988e-16,2.80292810014322e-15,-1.77136582212793e-14,-2.63015995519009e-15,8.59888053881712e-15,3.57358036468232e-15,2.52147169080731e-14,-3.8893127337554e-14,-0.100000000000001
"sp465",-0.144405244699343,0.0197583001138066,-0.00673019148159801,-0.219858792368553,-0.0542373101788281,-0.0625210814000896,0.000576714931624745,0.0224344278672262,0.00988072641263801,-6.61366570711806e-05,-9.35888809480535e-05,-2.33840884817441e-05,-0.000138455232159321,-1.2743229085396e-05,-3.57262359853732e-05,4.57333843227905e-05,0.000245907576207941,0.000786816060994075,0.101203386054735,0.0273151769647642,-4.78251177937719e-05,0.355707746497204,-1.13768021316011e-05,2.7842467851875e-05,-3.02184151521356e-05,-2.47117365064513e-05,-6.71155546050564e-05,0.00868540917715019,-6.09006187718595e-06,-1.32369800836347e-05,0.000125375345093719,2.66027300436329e-05,1.18682307226154e-05,5.63512310313347e-05,0.00954288440869399,0.880443864169085,-6.63591037338882e-16,-1.152829441711e-05,-4.04937308292484e-05,0.000627165758176378,-0.00116669916185258,-1.47159626218873e-15,-1.67778959666284e-05,-3.15620927161788e-05,-0.000523386603580804,-0.0071917616456057,-1.8774994996574e-14,6.97730598781914e-15,4.63215025272588e-06,1.02465380555578e-06,-3.84138630398393e-07,-4.00516106154672e-06,1.63190289911803e-05,-5.64851798958019e-15,1.72448054773151e-05,-1.24786971629594e-05,4.47477991353239e-07,-2.44740735719834e-16,-0.00175201943222543,7.15484232515371e-07,-4.21467348622992e-16,-2.58649100730164e-07,-6.45317133063372e-16,-1.39593171508906e-06,-3.95880978872161e-16,-2.28556168291394e-06,3.56251267697162e-08,2.70466903092e-16,9.78859050211453e-16,-5.46007548427682e-08,-1.17927307168768e-16,2.68397475912428e-07,3.99000707951169e-07,4.42435082712315e-16,1.22647586005851e-06,9.31018263360399e-07,-3.21025765088121e-07,7.09473437547207e-08,2.03114681289506e-15,-5.53017702490526e-15,1.13876873359137e-07,-6.3699257829438e-16,-2.79601464461821e-15,-7.47951270090516e-16,1.07944633569475e-15,1.32954606425453e-15,6.06255320168222e-15,-8.13202775789143e-15,-1.92165883035603e-15,2.56892667257547e-16,1.31000012817354e-14,2.07844956652452e-15,3.91086309748346e-15,-1.69158452155453e-14,-3.32201393978414e-15,9.74262112156095e-15,3.50619331685797e-15,2.56852272732339e-14,-3.73844321949065e-14,-0.0999999999999944
"sp536",-0.144843350891588,0.0198743262303881,-0.00678288201283785,-0.222934675173894,-0.0553671348943356,-0.0642543040610626,0.000595037334545878,0.0231861192393575,0.0104178431803838,-7.09161961773264e-05,-0.000104836221214819,-2.64574573192666e-05,-0.000161203822596538,-1.5161585181069e-05,-4.26614689085961e-05,5.53053602815665e-05,0.000297587510298915,0.00098261830916392,0.132011115042081,0.0363309313955997,-6.7086460712521e-05,0.526313869231394,-1.81222558986815e-05,5.14670928193602e-05,-6.76793465480172e-05,-6.96689679017216e-05,-0.000206842120321562,-0.0875978463066553,3.43728505548125e-05,3.87761225867198e-05,-0.000223366098499673,-4.15885671378735e-05,-1.55176031150782e-05,-4.63523174044671e-05,-0.00439119275874383,-0.328006173886997,9.0855536047807e-16,2.30810274171193e-06,3.17477821069114e-06,-9.70222211670214e-06,-5.03310794194444e-06,2.39668859394755e-15,-1.46829307810453e-06,-7.20843203634209e-06,-0.000122149783307011,-0.00179353027428467,-3.65239230748187e-15,-4.21244897972264e-15,1.47224676401732e-06,3.34613962391053e-07,-1.33632261473765e-07,-1.39783829517929e-06,5.98325970467889e-06,2.18421433193439e-14,6.712912926419e-06,-4.91876841884274e-06,1.82960170153928e-07,-4.11738181647617e-16,-0.000771657977364793,3.23276981465453e-07,3.14047447389973e-14,-1.2259506700072e-07,-3.21798143687602e-13,-6.65954792269181e-07,-4.58241475665309e-16,-1.1037416688622e-06,1.7481245075726e-08,-0.707106781186539,2.25611842030583e-13,-2.73546023771653e-08,2.54465954001692e-14,1.35823420721105e-07,2.02786155081905e-07,-3.45600152111809e-14,6.26120627700551e-07,4.75317590106465e-07,-1.63938378075889e-07,3.62671444997416e-08,3.99698862985007e-14,3.60394612850141e-14,5.90185427388054e-08,1.40614070330234e-14,-1.34465148358202e-14,-1.97922061340075e-14,1.99754514603123e-15,-1.13871513593976e-14,9.32998631498726e-15,-1.90056139621203e-14,-9.70666429651125e-15,-7.97459222296735e-15,6.86244545898392e-14,-2.31483228174053e-15,-5.20102287390476e-15,1.05256259572831e-14,-2.98371067204811e-14,1.28260560780305e-14,3.92577938242351e-16,1.98073140657615e-16,-4.18407537303536e-14,-0.100000000000042
"sp537",-0.144843350891588,0.0198743262303881,-0.00678288201283787,-0.222934675173894,-0.0553671348943356,-0.0642543040610619,0.000595037334545731,0.023186119239357,0.0104178431803843,-7.09161961767039e-05,-0.000104836221215765,-2.6457457320096e-05,-0.000161203822597024,-1.5161585181439e-05,-4.26614689101401e-05,5.53053602818329e-05,0.000297587510300333,0.00098261830916208,0.132011115042077,0.0363309313955975,-6.70864607115643e-05,0.526313869231393,-1.81222558968381e-05,5.1467092823554e-05,-6.7679346553461e-05,-6.9668967902822e-05,-0.000206842120324145,-0.0875978463066482,3.4372850553993e-05,3.87761225920325e-05,-0.000223366098499572,-4.15885671382981e-05,-1.55176031147427e-05,-4.63523174007164e-05,-0.00439119275875702,-0.328006173886988,-1.77482507232473e-16,2.30810273813175e-06,3.17477821114748e-06,-9.70222212438336e-06,-5.03310792471805e-06,1.91258446392242e-16,-1.46829308411855e-06,-7.20843203398335e-06,-0.000122149783329653,-0.00179353027427938,-3.94339280702619e-15,-6.71980555967689e-17,1.47224677272265e-06,3.34613961050371e-07,-1.33632237689255e-07,-1.39783829839145e-06,5.9832597186944e-06,-1.76683908844791e-14,6.71291293950037e-06,-4.9187684102047e-06,1.82960134211424e-07,1.63153890262509e-15,-0.000771657977285778,3.23277007953766e-07,-2.63319740566497e-14,-1.2259506070058e-07,3.13811476804204e-13,-6.65954848245505e-07,2.09266025636992e-15,-1.10374153963392e-06,1.74812079657953e-08,0.707106781186557,-2.21928068825572e-13,-2.73528750735761e-08,-2.16350854846769e-14,1.35823503857909e-07,2.02786306590975e-07,3.66788170472627e-14,6.26120666684132e-07,4.75317831401093e-07,-1.63938254559075e-07,3.62672945848623e-08,-3.83831198768246e-14,-3.62449841080475e-14,5.90185097921614e-08,-1.78516585032404e-14,1.25159275151794e-14,1.5711785768531e-14,2.93268280355572e-15,9.97142513087408e-15,-9.01747735570496e-15,-1.31572794070656e-15,4.58817214040994e-15,1.57233199340904e-16,-4.59540484924927e-14,4.72980509602578e-15,1.47484776362972e-14,-3.89903209409989e-14,2.37684701130943e-14,2.40929923361236e-15,6.73808770286176e-15,5.10937749784996e-14,-3.69960963971536e-14,-0.0999999999999616
