"accepted_species","trait_BM_trend_scaled"
"t10",-0.0363187765243028
"t41",1.02040831025936
"t42",1.16711859803949
"t82",0.565759514988013
"t83",0.639875065220524
"t24",0.553063247734982
"t43",0.369691410199451
"t44",0.841480068723091
"t18",-0.230904328659273
"t52",-1.06689361345321
"t53",-1.38906106287256
"t26",-0.988765148112892
"t14",0.460363238474219
"t39",0.872415955339437
"t40",1.13707082250867
"t8",-2.45072483349569
"t23",-0.112626667461649
"t27",0.242808839915007
"t28",0.0354320784558913
"t22",0.421661338274517
"t78",0.452087348112551
"t79",-0.0380704345815185
"t4",0.258946967026973
"t86",-0.440050625624557
"t87",0.123931937307632
"t51",0.415003517383984
"t64",0.410635463246416
"t65",0.637070296371788
"t33",1.16453329807148
"t9",0.647207684521582
"t60",-0.333907411666716
"t61",-0.0930236191941375
"t17",-0.619277678537174
"t45",-1.50786120455055
"t93",-1.504258204034
"t94",-1.64894107618299
"t92",-1.70028108972484
"t5",-0.743608244623205
"t13",-0.245521936198515
"t97",-0.902893574989945
"t98",-1.09859576605281
"t1",-1.18898368738839
"t56",-0.477313926928189
"t57",-0.891065355236616
"t32",-1.07650451323309
"t67",-1.17906526649321
"t68",-1.13717404359179
"t34",-1.35868152917244
"t58",-1.93701378827914
"t59",-1.5328711304674
"t25",0.155615991265923
"t62",-1.0420341377297
"t63",-0.853617828120159
"t35",-1.36318729745804
"t3",-1.82423206524165
"t99",-0.121665283475953
"t100",-0.286937649693911
"t46",0.315441409551723
"t47",0.917526388246941
"t21",0.064501917394654
"t19",-0.433959506883623
"t20",-0.129621077631336
"t16",-0.294982215128081
"t69",0.184403956908106
"t70",-0.124975731746898
"t31",1.02506880790515
"t6",0.13598049974478
"t7",1.62769247161778
"t2",0.741336952780899
"t95",-0.19381195388336
"t96",-0.0014463301884929
"t50",-9.26771134215521e-05
"t11",-0.539604062319869
"t12",-0.359645149890635
"t15",0.505810684563622
"t49",1.11220645777628
"t80",0.55992524870699
"t81",0.405733522213882
"t54",0.565629213023003
"t55",-0.146029284610012
"t38",0.602165618180638
"t88",-1.45435684326731
"t89",-1.69187446497734
"t74",-0.458962998258504
"t75",-0.175107828540853
"t48",0.018337592443558
"t66",2.18166267573029
"t71",2.26306950352527
"t72",1.98844080042104
"t84",1.32300368160812
"t85",1.53631350736267
"t76",1.60979950085747
"t77",1.90424004750857
"t73",2.0452813353418
"t29",0.260752763516572
"t30",0.0664868183049283
"t90",0.866005813410148
"t91",0.521537001316608
"t36",0.693500254924754
"t37",0.792367487162719
