"","t35","t131","t132","t109","t110","t108","t93","t94","t129","t130","t27","t91","t92","t58","t20","t4","t5","t2","t3","t8","t18","t19","t16","t21","t32","t77","t78","t88","t115","t116","t96","t145","t146","t9","t22","t26","t42","t43","t15","t24","t95","t124","t125","t47","t97","t98","t55","t72","t73","t99","t100","t46","t48","t49","t33","t34","t67","t68","t56","t111","t112","t59","t23","t141","t142","t71","t37","t38","t44","t45","t28","t25","t17","t41","t84","t85","t65","t66","t40","t14","t12","t29","t113","t114","t106","t107","t74","t83","t139","t140","t138","t137","t53","t54","t50","t51","t60","t61","t57","t30","t31","t10","t122","t123","t117","t118","t62","t89","t90","t11","t13","t81","t82","t75","t1","t6","t7","t52","t143","t144","t126","t101","t102","t86","t87","t76","t69","t70","t63","t64","t104","t105","t36","t127","t128","t133","t134","t103","t135","t136","t119","t120","t121","t79","t80","t39"
"t35",0,2.56692750584,2.56692750584,2.56692750581,2.56692750581,2.56692750587,2.56692750587,2.24104128887,3.25427825192,3.25427825192,3.25427825217,3.8529435673,3.8529435673,3.18665594774,2.4759410916,7.1913616223,6.49697159131,6.68553216285,6.57224005465,7.5867234069,9.2700071844,9.0468139077,9.2314149681,10.6989615824,10.4172532568,10.69896158242,10.69896158242,10.69896158242,10.69896158242,10.69896158242,10.6989615825,10.698961582506,10.698961582506,7.7928033184,9.80438359,9.9191898128,10.698961582,10.5994739971,9.48291675794,10.04839007644,10.69896158234,10.69896158234,10.69896158234,10.09830951935,10.69896158235,10.69896158235,10.69896158221,10.69896158231,10.69896158231,10.69896158225,10.69896158225,9.84905727113,10.69896158225,9.99987504785,10.69896158191,10.41384186991,10.69896158244,10.69896158244,10.69896158254,10.69271103174,10.69896158244,10.69896158244,9.13159370604,10.69896158186,10.69896158186,10.11610289907,10.6989615823,10.6989615823,9.8467513916,9.8032703292,9.6689615913,9.6559407431,9.1509101118,10.6989615824,10.6989615824,10.6989615824,10.6989615824,10.6989615824,10.6989615822,9.4470064155,9.3461658442,10.69896158178,10.63813565706,10.69896158196,10.69896158196,10.69896158196,10.24978631308,10.69896158188,10.698961581885,10.698961581885,10.69896158189,10.69896158188,10.69896158238,10.69896158238,10.40747480168,10.69896158228,10.6989615824,10.6989615824,10.69896158238,10.69896158248,10.12764856588,8.66446490618,10.69896158282,10.69896158282,10.69896158272,10.69896158272,10.18139391952,10.69896158262,10.69896158262,8.49045873362,10.6989615821,10.69896158253,10.33893480883,10.6989615825,6.8778450923,6.9084562568,7.75896424945,10.75764745285,10.988221406104,10.988221406104,10.98822140615,10.9882214061,10.9882214061,10.98822140596,10.84801636436,10.98822140595,10.98822140585,10.98822140585,10.45920477605,10.98822140585,10.98822140505,10.98822140505,10.98822140495,10.98822140513,10.98822140513,10.98822140521,10.98822140521,10.988221405147,10.988221405127,10.988221405127,10.988221405247,10.988221405217,10.988221405217,10.98822140511,10.98822140511,10.98822140471
"t131",2.56692750584,0,0.10657611588,1.36199646225,1.36199646225,1.36199646231,1.36199646231,1.03611024531,3.25427825176,3.25427825176,3.25427825201,3.85294356714,3.85294356714,3.18665594758,2.47594109144,7.19136162214,6.49697159115,6.68553216269,6.57224005449,7.58672340674,9.27000718424,9.04681390754,9.23141496794,10.69896158224,10.41725325664,10.69896158226,10.69896158226,10.69896158226,10.69896158226,10.69896158226,10.69896158234,10.698961582346,10.698961582346,7.79280331824,9.80438358984,9.91918981264,10.69896158184,10.59947399694,9.48291675778,10.04839007628,10.69896158218,10.69896158218,10.69896158218,10.09830951919,10.69896158219,10.69896158219,10.69896158205,10.69896158215,10.69896158215,10.69896158209,10.69896158209,9.84905727097,10.69896158209,9.99987504769,10.69896158175,10.41384186975,10.69896158228,10.69896158228,10.69896158238,10.69271103158,10.69896158228,10.69896158228,9.13159370588,10.6989615817,10.6989615817,10.11610289891,10.69896158214,10.69896158214,9.84675139144,9.80327032904,9.66896159114,9.65594074294,9.15091011164,10.69896158224,10.69896158224,10.69896158224,10.69896158224,10.69896158224,10.69896158204,9.44700641534,9.34616584404,10.69896158162,10.6381356569,10.6989615818,10.6989615818,10.6989615818,10.24978631292,10.69896158172,10.698961581725,10.698961581725,10.69896158173,10.69896158172,10.69896158222,10.69896158222,10.40747480152,10.69896158212,10.69896158224,10.69896158224,10.69896158222,10.69896158232,10.12764856572,8.66446490602,10.69896158266,10.69896158266,10.69896158256,10.69896158256,10.18139391936,10.69896158246,10.69896158246,8.49045873346,10.69896158194,10.69896158237,10.33893480867,10.69896158234,6.87784509214,6.90845625664,7.75896424929,10.75764745269,10.988221405944,10.988221405944,10.98822140599,10.98822140594,10.98822140594,10.9882214058,10.8480163642,10.98822140579,10.98822140569,10.98822140569,10.45920477589,10.98822140569,10.98822140489,10.98822140489,10.98822140479,10.98822140497,10.98822140497,10.98822140505,10.98822140505,10.988221404987,10.988221404967,10.988221404967,10.988221405087,10.988221405057,10.988221405057,10.98822140495,10.98822140495,10.98822140455
"t132",2.56692750584,0.10657611588,0,1.36199646225,1.36199646225,1.36199646231,1.36199646231,1.03611024531,3.25427825176,3.25427825176,3.25427825201,3.85294356714,3.85294356714,3.18665594758,2.47594109144,7.19136162214,6.49697159115,6.68553216269,6.57224005449,7.58672340674,9.27000718424,9.04681390754,9.23141496794,10.69896158224,10.41725325664,10.69896158226,10.69896158226,10.69896158226,10.69896158226,10.69896158226,10.69896158234,10.698961582346,10.698961582346,7.79280331824,9.80438358984,9.91918981264,10.69896158184,10.59947399694,9.48291675778,10.04839007628,10.69896158218,10.69896158218,10.69896158218,10.09830951919,10.69896158219,10.69896158219,10.69896158205,10.69896158215,10.69896158215,10.69896158209,10.69896158209,9.84905727097,10.69896158209,9.99987504769,10.69896158175,10.41384186975,10.69896158228,10.69896158228,10.69896158238,10.69271103158,10.69896158228,10.69896158228,9.13159370588,10.6989615817,10.6989615817,10.11610289891,10.69896158214,10.69896158214,9.84675139144,9.80327032904,9.66896159114,9.65594074294,9.15091011164,10.69896158224,10.69896158224,10.69896158224,10.69896158224,10.69896158224,10.69896158204,9.44700641534,9.34616584404,10.69896158162,10.6381356569,10.6989615818,10.6989615818,10.6989615818,10.24978631292,10.69896158172,10.698961581725,10.698961581725,10.69896158173,10.69896158172,10.69896158222,10.69896158222,10.40747480152,10.69896158212,10.69896158224,10.69896158224,10.69896158222,10.69896158232,10.12764856572,8.66446490602,10.69896158266,10.69896158266,10.69896158256,10.69896158256,10.18139391936,10.69896158246,10.69896158246,8.49045873346,10.69896158194,10.69896158237,10.33893480867,10.69896158234,6.87784509214,6.90845625664,7.75896424929,10.75764745269,10.988221405944,10.988221405944,10.98822140599,10.98822140594,10.98822140594,10.9882214058,10.8480163642,10.98822140579,10.98822140569,10.98822140569,10.45920477589,10.98822140569,10.98822140489,10.98822140489,10.98822140479,10.98822140497,10.98822140497,10.98822140505,10.98822140505,10.988221404987,10.988221404967,10.988221404967,10.988221405087,10.988221405057,10.988221405057,10.98822140495,10.98822140495,10.98822140455
"t109",2.56692750581,1.36199646225,1.36199646225,0,0.4259031924,0.54058025594,1.26570556474,0.93981934774,3.25427825173,3.25427825173,3.25427825198,3.85294356711,3.85294356711,3.18665594755,2.47594109141,7.19136162211,6.49697159112,6.68553216266,6.57224005446,7.58672340671,9.27000718421,9.04681390751,9.23141496791,10.69896158221,10.41725325661,10.69896158223,10.69896158223,10.69896158223,10.69896158223,10.69896158223,10.69896158231,10.698961582316,10.698961582316,7.79280331821,9.80438358981,9.91918981261,10.69896158181,10.59947399691,9.48291675775,10.04839007625,10.69896158215,10.69896158215,10.69896158215,10.09830951916,10.69896158216,10.69896158216,10.69896158202,10.69896158212,10.69896158212,10.69896158206,10.69896158206,9.84905727094,10.69896158206,9.99987504766,10.69896158172,10.41384186972,10.69896158225,10.69896158225,10.69896158235,10.69271103155,10.69896158225,10.69896158225,9.13159370585,10.69896158167,10.69896158167,10.11610289888,10.69896158211,10.69896158211,9.84675139141,9.80327032901,9.66896159111,9.65594074291,9.15091011161,10.69896158221,10.69896158221,10.69896158221,10.69896158221,10.69896158221,10.69896158201,9.44700641531,9.34616584401,10.69896158159,10.63813565687,10.69896158177,10.69896158177,10.69896158177,10.24978631289,10.69896158169,10.698961581695,10.698961581695,10.6989615817,10.69896158169,10.69896158219,10.69896158219,10.40747480149,10.69896158209,10.69896158221,10.69896158221,10.69896158219,10.69896158229,10.12764856569,8.66446490599,10.69896158263,10.69896158263,10.69896158253,10.69896158253,10.18139391933,10.69896158243,10.69896158243,8.49045873343,10.69896158191,10.69896158234,10.33893480864,10.69896158231,6.87784509211,6.90845625661,7.75896424926,10.75764745266,10.988221405914,10.988221405914,10.98822140596,10.98822140591,10.98822140591,10.98822140577,10.84801636417,10.98822140576,10.98822140566,10.98822140566,10.45920477586,10.98822140566,10.98822140486,10.98822140486,10.98822140476,10.98822140494,10.98822140494,10.98822140502,10.98822140502,10.988221404957,10.988221404937,10.988221404937,10.988221405057,10.988221405027,10.988221405027,10.98822140492,10.98822140492,10.98822140452
"t110",2.56692750581,1.36199646225,1.36199646225,0.4259031924,0,0.54058025594,1.26570556474,0.93981934774,3.25427825173,3.25427825173,3.25427825198,3.85294356711,3.85294356711,3.18665594755,2.47594109141,7.19136162211,6.49697159112,6.68553216266,6.57224005446,7.58672340671,9.27000718421,9.04681390751,9.23141496791,10.69896158221,10.41725325661,10.69896158223,10.69896158223,10.69896158223,10.69896158223,10.69896158223,10.69896158231,10.698961582316,10.698961582316,7.79280331821,9.80438358981,9.91918981261,10.69896158181,10.59947399691,9.48291675775,10.04839007625,10.69896158215,10.69896158215,10.69896158215,10.09830951916,10.69896158216,10.69896158216,10.69896158202,10.69896158212,10.69896158212,10.69896158206,10.69896158206,9.84905727094,10.69896158206,9.99987504766,10.69896158172,10.41384186972,10.69896158225,10.69896158225,10.69896158235,10.69271103155,10.69896158225,10.69896158225,9.13159370585,10.69896158167,10.69896158167,10.11610289888,10.69896158211,10.69896158211,9.84675139141,9.80327032901,9.66896159111,9.65594074291,9.15091011161,10.69896158221,10.69896158221,10.69896158221,10.69896158221,10.69896158221,10.69896158201,9.44700641531,9.34616584401,10.69896158159,10.63813565687,10.69896158177,10.69896158177,10.69896158177,10.24978631289,10.69896158169,10.698961581695,10.698961581695,10.6989615817,10.69896158169,10.69896158219,10.69896158219,10.40747480149,10.69896158209,10.69896158221,10.69896158221,10.69896158219,10.69896158229,10.12764856569,8.66446490599,10.69896158263,10.69896158263,10.69896158253,10.69896158253,10.18139391933,10.69896158243,10.69896158243,8.49045873343,10.69896158191,10.69896158234,10.33893480864,10.69896158231,6.87784509211,6.90845625661,7.75896424926,10.75764745266,10.988221405914,10.988221405914,10.98822140596,10.98822140591,10.98822140591,10.98822140577,10.84801636417,10.98822140576,10.98822140566,10.98822140566,10.45920477586,10.98822140566,10.98822140486,10.98822140486,10.98822140476,10.98822140494,10.98822140494,10.98822140502,10.98822140502,10.988221404957,10.988221404937,10.988221404937,10.988221405057,10.988221405027,10.988221405027,10.98822140492,10.98822140492,10.98822140452
"t108",2.56692750587,1.36199646231,1.36199646231,0.54058025594,0.54058025594,0,1.2657055648,0.9398193478,3.25427825179,3.25427825179,3.25427825204,3.85294356717,3.85294356717,3.18665594761,2.47594109147,7.19136162217,6.49697159118,6.68553216272,6.57224005452,7.58672340677,9.27000718427,9.04681390757,9.23141496797,10.69896158227,10.41725325667,10.69896158229,10.69896158229,10.69896158229,10.69896158229,10.69896158229,10.69896158237,10.698961582376,10.698961582376,7.79280331827,9.80438358987,9.91918981267,10.69896158187,10.59947399697,9.48291675781,10.04839007631,10.69896158221,10.69896158221,10.69896158221,10.09830951922,10.69896158222,10.69896158222,10.69896158208,10.69896158218,10.69896158218,10.69896158212,10.69896158212,9.849057271,10.69896158212,9.99987504772,10.69896158178,10.41384186978,10.69896158231,10.69896158231,10.69896158241,10.69271103161,10.69896158231,10.69896158231,9.13159370591,10.69896158173,10.69896158173,10.11610289894,10.69896158217,10.69896158217,9.84675139147,9.80327032907,9.66896159117,9.65594074297,9.15091011167,10.69896158227,10.69896158227,10.69896158227,10.69896158227,10.69896158227,10.69896158207,9.44700641537,9.34616584407,10.69896158165,10.63813565693,10.69896158183,10.69896158183,10.69896158183,10.24978631295,10.69896158175,10.698961581755,10.698961581755,10.69896158176,10.69896158175,10.69896158225,10.69896158225,10.40747480155,10.69896158215,10.69896158227,10.69896158227,10.69896158225,10.69896158235,10.12764856575,8.66446490605,10.69896158269,10.69896158269,10.69896158259,10.69896158259,10.18139391939,10.69896158249,10.69896158249,8.49045873349,10.69896158197,10.6989615824,10.3389348087,10.69896158237,6.87784509217,6.90845625667,7.75896424932,10.75764745272,10.988221405974,10.988221405974,10.98822140602,10.98822140597,10.98822140597,10.98822140583,10.84801636423,10.98822140582,10.98822140572,10.98822140572,10.45920477592,10.98822140572,10.98822140492,10.98822140492,10.98822140482,10.988221405,10.988221405,10.98822140508,10.98822140508,10.988221405017,10.988221404997,10.988221404997,10.988221405117,10.988221405087,10.988221405087,10.98822140498,10.98822140498,10.98822140458
"t93",2.56692750587,1.36199646231,1.36199646231,1.26570556474,1.26570556474,1.2657055648,0,0.5679979388,3.25427825179,3.25427825179,3.25427825204,3.85294356717,3.85294356717,3.18665594761,2.47594109147,7.19136162217,6.49697159118,6.68553216272,6.57224005452,7.58672340677,9.27000718427,9.04681390757,9.23141496797,10.69896158227,10.41725325667,10.69896158229,10.69896158229,10.69896158229,10.69896158229,10.69896158229,10.69896158237,10.698961582376,10.698961582376,7.79280331827,9.80438358987,9.91918981267,10.69896158187,10.59947399697,9.48291675781,10.04839007631,10.69896158221,10.69896158221,10.69896158221,10.09830951922,10.69896158222,10.69896158222,10.69896158208,10.69896158218,10.69896158218,10.69896158212,10.69896158212,9.849057271,10.69896158212,9.99987504772,10.69896158178,10.41384186978,10.69896158231,10.69896158231,10.69896158241,10.69271103161,10.69896158231,10.69896158231,9.13159370591,10.69896158173,10.69896158173,10.11610289894,10.69896158217,10.69896158217,9.84675139147,9.80327032907,9.66896159117,9.65594074297,9.15091011167,10.69896158227,10.69896158227,10.69896158227,10.69896158227,10.69896158227,10.69896158207,9.44700641537,9.34616584407,10.69896158165,10.63813565693,10.69896158183,10.69896158183,10.69896158183,10.24978631295,10.69896158175,10.698961581755,10.698961581755,10.69896158176,10.69896158175,10.69896158225,10.69896158225,10.40747480155,10.69896158215,10.69896158227,10.69896158227,10.69896158225,10.69896158235,10.12764856575,8.66446490605,10.69896158269,10.69896158269,10.69896158259,10.69896158259,10.18139391939,10.69896158249,10.69896158249,8.49045873349,10.69896158197,10.6989615824,10.3389348087,10.69896158237,6.87784509217,6.90845625667,7.75896424932,10.75764745272,10.988221405974,10.988221405974,10.98822140602,10.98822140597,10.98822140597,10.98822140583,10.84801636423,10.98822140582,10.98822140572,10.98822140572,10.45920477592,10.98822140572,10.98822140492,10.98822140492,10.98822140482,10.988221405,10.988221405,10.98822140508,10.98822140508,10.988221405017,10.988221404997,10.988221404997,10.988221405117,10.988221405087,10.988221405087,10.98822140498,10.98822140498,10.98822140458
"t94",2.24104128887,1.03611024531,1.03611024531,0.93981934774,0.93981934774,0.9398193478,0.5679979388,0,2.92839203479,2.92839203479,2.92839203504,3.52705735017,3.52705735017,2.86076973061,2.15005487447,6.86547540517,6.17108537418,6.35964594572,6.24635383752,7.26083718977,8.94412096727,8.72092769057,8.90552875097,10.37307536527,10.09136703967,10.37307536529,10.37307536529,10.37307536529,10.37307536529,10.37307536529,10.37307536537,10.373075365376,10.373075365376,7.46691710127,9.47849737287,9.59330359567,10.37307536487,10.27358777997,9.15703054081,9.72250385931,10.37307536521,10.37307536521,10.37307536521,9.77242330222,10.37307536522,10.37307536522,10.37307536508,10.37307536518,10.37307536518,10.37307536512,10.37307536512,9.523171054,10.37307536512,9.67398883072,10.37307536478,10.08795565278,10.37307536531,10.37307536531,10.37307536541,10.36682481461,10.37307536531,10.37307536531,8.80570748891,10.37307536473,10.37307536473,9.79021668194,10.37307536517,10.37307536517,9.52086517447,9.47738411207,9.34307537417,9.33005452597,8.82502389467,10.37307536527,10.37307536527,10.37307536527,10.37307536527,10.37307536527,10.37307536507,9.12112019837,9.02027962707,10.37307536465,10.31224943993,10.37307536483,10.37307536483,10.37307536483,9.92390009595,10.37307536475,10.373075364755,10.373075364755,10.37307536476,10.37307536475,10.37307536525,10.37307536525,10.08158858455,10.37307536515,10.37307536527,10.37307536527,10.37307536525,10.37307536535,9.80176234875,8.33857868905,10.37307536569,10.37307536569,10.37307536559,10.37307536559,9.85550770239,10.37307536549,10.37307536549,8.16457251649,10.37307536497,10.3730753654,10.0130485917,10.37307536537,6.55195887517,6.58257003967,7.43307803232,10.43176123572,10.662335188974,10.662335188974,10.66233518902,10.66233518897,10.66233518897,10.66233518883,10.52213014723,10.66233518882,10.66233518872,10.66233518872,10.13331855892,10.66233518872,10.66233518792,10.66233518792,10.66233518782,10.662335188,10.662335188,10.66233518808,10.66233518808,10.662335188017,10.662335187997,10.662335187997,10.662335188117,10.662335188087,10.662335188087,10.66233518798,10.66233518798,10.66233518758
"t129",3.25427825192,3.25427825176,3.25427825176,3.25427825173,3.25427825173,3.25427825179,3.25427825179,2.92839203479,0,0.1286823855,3.09959621175,3.85294356682,3.85294356682,3.18665594726,2.47594109112,7.19136162182,6.49697159083,6.68553216237,6.57224005417,7.58672340642,9.27000718392,9.04681390722,9.23141496762,10.69896158192,10.41725325632,10.69896158194,10.69896158194,10.69896158194,10.69896158194,10.69896158194,10.69896158202,10.698961582026,10.698961582026,7.79280331792,9.80438358952,9.91918981232,10.69896158152,10.59947399662,9.48291675746,10.04839007596,10.69896158186,10.69896158186,10.69896158186,10.09830951887,10.69896158187,10.69896158187,10.69896158173,10.69896158183,10.69896158183,10.69896158177,10.69896158177,9.84905727065,10.69896158177,9.99987504737,10.69896158143,10.41384186943,10.69896158196,10.69896158196,10.69896158206,10.69271103126,10.69896158196,10.69896158196,9.13159370556,10.69896158138,10.69896158138,10.11610289859,10.69896158182,10.69896158182,9.84675139112,9.80327032872,9.66896159082,9.65594074262,9.15091011132,10.69896158192,10.69896158192,10.69896158192,10.69896158192,10.69896158192,10.69896158172,9.44700641502,9.34616584372,10.6989615813,10.63813565658,10.69896158148,10.69896158148,10.69896158148,10.2497863126,10.6989615814,10.698961581405,10.698961581405,10.69896158141,10.6989615814,10.6989615819,10.6989615819,10.4074748012,10.6989615818,10.69896158192,10.69896158192,10.6989615819,10.698961582,10.1276485654,8.6644649057,10.69896158234,10.69896158234,10.69896158224,10.69896158224,10.18139391904,10.69896158214,10.69896158214,8.49045873314,10.69896158162,10.69896158205,10.33893480835,10.69896158202,6.87784509182,6.90845625632,7.75896424897,10.75764745237,10.988221405624,10.988221405624,10.98822140567,10.98822140562,10.98822140562,10.98822140548,10.84801636388,10.98822140547,10.98822140537,10.98822140537,10.45920477557,10.98822140537,10.98822140457,10.98822140457,10.98822140447,10.98822140465,10.98822140465,10.98822140473,10.98822140473,10.988221404667,10.988221404647,10.988221404647,10.988221404767,10.988221404737,10.988221404737,10.98822140463,10.98822140463,10.98822140423
"t130",3.25427825192,3.25427825176,3.25427825176,3.25427825173,3.25427825173,3.25427825179,3.25427825179,2.92839203479,0.1286823855,0,3.09959621175,3.85294356682,3.85294356682,3.18665594726,2.47594109112,7.19136162182,6.49697159083,6.68553216237,6.57224005417,7.58672340642,9.27000718392,9.04681390722,9.23141496762,10.69896158192,10.41725325632,10.69896158194,10.69896158194,10.69896158194,10.69896158194,10.69896158194,10.69896158202,10.698961582026,10.698961582026,7.79280331792,9.80438358952,9.91918981232,10.69896158152,10.59947399662,9.48291675746,10.04839007596,10.69896158186,10.69896158186,10.69896158186,10.09830951887,10.69896158187,10.69896158187,10.69896158173,10.69896158183,10.69896158183,10.69896158177,10.69896158177,9.84905727065,10.69896158177,9.99987504737,10.69896158143,10.41384186943,10.69896158196,10.69896158196,10.69896158206,10.69271103126,10.69896158196,10.69896158196,9.13159370556,10.69896158138,10.69896158138,10.11610289859,10.69896158182,10.69896158182,9.84675139112,9.80327032872,9.66896159082,9.65594074262,9.15091011132,10.69896158192,10.69896158192,10.69896158192,10.69896158192,10.69896158192,10.69896158172,9.44700641502,9.34616584372,10.6989615813,10.63813565658,10.69896158148,10.69896158148,10.69896158148,10.2497863126,10.6989615814,10.698961581405,10.698961581405,10.69896158141,10.6989615814,10.6989615819,10.6989615819,10.4074748012,10.6989615818,10.69896158192,10.69896158192,10.6989615819,10.698961582,10.1276485654,8.6644649057,10.69896158234,10.69896158234,10.69896158224,10.69896158224,10.18139391904,10.69896158214,10.69896158214,8.49045873314,10.69896158162,10.69896158205,10.33893480835,10.69896158202,6.87784509182,6.90845625632,7.75896424897,10.75764745237,10.988221405624,10.988221405624,10.98822140567,10.98822140562,10.98822140562,10.98822140548,10.84801636388,10.98822140547,10.98822140537,10.98822140537,10.45920477557,10.98822140537,10.98822140457,10.98822140457,10.98822140447,10.98822140465,10.98822140465,10.98822140473,10.98822140473,10.988221404667,10.988221404647,10.988221404647,10.988221404767,10.988221404737,10.988221404737,10.98822140463,10.98822140463,10.98822140423
