"","t20","t33","t60","t61","t31","t32","t52","t80","t81","t108","t132","t133","t65","t93","t94","t128","t129","t106","t107","t98","t99","t30","t118","t119","t97","t124","t125","t16","t83","t84","t21","t69","t138","t139","t38","t2","t3","t4","t7","t8","t9","t58","t59","t67","t68","t74","t75","t79","t95","t96","t53","t54","t136","t137","t89","t90","t51","t78","t120","t121","t18","t19","t88","t113","t114","t25","t26","t109","t110","t82","t111","t112","t104","t105","t130","t131","t50","t49","t40","t77","t141","t142","t140","t24","t64","t70","t71","t35","t36","t27","t29","t39","t55","t102","t103","t66","t11","t10","t1","t6","t44","t45","t117","t134","t135","t85","t86","t42","t43","t76","t91","t92","t87","t72","t73","t100","t101","t47","t48","t62","t63","t41","t115","t116","t46","t126","t127","t28","t17","t14","t122","t123","t34","t22","t23","t56","t57","t37","t15","t12","t13","t5"
"t20",0,2.27767371191,2.27767371211,1.95907277811,0.937460852402,1.58891433072,3.09575991711,3.09575991711,3.09575991711,3.09575991711,3.0957599171,3.0957599171,3.09575991716,3.09575991716,3.09575991716,3.09575991712,3.09575991712,3.09575991711,3.09575991711,3.09575991721,3.09575991721,3.76961121731,3.76961121681,3.76961121681,3.76961121681,3.76961121679,3.76961121679,2.34875757151,4.41360886771,4.41360886771,2.86823654011,4.12284689251,4.41360886773,4.41360886773,4.41360886811,4.35225316601,4.91618816833,6.54734523239,7.18120918439,5.99048152079,6.16950542569,9.8815036734,10.4808202182,10.48082021813,9.87434460563,10.48082021843,10.48082021843,10.48082021843,10.48082021833,10.48082021833,10.48082021863,10.48082021863,10.4808202187,10.4808202187,10.48082021873,10.48082021873,10.48082021873,10.48082021863,10.48082021863,10.48082021863,9.76657194683,9.25185893773,10.48082021813,10.48082021813,10.48082021813,10.48082021829,9.56600234399,10.48082021839,10.48082021839,10.48082021849,10.48082021839,10.48082021839,10.48082021829,10.48082021829,10.48082021848,10.48082021848,10.48082021844,9.82084355053,10.48082021876,10.48082021846,10.48082021846,10.48082021846,10.48082021846,10.48082021873,10.4808202194,10.48082021941,10.48082021941,9.5375441639,10.4808202194,10.48082021965,9.21120846295,10.48082021915,10.35441534045,10.48082021937,10.48082021937,10.00936663907,6.53349565245,6.4426909455,4.7464339751,7.46676872826,10.49859377909,11.50697299109,11.50697299099,11.50697299095,11.50697299095,11.50697299089,11.18149578999,10.83777706513,10.68130724053,11.50697299098,11.50697299094,11.50697299094,11.50697299098,11.50697299089,11.50697299089,11.506972991135,11.506972991135,10.930213915035,11.008637954135,11.50697299095,11.50697299095,10.67099053245,11.50697299089,11.50697299089,11.50697299119,11.5069729904,11.5069729904,11.50697299068,11.50697299068,8.78910732627,11.50697299055,11.50697299055,10.40690585114,11.50697299114,9.96662515514,11.50697299096,11.50697299096,10.59094450366,10.61623672476,10.01445805206,8.97217600276,6.501233679199
"t33",2.27767371191,0,2.6846377102,2.3660367762,1.495099828092,2.14655330641,5.3276724954,5.3276724954,5.3276724954,5.3276724954,5.32767249539,5.32767249539,5.32767249545,5.32767249545,5.32767249545,5.32767249541,5.32767249541,5.3276724954,5.3276724954,5.3276724955,5.3276724955,6.0015237956,6.0015237951,6.0015237951,6.0015237951,6.00152379508,6.00152379508,4.5806701498,6.645521446,6.645521446,5.1001491184,6.3547594708,6.64552144602,6.64552144602,6.6455214464,6.5841657443,7.14810074662,8.77925781068,9.41312176268,8.22239409908,8.40141800398,12.11341625169,12.71273279649,12.71273279642,12.10625718392,12.71273279672,12.71273279672,12.71273279672,12.71273279662,12.71273279662,12.71273279692,12.71273279692,12.71273279699,12.71273279699,12.71273279702,12.71273279702,12.71273279702,12.71273279692,12.71273279692,12.71273279692,11.99848452512,11.48377151602,12.71273279642,12.71273279642,12.71273279642,12.71273279658,11.79791492228,12.71273279668,12.71273279668,12.71273279678,12.71273279668,12.71273279668,12.71273279658,12.71273279658,12.71273279677,12.71273279677,12.71273279673,12.05275612882,12.71273279705,12.71273279675,12.71273279675,12.71273279675,12.71273279675,12.71273279702,12.71273279769,12.7127327977,12.7127327977,11.76945674219,12.71273279769,12.71273279794,11.44312104124,12.71273279744,12.58632791874,12.71273279766,12.71273279766,12.24127921736,8.76540823074,8.67460352379,6.97834655339,9.69868130655,12.73050635738,13.73888556938,13.73888556928,13.73888556924,13.73888556924,13.73888556918,13.41340836828,13.06968964342,12.91321981882,13.73888556927,13.73888556923,13.73888556923,13.73888556927,13.73888556918,13.73888556918,13.738885569425,13.738885569425,13.162126493325,13.240550532425,13.73888556924,13.73888556924,12.90290311074,13.73888556918,13.73888556918,13.73888556948,13.73888556869,13.73888556869,13.73888556897,13.73888556897,11.02101990456,13.73888556884,13.73888556884,12.63881842943,13.73888556943,12.19853773343,13.73888556925,13.73888556925,12.82285708195,12.84814930305,12.24637063035,11.20408858105,8.733146257489
"t60",2.27767371211,2.6846377102,0,1.2022778212,1.495099828292,2.14655330661,5.3276724956,5.3276724956,5.3276724956,5.3276724956,5.32767249559,5.32767249559,5.32767249565,5.32767249565,5.32767249565,5.32767249561,5.32767249561,5.3276724956,5.3276724956,5.3276724957,5.3276724957,6.0015237958,6.0015237953,6.0015237953,6.0015237953,6.00152379528,6.00152379528,4.58067015,6.6455214462,6.6455214462,5.1001491186,6.354759471,6.64552144622,6.64552144622,6.6455214466,6.5841657445,7.14810074682,8.77925781088,9.41312176288,8.22239409928,8.40141800418,12.11341625189,12.71273279669,12.71273279662,12.10625718412,12.71273279692,12.71273279692,12.71273279692,12.71273279682,12.71273279682,12.71273279712,12.71273279712,12.71273279719,12.71273279719,12.71273279722,12.71273279722,12.71273279722,12.71273279712,12.71273279712,12.71273279712,11.99848452532,11.48377151622,12.71273279662,12.71273279662,12.71273279662,12.71273279678,11.79791492248,12.71273279688,12.71273279688,12.71273279698,12.71273279688,12.71273279688,12.71273279678,12.71273279678,12.71273279697,12.71273279697,12.71273279693,12.05275612902,12.71273279725,12.71273279695,12.71273279695,12.71273279695,12.71273279695,12.71273279722,12.71273279789,12.7127327979,12.7127327979,11.76945674239,12.71273279789,12.71273279814,11.44312104144,12.71273279764,12.58632791894,12.71273279786,12.71273279786,12.24127921756,8.76540823094,8.67460352399,6.97834655359,9.69868130675,12.73050635758,13.73888556958,13.73888556948,13.73888556944,13.73888556944,13.73888556938,13.41340836848,13.06968964362,12.91321981902,13.73888556947,13.73888556943,13.73888556943,13.73888556947,13.73888556938,13.73888556938,13.738885569625,13.738885569625,13.162126493525,13.240550532625,13.73888556944,13.73888556944,12.90290311094,13.73888556938,13.73888556938,13.73888556968,13.73888556889,13.73888556889,13.73888556917,13.73888556917,11.02101990476,13.73888556904,13.73888556904,12.63881842963,13.73888556963,12.19853773363,13.73888556945,13.73888556945,12.82285708215,12.84814930325,12.24637063055,11.20408858125,8.733146257689
"t61",1.95907277811,2.3660367762,1.2022778212,0,1.176498894292,1.82795237261,5.0090715616,5.0090715616,5.0090715616,5.0090715616,5.00907156159,5.00907156159,5.00907156165,5.00907156165,5.00907156165,5.00907156161,5.00907156161,5.0090715616,5.0090715616,5.0090715617,5.0090715617,5.6829228618,5.6829228613,5.6829228613,5.6829228613,5.68292286128,5.68292286128,4.262069216,6.3269205122,6.3269205122,4.7815481846,6.036158537,6.32692051222,6.32692051222,6.3269205126,6.2655648105,6.82949981282,8.46065687688,9.09452082888,7.90379316528,8.08281707018,11.79481531789,12.39413186269,12.39413186262,11.78765625012,12.39413186292,12.39413186292,12.39413186292,12.39413186282,12.39413186282,12.39413186312,12.39413186312,12.39413186319,12.39413186319,12.39413186322,12.39413186322,12.39413186322,12.39413186312,12.39413186312,12.39413186312,11.67988359132,11.16517058222,12.39413186262,12.39413186262,12.39413186262,12.39413186278,11.47931398848,12.39413186288,12.39413186288,12.39413186298,12.39413186288,12.39413186288,12.39413186278,12.39413186278,12.39413186297,12.39413186297,12.39413186293,11.73415519502,12.39413186325,12.39413186295,12.39413186295,12.39413186295,12.39413186295,12.39413186322,12.39413186389,12.3941318639,12.3941318639,11.45085580839,12.39413186389,12.39413186414,11.12452010744,12.39413186364,12.26772698494,12.39413186386,12.39413186386,11.92267828356,8.44680729694,8.35600258999,6.65974561959,9.38008037275,12.41190542358,13.42028463558,13.42028463548,13.42028463544,13.42028463544,13.42028463538,13.09480743448,12.75108870962,12.59461888502,13.42028463547,13.42028463543,13.42028463543,13.42028463547,13.42028463538,13.42028463538,13.420284635625,13.420284635625,12.843525559525,12.921949598625,13.42028463544,13.42028463544,12.58430217694,13.42028463538,13.42028463538,13.42028463568,13.42028463489,13.42028463489,13.42028463517,13.42028463517,10.70241897076,13.42028463504,13.42028463504,12.32021749563,13.42028463563,11.87993679963,13.42028463545,13.42028463545,12.50425614815,12.52954836925,11.92776969655,10.88548764725,8.414545323689
"t31",0.937460852402,1.495099828092,1.495099828292,1.176498894292,0,0.668356706882,3.987459635892,3.987459635892,3.987459635892,3.987459635892,3.987459635882,3.987459635882,3.987459635942,3.987459635942,3.987459635942,3.987459635902,3.987459635902,3.987459635892,3.987459635892,3.987459635992,3.987459635992,4.661310936092,4.661310935592,4.661310935592,4.661310935592,4.661310935572,4.661310935572,3.240457290292,5.305308586492,5.305308586492,3.759936258892,5.014546611292,5.305308586512,5.305308586512,5.305308586892,5.243952884792,5.807887887112,7.439044951172,8.072908903172,6.882181239572,7.061205144472,10.773203392182,11.372519936982,11.372519936912,10.766044324412,11.372519937212,11.372519937212,11.372519937212,11.372519937112,11.372519937112,11.372519937412,11.372519937412,11.372519937482,11.372519937482,11.372519937512,11.372519937512,11.372519937512,11.372519937412,11.372519937412,11.372519937412,10.658271665612,10.143558656512,11.372519936912,11.372519936912,11.372519936912,11.372519937072,10.457702062772,11.372519937172,11.372519937172,11.372519937272,11.372519937172,11.372519937172,11.372519937072,11.372519937072,11.372519937262,11.372519937262,11.372519937222,10.712543269312,11.372519937542,11.372519937242,11.372519937242,11.372519937242,11.372519937242,11.372519937512,11.372519938182,11.372519938192,11.372519938192,10.429243882682,11.372519938182,11.372519938432,10.102908181732,11.372519937932,11.246115059232,11.372519938152,11.372519938152,10.901066357852,7.425195371232,7.334390664282,5.638133693882,8.358468447042,11.390293497872,12.398672709872,12.398672709772,12.398672709732,12.398672709732,12.398672709672,12.073195508772,11.729476783912,11.573006959312,12.398672709762,12.398672709722,12.398672709722,12.398672709762,12.398672709672,12.398672709672,12.398672709917,12.398672709917,11.821913633817,11.900337672917,12.398672709732,12.398672709732,11.562690251232,12.398672709672,12.398672709672,12.398672709972,12.398672709182,12.398672709182,12.398672709462,12.398672709462,9.680807045052,12.398672709332,12.398672709332,11.298605569922,12.398672709922,10.858324873922,12.398672709742,12.398672709742,11.482644222442,11.507936443542,10.906157770842,9.863875721542,7.392933397981
"t32",1.58891433072,2.14655330641,2.14655330661,1.82795237261,0.668356706882,0,4.63891311421,4.63891311421,4.63891311421,4.63891311421,4.6389131142,4.6389131142,4.63891311426,4.63891311426,4.63891311426,4.63891311422,4.63891311422,4.63891311421,4.63891311421,4.63891311431,4.63891311431,5.31276441441,5.31276441391,5.31276441391,5.31276441391,5.31276441389,5.31276441389,3.89191076861,5.95676206481,5.95676206481,4.41138973721,5.66600008961,5.95676206483,5.95676206483,5.95676206521,5.89540636311,6.45934136543,8.09049842949,8.72436238149,7.53363471789,7.71265862279,11.4246568705,12.0239734153,12.02397341523,11.41749780273,12.02397341553,12.02397341553,12.02397341553,12.02397341543,12.02397341543,12.02397341573,12.02397341573,12.0239734158,12.0239734158,12.02397341583,12.02397341583,12.02397341583,12.02397341573,12.02397341573,12.02397341573,11.30972514393,10.79501213483,12.02397341523,12.02397341523,12.02397341523,12.02397341539,11.10915554109,12.02397341549,12.02397341549,12.02397341559,12.02397341549,12.02397341549,12.02397341539,12.02397341539,12.02397341558,12.02397341558,12.02397341554,11.36399674763,12.02397341586,12.02397341556,12.02397341556,12.02397341556,12.02397341556,12.02397341583,12.0239734165,12.02397341651,12.02397341651,11.080697361,12.0239734165,12.02397341675,10.75436166005,12.02397341625,11.89756853755,12.02397341647,12.02397341647,11.55251983617,8.07664884955,7.9858441426,6.2895871722,9.00992192536,12.04174697619,13.05012618819,13.05012618809,13.05012618805,13.05012618805,13.05012618799,12.72464898709,12.38093026223,12.22446043763,13.05012618808,13.05012618804,13.05012618804,13.05012618808,13.05012618799,13.05012618799,13.050126188235,13.050126188235,12.473367112135,12.551791151235,13.05012618805,13.05012618805,12.21414372955,13.05012618799,13.05012618799,13.05012618829,13.0501261875,13.0501261875,13.05012618778,13.05012618778,10.33226052337,13.05012618765,13.05012618765,11.95005904824,13.05012618824,11.50977835224,13.05012618806,13.05012618806,12.13409770076,12.15938992186,11.55761124916,10.51532919986,8.044386876299
"t52",3.09575991711,5.3276724954,5.3276724956,5.0090715616,3.987459635892,4.63891311421,0,1.7679004348,1.7679004348,2.9813449206,2.98134492059,2.98134492059,2.98134492065,2.98134492065,2.98134492065,2.98134492061,2.98134492061,3.6260563114,3.6260563114,3.6260563115,3.6260563115,6.0015237958,6.0015237953,6.0015237953,6.0015237953,6.00152379528,6.00152379528,4.58067015,6.6455214462,6.6455214462,5.1001491186,6.354759471,6.64552144622,6.64552144622,6.6455214466,6.5841657445,7.14810074682,8.77925781088,9.41312176288,8.22239409928,8.40141800418,12.11341625189,12.71273279669,12.71273279662,12.10625718412,12.71273279692,12.71273279692,12.71273279692,12.71273279682,12.71273279682,12.71273279712,12.71273279712,12.71273279719,12.71273279719,12.71273279722,12.71273279722,12.71273279722,12.71273279712,12.71273279712,12.71273279712,11.99848452532,11.48377151622,12.71273279662,12.71273279662,12.71273279662,12.71273279678,11.79791492248,12.71273279688,12.71273279688,12.71273279698,12.71273279688,12.71273279688,12.71273279678,12.71273279678,12.71273279697,12.71273279697,12.71273279693,12.05275612902,12.71273279725,12.71273279695,12.71273279695,12.71273279695,12.71273279695,12.71273279722,12.71273279789,12.7127327979,12.7127327979,11.76945674239,12.71273279789,12.71273279814,11.44312104144,12.71273279764,12.58632791894,12.71273279786,12.71273279786,12.24127921756,8.76540823094,8.67460352399,6.97834655359,9.69868130675,12.73050635758,13.73888556958,13.73888556948,13.73888556944,13.73888556944,13.73888556938,13.41340836848,13.06968964362,12.91321981902,13.73888556947,13.73888556943,13.73888556943,13.73888556947,13.73888556938,13.73888556938,13.738885569625,13.738885569625,13.162126493525,13.240550532625,13.73888556944,13.73888556944,12.90290311094,13.73888556938,13.73888556938,13.73888556968,13.73888556889,13.73888556889,13.73888556917,13.73888556917,11.02101990476,13.73888556904,13.73888556904,12.63881842963,13.73888556963,12.19853773363,13.73888556945,13.73888556945,12.82285708215,12.84814930325,12.24637063055,11.20408858125,8.733146257689
"t80",3.09575991711,5.3276724954,5.3276724956,5.0090715616,3.987459635892,4.63891311421,1.7679004348,0,1.1320745696,2.9813449206,2.98134492059,2.98134492059,2.98134492065,2.98134492065,2.98134492065,2.98134492061,2.98134492061,3.6260563114,3.6260563114,3.6260563115,3.6260563115,6.0015237958,6.0015237953,6.0015237953,6.0015237953,6.00152379528,6.00152379528,4.58067015,6.6455214462,6.6455214462,5.1001491186,6.354759471,6.64552144622,6.64552144622,6.6455214466,6.5841657445,7.14810074682,8.77925781088,9.41312176288,8.22239409928,8.40141800418,12.11341625189,12.71273279669,12.71273279662,12.10625718412,12.71273279692,12.71273279692,12.71273279692,12.71273279682,12.71273279682,12.71273279712,12.71273279712,12.71273279719,12.71273279719,12.71273279722,12.71273279722,12.71273279722,12.71273279712,12.71273279712,12.71273279712,11.99848452532,11.48377151622,12.71273279662,12.71273279662,12.71273279662,12.71273279678,11.79791492248,12.71273279688,12.71273279688,12.71273279698,12.71273279688,12.71273279688,12.71273279678,12.71273279678,12.71273279697,12.71273279697,12.71273279693,12.05275612902,12.71273279725,12.71273279695,12.71273279695,12.71273279695,12.71273279695,12.71273279722,12.71273279789,12.7127327979,12.7127327979,11.76945674239,12.71273279789,12.71273279814,11.44312104144,12.71273279764,12.58632791894,12.71273279786,12.71273279786,12.24127921756,8.76540823094,8.67460352399,6.97834655359,9.69868130675,12.73050635758,13.73888556958,13.73888556948,13.73888556944,13.73888556944,13.73888556938,13.41340836848,13.06968964362,12.91321981902,13.73888556947,13.73888556943,13.73888556943,13.73888556947,13.73888556938,13.73888556938,13.738885569625,13.738885569625,13.162126493525,13.240550532625,13.73888556944,13.73888556944,12.90290311094,13.73888556938,13.73888556938,13.73888556968,13.73888556889,13.73888556889,13.73888556917,13.73888556917,11.02101990476,13.73888556904,13.73888556904,12.63881842963,13.73888556963,12.19853773363,13.73888556945,13.73888556945,12.82285708215,12.84814930325,12.24637063055,11.20408858125,8.733146257689
"t81",3.09575991711,5.3276724954,5.3276724956,5.0090715616,3.987459635892,4.63891311421,1.7679004348,1.1320745696,0,2.9813449206,2.98134492059,2.98134492059,2.98134492065,2.98134492065,2.98134492065,2.98134492061,2.98134492061,3.6260563114,3.6260563114,3.6260563115,3.6260563115,6.0015237958,6.0015237953,6.0015237953,6.0015237953,6.00152379528,6.00152379528,4.58067015,6.6455214462,6.6455214462,5.1001491186,6.354759471,6.64552144622,6.64552144622,6.6455214466,6.5841657445,7.14810074682,8.77925781088,9.41312176288,8.22239409928,8.40141800418,12.11341625189,12.71273279669,12.71273279662,12.10625718412,12.71273279692,12.71273279692,12.71273279692,12.71273279682,12.71273279682,12.71273279712,12.71273279712,12.71273279719,12.71273279719,12.71273279722,12.71273279722,12.71273279722,12.71273279712,12.71273279712,12.71273279712,11.99848452532,11.48377151622,12.71273279662,12.71273279662,12.71273279662,12.71273279678,11.79791492248,12.71273279688,12.71273279688,12.71273279698,12.71273279688,12.71273279688,12.71273279678,12.71273279678,12.71273279697,12.71273279697,12.71273279693,12.05275612902,12.71273279725,12.71273279695,12.71273279695,12.71273279695,12.71273279695,12.71273279722,12.71273279789,12.7127327979,12.7127327979,11.76945674239,12.71273279789,12.71273279814,11.44312104144,12.71273279764,12.58632791894,12.71273279786,12.71273279786,12.24127921756,8.76540823094,8.67460352399,6.97834655359,9.69868130675,12.73050635758,13.73888556958,13.73888556948,13.73888556944,13.73888556944,13.73888556938,13.41340836848,13.06968964362,12.91321981902,13.73888556947,13.73888556943,13.73888556943,13.73888556947,13.73888556938,13.73888556938,13.738885569625,13.738885569625,13.162126493525,13.240550532625,13.73888556944,13.73888556944,12.90290311094,13.73888556938,13.73888556938,13.73888556968,13.73888556889,13.73888556889,13.73888556917,13.73888556917,11.02101990476,13.73888556904,13.73888556904,12.63881842963,13.73888556963,12.19853773363,13.73888556945,13.73888556945,12.82285708215,12.84814930325,12.24637063055,11.20408858125,8.733146257689
"t108",3.09575991711,5.3276724954,5.3276724956,5.0090715616,3.987459635892,4.63891311421,2.9813449206,2.9813449206,2.9813449206,0,0.53921450479,0.53921450479,1.63066001445,1.63066001445,1.63066001445,2.08049185361,2.08049185361,3.6260563114,3.6260563114,3.6260563115,3.6260563115,6.0015237958,6.0015237953,6.0015237953,6.0015237953,6.00152379528,6.00152379528,4.58067015,6.6455214462,6.6455214462,5.1001491186,6.354759471,6.64552144622,6.64552144622,6.6455214466,6.5841657445,7.14810074682,8.77925781088,9.41312176288,8.22239409928,8.40141800418,12.11341625189,12.71273279669,12.71273279662,12.10625718412,12.71273279692,12.71273279692,12.71273279692,12.71273279682,12.71273279682,12.71273279712,12.71273279712,12.71273279719,12.71273279719,12.71273279722,12.71273279722,12.71273279722,12.71273279712,12.71273279712,12.71273279712,11.99848452532,11.48377151622,12.71273279662,12.71273279662,12.71273279662,12.71273279678,11.79791492248,12.71273279688,12.71273279688,12.71273279698,12.71273279688,12.71273279688,12.71273279678,12.71273279678,12.71273279697,12.71273279697,12.71273279693,12.05275612902,12.71273279725,12.71273279695,12.71273279695,12.71273279695,12.71273279695,12.71273279722,12.71273279789,12.7127327979,12.7127327979,11.76945674239,12.71273279789,12.71273279814,11.44312104144,12.71273279764,12.58632791894,12.71273279786,12.71273279786,12.24127921756,8.76540823094,8.67460352399,6.97834655359,9.69868130675,12.73050635758,13.73888556958,13.73888556948,13.73888556944,13.73888556944,13.73888556938,13.41340836848,13.06968964362,12.91321981902,13.73888556947,13.73888556943,13.73888556943,13.73888556947,13.73888556938,13.73888556938,13.738885569625,13.738885569625,13.162126493525,13.240550532625,13.73888556944,13.73888556944,12.90290311094,13.73888556938,13.73888556938,13.73888556968,13.73888556889,13.73888556889,13.73888556917,13.73888556917,11.02101990476,13.73888556904,13.73888556904,12.63881842963,13.73888556963,12.19853773363,13.73888556945,13.73888556945,12.82285708215,12.84814930325,12.24637063055,11.20408858125,8.733146257689
