"","t1","t2","t35","t59","t60","t12","t41","t112","t113","t98","t99","t83","t138","t139","t86","t51","t52","t124","t125","t126","t118","t49","t50","t26","t55","t56","t71","t100","t101","t76","t77","t16","t90","t91","t61","t81","t82","t74","t140","t141","t142","t143","t127","t11","t32","t33","t29","t21","t53","t54","t136","t137","t30","t47","t48","t13","t88","t89","t57","t58","t106","t107","t14","t62","t63","t42","t43","t37","t38","t108","t109","t110","t132","t133","t120","t121","t85","t84","t45","t144","t145","t44","t24","t25","t36","t102","t103","t34","t134","t135","t72","t73","t39","t40","t46","t87","t111","t114","t115","t92","t93","t66","t10","t104","t105","t69","t70","t64","t94","t95","t8","t9","t23","t65","t75","t97","t122","t123","t22","t20","t128","t129","t119","t67","t17","t27","t28","t7","t18","t19","t15","t116","t117","t31","t78","t79","t80","t68","t96","t130","t131","t6","t5","t4","t3"
"t1",0,1.12561900186,8.88355789045,9.42645095675,9.35246576045,9.01402648785,9.77492456457,9.77492456477,9.77492456477,9.77492456487,9.47178120853,9.77492456487,9.7749245649,9.7749245649,9.45777211072,9.774924564806,9.042380218706,9.774924564846,9.774924564829,9.774924564829,9.774924564836,9.774924564831,9.774924564831,8.53988517137,9.46187428109,9.77492456509,9.47988702218,9.77492456508,9.77492456508,9.62194841128,9.77492456538,9.21342284948,9.77492456468,9.77492456468,9.77492456498,9.77492456498,9.66038393688,9.77492456498,9.774924565,9.774924565,9.77492456501,9.77492456501,9.77492456499,7.60097141478,9.77492456466,9.77492456466,9.77492456486,8.33764685529,9.77492456516,9.61495544326,9.77492456501,9.77492456501,8.75800371016,9.77492456506,9.39680447226,8.34774467166,9.77492456486,9.77492456486,9.77492456568,9.77492456568,9.77492456518,9.77492456518,7.80547080886,9.77492456526,9.77492456526,9.77492456538,9.77492456538,9.77492456548,8.8301876974,9.62065704747,9.774924565395,9.774924565395,9.77492456536,9.77492456536,9.77492456531,9.77492456531,9.77492456541,9.77492456542,9.77492456514,9.774924565161,9.774924565161,9.56638483978,9.77492456468,9.77492456468,9.77492456545,9.77492456525,9.77492456525,9.77492456568,9.7749245649,9.7749245649,9.49897077628,9.59502761098,9.74760442828,9.77492456575,9.77492456535,9.774924565337,9.774924565337,9.774924565277,9.774924565277,9.77492456535,9.77492456535,9.77492456535,7.65230365238,9.77492456559,9.77492456559,9.77492456566,9.47698572406,9.77492456559,9.77492456569,9.77492456569,7.49873449199,6.724597360642,9.580844120513,9.774924565413,9.774924565513,9.774924565513,9.774924565413,9.774924565413,9.77492456559,9.77492456499,9.77492456568,9.77492456568,9.77492456569,9.77492456569,8.34617081359,9.64255500549,9.77492456549,8.05302035959,8.28133991469,8.66035090859,8.28452610869,9.77492456519,9.77492456519,8.886779816572,9.774924565372,9.77492456532,9.28264975447,9.774924565372,9.774924565372,9.774924565372,9.774924565372,6.34328058949,4.53084032116,4.95008399316,2.81805741546
"t2",1.12561900186,0,8.43381274019,8.97670580649,8.90272061019,8.56428133759,9.32517941431,9.32517941451,9.32517941451,9.32517941461,9.02203605827,9.32517941461,9.32517941464,9.32517941464,9.00802696046,9.325179414546,8.592635068446,9.325179414586,9.325179414569,9.325179414569,9.325179414576,9.325179414571,9.325179414571,8.09014002111,9.01212913083,9.32517941483,9.03014187192,9.32517941482,9.32517941482,9.17220326102,9.32517941512,8.76367769922,9.32517941442,9.32517941442,9.32517941472,9.32517941472,9.21063878662,9.32517941472,9.32517941474,9.32517941474,9.32517941475,9.32517941475,9.32517941473,7.15122626452,9.3251794144,9.3251794144,9.3251794146,7.88790170503,9.3251794149,9.165210293,9.32517941475,9.32517941475,8.3082585599,9.3251794148,8.947059322,7.8979995214,9.3251794146,9.3251794146,9.32517941542,9.32517941542,9.32517941492,9.32517941492,7.3557256586,9.325179415,9.325179415,9.32517941512,9.32517941512,9.32517941522,8.38044254714,9.17091189721,9.325179415135,9.325179415135,9.3251794151,9.3251794151,9.32517941505,9.32517941505,9.32517941515,9.32517941516,9.32517941488,9.325179414901,9.325179414901,9.11663968952,9.32517941442,9.32517941442,9.32517941519,9.32517941499,9.32517941499,9.32517941542,9.32517941464,9.32517941464,9.04922562602,9.14528246072,9.29785927802,9.32517941549,9.32517941509,9.325179415077,9.325179415077,9.325179415017,9.325179415017,9.32517941509,9.32517941509,9.32517941509,7.20255850212,9.32517941533,9.32517941533,9.3251794154,9.0272405738,9.32517941533,9.32517941543,9.32517941543,7.04898934173,6.274852210382,9.131098970253,9.325179415153,9.325179415253,9.325179415253,9.325179415153,9.325179415153,9.32517941533,9.32517941473,9.32517941542,9.32517941542,9.32517941543,9.32517941543,7.89642566333,9.19280985523,9.32517941523,7.60327520933,7.83159476443,8.21060575833,7.83478095843,9.32517941493,9.32517941493,8.437034666312,9.325179415112,9.32517941506,8.83290460421,9.325179415112,9.325179415112,9.325179415112,9.325179415112,5.89353543923,4.0810951709,4.5003388429,2.3683122652
"t35",8.88355789045,8.43381274019,0,1.0969168695,1.0229316732,2.8452038186,3.72888120566,3.72888120586,3.72888120586,3.72888120596,3.42573784962,3.72888120596,3.72888120599,3.72888120599,3.41172875181,3.728881205896,2.996336859796,3.728881205936,3.728881205919,3.728881205919,3.728881205926,3.728881205921,3.728881205921,2.84715703326,3.76914614298,4.08219642698,3.78715888407,4.08219642697,4.08219642697,3.92922027317,4.08219642727,3.52069471137,4.08219642657,4.08219642657,4.08219642687,4.08219642687,3.96765579877,4.08219642687,4.08219642689,4.08219642689,4.0821964269,4.0821964269,4.08219642688,2.54289471947,4.83305152619,4.83305152619,4.83305152639,3.39577381682,4.83305152669,4.67308240479,4.83305152654,4.83305152654,3.81613067169,4.83305152659,4.45493143379,3.40587163319,4.83305152639,4.83305152639,7.64649418321,7.64649418321,7.64649418271,7.64649418271,5.67704042639,7.64649418279,7.64649418279,7.64649418291,7.64649418291,7.64649418301,6.70175731493,7.492226665,7.646494182925,7.646494182925,7.64649418289,7.64649418289,7.64649418284,7.64649418284,7.64649418294,7.64649418295,7.64649418267,7.646494182691,7.646494182691,7.43795445731,7.64649418221,7.64649418221,7.64649418298,7.64649418278,7.64649418278,7.64649418321,7.64649418243,7.64649418243,7.37054039381,7.46659722851,7.61917404581,7.64649418328,7.64649418288,7.646494182867,7.646494182867,7.646494182807,7.646494182807,7.64649418288,7.64649418288,7.64649418288,5.52387326991,7.64649418312,7.64649418312,7.64649418319,7.34855534159,7.64649418312,7.64649418322,7.64649418322,5.37030410952,4.596166978172,7.452413738043,7.646494182943,7.646494183043,7.646494183043,7.646494182943,7.646494182943,7.64649418312,7.64649418252,7.64649418321,7.64649418321,7.64649418322,7.64649418322,6.21774043112,7.51412462302,7.64649418302,5.92458997712,6.15290953222,6.53192052612,6.15609572622,7.64649418272,7.64649418272,6.758349434102,7.646494182902,7.64649418285,7.154219372,7.646494182902,7.646494182902,7.646494182902,7.646494182902,4.21485020702,4.77470385469,5.57535935149,7.42192019179
"t59",9.42645095675,8.97670580649,1.0969168695,0,0.6857662379,3.3880968849,4.27177427196,4.27177427216,4.27177427216,4.27177427226,3.96863091592,4.27177427226,4.27177427229,4.27177427229,3.95462181811,4.271774272196,3.539229926096,4.271774272236,4.271774272219,4.271774272219,4.271774272226,4.271774272221,4.271774272221,3.39005009956,4.31203920928,4.62508949328,4.33005195037,4.62508949327,4.62508949327,4.47211333947,4.62508949357,4.06358777767,4.62508949287,4.62508949287,4.62508949317,4.62508949317,4.51054886507,4.62508949317,4.62508949319,4.62508949319,4.6250894932,4.6250894932,4.62508949318,3.08578778577,5.37594459249,5.37594459249,5.37594459269,3.93866688312,5.37594459299,5.21597547109,5.37594459284,5.37594459284,4.35902373799,5.37594459289,4.99782450009,3.94876469949,5.37594459269,5.37594459269,8.18938724951,8.18938724951,8.18938724901,8.18938724901,6.21993349269,8.18938724909,8.18938724909,8.18938724921,8.18938724921,8.18938724931,7.24465038123,8.0351197313,8.189387249225,8.189387249225,8.18938724919,8.18938724919,8.18938724914,8.18938724914,8.18938724924,8.18938724925,8.18938724897,8.189387248991,8.189387248991,7.98084752361,8.18938724851,8.18938724851,8.18938724928,8.18938724908,8.18938724908,8.18938724951,8.18938724873,8.18938724873,7.91343346011,8.00949029481,8.16206711211,8.18938724958,8.18938724918,8.189387249167,8.189387249167,8.189387249107,8.189387249107,8.18938724918,8.18938724918,8.18938724918,6.06676633621,8.18938724942,8.18938724942,8.18938724949,7.89144840789,8.18938724942,8.18938724952,8.18938724952,5.91319717582,5.139060044472,7.995306804343,8.189387249243,8.189387249343,8.189387249343,8.189387249243,8.189387249243,8.18938724942,8.18938724882,8.18938724951,8.18938724951,8.18938724952,8.18938724952,6.76063349742,8.05701768932,8.18938724932,6.46748304342,6.69580259852,7.07481359242,6.69898879252,8.18938724902,8.18938724902,7.301242500402,8.189387249202,8.18938724915,7.6971124383,8.189387249202,8.189387249202,8.189387249202,8.189387249202,4.75774327332,5.31759692099,6.11825241779,7.96481325809
"t60",9.35246576045,8.90272061019,1.0229316732,0.6857662379,0,3.3141116886,4.19778907566,4.19778907586,4.19778907586,4.19778907596,3.89464571962,4.19778907596,4.19778907599,4.19778907599,3.88063662181,4.197789075896,3.465244729796,4.197789075936,4.197789075919,4.197789075919,4.197789075926,4.197789075921,4.197789075921,3.31606490326,4.23805401298,4.55110429698,4.25606675407,4.55110429697,4.55110429697,4.39812814317,4.55110429727,3.98960258137,4.55110429657,4.55110429657,4.55110429687,4.55110429687,4.43656366877,4.55110429687,4.55110429689,4.55110429689,4.5511042969,4.5511042969,4.55110429688,3.01180258947,5.30195939619,5.30195939619,5.30195939639,3.86468168682,5.30195939669,5.14199027479,5.30195939654,5.30195939654,4.28503854169,5.30195939659,4.92383930379,3.87477950319,5.30195939639,5.30195939639,8.11540205321,8.11540205321,8.11540205271,8.11540205271,6.14594829639,8.11540205279,8.11540205279,8.11540205291,8.11540205291,8.11540205301,7.17066518493,7.961134535,8.115402052925,8.115402052925,8.11540205289,8.11540205289,8.11540205284,8.11540205284,8.11540205294,8.11540205295,8.11540205267,8.115402052691,8.115402052691,7.90686232731,8.11540205221,8.11540205221,8.11540205298,8.11540205278,8.11540205278,8.11540205321,8.11540205243,8.11540205243,7.83944826381,7.93550509851,8.08808191581,8.11540205328,8.11540205288,8.115402052867,8.115402052867,8.115402052807,8.115402052807,8.11540205288,8.11540205288,8.11540205288,5.99278113991,8.11540205312,8.11540205312,8.11540205319,7.81746321159,8.11540205312,8.11540205322,8.11540205322,5.83921197952,5.065074848172,7.921321608043,8.115402052943,8.115402053043,8.115402053043,8.115402052943,8.115402052943,8.11540205312,8.11540205252,8.11540205321,8.11540205321,8.11540205322,8.11540205322,6.68664830112,7.98303249302,8.11540205302,6.39349784712,6.62181740222,7.00082839612,6.62500359622,8.11540205272,8.11540205272,7.227257304102,8.115402052902,8.11540205285,7.623127242,8.115402052902,8.115402052902,8.115402052902,8.115402052902,4.68375807702,5.24361172469,6.04426722149,7.89082806179
"t12",9.01402648785,8.56428133759,2.8452038186,3.3880968849,3.3141116886,0,3.85934980306,3.85934980326,3.85934980326,3.85934980336,3.55620644702,3.85934980336,3.85934980339,3.85934980339,3.54219734921,3.859349803296,3.126805457196,3.859349803336,3.859349803319,3.859349803319,3.859349803326,3.859349803321,3.859349803321,2.97762563066,3.89961474038,4.21266502438,3.91762748147,4.21266502437,4.21266502437,4.05968887057,4.21266502467,3.65116330877,4.21266502397,4.21266502397,4.21266502427,4.21266502427,4.09812439617,4.21266502427,4.21266502429,4.21266502429,4.2126650243,4.2126650243,4.21266502428,2.67336331687,4.96352012359,4.96352012359,4.96352012379,3.52624241422,4.96352012409,4.80355100219,4.96352012394,4.96352012394,3.94659926909,4.96352012399,4.58540003119,3.53634023059,4.96352012379,4.96352012379,7.77696278061,7.77696278061,7.77696278011,7.77696278011,5.80750902379,7.77696278019,7.77696278019,7.77696278031,7.77696278031,7.77696278041,6.83222591233,7.6226952624,7.776962780325,7.776962780325,7.77696278029,7.77696278029,7.77696278024,7.77696278024,7.77696278034,7.77696278035,7.77696278007,7.776962780091,7.776962780091,7.56842305471,7.77696277961,7.77696277961,7.77696278038,7.77696278018,7.77696278018,7.77696278061,7.77696277983,7.77696277983,7.50100899121,7.59706582591,7.74964264321,7.77696278068,7.77696278028,7.776962780267,7.776962780267,7.776962780207,7.776962780207,7.77696278028,7.77696278028,7.77696278028,5.65434186731,7.77696278052,7.77696278052,7.77696278059,7.47902393899,7.77696278052,7.77696278062,7.77696278062,5.50077270692,4.726635575572,7.582882335443,7.776962780343,7.776962780443,7.776962780443,7.776962780343,7.776962780343,7.77696278052,7.77696277992,7.77696278061,7.77696278061,7.77696278062,7.77696278062,6.34820902852,7.64459322042,7.77696278042,6.05505857452,6.28337812962,6.66238912352,6.28656432362,7.77696278012,7.77696278012,6.888818031502,7.776962780302,7.77696278025,7.2846879694,7.776962780302,7.776962780302,7.776962780302,7.776962780302,4.34531880442,4.90517245209,5.70582794889,7.55238878919
"t41",9.77492456457,9.32517941431,3.72888120566,4.27177427196,4.19778907566,3.85934980306,0,2.1169902062,2.1169902062,2.1169902063,1.81384684996,2.1169902063,2.11699020633,2.11699020633,1.79983775215,2.253733062016,1.521188715916,2.253733062056,2.253733062039,2.253733062039,2.253733062046,2.253733062041,2.253733062041,3.73852370738,4.6605128171,4.9735631011,4.67852555819,4.97356310109,4.97356310109,4.82058694729,4.97356310139,4.41206138549,4.97356310069,4.97356310069,4.97356310099,4.97356310099,4.85902247289,4.97356310099,4.97356310101,4.97356310101,4.97356310102,4.97356310102,4.973563101,3.43426139359,5.72441820031,5.72441820031,5.72441820051,4.28714049094,5.72441820081,5.56444907891,5.72441820066,5.72441820066,4.70749734581,5.72441820071,5.34629810791,4.29723830731,5.72441820051,5.72441820051,8.53786085733,8.53786085733,8.53786085683,8.53786085683,6.56840710051,8.53786085691,8.53786085691,8.53786085703,8.53786085703,8.53786085713,7.59312398905,8.38359333912,8.537860857045,8.537860857045,8.53786085701,8.53786085701,8.53786085696,8.53786085696,8.53786085706,8.53786085707,8.53786085679,8.537860856811,8.537860856811,8.32932113143,8.53786085633,8.53786085633,8.5378608571,8.5378608569,8.5378608569,8.53786085733,8.53786085655,8.53786085655,8.26190706793,8.35796390263,8.51054071993,8.5378608574,8.537860857,8.537860856987,8.537860856987,8.537860856927,8.537860856927,8.537860857,8.537860857,8.537860857,6.41523994403,8.53786085724,8.53786085724,8.53786085731,8.23992201571,8.53786085724,8.53786085734,8.53786085734,6.26167078364,5.487533652292,8.343780412163,8.537860857063,8.537860857163,8.537860857163,8.537860857063,8.537860857063,8.53786085724,8.53786085664,8.53786085733,8.53786085733,8.53786085734,8.53786085734,7.10910710524,8.40549129714,8.53786085714,6.81595665124,7.04427620634,7.42328720024,7.04746240034,8.53786085684,8.53786085684,7.649716108222,8.537860857022,8.53786085697,8.04558604612,8.537860857022,8.537860857022,8.537860857022,8.537860857022,5.10621688114,5.66607052881,6.46672602561,8.31328686591
"t112",9.77492456477,9.32517941451,3.72888120586,4.27177427216,4.19778907586,3.85934980326,2.1169902062,0,0.4108790758,1.6405606257,1.33741726936,1.6405606257,1.64056062573,1.64056062573,1.32340817155,2.253733062216,1.521188716116,2.253733062256,2.253733062239,2.253733062239,2.253733062246,2.253733062241,2.253733062241,3.73852370758,4.6605128173,4.9735631013,4.67852555839,4.97356310129,4.97356310129,4.82058694749,4.97356310159,4.41206138569,4.97356310089,4.97356310089,4.97356310119,4.97356310119,4.85902247309,4.97356310119,4.97356310121,4.97356310121,4.97356310122,4.97356310122,4.9735631012,3.43426139379,5.72441820051,5.72441820051,5.72441820071,4.28714049114,5.72441820101,5.56444907911,5.72441820086,5.72441820086,4.70749734601,5.72441820091,5.34629810811,4.29723830751,5.72441820071,5.72441820071,8.53786085753,8.53786085753,8.53786085703,8.53786085703,6.56840710071,8.53786085711,8.53786085711,8.53786085723,8.53786085723,8.53786085733,7.59312398925,8.38359333932,8.537860857245,8.537860857245,8.53786085721,8.53786085721,8.53786085716,8.53786085716,8.53786085726,8.53786085727,8.53786085699,8.537860857011,8.537860857011,8.32932113163,8.53786085653,8.53786085653,8.5378608573,8.5378608571,8.5378608571,8.53786085753,8.53786085675,8.53786085675,8.26190706813,8.35796390283,8.51054072013,8.5378608576,8.5378608572,8.537860857187,8.537860857187,8.537860857127,8.537860857127,8.5378608572,8.5378608572,8.5378608572,6.41523994423,8.53786085744,8.53786085744,8.53786085751,8.23992201591,8.53786085744,8.53786085754,8.53786085754,6.26167078384,5.487533652492,8.343780412363,8.537860857263,8.537860857363,8.537860857363,8.537860857263,8.537860857263,8.53786085744,8.53786085684,8.53786085753,8.53786085753,8.53786085754,8.53786085754,7.10910710544,8.40549129734,8.53786085734,6.81595665144,7.04427620654,7.42328720044,7.04746240054,8.53786085704,8.53786085704,7.649716108422,8.537860857222,8.53786085717,8.04558604632,8.537860857222,8.537860857222,8.537860857222,8.537860857222,5.10621688134,5.66607052901,6.46672602581,8.31328686611
"t113",9.77492456477,9.32517941451,3.72888120586,4.27177427216,4.19778907586,3.85934980326,2.1169902062,0.4108790758,0,1.6405606257,1.33741726936,1.6405606257,1.64056062573,1.64056062573,1.32340817155,2.253733062216,1.521188716116,2.253733062256,2.253733062239,2.253733062239,2.253733062246,2.253733062241,2.253733062241,3.73852370758,4.6605128173,4.9735631013,4.67852555839,4.97356310129,4.97356310129,4.82058694749,4.97356310159,4.41206138569,4.97356310089,4.97356310089,4.97356310119,4.97356310119,4.85902247309,4.97356310119,4.97356310121,4.97356310121,4.97356310122,4.97356310122,4.9735631012,3.43426139379,5.72441820051,5.72441820051,5.72441820071,4.28714049114,5.72441820101,5.56444907911,5.72441820086,5.72441820086,4.70749734601,5.72441820091,5.34629810811,4.29723830751,5.72441820071,5.72441820071,8.53786085753,8.53786085753,8.53786085703,8.53786085703,6.56840710071,8.53786085711,8.53786085711,8.53786085723,8.53786085723,8.53786085733,7.59312398925,8.38359333932,8.537860857245,8.537860857245,8.53786085721,8.53786085721,8.53786085716,8.53786085716,8.53786085726,8.53786085727,8.53786085699,8.537860857011,8.537860857011,8.32932113163,8.53786085653,8.53786085653,8.5378608573,8.5378608571,8.5378608571,8.53786085753,8.53786085675,8.53786085675,8.26190706813,8.35796390283,8.51054072013,8.5378608576,8.5378608572,8.537860857187,8.537860857187,8.537860857127,8.537860857127,8.5378608572,8.5378608572,8.5378608572,6.41523994423,8.53786085744,8.53786085744,8.53786085751,8.23992201591,8.53786085744,8.53786085754,8.53786085754,6.26167078384,5.487533652492,8.343780412363,8.537860857263,8.537860857363,8.537860857363,8.537860857263,8.537860857263,8.53786085744,8.53786085684,8.53786085753,8.53786085753,8.53786085754,8.53786085754,7.10910710544,8.40549129734,8.53786085734,6.81595665144,7.04427620654,7.42328720044,7.04746240054,8.53786085704,8.53786085704,7.649716108422,8.537860857222,8.53786085717,8.04558604632,8.537860857222,8.537860857222,8.537860857222,8.537860857222,5.10621688134,5.66607052901,6.46672602581,8.31328686611
"t98",9.77492456487,9.32517941461,3.72888120596,4.27177427226,4.19778907596,3.85934980336,2.1169902063,1.6405606257,1.6405606257,0,0.37228259426,1.253153564,1.25315356403,1.25315356403,0.93600110985,2.253733062316,1.521188716216,2.253733062356,2.253733062339,2.253733062339,2.253733062346,2.253733062341,2.253733062341,3.73852370768,4.6605128174,4.9735631014,4.67852555849,4.97356310139,4.97356310139,4.82058694759,4.97356310169,4.41206138579,4.97356310099,4.97356310099,4.97356310129,4.97356310129,4.85902247319,4.97356310129,4.97356310131,4.97356310131,4.97356310132,4.97356310132,4.9735631013,3.43426139389,5.72441820061,5.72441820061,5.72441820081,4.28714049124,5.72441820111,5.56444907921,5.72441820096,5.72441820096,4.70749734611,5.72441820101,5.34629810821,4.29723830761,5.72441820081,5.72441820081,8.53786085763,8.53786085763,8.53786085713,8.53786085713,6.56840710081,8.53786085721,8.53786085721,8.53786085733,8.53786085733,8.53786085743,7.59312398935,8.38359333942,8.537860857345,8.537860857345,8.53786085731,8.53786085731,8.53786085726,8.53786085726,8.53786085736,8.53786085737,8.53786085709,8.537860857111,8.537860857111,8.32932113173,8.53786085663,8.53786085663,8.5378608574,8.5378608572,8.5378608572,8.53786085763,8.53786085685,8.53786085685,8.26190706823,8.35796390293,8.51054072023,8.5378608577,8.5378608573,8.537860857287,8.537860857287,8.537860857227,8.537860857227,8.5378608573,8.5378608573,8.5378608573,6.41523994433,8.53786085754,8.53786085754,8.53786085761,8.23992201601,8.53786085754,8.53786085764,8.53786085764,6.26167078394,5.487533652592,8.343780412463,8.537860857363,8.537860857463,8.537860857463,8.537860857363,8.537860857363,8.53786085754,8.53786085694,8.53786085763,8.53786085763,8.53786085764,8.53786085764,7.10910710554,8.40549129744,8.53786085744,6.81595665154,7.04427620664,7.42328720054,7.04746240064,8.53786085714,8.53786085714,7.649716108522,8.537860857322,8.53786085727,8.04558604642,8.537860857322,8.537860857322,8.537860857322,8.537860857322,5.10621688144,5.66607052911,6.46672602591,8.31328686621
