,0,1,2,3,4,5,6,7,8,9,10,11,12
t6,8.704066,2.2945595,6.284821,3.381702,5.8564277,4.5123167,3.514127,6.578365,6.374009,4.164735,4.717525,5.130869,8.939423
t7,8.795962,2.3922992,6.2263184,3.2829425,5.8261957,4.560609,3.4269912,6.5673685,6.4131966,4.0940557,4.639341,5.1041656,9.038904
t15,8.620941,2.2857003,6.4716587,3.3737535,5.9298387,4.6535473,3.517611,6.7932835,6.4507933,4.1095076,4.6184635,4.9348283,8.931831
t22,8.587361,2.2732685,6.5301886,3.367042,5.959842,4.6858873,3.5104244,6.8405447,6.473915,4.0920444,4.5901814,4.8988457,8.937243
t25,7.415235,1.529647,8.8459635,3.126839,6.650899,5.3227177,3.4802477,7.0041847,5.8406734,4.1037107,5.7228203,6.3786345,8.75945
t91,7.3804855,1.5575277,8.839044,3.2457952,6.5278983,5.2246323,3.4319043,7.010004,5.772323,4.129481,5.543243,6.3474455,8.62939
t92,7.392463,1.5940919,8.775821,3.2449985,6.5316906,5.225983,3.4546626,7.0018773,5.751688,4.1031003,5.546253,6.2962775,8.6317005
t73,7.398599,1.5747528,8.866469,3.278276,6.4894414,5.189966,3.437206,6.989381,5.7895503,4.1307125,5.5457187,6.3849554,8.5908
t74,7.355802,1.4670923,8.866418,3.2794797,6.4940095,5.1866865,3.3911815,7.11151,5.879885,4.185158,5.6593437,6.429011,8.5936165
t58,7.395854,1.5139667,8.884684,3.2113872,6.561334,5.2520604,3.4300346,7.048462,5.8577914,4.1551676,5.6430907,6.403137,8.662118
t34,7.4376636,1.5470128,8.870664,3.2476783,6.5288677,5.213964,3.4599936,7.027908,5.869452,4.1254706,5.6409807,6.4552717,8.6304035
t21,7.7695327,1.6173806,7.689587,3.3276634,6.435281,5.1470203,3.4533374,7.2560725,6.1637144,4.0829973,4.9991417,5.1658106,8.806791
t44,7.834578,1.7174693,7.5663996,3.3158486,6.3097715,5.155995,3.49635,7.0857587,6.176051,4.117065,4.93877,5.0469375,8.852694
t62,7.88422,1.9008967,7.4515095,3.3447926,6.128252,5.1075892,3.5261242,6.851381,6.158319,4.0868154,4.8517838,5.063618,8.920193
t63,7.78616,1.7717499,7.5882707,3.3259459,6.1948304,5.193788,3.540309,6.910566,6.0831685,4.082146,4.9835567,5.073883,8.909993
t42,8.145388,2.026298,7.119816,3.3550148,6.0606604,4.966471,3.524651,6.857873,6.2656035,4.0899267,4.7791095,4.988158,8.916644
t127,7.686809,1.801289,7.6108584,3.306736,6.064202,5.324707,3.6332386,6.7180653,5.959093,4.0660386,5.0755167,4.980475,9.073504
t128,7.868124,1.8470918,7.470699,3.3647811,6.0414987,5.1786,3.6086483,6.7473392,6.0120006,4.0178833,5.047023,5.034305,8.890319
t125,7.7941666,1.8157885,7.5389547,3.3389676,6.0645537,5.2359962,3.6134155,6.719942,5.9872346,4.045428,5.0494385,5.0284877,8.960407
t126,7.689546,1.8756723,7.637418,3.2852683,6.057547,5.3418155,3.566394,6.6082625,6.0265102,4.120444,4.963926,5.0382476,9.05028
t99,7.759161,1.810041,7.5711,3.257605,6.1210737,5.2866983,3.5225132,6.672556,6.0642195,4.1303964,4.9814982,5.069582,8.986348
t35,7.885596,1.6278001,7.390731,3.462601,6.6290913,4.882124,3.4543645,7.663063,6.486932,4.1208425,4.6219654,4.711921,8.703827
t36,7.849792,1.6633847,7.4014645,3.506062,6.652052,4.8557367,3.4909725,7.6588564,6.4938436,4.082699,4.5747437,4.6914034,8.663725
