accepted_species,estimate
t26,0.42593172
t50,0.5249397
t33,-0.04710167
t67,-0.29129776
t7,-0.04710167
t30,0.15386109
t60,0.14016184
t44,-1.1925868
t42,0.8699456
t25,-0.28918797
