"","t14","t48","t129","t130","t77","t122","t123","t135","t136","t107","t108","t62","t63","t23","t18","t6","t3","t2","t36","t64","t65","t31","t1","t137","t138","t82","t83","t97","t98","t51","t68","t69","t33","t34","t17","t19","t99","t100","t92","t93","t21","t22","t5","t78","t79","t133","t134","t32","t76","t87","t125","t126","t71","t67","t105","t106","t109","t112","t113","t86","t131","t132","t26","t43","t74","t120","t121","t52","t96","t114","t115","t57","t8","t101","t102","t35","t66","t80","t81","t124","t127","t128","t95","t110","t111","t39","t24","t16","t37","t38","t4","t40","t58","t116","t117","t50","t20","t7","t88","t89","t27","t53","t54","t94","t103","t104","t15","t44","t45","t118","t119","t72","t73","t84","t85","t75","t59","t30","t46","t47","t9","t10","t41","t42","t12","t13","t90","t91","t70","t28","t29","t49","t55","t56","t25","t60","t61","t11"
"t14",0,2.9009142838,2.900914283808,2.900914283808,2.900914283778,2.90091428381,2.90091428381,2.900914283793,2.900914283793,2.90091428378,2.90091428378,3.2590457556,3.3848376193,2.4815619237,2.349467236,3.9188094058,2.67196596119,4.50296901082,4.93148659812,5.18978558482,5.58802601802,4.97911762952,5.80281539062,8.1512510584454,8.1512510584454,8.151251058378,8.151251058378,8.151251058378,8.151251058378,8.151251057907,7.683539595897,8.151251057907,8.151251058007,8.151251058007,6.898455886838,6.996223516328,8.151251057728,8.151251057728,8.151251057828,8.151251057828,8.151251057978,8.151251057978,7.245010702178,8.1512510578898,8.1512510578898,8.1512510578598,8.1512510578598,8.1512510581598,7.9635094682798,8.1512510578498,8.1512510578898,8.1512510578898,8.1512510578598,8.1512510578598,8.1512510579598,8.1295427630598,8.1512510578598,8.1512510578698,8.1512510578698,7.870645264258,8.151251057858,8.151251057858,8.151251057848,8.151251057748,8.151251057748,8.151251057848,8.151251057848,8.151251058348,8.151251058338,8.151251058338,8.151251058338,8.151251058338,6.876427914248,8.151251058448,8.151251058448,8.151251058248,8.151251058368,8.151251058368,8.151251058368,8.151251058398,8.151251058398,8.151251058398,8.151251058358,8.151251058358,8.151251058358,7.559111938758,8.086338040108,7.413584995408,8.027875210508,8.151251058408,6.440946221348,7.542642513948,7.680956825858,8.151251058158,8.151251058158,7.488615008348,7.656038785548,8.151251058298,8.151251058198,8.151251058198,8.151251058698,7.451126342988,8.151251058348,8.151251058658,8.151251058648,8.151251058648,7.548493412658,8.151251058158,7.723823595558,8.151251058658,8.151251058658,8.151251058358,8.151251058358,8.151251058198,8.151251058198,7.912593557358,7.460232998456,7.495385220258,8.151251058158,8.151251058158,8.151251057738,8.151251057738,8.151251058748,8.151251058748,6.767911442328,8.151251058548,8.151251058568,8.151251058568,8.151251058568,7.208465179668,8.151251058668,8.038528427968,7.728794030468,7.662717503868,8.151251058148,7.870467800248,8.151251058548,8.151251058348
"t48",2.9009142838,0,1.701352179008,1.701352179008,1.701352178978,1.70135217901,1.70135217901,1.701352178993,1.701352178993,1.70135217898,1.70135217898,3.2590457554,3.3848376191,2.4815619235,2.3494672358,3.9188094056,2.67196596099,4.50296901062,4.93148659792,5.18978558462,5.58802601782,4.97911762932,5.80281539042,8.1512510582454,8.1512510582454,8.151251058178,8.151251058178,8.151251058178,8.151251058178,8.151251057707,7.683539595697,8.151251057707,8.151251057807,8.151251057807,6.898455886638,6.996223516128,8.151251057528,8.151251057528,8.151251057628,8.151251057628,8.151251057778,8.151251057778,7.245010701978,8.1512510576898,8.1512510576898,8.1512510576598,8.1512510576598,8.1512510579598,7.9635094680798,8.1512510576498,8.1512510576898,8.1512510576898,8.1512510576598,8.1512510576598,8.1512510577598,8.1295427628598,8.1512510576598,8.1512510576698,8.1512510576698,7.870645264058,8.151251057658,8.151251057658,8.151251057648,8.151251057548,8.151251057548,8.151251057648,8.151251057648,8.151251058148,8.151251058138,8.151251058138,8.151251058138,8.151251058138,6.876427914048,8.151251058248,8.151251058248,8.151251058048,8.151251058168,8.151251058168,8.151251058168,8.151251058198,8.151251058198,8.151251058198,8.151251058158,8.151251058158,8.151251058158,7.559111938558,8.086338039908,7.413584995208,8.027875210308,8.151251058208,6.440946221148,7.542642513748,7.680956825658,8.151251057958,8.151251057958,7.488615008148,7.656038785348,8.151251058098,8.151251057998,8.151251057998,8.151251058498,7.451126342788,8.151251058148,8.151251058458,8.151251058448,8.151251058448,7.548493412458,8.151251057958,7.723823595358,8.151251058458,8.151251058458,8.151251058158,8.151251058158,8.151251057998,8.151251057998,7.912593557158,7.460232998256,7.495385220058,8.151251057958,8.151251057958,8.151251057538,8.151251057538,8.151251058548,8.151251058548,6.767911442128,8.151251058348,8.151251058368,8.151251058368,8.151251058368,7.208465179468,8.151251058468,8.038528427768,7.728794030268,7.662717503668,8.151251057948,7.870467800048,8.151251058348,8.151251058148
"t129",2.900914283808,1.701352179008,0,0.11472715946,0.74816474743,0.753650790818,0.753650790818,0.753650790801,0.753650790801,0.753650790788,0.753650790788,3.259045755408,3.384837619108,2.481561923508,2.349467235808,3.918809405608,2.671965960998,4.502969010628,4.931486597928,5.189785584628,5.588026017828,4.979117629328,5.802815390428,8.1512510582534,8.1512510582534,8.151251058186,8.151251058186,8.151251058186,8.151251058186,8.151251057715,7.683539595705,8.151251057715,8.151251057815,8.151251057815,6.898455886646,6.996223516136,8.151251057536,8.151251057536,8.151251057636,8.151251057636,8.151251057786,8.151251057786,7.245010701986,8.1512510576978,8.1512510576978,8.1512510576678,8.1512510576678,8.1512510579678,7.9635094680878,8.1512510576578,8.1512510576978,8.1512510576978,8.1512510576678,8.1512510576678,8.1512510577678,8.1295427628678,8.1512510576678,8.1512510576778,8.1512510576778,7.870645264066,8.151251057666,8.151251057666,8.151251057656,8.151251057556,8.151251057556,8.151251057656,8.151251057656,8.151251058156,8.151251058146,8.151251058146,8.151251058146,8.151251058146,6.876427914056,8.151251058256,8.151251058256,8.151251058056,8.151251058176,8.151251058176,8.151251058176,8.151251058206,8.151251058206,8.151251058206,8.151251058166,8.151251058166,8.151251058166,7.559111938566,8.086338039916,7.413584995216,8.027875210316,8.151251058216,6.440946221156,7.542642513756,7.680956825666,8.151251057966,8.151251057966,7.488615008156,7.656038785356,8.151251058106,8.151251058006,8.151251058006,8.151251058506,7.451126342796,8.151251058156,8.151251058466,8.151251058456,8.151251058456,7.548493412466,8.151251057966,7.723823595366,8.151251058466,8.151251058466,8.151251058166,8.151251058166,8.151251058006,8.151251058006,7.912593557166,7.460232998264,7.495385220066,8.151251057966,8.151251057966,8.151251057546,8.151251057546,8.151251058556,8.151251058556,6.767911442136,8.151251058356,8.151251058376,8.151251058376,8.151251058376,7.208465179476,8.151251058476,8.038528427776,7.728794030276,7.662717503676,8.151251057956,7.870467800056,8.151251058356,8.151251058156
"t130",2.900914283808,1.701352179008,0.11472715946,0,0.74816474743,0.753650790818,0.753650790818,0.753650790801,0.753650790801,0.753650790788,0.753650790788,3.259045755408,3.384837619108,2.481561923508,2.349467235808,3.918809405608,2.671965960998,4.502969010628,4.931486597928,5.189785584628,5.588026017828,4.979117629328,5.802815390428,8.1512510582534,8.1512510582534,8.151251058186,8.151251058186,8.151251058186,8.151251058186,8.151251057715,7.683539595705,8.151251057715,8.151251057815,8.151251057815,6.898455886646,6.996223516136,8.151251057536,8.151251057536,8.151251057636,8.151251057636,8.151251057786,8.151251057786,7.245010701986,8.1512510576978,8.1512510576978,8.1512510576678,8.1512510576678,8.1512510579678,7.9635094680878,8.1512510576578,8.1512510576978,8.1512510576978,8.1512510576678,8.1512510576678,8.1512510577678,8.1295427628678,8.1512510576678,8.1512510576778,8.1512510576778,7.870645264066,8.151251057666,8.151251057666,8.151251057656,8.151251057556,8.151251057556,8.151251057656,8.151251057656,8.151251058156,8.151251058146,8.151251058146,8.151251058146,8.151251058146,6.876427914056,8.151251058256,8.151251058256,8.151251058056,8.151251058176,8.151251058176,8.151251058176,8.151251058206,8.151251058206,8.151251058206,8.151251058166,8.151251058166,8.151251058166,7.559111938566,8.086338039916,7.413584995216,8.027875210316,8.151251058216,6.440946221156,7.542642513756,7.680956825666,8.151251057966,8.151251057966,7.488615008156,7.656038785356,8.151251058106,8.151251058006,8.151251058006,8.151251058506,7.451126342796,8.151251058156,8.151251058466,8.151251058456,8.151251058456,7.548493412466,8.151251057966,7.723823595366,8.151251058466,8.151251058466,8.151251058166,8.151251058166,8.151251058006,8.151251058006,7.912593557166,7.460232998264,7.495385220066,8.151251057966,8.151251057966,8.151251057546,8.151251057546,8.151251058556,8.151251058556,6.767911442136,8.151251058356,8.151251058376,8.151251058376,8.151251058376,7.208465179476,8.151251058476,8.038528427776,7.728794030276,7.662717503676,8.151251057956,7.870467800056,8.151251058356,8.151251058156
"t77",2.900914283778,1.701352178978,0.74816474743,0.74816474743,0,0.753650790788,0.753650790788,0.753650790771,0.753650790771,0.753650790758,0.753650790758,3.259045755378,3.384837619078,2.481561923478,2.349467235778,3.918809405578,2.671965960968,4.502969010598,4.931486597898,5.189785584598,5.588026017798,4.979117629298,5.802815390398,8.1512510582234,8.1512510582234,8.151251058156,8.151251058156,8.151251058156,8.151251058156,8.151251057685,7.683539595675,8.151251057685,8.151251057785,8.151251057785,6.898455886616,6.996223516106,8.151251057506,8.151251057506,8.151251057606,8.151251057606,8.151251057756,8.151251057756,7.245010701956,8.1512510576678,8.1512510576678,8.1512510576378,8.1512510576378,8.1512510579378,7.9635094680578,8.1512510576278,8.1512510576678,8.1512510576678,8.1512510576378,8.1512510576378,8.1512510577378,8.1295427628378,8.1512510576378,8.1512510576478,8.1512510576478,7.870645264036,8.151251057636,8.151251057636,8.151251057626,8.151251057526,8.151251057526,8.151251057626,8.151251057626,8.151251058126,8.151251058116,8.151251058116,8.151251058116,8.151251058116,6.876427914026,8.151251058226,8.151251058226,8.151251058026,8.151251058146,8.151251058146,8.151251058146,8.151251058176,8.151251058176,8.151251058176,8.151251058136,8.151251058136,8.151251058136,7.559111938536,8.086338039886,7.413584995186,8.027875210286,8.151251058186,6.440946221126,7.542642513726,7.680956825636,8.151251057936,8.151251057936,7.488615008126,7.656038785326,8.151251058076,8.151251057976,8.151251057976,8.151251058476,7.451126342766,8.151251058126,8.151251058436,8.151251058426,8.151251058426,7.548493412436,8.151251057936,7.723823595336,8.151251058436,8.151251058436,8.151251058136,8.151251058136,8.151251057976,8.151251057976,7.912593557136,7.460232998234,7.495385220036,8.151251057936,8.151251057936,8.151251057516,8.151251057516,8.151251058526,8.151251058526,6.767911442106,8.151251058326,8.151251058346,8.151251058346,8.151251058346,7.208465179446,8.151251058446,8.038528427746,7.728794030246,7.662717503646,8.151251057926,7.870467800026,8.151251058326,8.151251058126
"t122",2.90091428381,1.70135217901,0.753650790818,0.753650790818,0.753650790788,0,0.2026301204,0.544435248383,0.544435248383,0.61571517063,0.61571517063,3.25904575541,3.38483761911,2.48156192351,2.34946723581,3.91880940561,2.671965961,4.50296901063,4.93148659793,5.18978558463,5.58802601783,4.97911762933,5.80281539043,8.1512510582554,8.1512510582554,8.151251058188,8.151251058188,8.151251058188,8.151251058188,8.151251057717,7.683539595707,8.151251057717,8.151251057817,8.151251057817,6.898455886648,6.996223516138,8.151251057538,8.151251057538,8.151251057638,8.151251057638,8.151251057788,8.151251057788,7.245010701988,8.1512510576998,8.1512510576998,8.1512510576698,8.1512510576698,8.1512510579698,7.9635094680898,8.1512510576598,8.1512510576998,8.1512510576998,8.1512510576698,8.1512510576698,8.1512510577698,8.1295427628698,8.1512510576698,8.1512510576798,8.1512510576798,7.870645264068,8.151251057668,8.151251057668,8.151251057658,8.151251057558,8.151251057558,8.151251057658,8.151251057658,8.151251058158,8.151251058148,8.151251058148,8.151251058148,8.151251058148,6.876427914058,8.151251058258,8.151251058258,8.151251058058,8.151251058178,8.151251058178,8.151251058178,8.151251058208,8.151251058208,8.151251058208,8.151251058168,8.151251058168,8.151251058168,7.559111938568,8.086338039918,7.413584995218,8.027875210318,8.151251058218,6.440946221158,7.542642513758,7.680956825668,8.151251057968,8.151251057968,7.488615008158,7.656038785358,8.151251058108,8.151251058008,8.151251058008,8.151251058508,7.451126342798,8.151251058158,8.151251058468,8.151251058458,8.151251058458,7.548493412468,8.151251057968,7.723823595368,8.151251058468,8.151251058468,8.151251058168,8.151251058168,8.151251058008,8.151251058008,7.912593557168,7.460232998266,7.495385220068,8.151251057968,8.151251057968,8.151251057548,8.151251057548,8.151251058558,8.151251058558,6.767911442138,8.151251058358,8.151251058378,8.151251058378,8.151251058378,7.208465179478,8.151251058478,8.038528427778,7.728794030278,7.662717503678,8.151251057958,7.870467800058,8.151251058358,8.151251058158
"t123",2.90091428381,1.70135217901,0.753650790818,0.753650790818,0.753650790788,0.2026301204,0,0.544435248383,0.544435248383,0.61571517063,0.61571517063,3.25904575541,3.38483761911,2.48156192351,2.34946723581,3.91880940561,2.671965961,4.50296901063,4.93148659793,5.18978558463,5.58802601783,4.97911762933,5.80281539043,8.1512510582554,8.1512510582554,8.151251058188,8.151251058188,8.151251058188,8.151251058188,8.151251057717,7.683539595707,8.151251057717,8.151251057817,8.151251057817,6.898455886648,6.996223516138,8.151251057538,8.151251057538,8.151251057638,8.151251057638,8.151251057788,8.151251057788,7.245010701988,8.1512510576998,8.1512510576998,8.1512510576698,8.1512510576698,8.1512510579698,7.9635094680898,8.1512510576598,8.1512510576998,8.1512510576998,8.1512510576698,8.1512510576698,8.1512510577698,8.1295427628698,8.1512510576698,8.1512510576798,8.1512510576798,7.870645264068,8.151251057668,8.151251057668,8.151251057658,8.151251057558,8.151251057558,8.151251057658,8.151251057658,8.151251058158,8.151251058148,8.151251058148,8.151251058148,8.151251058148,6.876427914058,8.151251058258,8.151251058258,8.151251058058,8.151251058178,8.151251058178,8.151251058178,8.151251058208,8.151251058208,8.151251058208,8.151251058168,8.151251058168,8.151251058168,7.559111938568,8.086338039918,7.413584995218,8.027875210318,8.151251058218,6.440946221158,7.542642513758,7.680956825668,8.151251057968,8.151251057968,7.488615008158,7.656038785358,8.151251058108,8.151251058008,8.151251058008,8.151251058508,7.451126342798,8.151251058158,8.151251058468,8.151251058458,8.151251058458,7.548493412468,8.151251057968,7.723823595368,8.151251058468,8.151251058468,8.151251058168,8.151251058168,8.151251058008,8.151251058008,7.912593557168,7.460232998266,7.495385220068,8.151251057968,8.151251057968,8.151251057548,8.151251057548,8.151251058558,8.151251058558,6.767911442138,8.151251058358,8.151251058378,8.151251058378,8.151251058378,7.208465179478,8.151251058478,8.038528427778,7.728794030278,7.662717503678,8.151251057958,7.870467800058,8.151251058358,8.151251058158
"t135",2.900914283793,1.701352178993,0.753650790801,0.753650790801,0.753650790771,0.544435248383,0.544435248383,0,0.013919160766,0.615715170613,0.615715170613,3.259045755393,3.384837619093,2.481561923493,2.349467235793,3.918809405593,2.671965960983,4.502969010613,4.931486597913,5.189785584613,5.588026017813,4.979117629313,5.802815390413,8.1512510582384,8.1512510582384,8.151251058171,8.151251058171,8.151251058171,8.151251058171,8.1512510577,7.68353959569,8.1512510577,8.1512510578,8.1512510578,6.898455886631,6.996223516121,8.151251057521,8.151251057521,8.151251057621,8.151251057621,8.151251057771,8.151251057771,7.245010701971,8.1512510576828,8.1512510576828,8.1512510576528,8.1512510576528,8.1512510579528,7.9635094680728,8.1512510576428,8.1512510576828,8.1512510576828,8.1512510576528,8.1512510576528,8.1512510577528,8.1295427628528,8.1512510576528,8.1512510576628,8.1512510576628,7.870645264051,8.151251057651,8.151251057651,8.151251057641,8.151251057541,8.151251057541,8.151251057641,8.151251057641,8.151251058141,8.151251058131,8.151251058131,8.151251058131,8.151251058131,6.876427914041,8.151251058241,8.151251058241,8.151251058041,8.151251058161,8.151251058161,8.151251058161,8.151251058191,8.151251058191,8.151251058191,8.151251058151,8.151251058151,8.151251058151,7.559111938551,8.086338039901,7.413584995201,8.027875210301,8.151251058201,6.440946221141,7.542642513741,7.680956825651,8.151251057951,8.151251057951,7.488615008141,7.656038785341,8.151251058091,8.151251057991,8.151251057991,8.151251058491,7.451126342781,8.151251058141,8.151251058451,8.151251058441,8.151251058441,7.548493412451,8.151251057951,7.723823595351,8.151251058451,8.151251058451,8.151251058151,8.151251058151,8.151251057991,8.151251057991,7.912593557151,7.460232998249,7.495385220051,8.151251057951,8.151251057951,8.151251057531,8.151251057531,8.151251058541,8.151251058541,6.767911442121,8.151251058341,8.151251058361,8.151251058361,8.151251058361,7.208465179461,8.151251058461,8.038528427761,7.728794030261,7.662717503661,8.151251057941,7.870467800041,8.151251058341,8.151251058141
"t136",2.900914283793,1.701352178993,0.753650790801,0.753650790801,0.753650790771,0.544435248383,0.544435248383,0.013919160766,0,0.615715170613,0.615715170613,3.259045755393,3.384837619093,2.481561923493,2.349467235793,3.918809405593,2.671965960983,4.502969010613,4.931486597913,5.189785584613,5.588026017813,4.979117629313,5.802815390413,8.1512510582384,8.1512510582384,8.151251058171,8.151251058171,8.151251058171,8.151251058171,8.1512510577,7.68353959569,8.1512510577,8.1512510578,8.1512510578,6.898455886631,6.996223516121,8.151251057521,8.151251057521,8.151251057621,8.151251057621,8.151251057771,8.151251057771,7.245010701971,8.1512510576828,8.1512510576828,8.1512510576528,8.1512510576528,8.1512510579528,7.9635094680728,8.1512510576428,8.1512510576828,8.1512510576828,8.1512510576528,8.1512510576528,8.1512510577528,8.1295427628528,8.1512510576528,8.1512510576628,8.1512510576628,7.870645264051,8.151251057651,8.151251057651,8.151251057641,8.151251057541,8.151251057541,8.151251057641,8.151251057641,8.151251058141,8.151251058131,8.151251058131,8.151251058131,8.151251058131,6.876427914041,8.151251058241,8.151251058241,8.151251058041,8.151251058161,8.151251058161,8.151251058161,8.151251058191,8.151251058191,8.151251058191,8.151251058151,8.151251058151,8.151251058151,7.559111938551,8.086338039901,7.413584995201,8.027875210301,8.151251058201,6.440946221141,7.542642513741,7.680956825651,8.151251057951,8.151251057951,7.488615008141,7.656038785341,8.151251058091,8.151251057991,8.151251057991,8.151251058491,7.451126342781,8.151251058141,8.151251058451,8.151251058441,8.151251058441,7.548493412451,8.151251057951,7.723823595351,8.151251058451,8.151251058451,8.151251058151,8.151251058151,8.151251057991,8.151251057991,7.912593557151,7.460232998249,7.495385220051,8.151251057951,8.151251057951,8.151251057531,8.151251057531,8.151251058541,8.151251058541,6.767911442121,8.151251058341,8.151251058361,8.151251058361,8.151251058361,7.208465179461,8.151251058461,8.038528427761,7.728794030261,7.662717503661,8.151251057941,7.870467800041,8.151251058341,8.151251058141
"t107",2.90091428378,1.70135217898,0.753650790788,0.753650790788,0.753650790758,0.61571517063,0.61571517063,0.615715170613,0.615715170613,0,0.291197595,3.25904575538,3.38483761908,2.48156192348,2.34946723578,3.91880940558,2.67196596097,4.5029690106,4.9314865979,5.1897855846,5.5880260178,4.9791176293,5.8028153904,8.1512510582254,8.1512510582254,8.151251058158,8.151251058158,8.151251058158,8.151251058158,8.151251057687,7.683539595677,8.151251057687,8.151251057787,8.151251057787,6.898455886618,6.996223516108,8.151251057508,8.151251057508,8.151251057608,8.151251057608,8.151251057758,8.151251057758,7.245010701958,8.1512510576698,8.1512510576698,8.1512510576398,8.1512510576398,8.1512510579398,7.9635094680598,8.1512510576298,8.1512510576698,8.1512510576698,8.1512510576398,8.1512510576398,8.1512510577398,8.1295427628398,8.1512510576398,8.1512510576498,8.1512510576498,7.870645264038,8.151251057638,8.151251057638,8.151251057628,8.151251057528,8.151251057528,8.151251057628,8.151251057628,8.151251058128,8.151251058118,8.151251058118,8.151251058118,8.151251058118,6.876427914028,8.151251058228,8.151251058228,8.151251058028,8.151251058148,8.151251058148,8.151251058148,8.151251058178,8.151251058178,8.151251058178,8.151251058138,8.151251058138,8.151251058138,7.559111938538,8.086338039888,7.413584995188,8.027875210288,8.151251058188,6.440946221128,7.542642513728,7.680956825638,8.151251057938,8.151251057938,7.488615008128,7.656038785328,8.151251058078,8.151251057978,8.151251057978,8.151251058478,7.451126342768,8.151251058128,8.151251058438,8.151251058428,8.151251058428,7.548493412438,8.151251057938,7.723823595338,8.151251058438,8.151251058438,8.151251058138,8.151251058138,8.151251057978,8.151251057978,7.912593557138,7.460232998236,7.495385220038,8.151251057938,8.151251057938,8.151251057518,8.151251057518,8.151251058528,8.151251058528,6.767911442108,8.151251058328,8.151251058348,8.151251058348,8.151251058348,7.208465179448,8.151251058448,8.038528427748,7.728794030248,7.662717503648,8.151251057928,7.870467800028,8.151251058328,8.151251058128
