"accepted_species","trait_EB_scaled"
"t59",-0.882017409366315
"t60",-0.946650970001397
"t23",-0.0172927675028173
"t24",-0.815864408286032
"t99",-1.69044485594093
"t100",-1.69891073332782
"t45",-1.30976056482032
"t31",-1.60777937488906
"t32",-0.672500976359058
"t39",-0.555949279858999
"t56",NA
"t80",-0.442527878761296
"t85",-0.527505444020315
"t86",-1.08616909173824
"t34",-1.12809109915989
"t17",-0.337963790988534
"t91",-1.3615665844397
"t92",-1.47349595452273
"t49",-1.82044194802111
"t40",NA
"t41",-1.8099611768953
"t26",-0.46848193398489
"t52",-1.06767612770812
"t53",-0.90696278096653
"t51",-0.202398669590572
"t42",-1.40164243011657
"t43",1.2782169732516
"t44",0.969392799108021
"t97",0.455890887077752
"t98",0.610810550507818
"t68",0.895755592817845
"t69",1.11920216972866
"t89",0.813247931674394
"t90",0.715844732402809
"t57",1.85244256099647
"t58",1.74716665654684
"t20",1.3134190888144
"t83",1.35450880642457
"t84",1.63666802566424
"t19",0.698939120231971
"t13",-1.03464457411701
"t54",NA
"t55",-0.388804980997484
"t14",NA
"t37",-1.1288565263121
"t38",-1.37311557274373
"t30",NA
"t25",-0.969623308416378
"t72",-1.12244114800867
"t73",-1.15742908521608
"t27",-1.04596948393434
"t1",1.56374410967173
"t10",0.497431383194464
"t81",0.499457981286876
"t82",0.290602572280868
"t70",0.10668146029843
"t71",-0.12473790894229
"t78",NA
"t79",0.901920383652992
"t18",1.40329892579406
"t33",2.03231411647244
"t35",0.691682326044631
"t36",1.1457986920087
"t6",0.708367934631452
"t3",0.380941417971907
"t4",0.966680524362447
"t5",0.796834589813254
"t8",0.258809050426386
"t48",0.772328869701265
"t76",NA
"t77",0.645052735610087
"t95",-0.0243477870964476
"t96",0.0706292517855028
"t21",-0.579127138493893
"t22",-1.02198287213562
"t7",0.481623044974038
"t46",1.1205973442411
"t47",0.887087465032948
"t93",1.06988294848187
"t94",1.38751211682197
"t67",1.18108342412962
"t50",NA
"t61",0.731190636212642
"t62",1.05573130227938
"t2",0.576222336278573
"t65",-1.594803788874
"t66",NA
"t16",-0.349056401319023
"t63",0.0545725615029209
"t64",0.688157545033515
"t9",-0.271337949151945
"t87",-0.210235657716077
"t88",-0.584626460372365
"t15",-0.211159974802387
"t74",0.00903386274719104
"t75",0.383226422937181
"t11",0.906878364105723
"t12",0.0639681570266372
"t28",0.936315876830862
"t29",NA
