accepted_species,estimate
t70,-1.0752937
t137,-0.7439633
t116,-1.255041
t119,-0.08791319
t25,0.38952485
t41,0.5756531
t45,0.47524902
t99,0.16509542
t151,-1.1046354
t103,-0.12703821
t145,1.7478129
t56,1.7958814
t30,-0.6976599
t90,-0.5757281
t39,-0.6726042
