"","turnover.rates","eps.values","transition.rates"
"1",0.380910427775234,0.24436205229722,NA
"2",0.599001036491245,0.462462321855128,0.344273056834936
"3",0.146634420612827,0.960020112572238,0.495798191986978
"4",0.241568519966677,0.661315525881946,0.920121144270524
"5",0.380910427775234,0.24436205229722,0.264834474306554
"6",0.599001036491245,0.462462321855128,NA
"7",0.146634420612827,0.960020112572238,0.862965423148125
"8",0.241568519966677,0.661315525881946,0.35257087694481
"9",0.380910427775234,0.24436205229722,0.528252558084205
"10",0.599001036491245,0.462462321855128,0.219043835997581
"11",0.146634420612827,0.960020112572238,NA
"12",0.241568519966677,0.661315525881946,0.425881418399513
"13",0.380910427775234,0.24436205229722,0.0235401489771903
"14",0.599001036491245,0.462462321855128,0.435512704076245
"15",0.146634420612827,0.960020112572238,0.710407158359885
"16",0.241568519966677,0.661315525881946,NA
