,0,1,2,3,4,5,6,7,8,9
t1,215.48898,-7.0553102,-21.754175,131.03436,-29.347486,33.46143,-13.2853565,51.056892,-3.4153275,-10.845147
t4,199.23798,-5.2900696,-20.23787,109.39792,-29.872974,24.28397,-10.976398,31.407055,-5.5973725,-9.05232
t5,196.63982,-5.4644866,-20.104801,109.59499,-29.369568,23.591515,-11.483874,30.58301,-5.87783,-8.494861
t6,199.54619,-3.7398546,-19.855757,82.5195,-33.983074,8.934289,-8.574725,8.127261,-9.318282,-6.3058844
t7,199.01654,-3.649147,-20.528233,83.45062,-33.93332,10.837318,-8.963579,6.9872723,-9.224236,-6.882442
t8,199.73431,-4.013743,-19.800386,81.12078,-33.922436,8.225804,-8.982015,6.4707623,-9.419356,-6.780149
t13,114.04757,-6.2798414,-11.711314,122.86303,-8.564751,49.60428,-11.410998,64.851776,18.10223,-8.491028
t14,115.48342,-6.155507,-12.232869,123.42204,-8.89147,49.687233,-11.34423,65.416046,16.886395,-9.007982
t15,196.14397,-3.2531953,-20.266283,79.24178,-34.03622,7.6789703,-8.321067,5.9780445,-9.3574705,-6.5018435
t16,198.87573,-3.5305145,-20.143133,80.33325,-34.561554,8.460701,-8.751075,2.0475094,-9.880846,-6.41855
t17,117.49383,-5.988228,-12.51532,120.26778,-9.637098,45.965214,-10.226975,71.22721,15.464489,-9.599899
t20,111.79286,-6.291208,-11.035978,121.57102,-8.152769,49.986465,-11.078078,63.49714,18.118328,-8.348998
t21,138.30301,-6.5584283,-15.327417,113.202095,-14.306104,30.434471,-11.5962515,63.600815,-0.2016151,-9.416329
t23,198.70898,-3.2521293,-20.092878,78.07943,-34.680767,7.5572367,-8.070339,2.7094948,-9.945847,-6.4438486
t24,119.774254,-5.843135,-12.941179,120.90913,-9.76926,45.617172,-10.340686,72.31103,16.165798,-9.41772
t25,138.39746,-6.6109185,-15.486716,112.24989,-14.507323,27.967352,-11.880036,65.92715,2.3045886,-9.419893
t27,111.300575,-6.213885,-10.99421,122.22556,-7.9057765,50.528442,-11.125804,63.8085,19.529984,-8.500903
t28,113.27929,-6.148355,-11.190455,123.44669,-8.375676,50.762474,-11.084927,63.340675,18.874119,-8.477828
t29,197.48996,-4.7951903,-20.23441,86.397606,-32.833717,13.747392,-10.134599,10.405381,-9.786554,-5.6626463
t30,199.00961,-3.4206073,-19.973516,78.04038,-34.583717,9.142795,-8.149497,1.7156718,-10.205363,-6.433815
t31,198.35248,-4.870988,-19.931883,86.66707,-32.983997,13.874532,-10.188224,8.8020115,-9.88922,-5.4145517
t32,113.13227,-5.718073,-11.891879,122.280594,-8.230446,49.621246,-10.779605,65.93238,19.038967,-9.052051
t34,111.79469,-6.1780243,-11.2927065,120.61886,-8.2020445,49.687065,-11.02205,64.43666,18.174328,-8.7024555
t35,118.758934,-5.9087014,-12.8348875,121.05828,-9.744694,46.151306,-10.038043,74.57675,17.088867,-10.076363
t36,138.32909,-7.1329827,-14.925972,109.58697,-14.113128,26.391739,-12.2583885,63.48614,-0.1294067,-8.553094
t37,137.41339,-7.133781,-14.746391,110.15642,-13.989491,26.726357,-12.307848,62.95871,0.23325369,-8.584691
t38,198.39856,-3.0118864,-20.315435,79.89109,-34.541126,8.696582,-8.08081,3.3177197,-9.635014,-6.5370955
t40,202.06805,-2.5748386,-20.031275,74.39973,-36.511227,2.784398,-7.603551,-0.81508905,-10.110442,-6.1244
t41,201.37878,-2.396632,-20.006823,74.81017,-36.20395,3.1068776,-7.4586577,-0.65944666,-9.850899,-6.1259494
t42,137.29721,-6.6473756,-15.211497,111.09016,-14.251185,28.364176,-11.517673,66.137596,1.6326983,-9.285542
t43,111.20997,-5.9607024,-11.352921,123.30036,-8.003014,51.43038,-11.002402,64.37521,19.661507,-8.885585
t44,202.1488,-2.3517892,-19.89415,73.0995,-36.627132,1.3856989,-7.4501734,-0.89015025,-9.795709,-5.8768063
t45,110.884315,-6.051311,-11.2669325,123.60102,-7.838608,51.65167,-11.089656,64.58849,19.854858,-8.867469
t47,197.94904,-4.8151336,-20.016508,86.277245,-32.878063,13.260945,-10.103019,10.069631,-9.681585,-5.38201
t49,123.65163,-6.190838,-12.106989,119.81759,-10.144969,44.455963,-10.890063,67.131065,18.718334,-8.548668
t50,123.13159,-6.291992,-11.936511,119.37677,-10.079139,44.498978,-10.873419,67.114265,18.510414,-8.440436
t51,123.84703,-6.261274,-12.035783,119.78648,-10.209028,44.495193,-10.837324,67.4621,18.300255,-8.407231
t53,115.4567,-6.022508,-12.251018,117.254654,-9.194303,45.828987,-9.9608555,72.17416,15.292641,-9.237742
t54,114.40281,-5.6018977,-12.558869,124.22553,-8.890875,50.178913,-11.117144,63.550167,17.99627,-9.180477
t55,113.78294,-5.6267715,-12.512792,123.689224,-8.80978,50.097786,-11.112106,63.618298,18.182365,-9.190059
t56,201.92282,-2.2877388,-19.825531,73.06531,-36.575726,1.4044394,-7.510714,-1.0861084,-9.784793,-5.6733317
t57,116.83721,-5.8944473,-12.779667,120.75284,-9.448375,46.886963,-10.025341,74.27177,17.190472,-10.062296
t58,197.6398,-4.5907955,-20.025766,85.70158,-32.990475,13.167537,-9.963757,8.345948,-9.817133,-5.3441787
t59,111.90319,-6.003555,-12.154271,122.37829,-8.094702,50.056778,-11.268592,65.77839,18.078392,-8.947555
t60,197.84668,-4.5846534,-20.124216,85.724945,-33.05741,12.856555,-9.941573,8.98974,-9.780217,-5.3299937
t61,197.8099,-4.525629,-20.165648,85.708206,-33.1072,12.87455,-9.909473,8.580201,-9.841098,-5.391034
t62,198.7849,-3.314223,-20.205383,77.75051,-34.648373,9.042023,-7.9662547,2.9848301,-10.158118,-6.4956727
t63,198.48048,-3.320406,-20.223703,77.83122,-34.591827,9.073665,-7.981856,3.2278817,-10.159613,-6.539313
t64,200.99478,-2.3564289,-19.689127,73.413925,-36.52304,1.9069082,-7.548393,-1.1784859,-9.805603,-5.683091
t66,112.12454,-6.077317,-11.594324,120.175766,-8.245262,47.6189,-11.2253065,63.95918,18.716698,-8.59611
t67,112.57079,-6.088041,-11.562779,120.41455,-8.300912,47.78853,-11.21894,63.983215,18.976578,-8.54626
t68,109.948166,-6.7961154,-11.192217,123.05894,-7.363395,51.592224,-12.044468,64.28404,19.396923,-8.360911
t69,201.71037,-2.2301567,-19.818882,73.338715,-36.572643,1.6595081,-7.467366,-1.1377949,-9.766509,-5.719698
t70,201.64935,-2.3120306,-19.770294,73.23283,-36.53358,1.8500667,-7.529279,-1.1773434,-9.839801,-5.6976357
t71,112.86073,-6.3287177,-10.973315,124.42296,-8.171327,51.816715,-11.239564,63.302036,18.469265,-8.445764
t72,113.11555,-6.355396,-10.966679,124.15375,-8.222735,51.61714,-11.238761,63.24123,18.331356,-8.433467
