"","t1","t2","t24","t70","t71","t84","t91","t115","t116","t95","t132","t137","t138","t114","t18","t63","t119","t120","t77","t43","t98","t99","t16","t66","t67","t25","t26","t17","t47","t48","t30","t55","t56","t79","t139","t140","t27","t22","t75","t76","t46","t42","t90","t117","t118","t111","t81","t82","t39","t40","t64","t65","t50","t51","t9","t11","t12","t5","t31","t60","t103","t104","t121","t122","t28","t32","t33","t44","t68","t128","t129","t78","t107","t108","t123","t124","t130","t131","t125","t83","t73","t109","t110","t92","t93","t41","t3","t8","t14","t15","t19","t143","t144","t72","t49","t38","t23","t34","t58","t100","t101","t10","t13","t80","t96","t97","t61","t62","t59","t7","t37","t141","t142","t21","t105","t106","t52","t57","t112","t113","t29","t4","t36","t135","t136","t102","t69","t53","t54","t20","t35","t85","t86","t94","t133","t134","t87","t126","t127","t88","t89","t74","t45","t6"
"t1",0,1.0643505839,5.0823066876,5.0823066869,4.51658250271,5.0823066876,5.0823066876,5.08230668759,5.08230668759,5.08230668759,5.08230668756,5.08230668756,5.08230668756,5.0823066876,3.0293792236,5.0823066873,5.0823066873,5.0823066873,5.0823066873,5.0823066875,5.0823066874,5.0823066874,2.75006588406,5.0823066877,5.0823066877,3.934002003,5.0823066875,3.5128261874,5.082306687301,4.202655944131,5.082306687301,5.0823066873,5.0823066873,5.0823066874,5.08230668736,5.08230668736,3.6405844931,4.3189828243,5.0823066874,5.0823066874,5.0823066873,4.1014524916,5.0823066873,5.08230668722,5.08230668722,5.0354850554,5.0823066873,5.0823066873,5.0823066876,4.165980345,5.0823066874,5.0823066874,4.32691369452,5.08230668742,3.3427644236,2.76593720302,2.68952538422,4.495335409,3.52946001757,5.0823066875,4.89718973231,5.0823066875,5.0823066875,5.0823066875,5.0823066879,3.8665557315,3.6827749119,5.08230668749,5.08230668729,5.08230668718,5.08230668718,5.08230668728,5.08230668731,5.08230668731,5.08230668721,5.08230668721,5.08230668726,5.08230668726,5.08230668729,5.08230668729,5.08230668729,5.08230668723,5.08230668723,5.08230668723,5.08230668723,4.5935065624,1.62297930532,2.64283779802,2.83883321862,3.20417309422,4.65062464922,5.082306687606,5.082306687606,5.08230668752,4.50804391012,4.08338778662,3.81720438042,5.08230668792,5.02222610652,5.08230668742,5.08230668742,5.08230668779,2.74619450779,5.08230668719,5.08230668719,5.08230668719,5.08230668729,4.91030880809,5.08230668729,2.59333512182,5.02199673742,5.082306686854,5.082306686854,5.08230668722,5.08230668746,5.08230668746,5.08230668716,5.0823066872,5.0823066871,5.0823066871,5.08230668676,1.99831120278,5.08230668788,5.06947350828,5.08230668755,5.08230668758,4.90964869518,4.61876986068,5.08230668748,3.15596672198,3.89758051128,5.08230668745,5.08230668745,5.08230668746,5.08230668746,5.08230668746,5.08230668755,5.08230668795,5.08230668795,5.08230668728,5.08230668728,4.67910625408,5.08230668738,1.89268011478
"t2",1.0643505839,0,5.8640205077,5.864020507,5.29829632281,5.8640205077,5.8640205077,5.86402050769,5.86402050769,5.86402050769,5.86402050766,5.86402050766,5.86402050766,5.8640205077,3.8110930437,5.8640205074,5.8640205074,5.8640205074,5.8640205074,5.8640205076,5.8640205075,5.8640205075,3.53177970416,5.8640205078,5.8640205078,4.7157158231,5.8640205076,4.2945400075,5.864020507401,4.984369764231,5.864020507401,5.8640205074,5.8640205074,5.8640205075,5.86402050746,5.86402050746,4.4222983132,5.1006966444,5.8640205075,5.8640205075,5.8640205074,4.8831663117,5.8640205074,5.86402050732,5.86402050732,5.8171988755,5.8640205074,5.8640205074,5.8640205077,4.9476941651,5.8640205075,5.8640205075,5.10862751462,5.86402050752,4.1244782437,3.54765102312,3.47123920432,5.2770492291,4.31117383767,5.8640205076,5.67890355241,5.8640205076,5.8640205076,5.8640205076,5.864020508,4.6482695516,4.464488732,5.86402050759,5.86402050739,5.86402050728,5.86402050728,5.86402050738,5.86402050741,5.86402050741,5.86402050731,5.86402050731,5.86402050736,5.86402050736,5.86402050739,5.86402050739,5.86402050739,5.86402050733,5.86402050733,5.86402050733,5.86402050733,5.3752203825,2.40469312542,3.42455161812,3.62054703872,3.98588691432,5.43233846932,5.864020507706,5.864020507706,5.86402050762,5.28975773022,4.86510160672,4.59891820052,5.86402050802,5.80393992662,5.86402050752,5.86402050752,5.86402050789,3.52790832789,5.86402050729,5.86402050729,5.86402050729,5.86402050739,5.69202262819,5.86402050739,3.37504894192,5.80371055752,5.864020506954,5.864020506954,5.86402050732,5.86402050756,5.86402050756,5.86402050726,5.8640205073,5.8640205072,5.8640205072,5.86402050686,2.78002502288,5.86402050798,5.85118732838,5.86402050765,5.86402050768,5.69136251528,5.40048368078,5.86402050758,3.93768054208,4.67929433138,5.86402050755,5.86402050755,5.86402050756,5.86402050756,5.86402050756,5.86402050765,5.86402050805,5.86402050805,5.86402050738,5.86402050738,5.46082007418,5.86402050748,2.67439393488
"t24",5.0823066876,5.8640205077,0,3.6460483553,3.08032417111,5.1148886876,5.1148886876,5.11488868759,5.11488868759,5.11488868759,5.11488868756,5.11488868756,5.11488868756,5.1148886876,6.0382441536,8.0911716173,8.0911716173,8.0911716173,8.0911716173,8.0911716175,8.0911716174,8.0911716174,5.75893081406,8.0911716177,8.0911716177,6.942866933,8.0911716175,6.5216911174,8.091171617301,7.211520874131,8.091171617301,8.0911716173,8.0911716173,8.0911716174,8.09117161736,8.09117161736,6.6494494231,7.3278477543,8.0911716174,8.0911716174,8.0911716173,7.1103174216,8.0911716173,8.09117161722,8.09117161722,8.0443499854,8.0911716173,8.0911716173,8.781461639,7.8651352964,8.7814616388,8.7814616388,8.02606864592,8.78146163882,7.041919375,6.46509215442,6.38868033562,8.1944903604,7.22861496897,8.7814616389,8.59634468371,8.7814616389,8.7814616389,8.7814616389,8.7814616393,7.5657106829,7.3819298633,8.78146163889,8.78146163869,8.78146163858,8.78146163858,8.78146163868,8.78146163871,8.78146163871,8.78146163861,8.78146163861,8.78146163866,8.78146163866,8.78146163869,8.78146163869,8.78146163869,8.78146163863,8.78146163863,8.78146163863,8.78146163863,8.2926615138,5.32213425672,6.34199274942,6.53798817002,6.90332804562,8.34977960062,8.781461639006,8.781461639006,8.78146163892,8.20719886152,7.78254273802,7.51635933182,8.78146163932,8.72138105792,8.78146163882,8.78146163882,8.78146163919,6.44534945919,8.78146163859,8.78146163859,8.78146163859,8.78146163869,8.60946375949,8.78146163869,6.29249007322,8.72115168882,8.781461638254,8.781461638254,8.78146163862,8.78146163886,8.78146163886,8.78146163856,8.7814616386,8.7814616385,8.7814616385,8.78146163816,5.69746615418,8.78146163928,8.76862845968,8.78146163895,8.78146163898,8.60880364658,8.31792481208,8.78146163888,6.85512167338,7.59673546268,8.78146163885,8.78146163885,8.78146163886,8.78146163886,8.78146163886,8.78146163895,8.78146163935,8.78146163935,8.78146163868,8.78146163868,8.37826120548,8.78146163878,5.59183506618
"t70",5.0823066869,5.864020507,3.6460483553,0,0.61958214841,5.1148886869,5.1148886869,5.11488868689,5.11488868689,5.11488868689,5.11488868686,5.11488868686,5.11488868686,5.1148886869,6.0382441529,8.0911716166,8.0911716166,8.0911716166,8.0911716166,8.0911716168,8.0911716167,8.0911716167,5.75893081336,8.091171617,8.091171617,6.9428669323,8.0911716168,6.5216911167,8.091171616601,7.211520873431,8.091171616601,8.0911716166,8.0911716166,8.0911716167,8.09117161666,8.09117161666,6.6494494224,7.3278477536,8.0911716167,8.0911716167,8.0911716166,7.1103174209,8.0911716166,8.09117161652,8.09117161652,8.0443499847,8.0911716166,8.0911716166,8.7814616383,7.8651352957,8.7814616381,8.7814616381,8.02606864522,8.78146163812,7.0419193743,6.46509215372,6.38868033492,8.1944903597,7.22861496827,8.7814616382,8.59634468301,8.7814616382,8.7814616382,8.7814616382,8.7814616386,7.5657106822,7.3819298626,8.78146163819,8.78146163799,8.78146163788,8.78146163788,8.78146163798,8.78146163801,8.78146163801,8.78146163791,8.78146163791,8.78146163796,8.78146163796,8.78146163799,8.78146163799,8.78146163799,8.78146163793,8.78146163793,8.78146163793,8.78146163793,8.2926615131,5.32213425602,6.34199274872,6.53798816932,6.90332804492,8.34977959992,8.781461638306,8.781461638306,8.78146163822,8.20719886082,7.78254273732,7.51635933112,8.78146163862,8.72138105722,8.78146163812,8.78146163812,8.78146163849,6.44534945849,8.78146163789,8.78146163789,8.78146163789,8.78146163799,8.60946375879,8.78146163799,6.29249007252,8.72115168812,8.781461637554,8.781461637554,8.78146163792,8.78146163816,8.78146163816,8.78146163786,8.7814616379,8.7814616378,8.7814616378,8.78146163746,5.69746615348,8.78146163858,8.76862845898,8.78146163825,8.78146163828,8.60880364588,8.31792481138,8.78146163818,6.85512167268,7.59673546198,8.78146163815,8.78146163815,8.78146163816,8.78146163816,8.78146163816,8.78146163825,8.78146163865,8.78146163865,8.78146163798,8.78146163798,8.37826120478,8.78146163808,5.59183506548
"t71",4.51658250271,5.29829632281,3.08032417111,0.61958214841,0,4.54916450271,4.54916450271,4.5491645027,4.5491645027,4.5491645027,4.54916450267,4.54916450267,4.54916450267,4.54916450271,5.47251996871,7.52544743241,7.52544743241,7.52544743241,7.52544743241,7.52544743261,7.52544743251,7.52544743251,5.19320662917,7.52544743281,7.52544743281,6.37714274811,7.52544743261,5.95596693251,7.525447432411,6.645796689241,7.525447432411,7.52544743241,7.52544743241,7.52544743251,7.52544743247,7.52544743247,6.08372523821,6.76212356941,7.52544743251,7.52544743251,7.52544743241,6.54459323671,7.52544743241,7.52544743233,7.52544743233,7.47862580051,7.52544743241,7.52544743241,8.21573745411,7.29941111151,8.21573745391,8.21573745391,7.46034446103,8.21573745393,6.47619519011,5.89936796953,5.82295615073,7.62876617551,6.66289078408,8.21573745401,8.03062049882,8.21573745401,8.21573745401,8.21573745401,8.21573745441,6.99998649801,6.81620567841,8.215737454,8.2157374538,8.21573745369,8.21573745369,8.21573745379,8.21573745382,8.21573745382,8.21573745372,8.21573745372,8.21573745377,8.21573745377,8.2157374538,8.2157374538,8.2157374538,8.21573745374,8.21573745374,8.21573745374,8.21573745374,7.72693732891,4.75641007183,5.77626856453,5.97226398513,6.33760386073,7.78405541573,8.215737454116,8.215737454116,8.21573745403,7.64147467663,7.21681855313,6.95063514693,8.21573745443,8.15565687303,8.21573745393,8.21573745393,8.2157374543,5.8796252743,8.2157374537,8.2157374537,8.2157374537,8.2157374538,8.0437395746,8.2157374538,5.72676588833,8.15542750393,8.215737453364,8.215737453364,8.21573745373,8.21573745397,8.21573745397,8.21573745367,8.21573745371,8.21573745361,8.21573745361,8.21573745327,5.13174196929,8.21573745439,8.20290427479,8.21573745406,8.21573745409,8.04307946169,7.75220062719,8.21573745399,6.28939748849,7.03101127779,8.21573745396,8.21573745396,8.21573745397,8.21573745397,8.21573745397,8.21573745406,8.21573745446,8.21573745446,8.21573745379,8.21573745379,7.81253702059,8.21573745389,5.02611088129
"t84",5.0823066876,5.8640205077,5.1148886876,5.1148886869,4.54916450271,0,0.8186623426,0.81866234259,0.81866234259,0.81866234259,1.65488642956,1.65488642956,1.65488642956,1.6548864296,6.0382441536,8.0911716173,8.0911716173,8.0911716173,8.0911716173,8.0911716175,8.0911716174,8.0911716174,5.75893081406,8.0911716177,8.0911716177,6.942866933,8.0911716175,6.5216911174,8.091171617301,7.211520874131,8.091171617301,8.0911716173,8.0911716173,8.0911716174,8.09117161736,8.09117161736,6.6494494231,7.3278477543,8.0911716174,8.0911716174,8.0911716173,7.1103174216,8.0911716173,8.09117161722,8.09117161722,8.0443499854,8.0911716173,8.0911716173,8.781461639,7.8651352964,8.7814616388,8.7814616388,8.02606864592,8.78146163882,7.041919375,6.46509215442,6.38868033562,8.1944903604,7.22861496897,8.7814616389,8.59634468371,8.7814616389,8.7814616389,8.7814616389,8.7814616393,7.5657106829,7.3819298633,8.78146163889,8.78146163869,8.78146163858,8.78146163858,8.78146163868,8.78146163871,8.78146163871,8.78146163861,8.78146163861,8.78146163866,8.78146163866,8.78146163869,8.78146163869,8.78146163869,8.78146163863,8.78146163863,8.78146163863,8.78146163863,8.2926615138,5.32213425672,6.34199274942,6.53798817002,6.90332804562,8.34977960062,8.781461639006,8.781461639006,8.78146163892,8.20719886152,7.78254273802,7.51635933182,8.78146163932,8.72138105792,8.78146163882,8.78146163882,8.78146163919,6.44534945919,8.78146163859,8.78146163859,8.78146163859,8.78146163869,8.60946375949,8.78146163869,6.29249007322,8.72115168882,8.781461638254,8.781461638254,8.78146163862,8.78146163886,8.78146163886,8.78146163856,8.7814616386,8.7814616385,8.7814616385,8.78146163816,5.69746615418,8.78146163928,8.76862845968,8.78146163895,8.78146163898,8.60880364658,8.31792481208,8.78146163888,6.85512167338,7.59673546268,8.78146163885,8.78146163885,8.78146163886,8.78146163886,8.78146163886,8.78146163895,8.78146163935,8.78146163935,8.78146163868,8.78146163868,8.37826120548,8.78146163878,5.59183506618
"t91",5.0823066876,5.8640205077,5.1148886876,5.1148886869,4.54916450271,0.8186623426,0,0.65994619319,0.65994619319,0.65994619319,1.65488642956,1.65488642956,1.65488642956,1.6548864296,6.0382441536,8.0911716173,8.0911716173,8.0911716173,8.0911716173,8.0911716175,8.0911716174,8.0911716174,5.75893081406,8.0911716177,8.0911716177,6.942866933,8.0911716175,6.5216911174,8.091171617301,7.211520874131,8.091171617301,8.0911716173,8.0911716173,8.0911716174,8.09117161736,8.09117161736,6.6494494231,7.3278477543,8.0911716174,8.0911716174,8.0911716173,7.1103174216,8.0911716173,8.09117161722,8.09117161722,8.0443499854,8.0911716173,8.0911716173,8.781461639,7.8651352964,8.7814616388,8.7814616388,8.02606864592,8.78146163882,7.041919375,6.46509215442,6.38868033562,8.1944903604,7.22861496897,8.7814616389,8.59634468371,8.7814616389,8.7814616389,8.7814616389,8.7814616393,7.5657106829,7.3819298633,8.78146163889,8.78146163869,8.78146163858,8.78146163858,8.78146163868,8.78146163871,8.78146163871,8.78146163861,8.78146163861,8.78146163866,8.78146163866,8.78146163869,8.78146163869,8.78146163869,8.78146163863,8.78146163863,8.78146163863,8.78146163863,8.2926615138,5.32213425672,6.34199274942,6.53798817002,6.90332804562,8.34977960062,8.781461639006,8.781461639006,8.78146163892,8.20719886152,7.78254273802,7.51635933182,8.78146163932,8.72138105792,8.78146163882,8.78146163882,8.78146163919,6.44534945919,8.78146163859,8.78146163859,8.78146163859,8.78146163869,8.60946375949,8.78146163869,6.29249007322,8.72115168882,8.781461638254,8.781461638254,8.78146163862,8.78146163886,8.78146163886,8.78146163856,8.7814616386,8.7814616385,8.7814616385,8.78146163816,5.69746615418,8.78146163928,8.76862845968,8.78146163895,8.78146163898,8.60880364658,8.31792481208,8.78146163888,6.85512167338,7.59673546268,8.78146163885,8.78146163885,8.78146163886,8.78146163886,8.78146163886,8.78146163895,8.78146163935,8.78146163935,8.78146163868,8.78146163868,8.37826120548,8.78146163878,5.59183506618
"t115",5.08230668759,5.86402050769,5.11488868759,5.11488868689,4.5491645027,0.81866234259,0.65994619319,0,0.2948195098,0.5996597566,1.65488642955,1.65488642955,1.65488642955,1.65488642959,6.03824415359,8.09117161729,8.09117161729,8.09117161729,8.09117161729,8.09117161749,8.09117161739,8.09117161739,5.75893081405,8.09117161769,8.09117161769,6.94286693299,8.09117161749,6.52169111739,8.091171617291,7.211520874121,8.091171617291,8.09117161729,8.09117161729,8.09117161739,8.09117161735,8.09117161735,6.64944942309,7.32784775429,8.09117161739,8.09117161739,8.09117161729,7.11031742159,8.09117161729,8.09117161721,8.09117161721,8.04434998539,8.09117161729,8.09117161729,8.78146163899,7.86513529639,8.78146163879,8.78146163879,8.02606864591,8.78146163881,7.04191937499,6.46509215441,6.38868033561,8.19449036039,7.22861496896,8.78146163889,8.5963446837,8.78146163889,8.78146163889,8.78146163889,8.78146163929,7.56571068289,7.38192986329,8.78146163888,8.78146163868,8.78146163857,8.78146163857,8.78146163867,8.7814616387,8.7814616387,8.7814616386,8.7814616386,8.78146163865,8.78146163865,8.78146163868,8.78146163868,8.78146163868,8.78146163862,8.78146163862,8.78146163862,8.78146163862,8.29266151379,5.32213425671,6.34199274941,6.53798817001,6.90332804561,8.34977960061,8.781461638996,8.781461638996,8.78146163891,8.20719886151,7.78254273801,7.51635933181,8.78146163931,8.72138105791,8.78146163881,8.78146163881,8.78146163918,6.44534945918,8.78146163858,8.78146163858,8.78146163858,8.78146163868,8.60946375948,8.78146163868,6.29249007321,8.72115168881,8.781461638244,8.781461638244,8.78146163861,8.78146163885,8.78146163885,8.78146163855,8.78146163859,8.78146163849,8.78146163849,8.78146163815,5.69746615417,8.78146163927,8.76862845967,8.78146163894,8.78146163897,8.60880364657,8.31792481207,8.78146163887,6.85512167337,7.59673546267,8.78146163884,8.78146163884,8.78146163885,8.78146163885,8.78146163885,8.78146163894,8.78146163934,8.78146163934,8.78146163867,8.78146163867,8.37826120547,8.78146163877,5.59183506617
"t116",5.08230668759,5.86402050769,5.11488868759,5.11488868689,4.5491645027,0.81866234259,0.65994619319,0.2948195098,0,0.5996597566,1.65488642955,1.65488642955,1.65488642955,1.65488642959,6.03824415359,8.09117161729,8.09117161729,8.09117161729,8.09117161729,8.09117161749,8.09117161739,8.09117161739,5.75893081405,8.09117161769,8.09117161769,6.94286693299,8.09117161749,6.52169111739,8.091171617291,7.211520874121,8.091171617291,8.09117161729,8.09117161729,8.09117161739,8.09117161735,8.09117161735,6.64944942309,7.32784775429,8.09117161739,8.09117161739,8.09117161729,7.11031742159,8.09117161729,8.09117161721,8.09117161721,8.04434998539,8.09117161729,8.09117161729,8.78146163899,7.86513529639,8.78146163879,8.78146163879,8.02606864591,8.78146163881,7.04191937499,6.46509215441,6.38868033561,8.19449036039,7.22861496896,8.78146163889,8.5963446837,8.78146163889,8.78146163889,8.78146163889,8.78146163929,7.56571068289,7.38192986329,8.78146163888,8.78146163868,8.78146163857,8.78146163857,8.78146163867,8.7814616387,8.7814616387,8.7814616386,8.7814616386,8.78146163865,8.78146163865,8.78146163868,8.78146163868,8.78146163868,8.78146163862,8.78146163862,8.78146163862,8.78146163862,8.29266151379,5.32213425671,6.34199274941,6.53798817001,6.90332804561,8.34977960061,8.781461638996,8.781461638996,8.78146163891,8.20719886151,7.78254273801,7.51635933181,8.78146163931,8.72138105791,8.78146163881,8.78146163881,8.78146163918,6.44534945918,8.78146163858,8.78146163858,8.78146163858,8.78146163868,8.60946375948,8.78146163868,6.29249007321,8.72115168881,8.781461638244,8.781461638244,8.78146163861,8.78146163885,8.78146163885,8.78146163855,8.78146163859,8.78146163849,8.78146163849,8.78146163815,5.69746615417,8.78146163927,8.76862845967,8.78146163894,8.78146163897,8.60880364657,8.31792481207,8.78146163887,6.85512167337,7.59673546267,8.78146163884,8.78146163884,8.78146163885,8.78146163885,8.78146163885,8.78146163894,8.78146163934,8.78146163934,8.78146163867,8.78146163867,8.37826120547,8.78146163877,5.59183506617
"t95",5.08230668759,5.86402050769,5.11488868759,5.11488868689,4.5491645027,0.81866234259,0.65994619319,0.5996597566,0.5996597566,0,1.65488642955,1.65488642955,1.65488642955,1.65488642959,6.03824415359,8.09117161729,8.09117161729,8.09117161729,8.09117161729,8.09117161749,8.09117161739,8.09117161739,5.75893081405,8.09117161769,8.09117161769,6.94286693299,8.09117161749,6.52169111739,8.091171617291,7.211520874121,8.091171617291,8.09117161729,8.09117161729,8.09117161739,8.09117161735,8.09117161735,6.64944942309,7.32784775429,8.09117161739,8.09117161739,8.09117161729,7.11031742159,8.09117161729,8.09117161721,8.09117161721,8.04434998539,8.09117161729,8.09117161729,8.78146163899,7.86513529639,8.78146163879,8.78146163879,8.02606864591,8.78146163881,7.04191937499,6.46509215441,6.38868033561,8.19449036039,7.22861496896,8.78146163889,8.5963446837,8.78146163889,8.78146163889,8.78146163889,8.78146163929,7.56571068289,7.38192986329,8.78146163888,8.78146163868,8.78146163857,8.78146163857,8.78146163867,8.7814616387,8.7814616387,8.7814616386,8.7814616386,8.78146163865,8.78146163865,8.78146163868,8.78146163868,8.78146163868,8.78146163862,8.78146163862,8.78146163862,8.78146163862,8.29266151379,5.32213425671,6.34199274941,6.53798817001,6.90332804561,8.34977960061,8.781461638996,8.781461638996,8.78146163891,8.20719886151,7.78254273801,7.51635933181,8.78146163931,8.72138105791,8.78146163881,8.78146163881,8.78146163918,6.44534945918,8.78146163858,8.78146163858,8.78146163858,8.78146163868,8.60946375948,8.78146163868,6.29249007321,8.72115168881,8.781461638244,8.781461638244,8.78146163861,8.78146163885,8.78146163885,8.78146163855,8.78146163859,8.78146163849,8.78146163849,8.78146163815,5.69746615417,8.78146163927,8.76862845967,8.78146163894,8.78146163897,8.60880364657,8.31792481207,8.78146163887,6.85512167337,7.59673546267,8.78146163884,8.78146163884,8.78146163885,8.78146163885,8.78146163885,8.78146163894,8.78146163934,8.78146163934,8.78146163867,8.78146163867,8.37826120547,8.78146163877,5.59183506617
