"accepted_species","Medicinal"
"Urceola_minutiflora",NA
"Secamone_penangiana",0
"Morilloa_lutea",0
"Leichhardtia_paulforsteri",NA
"Sericanthe_suffruticosa",0
"Palicourea_fissistipula",0
"Notopleura_perparva",0
"Diplolepis_nummulariifolia",0
"Morilloa_carassensis",NA
"Psychotria_montrouzieri",0
"Spermacoce_huillensis",0
"Galianthe_longifolia",0
"Acokanthera_oppositifolia",1
"Ruehssia_suffruticosa",0
"Tarenna_pumila",0
"Palicourea_lourteigiana",0
"Orbea_chrysostephana",NA
"Alleizettella_leucocarpa",0
"Vangueriella_rhamnoides",0
"Gynochthodes_triandra",0
"Argostemma_siamense",0
"Melodinus_australis",0
"Matelea_velutina",0
"Parsonsia_apiculata",0
"Benkara_hainanensis",0
"Alstonia_longifolia",NA
"Stathmostelma_propinquum",0
"Ruehssia_paganuccii",NA
"Macrosphyra_longistyla",1
"Guettarda_humboldtensis",0
"Rhytidocaulon_pseudosubscandens",NA
"Ruehssia_altissima",NA
"Anthospermum_rosmarinus",0
"Tarenna_nilotica",0
"Breonia_fragifera",0
"Rauvolfia_atlantica",0
"Hippotis_brevipes",0
"Gardenia_vogelii",1
"Rondeletia_toaensis",0
"Cynanchum_acutum",1
"Cynanchum_defilippii",0
"Spigelia_mexicana",0
"Psychotria_humbertii",0
"Psychotria_orosiana",0
"Psychotria_veillonii",0
"Psychotria_soteropolitana",0
"Psychotria_lovettii",0
"Psychotria_pectinata",0
"Psychotria_condensata",0
"Psychotria_tenuirachis",0
"Galium_thunbergianum",0
"Galium_hyrcanicum",0
"Psychotria_laxithyrsa",0
"Gaertnera_ianthina",0
"Manettia_acutifolia",0
"Leptoscela_ruellioides",0
"Asperula_scabrella",0
"Hoya_thuathienhuensis",NA
"Hoya_cardiophylla",0
"Mussaenda_setosa",0
"Hymenodictyon_pachyantha",0
"Mussaenda_chrysotricha",0
"Hymenodictyon_kaokoensis",0
"Mussaenda_caudatiloba",0
"Leptodermis_amoena",0
"Hymenodictyon_seyrigii",0
"Hymenodictyon_flaccidum",0
"Parsonsia_flexuosa",0
"Funastrum_heterophyllum",1
"Achilleanthus_novobrittaniensis",0
"Parsonsia_kimberleyensis",0
"Fagraea_involucrata",0
"Fadogia_arenicola",0
"Fadogia_schmitzii",0
"Canthium_fraternum",0
"Matelea_oldemanii",0
"Matelea_cayennensis",0
"Matelea_sanojana",0
"Ancylobothrys_pyriformis",NA
"Lasianthus_chrysocaulis",0
"Epistemma_decurrens",0
"Pavetta_geoffrayi",0
"Randia_claesii",0
"Gymnema_uncarioides",0
"Rudgea_retiniphylloides",0
"Rudgea_kunthii",0
"Elaeagia_coriacea",0
"Oxyanthus_haerdii",0
"Stenostomum_imbricatum",0
"Wendlandia_jingdongensis",0
"Saprosma_anisophylla",0
"Diodia_simplex",0
"Amsonia_tomentosa",1
"Ophiorrhiza_biflora",0
"Gentiana_choanantha",0
"Argostemma_paksongense",0
"Argostemma_lobbioides",0
"Gentiana_susamyrensis",0
"Chassalia_kinabaluensis",0
"Gentiana_yunnanensis",0
