accepted_species,estimate
t57,-1.9115689408203849
t1,-0.8793536540162554
t64,1.1393101479886851
t99,-0.10744235094603305
t92,-0.08257198852056831
t4,0.20683481857680905
t14,0.29136623230814546
t11,0.33775988888750547
t61,-0.12835484703186845
t66,-0.1287235601798921
