"","t5","t40","t52","t53","t122","t123","t21","t25","t26","t36","t107","t128","t129","t35","t9","t39","t80","t126","t127","t94","t95","t20","t50","t51","t46","t59","t114","t115","t70","t29","t16","t32","t104","t105","t17","t102","t103","t112","t113","t10","t4","t2","t3","t48","t100","t101","t45","t65","t93","t98","t99","t67","t58","t64","t118","t119","t91","t92","t83","t89","t90","t30","t23","t13","t34","t60","t106","t110","t111","t6","t7","t8","t38","t116","t117","t68","t69","t15","t11","t31","t74","t75","t44","t87","t88","t22","t47","t120","t121","t62","t63","t14","t42","t43","t33","t18","t81","t82","t12","t37","t56","t57","t24","t54","t55","t49","t1","t76","t77","t78","t79","t61","t71","t72","t96","t97","t41","t27","t28","t19","t84","t124","t125","t108","t109","t66","t85","t86","t73"
"t5",0,4.73876357302,4.73876357302,4.73876357302,4.73876357238,4.73876357238,3.56395369592,4.16548247242,4.54588598992,4.73876357281,4.73876357271,4.7387635727152,4.7387635727152,4.73876357272,4.73876357232,4.73876357252,4.73876357252,4.738763572507,4.738763572507,4.73876357272,4.73876357272,4.73876357252,4.73876357234,4.73876357234,4.73876357237,4.73876357267,4.73876357263,4.73876357263,4.73876357267,4.73876357277,3.45180875107,6.85442729182,6.85442729172,6.85442729172,6.85442729182,7.21740228819,7.21740228819,7.21740228825,7.21740228825,7.21740228819,3.65706729119,2.60136337629,3.52651665329,7.21740228881,7.21740228881,7.21740228881,7.21740228879,6.80757534905,7.217402288771,7.217402288751,7.217402288751,7.217402288771,7.17161918669,7.21740228889,7.2174022889,7.2174022889,7.21740228872,7.21740228872,7.21740228868,7.21740228868,7.21740228868,7.21740228908,6.14419457866,7.21740228889,6.42481604029,6.85399116529,7.21740228849,7.21740228847,7.1952265512,3.30263791984,5.66810298799,4.34882718249,6.62062506229,7.2174022888,7.2174022888,7.21740228859,6.93060678979,6.02841761249,5.01736119378,7.21740228764,7.21740228814,7.21740228814,7.21740228814,7.21740228804,7.21740228804,6.44523742749,7.21740228901,7.21740228897,7.21740228897,7.21740228899,7.21740228899,7.2174022887,7.2174022888,7.2174022888,6.9363988049,6.7553574685,7.21740228824,7.21740228824,7.21740228874,6.83471900134,7.21740228874,7.21740228874,7.21740228904,6.9477686331,7.2174022888,7.21740228874,2.00128046425,7.21740228802,7.21740228802,7.21740228832,7.21740228832,7.21740228882,7.21740228882,7.21740228882,7.21740228882,7.21740228882,7.21740228882,7.21740228842,6.99163933132,6.41430710422,7.21740228902,7.21740228894,7.21740228894,7.21740228888,7.21740228888,7.21740228882,7.21740228895,7.21740228895,7.21740228885
"t40",4.73876357302,0,1.3224456158,1.3224456158,5.34234750916,5.34234750916,4.1675376327,4.7690664092,5.1494699267,5.34234750959,5.34234750949,5.3423475094952,5.3423475094952,5.3423475095,6.0790130817,6.0790130819,6.0790130819,6.079013081887,6.079013081887,6.0790130821,6.0790130821,6.0790130819,6.07901308172,6.07901308172,6.07901308175,6.07901308205,6.07901308201,6.07901308201,6.07901308205,6.07901308215,4.79205826045,11.4568936612,11.4568936611,11.4568936611,11.4568936612,11.81986865757,11.81986865757,11.81986865763,11.81986865763,11.81986865757,8.25953366057,7.20382974567,8.12898302267,11.81986865819,11.81986865819,11.81986865819,11.81986865817,11.41004171843,11.819868658151,11.819868658131,11.819868658131,11.819868658151,11.77408555607,11.81986865827,11.81986865828,11.81986865828,11.8198686581,11.8198686581,11.81986865806,11.81986865806,11.81986865806,11.81986865846,10.74666094804,11.81986865827,11.02728240967,11.45645753467,11.81986865787,11.81986865785,11.79769292058,7.90510428922,10.27056935737,8.95129355187,11.22309143167,11.81986865818,11.81986865818,11.81986865797,11.53307315917,10.63088398187,9.61982756316,11.81986865702,11.81986865752,11.81986865752,11.81986865752,11.81986865742,11.81986865742,11.04770379687,11.81986865839,11.81986865835,11.81986865835,11.81986865837,11.81986865837,11.81986865808,11.81986865818,11.81986865818,11.53886517428,11.35782383788,11.81986865762,11.81986865762,11.81986865812,11.43718537072,11.81986865812,11.81986865812,11.81986865842,11.55023500248,11.81986865818,11.81986865812,6.60374683363,11.8198686574,11.8198686574,11.8198686577,11.8198686577,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686578,11.5941057007,11.0167734736,11.8198686584,11.81986865832,11.81986865832,11.81986865826,11.81986865826,11.8198686582,11.81986865833,11.81986865833,11.81986865823
"t52",4.73876357302,1.3224456158,0,1.1093722778,5.34234750916,5.34234750916,4.1675376327,4.7690664092,5.1494699267,5.34234750959,5.34234750949,5.3423475094952,5.3423475094952,5.3423475095,6.0790130817,6.0790130819,6.0790130819,6.079013081887,6.079013081887,6.0790130821,6.0790130821,6.0790130819,6.07901308172,6.07901308172,6.07901308175,6.07901308205,6.07901308201,6.07901308201,6.07901308205,6.07901308215,4.79205826045,11.4568936612,11.4568936611,11.4568936611,11.4568936612,11.81986865757,11.81986865757,11.81986865763,11.81986865763,11.81986865757,8.25953366057,7.20382974567,8.12898302267,11.81986865819,11.81986865819,11.81986865819,11.81986865817,11.41004171843,11.819868658151,11.819868658131,11.819868658131,11.819868658151,11.77408555607,11.81986865827,11.81986865828,11.81986865828,11.8198686581,11.8198686581,11.81986865806,11.81986865806,11.81986865806,11.81986865846,10.74666094804,11.81986865827,11.02728240967,11.45645753467,11.81986865787,11.81986865785,11.79769292058,7.90510428922,10.27056935737,8.95129355187,11.22309143167,11.81986865818,11.81986865818,11.81986865797,11.53307315917,10.63088398187,9.61982756316,11.81986865702,11.81986865752,11.81986865752,11.81986865752,11.81986865742,11.81986865742,11.04770379687,11.81986865839,11.81986865835,11.81986865835,11.81986865837,11.81986865837,11.81986865808,11.81986865818,11.81986865818,11.53886517428,11.35782383788,11.81986865762,11.81986865762,11.81986865812,11.43718537072,11.81986865812,11.81986865812,11.81986865842,11.55023500248,11.81986865818,11.81986865812,6.60374683363,11.8198686574,11.8198686574,11.8198686577,11.8198686577,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686578,11.5941057007,11.0167734736,11.8198686584,11.81986865832,11.81986865832,11.81986865826,11.81986865826,11.8198686582,11.81986865833,11.81986865833,11.81986865823
"t53",4.73876357302,1.3224456158,1.1093722778,0,5.34234750916,5.34234750916,4.1675376327,4.7690664092,5.1494699267,5.34234750959,5.34234750949,5.3423475094952,5.3423475094952,5.3423475095,6.0790130817,6.0790130819,6.0790130819,6.079013081887,6.079013081887,6.0790130821,6.0790130821,6.0790130819,6.07901308172,6.07901308172,6.07901308175,6.07901308205,6.07901308201,6.07901308201,6.07901308205,6.07901308215,4.79205826045,11.4568936612,11.4568936611,11.4568936611,11.4568936612,11.81986865757,11.81986865757,11.81986865763,11.81986865763,11.81986865757,8.25953366057,7.20382974567,8.12898302267,11.81986865819,11.81986865819,11.81986865819,11.81986865817,11.41004171843,11.819868658151,11.819868658131,11.819868658131,11.819868658151,11.77408555607,11.81986865827,11.81986865828,11.81986865828,11.8198686581,11.8198686581,11.81986865806,11.81986865806,11.81986865806,11.81986865846,10.74666094804,11.81986865827,11.02728240967,11.45645753467,11.81986865787,11.81986865785,11.79769292058,7.90510428922,10.27056935737,8.95129355187,11.22309143167,11.81986865818,11.81986865818,11.81986865797,11.53307315917,10.63088398187,9.61982756316,11.81986865702,11.81986865752,11.81986865752,11.81986865752,11.81986865742,11.81986865742,11.04770379687,11.81986865839,11.81986865835,11.81986865835,11.81986865837,11.81986865837,11.81986865808,11.81986865818,11.81986865818,11.53886517428,11.35782383788,11.81986865762,11.81986865762,11.81986865812,11.43718537072,11.81986865812,11.81986865812,11.81986865842,11.55023500248,11.81986865818,11.81986865812,6.60374683363,11.8198686574,11.8198686574,11.8198686577,11.8198686577,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686582,11.8198686578,11.5941057007,11.0167734736,11.8198686584,11.81986865832,11.81986865832,11.81986865826,11.81986865826,11.8198686582,11.81986865833,11.81986865833,11.81986865823
"t122",4.73876357238,5.34234750916,5.34234750916,5.34234750916,0,0.04767341672,1.41907971426,2.94130335996,3.32170687746,3.51458446035,3.51458446025,3.5145844602552,3.5145844602552,3.51458446026,6.07901308106,6.07901308126,6.07901308126,6.079013081247,6.079013081247,6.07901308146,6.07901308146,6.07901308126,6.07901308108,6.07901308108,6.07901308111,6.07901308141,6.07901308137,6.07901308137,6.07901308141,6.07901308151,4.79205825981,11.45689366056,11.45689366046,11.45689366046,11.45689366056,11.81986865693,11.81986865693,11.81986865699,11.81986865699,11.81986865693,8.25953365993,7.20382974503,8.12898302203,11.81986865755,11.81986865755,11.81986865755,11.81986865753,11.41004171779,11.819868657511,11.819868657491,11.819868657491,11.819868657511,11.77408555543,11.81986865763,11.81986865764,11.81986865764,11.81986865746,11.81986865746,11.81986865742,11.81986865742,11.81986865742,11.81986865782,10.7466609474,11.81986865763,11.02728240903,11.45645753403,11.81986865723,11.81986865721,11.79769291994,7.90510428858,10.27056935673,8.95129355123,11.22309143103,11.81986865754,11.81986865754,11.81986865733,11.53307315853,10.63088398123,9.61982756252,11.81986865638,11.81986865688,11.81986865688,11.81986865688,11.81986865678,11.81986865678,11.04770379623,11.81986865775,11.81986865771,11.81986865771,11.81986865773,11.81986865773,11.81986865744,11.81986865754,11.81986865754,11.53886517364,11.35782383724,11.81986865698,11.81986865698,11.81986865748,11.43718537008,11.81986865748,11.81986865748,11.81986865778,11.55023500184,11.81986865754,11.81986865748,6.60374683299,11.81986865676,11.81986865676,11.81986865706,11.81986865706,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865716,11.59410570006,11.01677347296,11.81986865776,11.81986865768,11.81986865768,11.81986865762,11.81986865762,11.81986865756,11.81986865769,11.81986865769,11.81986865759
"t123",4.73876357238,5.34234750916,5.34234750916,5.34234750916,0.04767341672,0,1.41907971426,2.94130335996,3.32170687746,3.51458446035,3.51458446025,3.5145844602552,3.5145844602552,3.51458446026,6.07901308106,6.07901308126,6.07901308126,6.079013081247,6.079013081247,6.07901308146,6.07901308146,6.07901308126,6.07901308108,6.07901308108,6.07901308111,6.07901308141,6.07901308137,6.07901308137,6.07901308141,6.07901308151,4.79205825981,11.45689366056,11.45689366046,11.45689366046,11.45689366056,11.81986865693,11.81986865693,11.81986865699,11.81986865699,11.81986865693,8.25953365993,7.20382974503,8.12898302203,11.81986865755,11.81986865755,11.81986865755,11.81986865753,11.41004171779,11.819868657511,11.819868657491,11.819868657491,11.819868657511,11.77408555543,11.81986865763,11.81986865764,11.81986865764,11.81986865746,11.81986865746,11.81986865742,11.81986865742,11.81986865742,11.81986865782,10.7466609474,11.81986865763,11.02728240903,11.45645753403,11.81986865723,11.81986865721,11.79769291994,7.90510428858,10.27056935673,8.95129355123,11.22309143103,11.81986865754,11.81986865754,11.81986865733,11.53307315853,10.63088398123,9.61982756252,11.81986865638,11.81986865688,11.81986865688,11.81986865688,11.81986865678,11.81986865678,11.04770379623,11.81986865775,11.81986865771,11.81986865771,11.81986865773,11.81986865773,11.81986865744,11.81986865754,11.81986865754,11.53886517364,11.35782383724,11.81986865698,11.81986865698,11.81986865748,11.43718537008,11.81986865748,11.81986865748,11.81986865778,11.55023500184,11.81986865754,11.81986865748,6.60374683299,11.81986865676,11.81986865676,11.81986865706,11.81986865706,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865756,11.81986865716,11.59410570006,11.01677347296,11.81986865776,11.81986865768,11.81986865768,11.81986865762,11.81986865762,11.81986865756,11.81986865769,11.81986865769,11.81986865759
"t21",3.56395369592,4.1675376327,4.1675376327,4.1675376327,1.41907971426,1.41907971426,0,1.7664934835,2.146897001,2.33977458389,2.33977458379,2.3397745837952,2.3397745837952,2.3397745838,4.9042032046,4.9042032048,4.9042032048,4.904203204787,4.904203204787,4.904203205,4.904203205,4.9042032048,4.90420320462,4.90420320462,4.90420320465,4.90420320495,4.90420320491,4.90420320491,4.90420320495,4.90420320505,3.61724838335,10.2820837841,10.282083784,10.282083784,10.2820837841,10.64505878047,10.64505878047,10.64505878053,10.64505878053,10.64505878047,7.08472378347,6.02901986857,6.95417314557,10.64505878109,10.64505878109,10.64505878109,10.64505878107,10.23523184133,10.645058781051,10.645058781031,10.645058781031,10.645058781051,10.59927567897,10.64505878117,10.64505878118,10.64505878118,10.645058781,10.645058781,10.64505878096,10.64505878096,10.64505878096,10.64505878136,9.57185107094,10.64505878117,9.85247253257,10.28164765757,10.64505878077,10.64505878075,10.62288304348,6.73029441212,9.09575948027,7.77648367477,10.04828155457,10.64505878108,10.64505878108,10.64505878087,10.35826328207,9.45607410477,8.44501768606,10.64505877992,10.64505878042,10.64505878042,10.64505878042,10.64505878032,10.64505878032,9.87289391977,10.64505878129,10.64505878125,10.64505878125,10.64505878127,10.64505878127,10.64505878098,10.64505878108,10.64505878108,10.36405529718,10.18301396078,10.64505878052,10.64505878052,10.64505878102,10.26237549362,10.64505878102,10.64505878102,10.64505878132,10.37542512538,10.64505878108,10.64505878102,5.42893695653,10.6450587803,10.6450587803,10.6450587806,10.6450587806,10.6450587811,10.6450587811,10.6450587811,10.6450587811,10.6450587811,10.6450587811,10.6450587807,10.4192958236,9.8419635965,10.6450587813,10.64505878122,10.64505878122,10.64505878116,10.64505878116,10.6450587811,10.64505878123,10.64505878123,10.64505878113
"t25",4.16548247242,4.7690664092,4.7690664092,4.7690664092,2.94130335996,2.94130335996,1.7664934835,0,1.3548756381,1.98804514859,1.98804514849,1.9880451484952,1.9880451484952,1.9880451485,5.5057319811,5.5057319813,5.5057319813,5.505731981287,5.505731981287,5.5057319815,5.5057319815,5.5057319813,5.50573198112,5.50573198112,5.50573198115,5.50573198145,5.50573198141,5.50573198141,5.50573198145,5.50573198155,4.21877715985,10.8836125606,10.8836125605,10.8836125605,10.8836125606,11.24658755697,11.24658755697,11.24658755703,11.24658755703,11.24658755697,7.68625255997,6.63054864507,7.55570192207,11.24658755759,11.24658755759,11.24658755759,11.24658755757,10.83676061783,11.246587557551,11.246587557531,11.246587557531,11.246587557551,11.20080445547,11.24658755767,11.24658755768,11.24658755768,11.2465875575,11.2465875575,11.24658755746,11.24658755746,11.24658755746,11.24658755786,10.17337984744,11.24658755767,10.45400130907,10.88317643407,11.24658755727,11.24658755725,11.22441181998,7.33182318862,9.69728825677,8.37801245127,10.64981033107,11.24658755758,11.24658755758,11.24658755737,10.95979205857,10.05760288127,9.04654646256,11.24658755642,11.24658755692,11.24658755692,11.24658755692,11.24658755682,11.24658755682,10.47442269627,11.24658755779,11.24658755775,11.24658755775,11.24658755777,11.24658755777,11.24658755748,11.24658755758,11.24658755758,10.96558407368,10.78454273728,11.24658755702,11.24658755702,11.24658755752,10.86390427012,11.24658755752,11.24658755752,11.24658755782,10.97695390188,11.24658755758,11.24658755752,6.03046573303,11.2465875568,11.2465875568,11.2465875571,11.2465875571,11.2465875576,11.2465875576,11.2465875576,11.2465875576,11.2465875576,11.2465875576,11.2465875572,11.0208246001,10.443492373,11.2465875578,11.24658755772,11.24658755772,11.24658755766,11.24658755766,11.2465875576,11.24658755773,11.24658755773,11.24658755763
"t26",4.54588598992,5.1494699267,5.1494699267,5.1494699267,3.32170687746,3.32170687746,2.146897001,1.3548756381,0,2.36844866609,2.36844866599,2.3684486659952,2.3684486659952,2.368448666,5.8861354986,5.8861354988,5.8861354988,5.886135498787,5.886135498787,5.886135499,5.886135499,5.8861354988,5.88613549862,5.88613549862,5.88613549865,5.88613549895,5.88613549891,5.88613549891,5.88613549895,5.88613549905,4.59918067735,11.2640160781,11.264016078,11.264016078,11.2640160781,11.62699107447,11.62699107447,11.62699107453,11.62699107453,11.62699107447,8.06665607747,7.01095216257,7.93610543957,11.62699107509,11.62699107509,11.62699107509,11.62699107507,11.21716413533,11.626991075051,11.626991075031,11.626991075031,11.626991075051,11.58120797297,11.62699107517,11.62699107518,11.62699107518,11.626991075,11.626991075,11.62699107496,11.62699107496,11.62699107496,11.62699107536,10.55378336494,11.62699107517,10.83440482657,11.26357995157,11.62699107477,11.62699107475,11.60481533748,7.71222670612,10.07769177427,8.75841596877,11.03021384857,11.62699107508,11.62699107508,11.62699107487,11.34019557607,10.43800639877,9.42694998006,11.62699107392,11.62699107442,11.62699107442,11.62699107442,11.62699107432,11.62699107432,10.85482621377,11.62699107529,11.62699107525,11.62699107525,11.62699107527,11.62699107527,11.62699107498,11.62699107508,11.62699107508,11.34598759118,11.16494625478,11.62699107452,11.62699107452,11.62699107502,11.24430778762,11.62699107502,11.62699107502,11.62699107532,11.35735741938,11.62699107508,11.62699107502,6.41086925053,11.6269910743,11.6269910743,11.6269910746,11.6269910746,11.6269910751,11.6269910751,11.6269910751,11.6269910751,11.6269910751,11.6269910751,11.6269910747,11.4012281176,10.8238958905,11.6269910753,11.62699107522,11.62699107522,11.62699107516,11.62699107516,11.6269910751,11.62699107523,11.62699107523,11.62699107513
"t36",4.73876357281,5.34234750959,5.34234750959,5.34234750959,3.51458446035,3.51458446035,2.33977458389,1.98804514859,2.36844866609,0,1.7438662525,1.7438662525052,1.7438662525052,1.78835706269,6.07901308149,6.07901308169,6.07901308169,6.079013081677,6.079013081677,6.07901308189,6.07901308189,6.07901308169,6.07901308151,6.07901308151,6.07901308154,6.07901308184,6.0790130818,6.0790130818,6.07901308184,6.07901308194,4.79205826024,11.45689366099,11.45689366089,11.45689366089,11.45689366099,11.81986865736,11.81986865736,11.81986865742,11.81986865742,11.81986865736,8.25953366036,7.20382974546,8.12898302246,11.81986865798,11.81986865798,11.81986865798,11.81986865796,11.41004171822,11.819868657941,11.819868657921,11.819868657921,11.819868657941,11.77408555586,11.81986865806,11.81986865807,11.81986865807,11.81986865789,11.81986865789,11.81986865785,11.81986865785,11.81986865785,11.81986865825,10.74666094783,11.81986865806,11.02728240946,11.45645753446,11.81986865766,11.81986865764,11.79769292037,7.90510428901,10.27056935716,8.95129355166,11.22309143146,11.81986865797,11.81986865797,11.81986865776,11.53307315896,10.63088398166,9.61982756295,11.81986865681,11.81986865731,11.81986865731,11.81986865731,11.81986865721,11.81986865721,11.04770379666,11.81986865818,11.81986865814,11.81986865814,11.81986865816,11.81986865816,11.81986865787,11.81986865797,11.81986865797,11.53886517407,11.35782383767,11.81986865741,11.81986865741,11.81986865791,11.43718537051,11.81986865791,11.81986865791,11.81986865821,11.55023500227,11.81986865797,11.81986865791,6.60374683342,11.81986865719,11.81986865719,11.81986865749,11.81986865749,11.81986865799,11.81986865799,11.81986865799,11.81986865799,11.81986865799,11.81986865799,11.81986865759,11.59410570049,11.01677347339,11.81986865819,11.81986865811,11.81986865811,11.81986865805,11.81986865805,11.81986865799,11.81986865812,11.81986865812,11.81986865802
