"accepted_species","Medicinal"
"Notopleura_microbracteata",0
"Lomatogonium_caeruleum",0
"Palicourea_cuspidata",1
"Spermacoce_densiflora",1
"Araujia_herzogii",0
"Bouvardia_bouvardioides",0
"Psychotria_abouabouensis",0
"Gentianella_cosmantha",0
"Orbea_fenestrata",0
"Kanapia_wenzelii",NA
"Chassalia_hiernii",0
"Rothmannia_ravae",0
"Psychotria_cardiochlamys",0
"Timonius_papuanus",0
"Vincetoxicum_carnosum",NA
"Funastrum_cynanchoides",1
"Jobinia_eulaxiflora",0
"Uncaria_acida",1
"Coffea_mabesae",0
"Mazaea_shaferi",0
"Ruehssia_zimapanica",1
"Ixora_lacei",0
"Vallesia_aurantiaca",0
"Ceropegia_prostrata",0
"Palicourea_sphaerocephala",0
"Alibertia_dwyeri",0
"Geniostoma_borbonicum",1
"Rudgea_verticillata",0
"Tournefortiopsis_crassifolia",0
"Tarenna_attenuata",1
"Gentianella_poculifera",0
"Rhytidostemma_hoffmanii",0
"Secamone_curtisii",NA
"Lisianthius_exsertus",0
"Pentanopsis_fragrans",0
"Xanthophytum_brookei",0
"Scyphostelma_isidrense",0
"Pentagonia_angustifolia",0
"Rubia_siamensis",0
"Marsdenia_officinalis",1
"Strychnos_cerradoensis",0
"Strychnos_angolensis",1
"Agouticarpa_hirsuta",0
"Apocynum_androsaemifolium",NA
"Cynanchum_physocarpum",0
"Mitrasacme_geniculosa",0
"Rondeletia_potrerillona",0
"Gardenia_hageniana",0
"Ceropegia_abyssinica",NA
"Swertia_banzragczii",0
"Psychotria_paludicola",0
"Psychotria_piperi",0
"Galium_viscosum",0
"Psychotria_morindoides",1
"Psychotria_molleri",0
"Psychotria_lanceifolia",0
"Psychotria_pubinoda",0
"Psychotria_kosraensis",0
"Astiella_longifimbria",0
"Manettia_longipedicellata",0
"Coprosma_neglecta",0
"Asperula_comosa",NA
"Ixora_palembangensis",0
"Alyxia_marginata",0
"Huernia_hadhramautica",0
"Hoya_rintzii",0
"Hoya_manipurensis",0
"Leptactina_formosa",1
"Tabernaemontana_mocquerysi",0
"Leptodermis_stapfiana",0
"Notopleura_lateralis",0
"Peponidium_buxifolium",0
"Aspidosperma_gehrtii",0
"Palicourea_colorata",1
"Heterostemma_carnosum",0
"Macrocarpaea_callejasii",0
"Simira_lezamae",0
"Canthium_ellipticum",0
"Hoffmannia_peckii",NA
"Sebaea_natalensis",1
"Timonius_leptocalyx",0
"Timonius_beamanii",0
"Jaeschkea_microsperma",0
"Geniostoma_huttonii",0
"Acokanthera_laevigata",1
"Randia_cubana",0
"Glossostelma_mbisiense",0
"Ophiorrhiza_wenshanensis",0
"Oldenlandia_rudis",0
"Paganuccia_icatuensis",0
"Sipanea_prancei",0
"Gentiana_purpurea",1
"Argostemma_condensum",0
"Sipapoantha_ostrina",0
"Argostemma_attenuatum",0
"Chassalia_longiloba",NA
"Argostemma_plumbeum",0
"Gentiana_rubicunda",NA
"Parsonsia_novoguineensis",NA
"Faramea_calyciflora",0
