,0,1,2,3,4,5,6,7,8,9
t87,13.490542,-0.23839241,5.584186,5.6754613,4.2330556,6.603185,3.2794647,6.588415,1.5791572,4.5586867
t88,13.438499,-0.27215716,5.5904455,5.7218904,4.2827816,6.574537,3.3047364,6.6406655,1.5648332,4.504085
t14,13.504822,-0.25650752,5.7177415,5.691742,4.2230268,6.4670997,3.275537,6.5995665,1.4359062,4.5838747
t80,14.804675,4.267562,2.3624218,7.913671,5.0127406,6.1782913,8.746679,12.602872,1.6151844,4.283564
t81,14.694638,4.2117944,2.456687,7.874993,5.059547,6.075896,8.779932,12.660166,1.4945176,4.328114
t35,14.866689,4.3069043,2.3171399,8.000233,5.0598073,6.1825676,8.758406,12.471783,1.7378534,4.384639
t3,14.754203,4.335895,2.4019992,7.955271,5.0833297,6.1187487,8.6626625,12.552004,1.7146722,4.3452
t91,14.512237,4.180567,2.7327223,7.741902,5.0772314,5.926381,8.72665,12.630987,1.0615308,3.953813
t92,14.328304,4.2787457,2.664581,7.662772,5.1938057,5.8804893,8.695603,12.64075,1.1536157,4.0089045
t57,14.294999,4.2395124,2.8284676,7.876714,5.125076,5.9154096,8.586876,12.910257,0.94326353,3.8926587
t68,14.336926,4.173197,2.9030404,7.794277,5.1050043,5.9032393,8.639949,12.833949,0.8615023,3.9331062
t69,14.367458,4.166674,2.8396618,7.8775244,5.1528535,5.855658,8.635634,12.801603,0.95283353,3.8420675
t55,14.599751,4.2543797,2.6203613,7.798078,5.063072,6.198326,8.811144,12.754634,0.9771575,4.00669
t56,14.572067,4.064759,2.8022165,7.918282,4.9573646,6.1472044,8.900954,12.8192835,0.93496466,4.0694017
t44,14.550384,4.1485877,2.7217512,7.9042215,4.8895206,6.2829146,8.792646,12.89926,0.969122,4.184003
t54,14.5461035,4.2057843,2.7307904,7.9724913,5.0826526,6.0479984,8.726616,12.905229,1.0357141,4.130385
t65,14.412334,4.2045054,2.671251,7.835615,5.138517,6.0449147,8.816045,12.937398,1.1053078,4.247843
t49,14.531676,4.437534,2.382618,7.8252077,4.8730464,6.3068666,8.311446,12.773038,1.5882789,4.015589
t32,14.516719,4.4691505,2.3956707,7.8608875,4.944663,6.249175,8.373168,12.817049,1.5495852,4.071935
t38,14.391754,4.5679235,2.3367224,7.7895737,5.064572,6.1605396,8.308537,12.884376,1.5654088,4.1550975
t39,14.457967,4.4937477,2.4475348,7.8627005,4.962916,6.2143693,8.348072,12.876856,1.4860874,4.038778
t60,-0.96124524,12.20208,4.148644,3.532145,3.0147989,9.199961,1.9040964,4.8794994,2.2337186,12.211804
t20,-0.9720561,12.38481,4.038656,3.4594905,3.1117785,9.218666,1.9623345,4.775126,2.1341026,12.313663
t21,-0.9899711,12.3143425,3.9717932,3.367246,3.1355329,9.2507715,1.8736221,4.8652906,2.1087768,12.338244
