"","t4","t43","t69","t122","t123","t80","t100","t135","t136","t116","t90","t91","t58","t141","t142","t52","t94","t103","t104","t124","t125","t35","t133","t134","t139","t140","t99","t117","t128","t129","t45","t46","t16","t29","t38","t39","t130","t143","t144","t54","t55","t83","t84","t51","t82","t110","t111","t42","t118","t119","t61","t70","t81","t109","t112","t113","t131","t132","t95","t96","t76","t77","t34","t15","t59","t60","t78","t79","t49","t50","t71","t72","t19","t20","t137","t138","t73","t74","t41","t88","t89","t64","t47","t48","t67","t68","t105","t106","t126","t127","t36","t37","t44","t120","t121","t75","t97","t98","t65","t66","t114","t115","t85","t53","t13","t14","t8","t23","t30","t31","t24","t62","t63","t11","t32","t33","t22","t107","t108","t21","t27","t28","t86","t87","t25","t26","t7","t9","t10","t3","t2","t5","t6","t56","t57","t92","t93","t12","t101","t102","t40","t17","t18","t1"
"t4",0,5.6975504063,5.6975504063,5.6975504064,5.6975504064,5.6975504063,5.6975504065,5.69755040648,5.69755040648,5.6975504065,5.6975504065,5.6975504065,5.69755040641,5.69755040647,5.69755040647,5.6975504064,5.6975504064,5.697550406363,5.558442839363,5.697550406373,5.697550406373,4.63460732236,5.69755040606,5.69755040606,5.69755040612,5.69755040612,5.6975504061,5.6975504062,5.69755040618,5.69755040618,5.6975504062,5.6975504062,5.6975504056,4.807251573,5.107004631,5.6975504063,5.69755040605,5.69755040605,5.69755040605,5.697550406,5.697550405965,5.697550405965,5.697550405965,5.6975504061,5.34662366092,5.6975504061,5.6975504061,5.6975504061,5.697550406,5.697550406,5.6975504061,5.697550406,5.697550406,5.697550406,5.69755040601,5.69755040601,5.69755040625,5.69755040625,5.46841511086,5.6975504063,5.69755040636,5.69755040636,5.69755040656,4.50188199618,5.66886319898,6.21069812548,6.21069812548,6.21069812548,5.99896906162,6.21069812552,6.21069812552,6.21069812552,4.84475145438,5.98206977315,6.21069812544,6.21069812544,6.21069812545,6.21069812545,6.21069812545,6.21069812545,6.18208521155,6.21069812535,6.21069812535,6.21069812535,6.21069812535,5.73725281595,6.07706199135,6.21069812535,6.21069812555,6.21069812555,5.89347562775,5.56532626735,6.21069812528,6.21069812538,6.21069812538,6.21069812528,6.21069812558,6.21069812558,5.76904761608,6.21069812568,6.21069812558,6.21069812558,6.21069812568,5.94466657448,3.83968307614,5.15956247938,3.21359119518,6.2106981256,5.27263749972,6.21069812592,6.18789902502,6.2106981258,6.2106981258,4.7584749913,5.15481614634,6.2106981253,6.210698125,6.2106981252,6.2106981252,5.0756568228,5.61622743148,5.10509677338,6.21069812531,6.21069812531,5.30292079363,5.47763026383,2.0527137272,7.4887421525,7.5280044349,6.3932493714,5.0368258089,6.02470435247,6.48830943317,10.54583674267,10.04334414517,10.54583674227,10.54583674227,7.97007004814,10.54583674317,10.54583674317,9.56653115888,9.31145259007,9.20647716457,4.06113793307
"t43",5.6975504063,0,1.7883969754,1.7883969755,1.7883969755,1.7883969754,7.6005264476,7.60052644758,7.60052644758,7.6005264476,7.6005264476,7.6005264476,7.60052644751,7.60052644757,7.60052644757,7.6005264475,7.6005264475,7.600526447463,7.461418880463,7.600526447473,7.600526447473,6.53758336346,7.60052644716,7.60052644716,7.60052644722,7.60052644722,7.6005264472,7.6005264473,7.60052644728,7.60052644728,7.6005264473,7.6005264473,7.6005264467,6.7102276141,7.0099806721,7.6005264474,7.60052644715,7.60052644715,7.60052644715,7.6005264471,7.600526447065,7.600526447065,7.600526447065,7.6005264472,7.24959970202,7.6005264472,7.6005264472,7.6005264472,7.6005264471,7.6005264471,7.6005264472,7.6005264471,7.6005264471,7.6005264471,7.60052644711,7.60052644711,7.60052644735,7.60052644735,7.37139115196,7.6005264474,7.60052644746,7.60052644746,7.60052644766,9.04698520728,10.21396641008,10.75580133658,10.75580133658,10.75580133658,10.54407227272,10.75580133662,10.75580133662,10.75580133662,9.38985466548,10.52717298425,10.75580133654,10.75580133654,10.75580133655,10.75580133655,10.75580133655,10.75580133655,10.72718842265,10.75580133645,10.75580133645,10.75580133645,10.75580133645,10.28235602705,10.62216520245,10.75580133645,10.75580133665,10.75580133665,10.43857883885,10.11042947845,10.75580133638,10.75580133648,10.75580133648,10.75580133638,10.75580133668,10.75580133668,10.31415082718,10.75580133678,10.75580133668,10.75580133668,10.75580133678,10.48976978558,8.38478628724,9.70466569048,7.75869440628,10.7558013367,9.81774071082,10.75580133702,10.73300223612,10.7558013369,10.7558013369,9.3035782024,9.69991935744,10.7558013364,10.7558013361,10.7558013363,10.7558013363,9.6207600339,10.16133064258,9.65019998448,10.75580133641,10.75580133641,9.84802400473,10.02273347493,6.5978169383,12.0338453636,12.073107646,10.9383525825,9.58192902,10.56980756357,11.03341264427,15.09093995377,14.58844735627,15.09093995337,15.09093995337,12.51517325924,15.09093995427,15.09093995427,14.11163436998,13.85655580117,13.75158037567,8.60624114417
"t69",5.6975504063,1.7883969754,0,1.1637505495,1.1637505495,1.1637505494,7.6005264476,7.60052644758,7.60052644758,7.6005264476,7.6005264476,7.6005264476,7.60052644751,7.60052644757,7.60052644757,7.6005264475,7.6005264475,7.600526447463,7.461418880463,7.600526447473,7.600526447473,6.53758336346,7.60052644716,7.60052644716,7.60052644722,7.60052644722,7.6005264472,7.6005264473,7.60052644728,7.60052644728,7.6005264473,7.6005264473,7.6005264467,6.7102276141,7.0099806721,7.6005264474,7.60052644715,7.60052644715,7.60052644715,7.6005264471,7.600526447065,7.600526447065,7.600526447065,7.6005264472,7.24959970202,7.6005264472,7.6005264472,7.6005264472,7.6005264471,7.6005264471,7.6005264472,7.6005264471,7.6005264471,7.6005264471,7.60052644711,7.60052644711,7.60052644735,7.60052644735,7.37139115196,7.6005264474,7.60052644746,7.60052644746,7.60052644766,9.04698520728,10.21396641008,10.75580133658,10.75580133658,10.75580133658,10.54407227272,10.75580133662,10.75580133662,10.75580133662,9.38985466548,10.52717298425,10.75580133654,10.75580133654,10.75580133655,10.75580133655,10.75580133655,10.75580133655,10.72718842265,10.75580133645,10.75580133645,10.75580133645,10.75580133645,10.28235602705,10.62216520245,10.75580133645,10.75580133665,10.75580133665,10.43857883885,10.11042947845,10.75580133638,10.75580133648,10.75580133648,10.75580133638,10.75580133668,10.75580133668,10.31415082718,10.75580133678,10.75580133668,10.75580133668,10.75580133678,10.48976978558,8.38478628724,9.70466569048,7.75869440628,10.7558013367,9.81774071082,10.75580133702,10.73300223612,10.7558013369,10.7558013369,9.3035782024,9.69991935744,10.7558013364,10.7558013361,10.7558013363,10.7558013363,9.6207600339,10.16133064258,9.65019998448,10.75580133641,10.75580133641,9.84802400473,10.02273347493,6.5978169383,12.0338453636,12.073107646,10.9383525825,9.58192902,10.56980756357,11.03341264427,15.09093995377,14.58844735627,15.09093995337,15.09093995337,12.51517325924,15.09093995427,15.09093995427,14.11163436998,13.85655580117,13.75158037567,8.60624114417
"t122",5.6975504064,1.7883969755,1.1637505495,0,0.258053884,0.8281043391,7.6005264477,7.60052644768,7.60052644768,7.6005264477,7.6005264477,7.6005264477,7.60052644761,7.60052644767,7.60052644767,7.6005264476,7.6005264476,7.600526447563,7.461418880563,7.600526447573,7.600526447573,6.53758336356,7.60052644726,7.60052644726,7.60052644732,7.60052644732,7.6005264473,7.6005264474,7.60052644738,7.60052644738,7.6005264474,7.6005264474,7.6005264468,6.7102276142,7.0099806722,7.6005264475,7.60052644725,7.60052644725,7.60052644725,7.6005264472,7.600526447165,7.600526447165,7.600526447165,7.6005264473,7.24959970212,7.6005264473,7.6005264473,7.6005264473,7.6005264472,7.6005264472,7.6005264473,7.6005264472,7.6005264472,7.6005264472,7.60052644721,7.60052644721,7.60052644745,7.60052644745,7.37139115206,7.6005264475,7.60052644756,7.60052644756,7.60052644776,9.04698520738,10.21396641018,10.75580133668,10.75580133668,10.75580133668,10.54407227282,10.75580133672,10.75580133672,10.75580133672,9.38985466558,10.52717298435,10.75580133664,10.75580133664,10.75580133665,10.75580133665,10.75580133665,10.75580133665,10.72718842275,10.75580133655,10.75580133655,10.75580133655,10.75580133655,10.28235602715,10.62216520255,10.75580133655,10.75580133675,10.75580133675,10.43857883895,10.11042947855,10.75580133648,10.75580133658,10.75580133658,10.75580133648,10.75580133678,10.75580133678,10.31415082728,10.75580133688,10.75580133678,10.75580133678,10.75580133688,10.48976978568,8.38478628734,9.70466569058,7.75869440638,10.7558013368,9.81774071092,10.75580133712,10.73300223622,10.755801337,10.755801337,9.3035782025,9.69991935754,10.7558013365,10.7558013362,10.7558013364,10.7558013364,9.620760034,10.16133064268,9.65019998458,10.75580133651,10.75580133651,9.84802400483,10.02273347503,6.5978169384,12.0338453637,12.0731076461,10.9383525826,9.5819290201,10.56980756367,11.03341264437,15.09093995387,14.58844735637,15.09093995347,15.09093995347,12.51517325934,15.09093995437,15.09093995437,14.11163437008,13.85655580127,13.75158037577,8.60624114427
"t123",5.6975504064,1.7883969755,1.1637505495,0.258053884,0,0.8281043391,7.6005264477,7.60052644768,7.60052644768,7.6005264477,7.6005264477,7.6005264477,7.60052644761,7.60052644767,7.60052644767,7.6005264476,7.6005264476,7.600526447563,7.461418880563,7.600526447573,7.600526447573,6.53758336356,7.60052644726,7.60052644726,7.60052644732,7.60052644732,7.6005264473,7.6005264474,7.60052644738,7.60052644738,7.6005264474,7.6005264474,7.6005264468,6.7102276142,7.0099806722,7.6005264475,7.60052644725,7.60052644725,7.60052644725,7.6005264472,7.600526447165,7.600526447165,7.600526447165,7.6005264473,7.24959970212,7.6005264473,7.6005264473,7.6005264473,7.6005264472,7.6005264472,7.6005264473,7.6005264472,7.6005264472,7.6005264472,7.60052644721,7.60052644721,7.60052644745,7.60052644745,7.37139115206,7.6005264475,7.60052644756,7.60052644756,7.60052644776,9.04698520738,10.21396641018,10.75580133668,10.75580133668,10.75580133668,10.54407227282,10.75580133672,10.75580133672,10.75580133672,9.38985466558,10.52717298435,10.75580133664,10.75580133664,10.75580133665,10.75580133665,10.75580133665,10.75580133665,10.72718842275,10.75580133655,10.75580133655,10.75580133655,10.75580133655,10.28235602715,10.62216520255,10.75580133655,10.75580133675,10.75580133675,10.43857883895,10.11042947855,10.75580133648,10.75580133658,10.75580133658,10.75580133648,10.75580133678,10.75580133678,10.31415082728,10.75580133688,10.75580133678,10.75580133678,10.75580133688,10.48976978568,8.38478628734,9.70466569058,7.75869440638,10.7558013368,9.81774071092,10.75580133712,10.73300223622,10.755801337,10.755801337,9.3035782025,9.69991935754,10.7558013365,10.7558013362,10.7558013364,10.7558013364,9.620760034,10.16133064268,9.65019998458,10.75580133651,10.75580133651,9.84802400483,10.02273347503,6.5978169384,12.0338453637,12.0731076461,10.9383525826,9.5819290201,10.56980756367,11.03341264437,15.09093995387,14.58844735637,15.09093995347,15.09093995347,12.51517325934,15.09093995437,15.09093995437,14.11163437008,13.85655580127,13.75158037577,8.60624114427
"t80",5.6975504063,1.7883969754,1.1637505494,0.8281043391,0.8281043391,0,7.6005264476,7.60052644758,7.60052644758,7.6005264476,7.6005264476,7.6005264476,7.60052644751,7.60052644757,7.60052644757,7.6005264475,7.6005264475,7.600526447463,7.461418880463,7.600526447473,7.600526447473,6.53758336346,7.60052644716,7.60052644716,7.60052644722,7.60052644722,7.6005264472,7.6005264473,7.60052644728,7.60052644728,7.6005264473,7.6005264473,7.6005264467,6.7102276141,7.0099806721,7.6005264474,7.60052644715,7.60052644715,7.60052644715,7.6005264471,7.600526447065,7.600526447065,7.600526447065,7.6005264472,7.24959970202,7.6005264472,7.6005264472,7.6005264472,7.6005264471,7.6005264471,7.6005264472,7.6005264471,7.6005264471,7.6005264471,7.60052644711,7.60052644711,7.60052644735,7.60052644735,7.37139115196,7.6005264474,7.60052644746,7.60052644746,7.60052644766,9.04698520728,10.21396641008,10.75580133658,10.75580133658,10.75580133658,10.54407227272,10.75580133662,10.75580133662,10.75580133662,9.38985466548,10.52717298425,10.75580133654,10.75580133654,10.75580133655,10.75580133655,10.75580133655,10.75580133655,10.72718842265,10.75580133645,10.75580133645,10.75580133645,10.75580133645,10.28235602705,10.62216520245,10.75580133645,10.75580133665,10.75580133665,10.43857883885,10.11042947845,10.75580133638,10.75580133648,10.75580133648,10.75580133638,10.75580133668,10.75580133668,10.31415082718,10.75580133678,10.75580133668,10.75580133668,10.75580133678,10.48976978558,8.38478628724,9.70466569048,7.75869440628,10.7558013367,9.81774071082,10.75580133702,10.73300223612,10.7558013369,10.7558013369,9.3035782024,9.69991935744,10.7558013364,10.7558013361,10.7558013363,10.7558013363,9.6207600339,10.16133064258,9.65019998448,10.75580133641,10.75580133641,9.84802400473,10.02273347493,6.5978169383,12.0338453636,12.073107646,10.9383525825,9.58192902,10.56980756357,11.03341264427,15.09093995377,14.58844735627,15.09093995337,15.09093995337,12.51517325924,15.09093995427,15.09093995427,14.11163436998,13.85655580117,13.75158037567,8.60624114417
"t100",5.6975504065,7.6005264476,7.6005264476,7.6005264477,7.6005264477,7.6005264476,0,0.55684945998,0.55684945998,0.55684946,0.9512063288,0.9512063288,2.89792922491,2.89792922497,2.89792922497,2.8979292249,2.8979292249,2.897929224863,2.758821657863,2.897929224873,2.897929224873,1.83498614086,5.91626060856,5.91626060856,5.91626060862,5.91626060862,5.9162606086,5.9162606087,5.91626060868,5.91626060868,5.9162606087,5.9162606087,5.9162606081,5.0259617755,5.3257148335,5.9162606088,5.91626060855,5.91626060855,5.91626060855,5.9162606085,5.916260608465,5.916260608465,5.916260608465,5.9162606086,5.56533386342,5.9162606086,5.9162606086,5.9162606086,5.9162606085,5.9162606085,5.9162606086,5.9162606085,5.9162606085,5.9162606085,5.91626060851,5.91626060851,7.07976502795,7.07976502795,6.85062973256,7.079765028,7.07976502806,7.07976502806,7.07976502826,9.04698520748,10.21396641028,10.75580133678,10.75580133678,10.75580133678,10.54407227292,10.75580133682,10.75580133682,10.75580133682,9.38985466568,10.52717298445,10.75580133674,10.75580133674,10.75580133675,10.75580133675,10.75580133675,10.75580133675,10.72718842285,10.75580133665,10.75580133665,10.75580133665,10.75580133665,10.28235602725,10.62216520265,10.75580133665,10.75580133685,10.75580133685,10.43857883905,10.11042947865,10.75580133658,10.75580133668,10.75580133668,10.75580133658,10.75580133688,10.75580133688,10.31415082738,10.75580133698,10.75580133688,10.75580133688,10.75580133698,10.48976978578,8.38478628744,9.70466569068,7.75869440648,10.7558013369,9.81774071102,10.75580133722,10.73300223632,10.7558013371,10.7558013371,9.3035782026,9.69991935764,10.7558013366,10.7558013363,10.7558013365,10.7558013365,9.6207600341,10.16133064278,9.65019998468,10.75580133661,10.75580133661,9.84802400493,10.02273347513,6.5978169385,12.0338453638,12.0731076462,10.9383525827,9.5819290202,10.56980756377,11.03341264447,15.09093995397,14.58844735647,15.09093995357,15.09093995357,12.51517325944,15.09093995447,15.09093995447,14.11163437018,13.85655580137,13.75158037587,8.60624114437
"t135",5.69755040648,7.60052644758,7.60052644758,7.60052644768,7.60052644768,7.60052644758,0.55684945998,0,0.07846896656,0.32064059418,0.95120632878,0.95120632878,2.89792922489,2.89792922495,2.89792922495,2.89792922488,2.89792922488,2.897929224843,2.758821657843,2.897929224853,2.897929224853,1.83498614084,5.91626060854,5.91626060854,5.9162606086,5.9162606086,5.91626060858,5.91626060868,5.91626060866,5.91626060866,5.91626060868,5.91626060868,5.91626060808,5.02596177548,5.32571483348,5.91626060878,5.91626060853,5.91626060853,5.91626060853,5.91626060848,5.916260608445,5.916260608445,5.916260608445,5.91626060858,5.5653338634,5.91626060858,5.91626060858,5.91626060858,5.91626060848,5.91626060848,5.91626060858,5.91626060848,5.91626060848,5.91626060848,5.91626060849,5.91626060849,7.07976502793,7.07976502793,6.85062973254,7.07976502798,7.07976502804,7.07976502804,7.07976502824,9.04698520746,10.21396641026,10.75580133676,10.75580133676,10.75580133676,10.5440722729,10.7558013368,10.7558013368,10.7558013368,9.38985466566,10.52717298443,10.75580133672,10.75580133672,10.75580133673,10.75580133673,10.75580133673,10.75580133673,10.72718842283,10.75580133663,10.75580133663,10.75580133663,10.75580133663,10.28235602723,10.62216520263,10.75580133663,10.75580133683,10.75580133683,10.43857883903,10.11042947863,10.75580133656,10.75580133666,10.75580133666,10.75580133656,10.75580133686,10.75580133686,10.31415082736,10.75580133696,10.75580133686,10.75580133686,10.75580133696,10.48976978576,8.38478628742,9.70466569066,7.75869440646,10.75580133688,9.817740711,10.7558013372,10.7330022363,10.75580133708,10.75580133708,9.30357820258,9.69991935762,10.75580133658,10.75580133628,10.75580133648,10.75580133648,9.62076003408,10.16133064276,9.65019998466,10.75580133659,10.75580133659,9.84802400491,10.02273347511,6.59781693848,12.03384536378,12.07310764618,10.93835258268,9.58192902018,10.56980756375,11.03341264445,15.09093995395,14.58844735645,15.09093995355,15.09093995355,12.51517325942,15.09093995445,15.09093995445,14.11163437016,13.85655580135,13.75158037585,8.60624114435
"t136",5.69755040648,7.60052644758,7.60052644758,7.60052644768,7.60052644768,7.60052644758,0.55684945998,0.07846896656,0,0.32064059418,0.95120632878,0.95120632878,2.89792922489,2.89792922495,2.89792922495,2.89792922488,2.89792922488,2.897929224843,2.758821657843,2.897929224853,2.897929224853,1.83498614084,5.91626060854,5.91626060854,5.9162606086,5.9162606086,5.91626060858,5.91626060868,5.91626060866,5.91626060866,5.91626060868,5.91626060868,5.91626060808,5.02596177548,5.32571483348,5.91626060878,5.91626060853,5.91626060853,5.91626060853,5.91626060848,5.916260608445,5.916260608445,5.916260608445,5.91626060858,5.5653338634,5.91626060858,5.91626060858,5.91626060858,5.91626060848,5.91626060848,5.91626060858,5.91626060848,5.91626060848,5.91626060848,5.91626060849,5.91626060849,7.07976502793,7.07976502793,6.85062973254,7.07976502798,7.07976502804,7.07976502804,7.07976502824,9.04698520746,10.21396641026,10.75580133676,10.75580133676,10.75580133676,10.5440722729,10.7558013368,10.7558013368,10.7558013368,9.38985466566,10.52717298443,10.75580133672,10.75580133672,10.75580133673,10.75580133673,10.75580133673,10.75580133673,10.72718842283,10.75580133663,10.75580133663,10.75580133663,10.75580133663,10.28235602723,10.62216520263,10.75580133663,10.75580133683,10.75580133683,10.43857883903,10.11042947863,10.75580133656,10.75580133666,10.75580133666,10.75580133656,10.75580133686,10.75580133686,10.31415082736,10.75580133696,10.75580133686,10.75580133686,10.75580133696,10.48976978576,8.38478628742,9.70466569066,7.75869440646,10.75580133688,9.817740711,10.7558013372,10.7330022363,10.75580133708,10.75580133708,9.30357820258,9.69991935762,10.75580133658,10.75580133628,10.75580133648,10.75580133648,9.62076003408,10.16133064276,9.65019998466,10.75580133659,10.75580133659,9.84802400491,10.02273347511,6.59781693848,12.03384536378,12.07310764618,10.93835258268,9.58192902018,10.56980756375,11.03341264445,15.09093995395,14.58844735645,15.09093995355,15.09093995355,12.51517325942,15.09093995445,15.09093995445,14.11163437016,13.85655580135,13.75158037585,8.60624114435
"t116",5.6975504065,7.6005264476,7.6005264476,7.6005264477,7.6005264477,7.6005264476,0.55684946,0.32064059418,0.32064059418,0,0.9512063288,0.9512063288,2.89792922491,2.89792922497,2.89792922497,2.8979292249,2.8979292249,2.897929224863,2.758821657863,2.897929224873,2.897929224873,1.83498614086,5.91626060856,5.91626060856,5.91626060862,5.91626060862,5.9162606086,5.9162606087,5.91626060868,5.91626060868,5.9162606087,5.9162606087,5.9162606081,5.0259617755,5.3257148335,5.9162606088,5.91626060855,5.91626060855,5.91626060855,5.9162606085,5.916260608465,5.916260608465,5.916260608465,5.9162606086,5.56533386342,5.9162606086,5.9162606086,5.9162606086,5.9162606085,5.9162606085,5.9162606086,5.9162606085,5.9162606085,5.9162606085,5.91626060851,5.91626060851,7.07976502795,7.07976502795,6.85062973256,7.079765028,7.07976502806,7.07976502806,7.07976502826,9.04698520748,10.21396641028,10.75580133678,10.75580133678,10.75580133678,10.54407227292,10.75580133682,10.75580133682,10.75580133682,9.38985466568,10.52717298445,10.75580133674,10.75580133674,10.75580133675,10.75580133675,10.75580133675,10.75580133675,10.72718842285,10.75580133665,10.75580133665,10.75580133665,10.75580133665,10.28235602725,10.62216520265,10.75580133665,10.75580133685,10.75580133685,10.43857883905,10.11042947865,10.75580133658,10.75580133668,10.75580133668,10.75580133658,10.75580133688,10.75580133688,10.31415082738,10.75580133698,10.75580133688,10.75580133688,10.75580133698,10.48976978578,8.38478628744,9.70466569068,7.75869440648,10.7558013369,9.81774071102,10.75580133722,10.73300223632,10.7558013371,10.7558013371,9.3035782026,9.69991935764,10.7558013366,10.7558013363,10.7558013365,10.7558013365,9.6207600341,10.16133064278,9.65019998468,10.75580133661,10.75580133661,9.84802400493,10.02273347513,6.5978169385,12.0338453638,12.0731076462,10.9383525827,9.5819290202,10.56980756377,11.03341264447,15.09093995397,14.58844735647,15.09093995357,15.09093995357,12.51517325944,15.09093995447,15.09093995447,14.11163437018,13.85655580137,13.75158037587,8.60624114437
