"","t1","t2","t3","t78","t79","t66","t45","t97","t98","t48","t71","t72","t42","t53","t54","t20","t130","t132","t133","t123","t103","t104","t77","t65","t85","t88","t89","t113","t114","t64","t70","t128","t129","t16","t38","t39","t80","t109","t110","t50","t92","t93","t115","t116","t68","t69","t86","t87","t24","t10","t28","t49","t94","t95","t51","t52","t90","t91","t33","t136","t137","t67","t32","t9","t34","t35","t5","t57","t58","t62","t63","t8","t4","t30","t31","t26","t118","t119","t105","t19","t55","t56","t46","t47","t22","t21","t96","t120","t138","t139","t134","t135","t100","t101","t37","t29","t83","t84","t111","t112","t7","t124","t125","t60","t61","t59","t102","t126","t127","t121","t122","t13","t36","t81","t82","t12","t6","t73","t74","t23","t107","t108","t40","t43","t44","t25","t41","t99","t106","t117","t140","t141","t131","t11","t17","t18","t27","t75","t76","t14","t15"
"t1",0,1.32300048573,5.0758351674,6.95178104713,6.95178104713,6.51158941353,6.95178104713,6.95178104718,6.95178104718,6.51706329438,6.64736203358,6.95178104728,6.24168446298,6.95178104718,6.52767365848,6.95178104778,6.9517810474,6.95178104741,6.95178104741,6.95178104743,6.95178104743,6.95178104743,6.95178104738,6.44618928648,6.78886931629,6.95178104747,6.95178104747,6.95178104738,6.95178104738,6.49106913958,6.95178104748,6.95178104743,6.95178104743,6.10679860458,6.95178104688,6.95178104688,6.95178104758,6.95178104758,6.95178104758,6.95178104768,6.95178104768,6.95178104768,6.95178104693,6.95178104693,6.95178104683,6.95178104683,6.95178104693,6.95178104693,6.95178104733,4.96090807177,6.95178104717,6.95178104726,6.95178104736,6.95178104736,6.95178104721,6.95178104721,6.86879312691,6.95178104731,6.95178104756,6.95178104728,6.95178104728,6.64862960976,6.95178104757,4.70755023697,6.95178104757,6.95178104757,4.06816179443,6.76137269983,6.95178104723,6.95178104713,6.95178104713,4.71186452893,3.94544015913,6.17935345513,6.95178104783,6.95178104773,6.95178104773,6.95178104773,6.74822155349,5.59031214753,6.59265229263,6.95178104723,6.91776671363,6.37084283133,5.67977421813,6.01521398133,6.95178104713,6.95178104713,6.951781047124,6.951781047124,6.95178104722,6.95178104722,6.95178104755,6.95178104755,6.95178104745,6.22444728545,6.95178104745,6.95178104745,6.95178104783,6.95178104783,4.174108509391,6.951781046852,6.951781046852,6.95178104684,6.95178104684,6.9517810469,6.9517810469,6.95178104688,6.95178104688,6.95178104692,6.95178104692,5.05887047793,6.14797859074,6.95178104724,6.95178104724,6.67241275453,4.22649970429,6.95178104723,6.67167937893,6.95178104693,6.95178104713,6.95178104713,6.33662833253,6.101801832314,6.95178104723,6.95178104723,6.95178104723,6.95178104723,6.95178104726,6.9517810472,6.9517810472371,6.9517810472371,6.95178104724,6.47181734333,5.33519253863,6.95178104673,6.95178104773,6.95178104773,6.95178104773,5.64065595673,5.48137179293
"t2",1.32300048573,0,3.90734829233,5.78329417206,5.78329417206,5.34310253846,5.78329417206,5.78329417211,5.78329417211,5.34857641931,5.47887515851,5.78329417221,5.07319758791,5.78329417211,5.35918678341,5.78329417271,5.78329417233,5.78329417234,5.78329417234,5.78329417236,5.78329417236,5.78329417236,5.78329417231,5.27770241141,5.62038244122,5.7832941724,5.7832941724,5.78329417231,5.78329417231,5.32258226451,5.78329417241,5.78329417236,5.78329417236,4.93831172951,5.78329417181,5.78329417181,5.78329417251,5.78329417251,5.78329417251,5.78329417261,5.78329417261,5.78329417261,5.78329417186,5.78329417186,5.78329417176,5.78329417176,5.78329417186,5.78329417186,5.78329417226,3.7924211967,5.7832941721,5.78329417219,5.78329417229,5.78329417229,5.78329417214,5.78329417214,5.70030625184,5.78329417224,5.78329417249,5.78329417221,5.78329417221,5.48014273469,5.7832941725,3.5390633619,5.7832941725,5.7832941725,2.89967491936,5.59288582476,5.78329417216,5.78329417206,5.78329417206,3.54337765386,2.77695328406,5.01086658006,5.78329417276,5.78329417266,5.78329417266,5.78329417266,5.57973467842,4.42182527246,5.42416541756,5.78329417216,5.74927983856,5.20235595626,4.51128734306,4.84672710626,5.78329417206,5.78329417206,5.783294172054,5.783294172054,5.78329417215,5.78329417215,5.78329417248,5.78329417248,5.78329417238,5.05596041038,5.78329417238,5.78329417238,5.78329417276,5.78329417276,3.005621634321,5.783294171782,5.783294171782,5.78329417177,5.78329417177,5.78329417183,5.78329417183,5.78329417181,5.78329417181,5.78329417185,5.78329417185,3.89038360286,4.97949171567,5.78329417217,5.78329417217,5.50392587946,3.05801282922,5.78329417216,5.50319250386,5.78329417186,5.78329417206,5.78329417206,5.16814145746,4.933314957244,5.78329417216,5.78329417216,5.78329417216,5.78329417216,5.78329417219,5.78329417213,5.7832941721671,5.7832941721671,5.78329417217,5.30333046826,4.16670566356,5.78329417166,5.78329417266,5.78329417266,5.78329417266,4.47216908166,4.31288491786
"t3",5.0758351674,3.90734829233,0,6.80314684773,6.80314684773,6.36295521413,6.80314684773,6.80314684778,6.80314684778,6.36842909498,6.49872783418,6.80314684788,6.09305026358,6.80314684778,6.37903945908,6.80314684838,6.803146848,6.80314684801,6.80314684801,6.80314684803,6.80314684803,6.80314684803,6.80314684798,6.29755508708,6.64023511689,6.80314684807,6.80314684807,6.80314684798,6.80314684798,6.34243494018,6.80314684808,6.80314684803,6.80314684803,5.95816440518,6.80314684748,6.80314684748,6.80314684818,6.80314684818,6.80314684818,6.80314684828,6.80314684828,6.80314684828,6.80314684753,6.80314684753,6.80314684743,6.80314684743,6.80314684753,6.80314684753,6.80314684793,4.81227387237,6.80314684777,6.80314684786,6.80314684796,6.80314684796,6.80314684781,6.80314684781,6.72015892751,6.80314684791,6.80314684816,6.80314684788,6.80314684788,6.49999541036,6.80314684817,4.55891603757,6.80314684817,6.80314684817,3.91952759503,6.61273850043,6.80314684783,6.80314684773,6.80314684773,4.56323032953,3.79680595973,6.03071925573,6.80314684843,6.80314684833,6.80314684833,6.80314684833,6.59958735409,5.44167794813,6.44401809323,6.80314684783,6.76913251423,6.22220863193,5.53114001873,5.86657978193,6.80314684773,6.80314684773,6.803146847724,6.803146847724,6.80314684782,6.80314684782,6.80314684815,6.80314684815,6.80314684805,6.07581308605,6.80314684805,6.80314684805,6.80314684843,6.80314684843,4.025474309991,6.803146847452,6.803146847452,6.80314684744,6.80314684744,6.8031468475,6.8031468475,6.80314684748,6.80314684748,6.80314684752,6.80314684752,4.91023627853,5.99934439134,6.80314684784,6.80314684784,6.52377855513,4.07786550489,6.80314684783,6.52304517953,6.80314684753,6.80314684773,6.80314684773,6.18799413313,5.953167632914,6.80314684783,6.80314684783,6.80314684783,6.80314684783,6.80314684786,6.8031468478,6.8031468478371,6.8031468478371,6.80314684784,6.32318314393,5.18655833923,6.80314684733,6.80314684833,6.80314684833,6.80314684833,5.49202175733,5.33273759353
"t78",6.95178104713,5.78329417206,6.80314684773,0,0.832407648,0.6859400812,1.5592354598,5.66573467785,5.66573467785,5.23101692505,5.36131566425,5.66573467795,4.95563809365,5.66573467785,5.24162728915,5.66573467845,5.66573467807,5.66573467808,5.66573467808,5.6657346781,5.6657346781,5.6657346781,5.66573467805,5.16014291715,5.50282294696,5.66573467814,5.66573467814,5.66573467805,5.66573467805,5.20502277025,5.66573467815,5.6657346781,5.6657346781,4.82075223525,5.66573467755,5.66573467755,5.66573467825,5.66573467825,5.66573467825,5.66573467835,5.66573467835,5.66573467835,5.6657346776,5.6657346776,5.6657346775,5.6657346775,5.6657346776,5.6657346776,5.665734678,4.66299324024,6.65386621564,6.65386621573,6.65386621583,6.65386621583,6.65386621568,6.65386621568,6.57087829538,6.65386621578,6.65386621603,6.65386621575,6.65386621575,6.35071477823,6.65386621604,4.40963540544,6.65386621604,6.65386621604,3.7702469629,7.8237219567,8.0141303041,8.014130304,8.014130304,5.7742137858,5.6029262128,7.8368395088,8.6092671015,8.6092671014,8.6092671014,8.6092671014,8.40570760716,7.2477982012,8.2501383463,8.6092671009,8.5752527673,8.028328885,7.3372602718,7.672700035,8.6092671008,8.6092671008,8.609267100794,8.609267100794,8.60926710089,8.60926710089,8.60926710122,8.60926710122,8.60926710112,7.88193333912,8.60926710112,8.60926710112,8.6092671015,8.6092671015,5.831594563061,8.609267100522,8.609267100522,8.60926710051,8.60926710051,8.60926710057,8.60926710057,8.60926710055,8.60926710055,8.60926710059,8.60926710059,6.7163565316,7.80546464441,8.60926710091,8.60926710091,8.3298988082,5.88398575796,8.6092671009,8.3291654326,8.6092671006,8.6092671008,8.6092671008,7.9941143862,7.759287885984,8.6092671009,8.6092671009,8.6092671009,8.6092671009,8.60926710093,8.60926710087,8.6092671009071,8.6092671009071,8.60926710091,8.129303397,6.9926785923,8.6092671004,8.6092671014,8.6092671014,8.6092671014,7.2981420104,7.1388578466
"t79",6.95178104713,5.78329417206,6.80314684773,0.832407648,0,0.6859400812,1.5592354598,5.66573467785,5.66573467785,5.23101692505,5.36131566425,5.66573467795,4.95563809365,5.66573467785,5.24162728915,5.66573467845,5.66573467807,5.66573467808,5.66573467808,5.6657346781,5.6657346781,5.6657346781,5.66573467805,5.16014291715,5.50282294696,5.66573467814,5.66573467814,5.66573467805,5.66573467805,5.20502277025,5.66573467815,5.6657346781,5.6657346781,4.82075223525,5.66573467755,5.66573467755,5.66573467825,5.66573467825,5.66573467825,5.66573467835,5.66573467835,5.66573467835,5.6657346776,5.6657346776,5.6657346775,5.6657346775,5.6657346776,5.6657346776,5.665734678,4.66299324024,6.65386621564,6.65386621573,6.65386621583,6.65386621583,6.65386621568,6.65386621568,6.57087829538,6.65386621578,6.65386621603,6.65386621575,6.65386621575,6.35071477823,6.65386621604,4.40963540544,6.65386621604,6.65386621604,3.7702469629,7.8237219567,8.0141303041,8.014130304,8.014130304,5.7742137858,5.6029262128,7.8368395088,8.6092671015,8.6092671014,8.6092671014,8.6092671014,8.40570760716,7.2477982012,8.2501383463,8.6092671009,8.5752527673,8.028328885,7.3372602718,7.672700035,8.6092671008,8.6092671008,8.609267100794,8.609267100794,8.60926710089,8.60926710089,8.60926710122,8.60926710122,8.60926710112,7.88193333912,8.60926710112,8.60926710112,8.6092671015,8.6092671015,5.831594563061,8.609267100522,8.609267100522,8.60926710051,8.60926710051,8.60926710057,8.60926710057,8.60926710055,8.60926710055,8.60926710059,8.60926710059,6.7163565316,7.80546464441,8.60926710091,8.60926710091,8.3298988082,5.88398575796,8.6092671009,8.3291654326,8.6092671006,8.6092671008,8.6092671008,7.9941143862,7.759287885984,8.6092671009,8.6092671009,8.6092671009,8.6092671009,8.60926710093,8.60926710087,8.6092671009071,8.6092671009071,8.60926710091,8.129303397,6.9926785923,8.6092671004,8.6092671014,8.6092671014,8.6092671014,7.2981420104,7.1388578466
"t66",6.51158941353,5.34310253846,6.36295521413,0.6859400812,0.6859400812,0,1.1190438262,5.22554304425,5.22554304425,4.79082529145,4.92112403065,5.22554304435,4.51544646005,5.22554304425,4.80143565555,5.22554304485,5.22554304447,5.22554304448,5.22554304448,5.2255430445,5.2255430445,5.2255430445,5.22554304445,4.71995128355,5.06263131336,5.22554304454,5.22554304454,5.22554304445,5.22554304445,4.76483113665,5.22554304455,5.2255430445,5.2255430445,4.38056060165,5.22554304395,5.22554304395,5.22554304465,5.22554304465,5.22554304465,5.22554304475,5.22554304475,5.22554304475,5.225543044,5.225543044,5.2255430439,5.2255430439,5.225543044,5.225543044,5.2255430444,4.22280160664,6.21367458204,6.21367458213,6.21367458223,6.21367458223,6.21367458208,6.21367458208,6.13068666178,6.21367458218,6.21367458243,6.21367458215,6.21367458215,5.91052314463,6.21367458244,3.96944377184,6.21367458244,6.21367458244,3.3300553293,7.3835303231,7.5739386705,7.5739386704,7.5739386704,5.3340221522,5.1627345792,7.3966478752,8.1690754679,8.1690754678,8.1690754678,8.1690754678,7.96551597356,6.8076065676,7.8099467127,8.1690754673,8.1350611337,7.5881372514,6.8970686382,7.2325084014,8.1690754672,8.1690754672,8.169075467194,8.169075467194,8.16907546729,8.16907546729,8.16907546762,8.16907546762,8.16907546752,7.44174170552,8.16907546752,8.16907546752,8.1690754679,8.1690754679,5.391402929461,8.169075466922,8.169075466922,8.16907546691,8.16907546691,8.16907546697,8.16907546697,8.16907546695,8.16907546695,8.16907546699,8.16907546699,6.276164898,7.36527301081,8.16907546731,8.16907546731,7.8897071746,5.44379412436,8.1690754673,7.888973799,8.169075467,8.1690754672,8.1690754672,7.5539227526,7.319096252384,8.1690754673,8.1690754673,8.1690754673,8.1690754673,8.16907546733,8.16907546727,8.1690754673071,8.1690754673071,8.16907546731,7.6891117634,6.5524869587,8.1690754668,8.1690754678,8.1690754678,8.1690754678,6.8579503768,6.698666213
"t45",6.95178104713,5.78329417206,6.80314684773,1.5592354598,1.5592354598,1.1190438262,0,5.66573467785,5.66573467785,5.23101692505,5.36131566425,5.66573467795,4.95563809365,5.66573467785,5.24162728915,5.66573467845,5.66573467807,5.66573467808,5.66573467808,5.6657346781,5.6657346781,5.6657346781,5.66573467805,5.16014291715,5.50282294696,5.66573467814,5.66573467814,5.66573467805,5.66573467805,5.20502277025,5.66573467815,5.6657346781,5.6657346781,4.82075223525,5.66573467755,5.66573467755,5.66573467825,5.66573467825,5.66573467825,5.66573467835,5.66573467835,5.66573467835,5.6657346776,5.6657346776,5.6657346775,5.6657346775,5.6657346776,5.6657346776,5.665734678,4.66299324024,6.65386621564,6.65386621573,6.65386621583,6.65386621583,6.65386621568,6.65386621568,6.57087829538,6.65386621578,6.65386621603,6.65386621575,6.65386621575,6.35071477823,6.65386621604,4.40963540544,6.65386621604,6.65386621604,3.7702469629,7.8237219567,8.0141303041,8.014130304,8.014130304,5.7742137858,5.6029262128,7.8368395088,8.6092671015,8.6092671014,8.6092671014,8.6092671014,8.40570760716,7.2477982012,8.2501383463,8.6092671009,8.5752527673,8.028328885,7.3372602718,7.672700035,8.6092671008,8.6092671008,8.609267100794,8.609267100794,8.60926710089,8.60926710089,8.60926710122,8.60926710122,8.60926710112,7.88193333912,8.60926710112,8.60926710112,8.6092671015,8.6092671015,5.831594563061,8.609267100522,8.609267100522,8.60926710051,8.60926710051,8.60926710057,8.60926710057,8.60926710055,8.60926710055,8.60926710059,8.60926710059,6.7163565316,7.80546464441,8.60926710091,8.60926710091,8.3298988082,5.88398575796,8.6092671009,8.3291654326,8.6092671006,8.6092671008,8.6092671008,7.9941143862,7.759287885984,8.6092671009,8.6092671009,8.6092671009,8.6092671009,8.60926710093,8.60926710087,8.6092671009071,8.6092671009071,8.60926710091,8.129303397,6.9926785923,8.6092671004,8.6092671014,8.6092671014,8.6092671014,7.2981420104,7.1388578466
"t97",6.95178104718,5.78329417211,6.80314684778,5.66573467785,5.66573467785,5.22554304425,5.66573467785,0,0.6275286998,2.0699869474,2.2002856866,2.5047047003,1.794608116,2.5047047002,2.0805973115,4.6718677208,4.67186772042,4.67186772043,4.67186772043,4.67186772045,4.67186772045,4.67186772045,4.6718677204,4.1662759595,4.50895598931,4.67186772049,4.67186772049,4.6718677204,4.6718677204,4.2111558126,4.6718677205,4.67186772045,4.67186772045,3.8268852776,4.6718677199,4.6718677199,4.6718677206,4.6718677206,4.6718677206,4.6718677207,4.6718677207,4.6718677207,5.57426830255,5.57426830255,5.57426830245,5.57426830245,5.57426830255,5.57426830255,5.57426830295,4.66299324029,6.65386621569,6.65386621578,6.65386621588,6.65386621588,6.65386621573,6.65386621573,6.57087829543,6.65386621583,6.65386621608,6.6538662158,6.6538662158,6.35071477828,6.65386621609,4.40963540549,6.65386621609,6.65386621609,3.77024696295,7.82372195675,8.01413030415,8.01413030405,8.01413030405,5.77421378585,5.60292621285,7.83683950885,8.60926710155,8.60926710145,8.60926710145,8.60926710145,8.40570760721,7.24779820125,8.25013834635,8.60926710095,8.57525276735,8.02832888505,7.33726027185,7.67270003505,8.60926710085,8.60926710085,8.609267100844,8.609267100844,8.60926710094,8.60926710094,8.60926710127,8.60926710127,8.60926710117,7.88193333917,8.60926710117,8.60926710117,8.60926710155,8.60926710155,5.831594563111,8.609267100572,8.609267100572,8.60926710056,8.60926710056,8.60926710062,8.60926710062,8.6092671006,8.6092671006,8.60926710064,8.60926710064,6.71635653165,7.80546464446,8.60926710096,8.60926710096,8.32989880825,5.88398575801,8.60926710095,8.32916543265,8.60926710065,8.60926710085,8.60926710085,7.99411438625,7.759287886034,8.60926710095,8.60926710095,8.60926710095,8.60926710095,8.60926710098,8.60926710092,8.6092671009571,8.6092671009571,8.60926710096,8.12930339705,6.99267859235,8.60926710045,8.60926710145,8.60926710145,8.60926710145,7.29814201045,7.13885784665
"t98",6.95178104718,5.78329417211,6.80314684778,5.66573467785,5.66573467785,5.22554304425,5.66573467785,0.6275286998,0,2.0699869474,2.2002856866,2.5047047003,1.794608116,2.5047047002,2.0805973115,4.6718677208,4.67186772042,4.67186772043,4.67186772043,4.67186772045,4.67186772045,4.67186772045,4.6718677204,4.1662759595,4.50895598931,4.67186772049,4.67186772049,4.6718677204,4.6718677204,4.2111558126,4.6718677205,4.67186772045,4.67186772045,3.8268852776,4.6718677199,4.6718677199,4.6718677206,4.6718677206,4.6718677206,4.6718677207,4.6718677207,4.6718677207,5.57426830255,5.57426830255,5.57426830245,5.57426830245,5.57426830255,5.57426830255,5.57426830295,4.66299324029,6.65386621569,6.65386621578,6.65386621588,6.65386621588,6.65386621573,6.65386621573,6.57087829543,6.65386621583,6.65386621608,6.6538662158,6.6538662158,6.35071477828,6.65386621609,4.40963540549,6.65386621609,6.65386621609,3.77024696295,7.82372195675,8.01413030415,8.01413030405,8.01413030405,5.77421378585,5.60292621285,7.83683950885,8.60926710155,8.60926710145,8.60926710145,8.60926710145,8.40570760721,7.24779820125,8.25013834635,8.60926710095,8.57525276735,8.02832888505,7.33726027185,7.67270003505,8.60926710085,8.60926710085,8.609267100844,8.609267100844,8.60926710094,8.60926710094,8.60926710127,8.60926710127,8.60926710117,7.88193333917,8.60926710117,8.60926710117,8.60926710155,8.60926710155,5.831594563111,8.609267100572,8.609267100572,8.60926710056,8.60926710056,8.60926710062,8.60926710062,8.6092671006,8.6092671006,8.60926710064,8.60926710064,6.71635653165,7.80546464446,8.60926710096,8.60926710096,8.32989880825,5.88398575801,8.60926710095,8.32916543265,8.60926710065,8.60926710085,8.60926710085,7.99411438625,7.759287886034,8.60926710095,8.60926710095,8.60926710095,8.60926710095,8.60926710098,8.60926710092,8.6092671009571,8.6092671009571,8.60926710096,8.12930339705,6.99267859235,8.60926710045,8.60926710145,8.60926710145,8.60926710145,7.29814201045,7.13885784665
"t48",6.51706329438,5.34857641931,6.36842909498,5.23101692505,5.23101692505,4.79082529145,5.23101692505,2.0699869474,2.0699869474,0,0.7535113584,1.0579303721,0.5746288736,1.638745514,1.2146381253,4.237149968,4.23714996762,4.23714996763,4.23714996763,4.23714996765,4.23714996765,4.23714996765,4.2371499676,3.7315582067,4.07423823651,4.23714996769,4.23714996769,4.2371499676,4.2371499676,3.7764380598,4.2371499677,4.23714996765,4.23714996765,3.3921675248,4.2371499671,4.2371499671,4.2371499678,4.2371499678,4.2371499678,4.2371499679,4.2371499679,4.2371499679,5.13955054975,5.13955054975,5.13955054965,5.13955054965,5.13955054975,5.13955054975,5.13955055015,4.22827548749,6.21914846289,6.21914846298,6.21914846308,6.21914846308,6.21914846293,6.21914846293,6.13616054263,6.21914846303,6.21914846328,6.219148463,6.219148463,5.91599702548,6.21914846329,3.97491765269,6.21914846329,6.21914846329,3.33552921015,7.38900420395,7.57941255135,7.57941255125,7.57941255125,5.33949603305,5.16820846005,7.40212175605,8.17454934875,8.17454934865,8.17454934865,8.17454934865,7.97098985441,6.81308044845,7.81542059355,8.17454934815,8.14053501455,7.59361113225,6.90254251905,7.23798228225,8.17454934805,8.17454934805,8.174549348044,8.174549348044,8.17454934814,8.17454934814,8.17454934847,8.17454934847,8.17454934837,7.44721558637,8.17454934837,8.17454934837,8.17454934875,8.17454934875,5.396876810311,8.174549347772,8.174549347772,8.17454934776,8.17454934776,8.17454934782,8.17454934782,8.1745493478,8.1745493478,8.17454934784,8.17454934784,6.28163877885,7.37074689166,8.17454934816,8.17454934816,7.89518105545,5.44926800521,8.17454934815,7.89444767985,8.17454934785,8.17454934805,8.17454934805,7.55939663345,7.324570133234,8.17454934815,8.17454934815,8.17454934815,8.17454934815,8.17454934818,8.17454934812,8.1745493481571,8.1745493481571,8.17454934816,7.69458564425,6.55796083955,8.17454934765,8.17454934865,8.17454934865,8.17454934865,6.86342425765,6.70414009385
