"accepted_species","estimate"
"t42",-0.825130427985248
"t78",-0.901146674893467
"t61",-0.750162357858716
"t87",-0.750162357858716
"t88",-0.750162357858716
"t65",-0.743987372643026
"t66",-0.743987372643026
"t99",-0.416558900294802
"t100",-0.416558900294802
"t17",-0.416558900294802
