"accepted_species","Medicinal"
"Leichhardtia_spathulata",0
"Psychotria_puberulina",0
"Palicourea_rhodothamna",0
"Paederia_farinosa",0
"Psychotria_charlotteana",0
"Lacmellea_floribunda",0
"Ruehssia_woodburyana",0
"Metastelma_sepium",0
"Notopleura_longipedunculoides",0
"Vidalasia_pubescens",0
"Coptophyllum_nicobaricum",0
"Orthosia_angustifolia",0
"Phyllopentas_ledermannii",0
"Canthium_kuntzeanum",0
"Macropharynx_abnorma",0
"Wendlandia_proxima",0
"Cynanchica_idaea",0
"Nauclea_subdita",1
"Sisyranthus_macer",0
"Tarenna_foonchewii",0
"Ridsdalea_quadrasii",0
"Leichhardtia_jensenii",0
"Palicourea_pleiocephala",0
"Psychotria_lindleyana",0
"Vangueria_pallidiflora",0
"Vincetoxicum_utriculosum",0
"Perama_galioides",0
"Galium_subvelutinum",0
"Swertia_tashiroi",0
"Psychotria_kentii",0
"Guettarda_angelica",1
"Stephanostegia_capuronii",0
"Xanthophytum_foliaceum",0
"Strophanthus_mirabilis",1
"Mycetia_balansae",0
"Mycetia_fangii",0
"Oxypetalum_habrogynum",0
"Anthospermum_bergianum",0
"Asclepias_speciosa",1
"Deppea_microphylla",0
"Urophyllum_castaneum",0
"Artia_amieuensis",0
"Mandevilla_caquetana",0
"Peponidium_homolleae",0
"Ceropegia_barnesii",0
"Ceropegia_huberi",0
"Ceropegia_brachyceras",0
"Parahancornia_surrogata",0
"Ceropegia_concanensis",0
"Psychotria_silhetensis",0
"Psychotria_wesselsboeri",0
"Galium_glaciale",0
"Psychotria_podocarpa",0
"Psychotria_fendleri",0
"Galium_leiocarpum",0
"Psychotria_sacciformis",0
"Danais_capituliformis",0
"Psychotria_rhombocarpa",0
"Bungarimba_ridsdalei",0
"Ixora_fusca",0
"Huernia_delicata",0
"Hillia_psammophila",0
"Hoya_matiensis",0
"Alseis_smithii",0
"Hoya_lipoensis",0
"Picrophloeus_javanensis",1
"Geissospermum_argenteum",1
"Leptodermis_wardii",0
"Cynanchum_gentryi",0
"Hexasepalum_radulum",0
"Rauvolfia_nukuhivensis",0
"Cynanchum_roulinioides",0
"Ceropegia_tenuissifolia",0
"Ochrosia_poweri",0
"Hydnophytum_caminiferum",0
"Macrocarpaea_obnubilata",0
"Palicourea_pseudottonis",0
"Gonolobus_inaequalis",0
"Morinda_asteroscepa",0
"Pavetta_macraei",0
"Pavetta_mindanaensis",0
"Didymaea_mexicana",1
"Craterispermum_puffianum",0
"Amaracarpus_grandiflorus",0
"Randia_mira",0
"Halenia_schiedeana",0
"Halenia_taruga-gasso",0
"Anthocleista_procera",1
"Fosbergia_alleizettii",0
"Coelospermum_balansanum",0
"Tricalysia_soyauxii",0
"Ophiorrhiza_debruynii",0
"Ophiorrhiza_pectinata",0
"Raphionacme_namibiana",0
"Raphionacme_moyalica",0
"Dentella_misera",0
"Arachnothryx_sessilis",0
"Gentiana_jingdongensis",0
"Exacum_arabicum",0
"Faramea_baturitensis",0
