"accepted_species","trait_BM_trend_scaled"
"t10",1
"t120",1
"t121",1
"t96",1
"t123",1
"t124",1
"t100",1
"t109",1
"t110",1
"t61",1
"t67",1
"t68",1
"t11",1
"t18",1
"t19",1
"t2",0
"t62",0
"t63",0
"t26",1
"t52",0
"t102",1
"t103",1
"t72",1
"t141",1
"t142",1
"t130",1
"t76",NA
"t107",1
"t108",1
"t95",NA
"t57",1
"t128",1
"t129",1
"t58",1
"t59",0
"t3",0
"t1",0
"t5",1
"t6",NA
"t15",1
"t17",1
"t82",1
"t116",1
"t117",NA
"t83",1
"t131",NA
"t132",1
"t13",1
"t56",1
"t127",1
"t143",0
"t144",1
"t51",0
"t39",NA
"t54",1
"t55",1
"t40",1
"t41",1
"t34",1
"t73",1
"t74",1
"t84",1
"t86",1
"t140",1
"t153",1
"t154",1
"t113",1
"t87",1
"t88",1
"t30",1
"t25",1
"t47",1
"t48",1
"t104",1
"t105",1
"t101",1
"t64",1
"t65",1
"t66",1
"t53",NA
"t85",1
"t114",1
"t115",1
"t111",1
"t112",1
"t60",1
"t69",1
"t77",1
"t125",1
"t126",1
"t33",1
"t81",1
"t147",1
"t148",1
"t79",1
"t119",1
"t137",1
"t138",1
"t118",1
"t106",1
"t78",NA
"t133",1
"t134",NA
"t145",1
"t146",1
"t139",0
"t149",0
"t150",0
"t89",1
"t90",1
"t91",NA
"t92",NA
"t38",1
"t12",0
"t9",0
"t8",1
"t7",0
"t24",1
"t31",1
"t32",1
"t43",NA
"t93",1
"t94",1
"t29",1
"t28",1
"t35",0
"t36",NA
"t37",0
"t16",1
"t49",1
"t50",1
"t151",1
"t152",1
"t70",1
"t71",0
"t44",1
"t20",1
"t80",1
"t155",NA
"t156",1
"t97",1
"t98",1
"t99",1
"t42",1
"t75",0
"t122",1
"t135",NA
"t136",NA
"t23",1
"t27",1
"t45",1
"t46",1
"t4",0
"t21",0
"t22",1
"t14",1
