"","t10","t120","t121","t96","t123","t124","t100","t109","t110","t61","t67","t68","t11","t18","t19","t2","t62","t63","t26","t52","t102","t103","t72","t141","t142","t130","t76","t107","t108","t95","t57","t128","t129","t58","t59","t3","t1","t5","t6","t15","t17","t82","t116","t117","t83","t131","t132","t13","t56","t127","t143","t144","t51","t39","t54","t55","t40","t41","t34","t73","t74","t84","t86","t140","t153","t154","t113","t87","t88","t30","t25","t47","t48","t104","t105","t101","t64","t65","t66","t53","t85","t114","t115","t111","t112","t60","t69","t77","t125","t126","t33","t81","t147","t148","t79","t119","t137","t138","t118","t106","t78","t133","t134","t145","t146","t139","t149","t150","t89","t90","t91","t92","t38","t12","t9","t8","t7","t24","t31","t32","t43","t93","t94","t29","t28","t35","t36","t37","t16","t49","t50","t151","t152","t70","t71","t44","t20","t80","t155","t156","t97","t98","t99","t42","t75","t122","t135","t136","t23","t27","t45","t46","t4","t21","t22","t14"
"t10",0,3.0343338846,3.0343338846,3.0343338846,3.0343338846,3.0343338846,2.69447332294,3.0343338846,2.8338475181,3.0343338846,3.03433388456,2.14018091301,2.4415774007,3.2508929495,1.39991461,3.20313728432,6.60207472135,5.84860058575,6.60207472165,6.60207472175,6.60207472145,6.60207472145,6.602074721379,6.602074721379,6.602074721379,6.602074721379,6.602074721379,6.602074721379,6.602074721379,6.602074721379,6.218031444079,6.60207472135,6.60207472135,5.95915283465,6.46070806555,3.41823680845,2.89117734152,5.78919927067,3.35756660587,4.75279210807,4.98402915737,6.08285014185,6.52414706875,6.60207472155,6.13823835255,6.60207472167,6.60207472167,4.70875020627,5.81102559697,6.60207472137,6.60207472132,6.60207472132,5.95455847887,5.68771879817,6.60207472197,6.60207472197,6.60207472137,5.43229102097,6.60207472087,6.60207472126,6.45361296246,6.44553710316,6.602074721333,6.602074721333,6.602074721293,6.602074721293,6.602074721333,6.6020747213,6.6020747213,5.3309505779,4.8999468891,6.0683869886,6.6020747216,6.60207472126,6.60207472126,6.60207472124,5.74964357977,5.677491724062,6.602074721272,6.60207472158,6.60207472128,6.60207472118,6.60207472118,6.60207472147,6.60207472147,6.06995853377,6.08428226447,5.95930156532,6.60207472157,6.60207472157,5.32432474317,6.31879781657,6.60207472141,6.60207472141,6.60207472147,6.60207472102,6.60207472112,6.60207472112,6.602074721,6.4815867726,6.39074432231,6.60207472131,6.60207472131,6.60207472115,6.60207472115,6.6020747213,6.60207472129,6.60207472129,6.6020747214,6.6020747214,6.6020747216,6.6020747216,5.2707986495,3.98399534679,3.81438831559,6.60207472162,3.20762239865,6.60207472156,5.76092320796,5.02848364086,5.5365713203,6.6020747214,6.6020747214,6.6020747218,6.6020747209,6.602074721,5.23614603355,5.43166437145,4.6949874542,6.60207472166,5.43387361906,6.60207472144,6.60207472144,6.60207472135,6.00361708785,5.40804161735,5.57684274816,6.60207472156,6.60207472158,6.60207472158,6.6020747215,6.60207472151,6.60207472151,6.60207472186,6.60207472146,6.60207472146,6.60207472145,6.60207472145,6.60207472156,6.50832975156,6.60207472146,6.60207472146,3.74557032458,5.15504721728,6.60207472138,6.60207472088
"t120",3.0343338846,0,0.4331359376,1.4952924234,1.4952924234,1.4952924234,1.85602728974,2.1958878514,1.9954014849,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t121",3.0343338846,0.4331359376,0,1.4952924234,1.4952924234,1.4952924234,1.85602728974,2.1958878514,1.9954014849,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t96",3.0343338846,1.4952924234,1.4952924234,0,0.97494172,0.97494172,1.85602728974,2.1958878514,1.9954014849,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t123",3.0343338846,1.4952924234,1.4952924234,0.97494172,0,0.3795805652,1.85602728974,2.1958878514,1.9954014849,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t124",3.0343338846,1.4952924234,1.4952924234,0.97494172,0.3795805652,0,1.85602728974,2.1958878514,1.9954014849,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t100",2.69447332294,1.85602728974,1.85602728974,1.85602728974,1.85602728974,1.85602728974,0,0.49761383154,0.29712746504,2.23419391074,2.2341939107,1.34004093915,4.74104990084,5.55036544964,3.69938711014,5.50260978446,8.90154722149,8.14807308589,8.90154722179,8.90154722189,8.90154722159,8.90154722159,8.901547221519,8.901547221519,8.901547221519,8.901547221519,8.901547221519,8.901547221519,8.901547221519,8.901547221519,8.517503944219,8.90154722149,8.90154722149,8.25862533479,8.76018056569,5.71770930859,5.19064984166,8.08867177081,5.65703910601,7.05226460821,7.28350165751,8.38232264199,8.82361956889,8.90154722169,8.43771085269,8.90154722181,8.90154722181,7.00822270641,8.11049809711,8.90154722151,8.90154722146,8.90154722146,8.25403097901,7.98719129831,8.90154722211,8.90154722211,8.90154722151,7.73176352111,8.90154722101,8.9015472214,8.7530854626,8.7450096033,8.901547221473,8.901547221473,8.901547221433,8.901547221433,8.901547221473,8.90154722144,8.90154722144,7.63042307804,7.19941938924,8.36785948874,8.90154722174,8.9015472214,8.9015472214,8.90154722138,8.04911607991,7.976964224202,8.901547221412,8.90154722172,8.90154722142,8.90154722132,8.90154722132,8.90154722161,8.90154722161,8.36943103391,8.38375476461,8.25877406546,8.90154722171,8.90154722171,7.62379724331,8.61827031671,8.90154722155,8.90154722155,8.90154722161,8.90154722116,8.90154722126,8.90154722126,8.90154722114,8.78105927274,8.69021682245,8.90154722145,8.90154722145,8.90154722129,8.90154722129,8.90154722144,8.90154722143,8.90154722143,8.90154722154,8.90154722154,8.90154722174,8.90154722174,7.57027114964,6.28346784693,6.11386081573,8.90154722176,5.50709489879,8.9015472217,8.0603957081,7.327956141,7.83604382044,8.90154722154,8.90154722154,8.90154722194,8.90154722104,8.90154722114,7.53561853369,7.73113687159,6.99445995434,8.9015472218,7.7333461192,8.90154722158,8.90154722158,8.90154722149,8.30308958799,7.70751411749,7.8763152483,8.9015472217,8.90154722172,8.90154722172,8.90154722164,8.90154722165,8.90154722165,8.901547222,8.9015472216,8.9015472216,8.90154722159,8.90154722159,8.9015472217,8.8078022517,8.9015472216,8.9015472216,6.04504282472,7.45451971742,8.90154722152,8.90154722102
"t109",3.0343338846,2.1958878514,2.1958878514,2.1958878514,2.1958878514,2.1958878514,0.49761383154,0,0.4275285461,2.5740544724,2.57405447236,1.67990150081,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
"t110",2.8338475181,1.9954014849,1.9954014849,1.9954014849,1.9954014849,1.9954014849,0.29712746504,0.4275285461,0,2.3735681059,2.37356810586,1.47941513431,4.880424096,5.6897396448,3.8387613053,5.64198397962,9.04092141665,8.28744728105,9.04092141695,9.04092141705,9.04092141675,9.04092141675,9.040921416679,9.040921416679,9.040921416679,9.040921416679,9.040921416679,9.040921416679,9.040921416679,9.040921416679,8.656878139379,9.04092141665,9.04092141665,8.39799952995,8.89955476085,5.85708350375,5.33002403682,8.22804596597,5.79641330117,7.19163880337,7.42287585267,8.52169683715,8.96299376405,9.04092141685,8.57708504785,9.04092141697,9.04092141697,7.14759690157,8.24987229227,9.04092141667,9.04092141662,9.04092141662,8.39340517417,8.12656549347,9.04092141727,9.04092141727,9.04092141667,7.87113771627,9.04092141617,9.04092141656,8.89245965776,8.88438379846,9.040921416633,9.040921416633,9.040921416593,9.040921416593,9.040921416633,9.0409214166,9.0409214166,7.7697972732,7.3387935844,8.5072336839,9.0409214169,9.04092141656,9.04092141656,9.04092141654,8.18849027507,8.116338419362,9.040921416572,9.04092141688,9.04092141658,9.04092141648,9.04092141648,9.04092141677,9.04092141677,8.50880522907,8.52312895977,8.39814826062,9.04092141687,9.04092141687,7.76317143847,8.75764451187,9.04092141671,9.04092141671,9.04092141677,9.04092141632,9.04092141642,9.04092141642,9.0409214163,8.9204334679,8.82959101761,9.04092141661,9.04092141661,9.04092141645,9.04092141645,9.0409214166,9.04092141659,9.04092141659,9.0409214167,9.0409214167,9.0409214169,9.0409214169,7.7096453448,6.42284204209,6.25323501089,9.04092141692,5.64646909395,9.04092141686,8.19976990326,7.46733033616,7.9754180156,9.0409214167,9.0409214167,9.0409214171,9.0409214162,9.0409214163,7.67499272885,7.87051106675,7.1338341495,9.04092141696,7.87272031436,9.04092141674,9.04092141674,9.04092141665,8.44246378315,7.84688831265,8.01568944346,9.04092141686,9.04092141688,9.04092141688,9.0409214168,9.04092141681,9.04092141681,9.04092141716,9.04092141676,9.04092141676,9.04092141675,9.04092141675,9.04092141686,8.94717644686,9.04092141676,9.04092141676,6.18441701988,7.59389391258,9.04092141668,9.04092141618
"t61",3.0343338846,2.5740544724,2.5740544724,2.5740544724,2.5740544724,2.5740544724,2.23419391074,2.5740544724,2.3735681059,0,1.93974525216,1.04559228061,5.0809104625,5.8902260113,4.0392476718,5.84247034612,9.24140778315,8.48793364755,9.24140778345,9.24140778355,9.24140778325,9.24140778325,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,9.241407783179,8.857364505879,9.24140778315,9.24140778315,8.59848589645,9.10004112735,6.05756987025,5.53051040332,8.42853233247,5.99689966767,7.39212516987,7.62336221917,8.72218320365,9.16348013055,9.24140778335,8.77757141435,9.24140778347,9.24140778347,7.34808326807,8.45035865877,9.24140778317,9.24140778312,9.24140778312,8.59389154067,8.32705185997,9.24140778377,9.24140778377,9.24140778317,8.07162408277,9.24140778267,9.24140778306,9.09294602426,9.08487016496,9.241407783133,9.241407783133,9.241407783093,9.241407783093,9.241407783133,9.2414077831,9.2414077831,7.9702836397,7.5392799509,8.7077200504,9.2414077834,9.24140778306,9.24140778306,9.24140778304,8.38897664157,8.316824785862,9.241407783072,9.24140778338,9.24140778308,9.24140778298,9.24140778298,9.24140778327,9.24140778327,8.70929159557,8.72361532627,8.59863462712,9.24140778337,9.24140778337,7.96365780497,8.95813087837,9.24140778321,9.24140778321,9.24140778327,9.24140778282,9.24140778292,9.24140778292,9.2414077828,9.1209198344,9.03007738411,9.24140778311,9.24140778311,9.24140778295,9.24140778295,9.2414077831,9.24140778309,9.24140778309,9.2414077832,9.2414077832,9.2414077834,9.2414077834,7.9101317113,6.62332840859,6.45372137739,9.24140778342,5.84695546045,9.24140778336,8.40025626976,7.66781670266,8.1759043821,9.2414077832,9.2414077832,9.2414077836,9.2414077827,9.2414077828,7.87547909535,8.07099743325,7.334320516,9.24140778346,8.07320668086,9.24140778324,9.24140778324,9.24140778315,8.64295014965,8.04737467915,8.21617580996,9.24140778336,9.24140778338,9.24140778338,9.2414077833,9.24140778331,9.24140778331,9.24140778366,9.24140778326,9.24140778326,9.24140778325,9.24140778325,9.24140778336,9.14766281336,9.24140778326,9.24140778326,6.38490338638,7.79438027908,9.24140778318,9.24140778268
