"accepted_species","F1.1/1"
"t15",0.179140294111854
"t62",-0.195357997344313
"t63",0.513332265745641
"t28",-1.1560601500445
"t16",0.327955743819308
"t37",-0.798657425143439
"t43",-0.440030539486504
"t84",0.927499704880434
"t85",0.11308372806035
"t50",-0.0991066942717417
"t55",-1.38319331821329
"t56",-0.960477716818577
"t22",-1.41320451658109
"t17",0.727270602246375
"t87",-0.131518884012061
"t88",0.494485389230648
"t35",-0.968969904435812
"t36",-1.21274793271084
"t4",0.597996601132631
"t19",1.00833979828939
"t97",1.03832019908339
"t98",1.23675482075837
"t29",0.746714527186861
"t2",0.975010238666829
"t83",-2.49504715963924
"t10",-0.478003303117735
"t21",-0.774492730912101
"t68",-0.95015386336829
"t89",0.756868737881161
"t90",0.638651423530635
"t75",-1.5850384603953
"t73",0.268923507629288
"t74",-0.026859918504539
"t54",0.683653588070767
"t41",-1.03015716461417
"t42",-0.573390541006888
"t81",0.271247786724711
"t82",0.748594525553024
"t76",0.361521910998377
"t8",1.54029935160359
"t12",NA
"t59",NA
"t95",NA
"t96",0.982918857689865
"t27",NA
"t79",NA
"t80",NA
"t14",-1.23776360484226
"t49",NA
"t57",NA
"t58",NA
"t13",NA
"t33",1.27409527042947
"t34",1.21982580884428
"t38",0.466646928263161
"t39",0.954265919646736
"t20",1.75860614675016
"t1",-0.405288239671316
"t3",0.896961919298927
"t25",-0.893753358598188
"t26",-0.151827149602107
"t9",1.86168973237405
"t52",-0.18107313565292
"t53",0.640812587954176
"t18",0.87700479012814
"t23",1.02857211696471
"t24",1.14647684217147
"t48",0.868189570636852
"t91",-0.258004498437393
"t92",0.038969420632455
"t72",0.0293272206897587
"t77",1.82709771828783
"t78",1.13881103102367
"t66",1.75390552715524
"t67",0.555508014582368
"t5",1.48646946036659
"t7",0.502809232657443
"t32",1.0856480091938
"t46",-1.29519552177357
"t47",-1.98003755982903
"t6",-0.899753891089563
"t44",-1.11724386617153
"t45",0.420886211912035
"t30",-0.691730125179902
"t31",-1.43285563605902
"t64",-1.89589862976381
"t65",-1.03072508851272
"t60",-0.190127036551175
"t61",0.225885506780278
"t70",-1.26736208773229
"t71",0.269347625232946
"t69",-0.388420876655632
"t40",-0.763214372713833
"t51",-1.11526906464207
"t93",-1.92541975812978
"t94",-1.2600236827873
"t11",-1.32813633971812
"t86",0.360055233657477
"t99",0.299621324401829
"t100",-1.61635725768266
