,0,1,2,3,4,5,6,7,8,9,10,11,12
t2,25.687128,25.235296,14.903972,-4.1469264,-2.346401,16.426363,-2.1430724,18.438263,-6.8789763,76.40473,-6.4050164,48.873108,-6.4692354
t4,25.703554,26.331228,13.161563,-3.9262426,-2.0406663,14.895449,-2.3027763,18.227158,-6.4731812,71.86073,-6.3731894,47.923595,-6.1900682
t5,29.214401,31.478456,10.180176,-4.043798,-1.5594707,13.039467,-2.9910743,19.526016,-6.487413,71.52571,-7.204171,52.881615,-5.9922376
t18,38.936813,60.174805,4.3814707,-3.48165,-0.23624532,4.9882283,-4.9096007,26.755104,-7.708429,83.59473,-10.721,72.08818,-7.345777
t115,42.786213,69.61387,4.664159,-3.6553555,-0.4369053,3.9404216,-5.439384,30.700933,-8.526204,96.051476,-12.484759,80.73381,-8.446054
t116,42.80084,69.60151,4.680711,-3.6579792,-0.4344221,3.9551187,-5.435667,30.695152,-8.523193,96.04198,-12.484884,80.73024,-8.4471
t69,43.018272,69.88645,4.5282793,-3.6358526,-0.39098662,4.3728204,-5.4382577,30.707619,-8.585696,96.111015,-12.568282,81.24934,-8.493311
t70,43.232258,69.86304,4.405982,-3.6464329,-0.40666923,4.5358872,-5.443191,30.804003,-8.591889,96.00339,-12.548722,81.32487,-8.55107
t44,42.986885,69.672424,4.8530607,-3.5902288,-0.4217007,4.3613095,-5.4218783,30.568966,-8.586645,96.05373,-12.507816,81.19724,-8.489629
t45,43.048756,70.03616,4.4967146,-3.6628253,-0.34499434,4.454574,-5.43047,30.73329,-8.621816,96.0811,-12.4856825,81.29638,-8.487476
t37,42.578648,69.04537,5.1426573,-3.769518,-0.39188382,4.456247,-5.441936,30.407482,-8.731492,96.66062,-12.304011,81.14673,-8.424251
t56,43.027363,69.87783,4.955367,-3.6634107,-0.38227022,4.4633174,-5.442149,30.670273,-8.707686,95.956474,-12.239121,81.15631,-8.536085
t57,42.712963,69.880135,5.1129084,-3.615917,-0.4266506,4.566501,-5.4678745,30.676552,-8.634355,95.626884,-12.205512,80.945274,-8.524318
t47,43.06662,69.81645,5.041358,-3.6582425,-0.36528432,4.194734,-5.4421825,30.528893,-8.686866,96.06673,-12.287875,81.56666,-8.499993
t63,43.395206,70.91554,5.165921,-3.5925634,-0.2828163,4.6281753,-5.559219,30.733715,-8.685975,95.92062,-12.328288,81.65622,-8.58975
t110,43.31657,71.10922,4.86543,-3.5446439,-0.232077,4.604509,-5.5909767,30.626867,-8.716115,95.63663,-12.29565,81.73373,-8.558391
t111,43.300426,71.08677,4.8789835,-3.5446713,-0.23060873,4.5864167,-5.593076,30.613146,-8.712558,95.63516,-12.29013,81.76061,-8.548499
t67,43.38865,70.83315,5.174573,-3.5969427,-0.2690851,4.6394496,-5.5861435,30.79418,-8.65849,95.612656,-12.310329,81.53905,-8.596415
t74,43.398735,71.9607,4.289977,-3.3571393,-0.265835,3.3208327,-5.6381054,31.058748,-8.585996,94.4566,-12.42268,81.12614,-8.528653
t75,43.378555,71.74117,4.3403883,-3.393919,-0.26654413,3.3735433,-5.638746,31.249876,-8.541938,94.49872,-12.411942,81.14151,-8.511984
t132,43.36052,72.4533,4.276679,-3.244547,-0.1815853,2.675756,-5.724777,31.221828,-8.614081,93.95534,-12.437861,81.292404,-8.585812
t133,43.359615,72.45327,4.27719,-3.2445042,-0.18195266,2.674646,-5.7250257,31.221306,-8.613803,93.95563,-12.437994,81.2924,-8.585488
t114,43.388256,72.44544,4.290454,-3.2478917,-0.18238811,2.6989503,-5.7176614,31.170101,-8.624629,93.98314,-12.442718,81.33089,-8.585825
t123,43.070007,71.96704,4.3420324,-3.3281026,-0.2135843,2.6897101,-5.7547936,30.9644,-8.592097,93.944534,-12.400009,81.25985,-8.480646
t130,43.053932,71.983154,4.3357954,-3.324271,-0.2140167,2.6855521,-5.7565403,30.962566,-8.587455,93.91609,-12.398906,81.25187,-8.476761
t131,43.055202,71.98204,4.33784,-3.32374,-0.21478765,2.6883855,-5.756362,30.963266,-8.587316,93.91313,-12.3991,81.25126,-8.477729
t128,43.184742,72.54275,4.5370874,-3.2823048,-0.18564147,2.6288114,-5.6108284,31.287003,-8.517543,94.03426,-12.535421,80.692924,-8.529171
t129,43.181316,72.54574,4.540843,-3.2811306,-0.18559608,2.6339087,-5.6104383,31.288115,-8.516131,94.02977,-12.536622,80.6946,-8.5290365
t122,43.193626,72.53108,4.5578127,-3.2840993,-0.18537502,2.616138,-5.611217,31.28306,-8.51663,94.03704,-12.536526,80.701035,-8.530848
t124,43.152218,72.43406,4.7339773,-3.2982738,-0.18023662,2.6666532,-5.602854,31.249243,-8.505252,94.00964,-12.522948,80.601,-8.517501
t125,43.15098,72.437996,4.731801,-3.2946148,-0.17981319,2.6667237,-5.6028476,31.246674,-8.504923,94.00483,-12.521861,80.61069,-8.517519
t119,43.160053,72.43653,4.720811,-3.3002644,-0.17811698,2.6418452,-5.605209,31.233788,-8.5088825,94.04027,-12.524379,80.63403,-8.513272
