"","t2","t4","t5","t18","t115","t116","t69","t70","t44","t45","t37","t56","t57","t47","t63","t110","t111","t67","t74","t75","t132","t133","t114","t123","t130","t131","t128","t129","t122","t124","t125","t119","t104","t38","t14","t15","t13","t29","t30","t20","t21","t35","t39","t40","t23","t24","t106","t107","t58","t59","t36","t54","t55","t82","t83","t49","t102","t103","t34","t31","t46","t90","t91","t27","t105","t120","t121","t88","t89","t48","t60","t65","t66","t96","t97","t85","t19","t26","t41","t42","t33","t17","t16","t108","t109","t126","t127","t99","t100","t101","t86","t84","t134","t135","t68","t72","t73","t64","t6","t8","t9","t43","t117","t118","t95","t76","t79","t80","t50","t51","t77","t78","t61","t62","t93","t94","t81","t25","t22","t32","t87","t92","t112","t113","t98","t71","t52","t53","t28","t12","t11","t10","t7","t3","t1"
"t2",0,1.9764055484,2.6479131218,6.5218254173,8.55290823465,8.55290823465,8.5529082347,8.5529082347,8.55290823464,8.55290823464,8.5529082349,8.55290823455,8.49635028735,8.55290823458,8.55290823458,8.55290823458,8.55290823458,8.55290823462,8.5529082346,8.5529082346,8.55290823464,8.55290823464,8.55290823464,8.55290823457,8.552908234573,8.552908234573,8.55290823468,8.55290823468,8.55290823468,8.55290823464,8.55290823464,8.55290823465,8.55290823462,8.5529082343,5.75774829997,6.5530593849,6.4843172396,7.7531794069,7.3031196615,7.143340520425,7.293492446025,8.552908234725,8.552908234425,7.822569982025,6.990154711165,8.552908235025,8.5529082347,8.5529082347,8.5529082346,8.5529082346,9.9829956297,9.8452245972,9.9829956292,9.98299562927,9.98299562927,9.98299562927,9.98299562927,9.98299562927,9.98299562897,8.74164560269,9.98299562967,9.98299562967,9.98299562967,9.89831841997,9.98299562918,9.98299562921,9.98299562921,9.98299562918,9.98299562918,9.98299562917,9.98299562889,9.98299562896,9.556874786,9.98299562913,9.98299562913,9.98299562914,7.98608578384,9.98299562944,9.83136643154,9.98299562944,9.98299562964,8.03426583279,8.28267383209,9.98299562895,9.98299562895,9.98299562894,9.98299562894,9.98299562889,9.98299562944,9.98299562944,9.98299562944,9.98299562944,9.982995629462,9.982995629462,9.6140452997,9.98299562917,9.6635415484,9.98299562919,4.43846674399,5.93409450472,4.96297294122,9.98299562902,9.98299562892,9.98299562892,9.98299562892,9.84906078112,9.98299562896,9.98299562896,9.98299562902,9.98299562902,9.98299562942,9.98299562942,9.98299562942,9.98299562942,9.98299562868,9.98299562868,9.98299562872,9.98299562862,9.98299563002,9.0022447451,9.9829956298,9.98299562977,9.98299562979,9.98299562979,9.98299562983,9.9829956298,9.9829956297,9.9829956297,9.98299562972,6.69512090522,6.08253100182,6.07714473562,4.52407100679,3.3269532137,2.7222606416
"t4",1.9764055484,0,1.5749790576,5.4488913531,7.47997417045,7.47997417045,7.4799741705,7.4799741705,7.47997417044,7.47997417044,7.4799741707,7.47997417035,7.42341622315,7.47997417038,7.47997417038,7.47997417038,7.47997417038,7.47997417042,7.4799741704,7.4799741704,7.47997417044,7.47997417044,7.47997417044,7.47997417037,7.479974170373,7.479974170373,7.47997417048,7.47997417048,7.47997417048,7.47997417044,7.47997417044,7.47997417045,7.47997417042,7.4799741701,4.68481423577,5.4801253207,5.4113831754,6.6802453427,6.2301855973,6.070406456225,6.220558381825,7.479974170525,7.479974170225,6.749635917825,5.917220646965,7.479974170825,7.4799741705,7.4799741705,7.4799741704,7.4799741704,9.7426595701,9.6048885376,9.7426595696,9.74265956967,9.74265956967,9.74265956967,9.74265956967,9.74265956967,9.74265956937,8.50130954309,9.74265957007,9.74265957007,9.74265957007,9.65798236037,9.74265956958,9.74265956961,9.74265956961,9.74265956958,9.74265956958,9.74265956957,9.74265956929,9.74265956936,9.3165387264,9.74265956953,9.74265956953,9.74265956954,7.74574972424,9.74265956984,9.59103037194,9.74265956984,9.74265957004,7.79392977319,8.04233777249,9.74265956935,9.74265956935,9.74265956934,9.74265956934,9.74265956929,9.74265956984,9.74265956984,9.74265956984,9.74265956984,9.742659569862,9.742659569862,9.3737092401,9.74265956957,9.4232054888,9.74265956959,4.19813068439,5.69375844512,4.72263688162,9.74265956942,9.74265956932,9.74265956932,9.74265956932,9.60872472152,9.74265956936,9.74265956936,9.74265956942,9.74265956942,9.74265956982,9.74265956982,9.74265956982,9.74265956982,9.74265956908,9.74265956908,9.74265956912,9.74265956902,9.74265957042,8.7619086855,9.7426595702,9.74265957017,9.74265957019,9.74265957019,9.74265957023,9.7426595702,9.7426595701,9.7426595701,9.74265957012,6.45478484562,5.84219494222,5.83680867602,4.28373494719,3.0866171541,2.481924582
"t5",2.6479131218,1.5749790576,0,4.2282822801,6.25936509745,6.25936509745,6.2593650975,6.2593650975,6.25936509744,6.25936509744,6.2593650977,6.25936509735,6.20280715015,6.25936509738,6.25936509738,6.25936509738,6.25936509738,6.25936509742,6.2593650974,6.2593650974,6.25936509744,6.25936509744,6.25936509744,6.25936509737,6.259365097373,6.259365097373,6.25936509748,6.25936509748,6.25936509748,6.25936509744,6.25936509744,6.25936509745,6.25936509742,6.2593650971,3.46420516277,4.2595162477,4.1907741024,5.4596362697,5.0095765243,4.849797383225,4.999949308825,6.259365097525,6.259365097225,5.529026844825,4.696611573965,6.259365097825,6.2593650975,6.2593650975,6.2593650974,6.2593650974,10.4141671435,10.276396111,10.414167143,10.41416714307,10.41416714307,10.41416714307,10.41416714307,10.41416714307,10.41416714277,9.17281711649,10.41416714347,10.41416714347,10.41416714347,10.32948993377,10.41416714298,10.41416714301,10.41416714301,10.41416714298,10.41416714298,10.41416714297,10.41416714269,10.41416714276,9.9880462998,10.41416714293,10.41416714293,10.41416714294,8.41725729764,10.41416714324,10.26253794534,10.41416714324,10.41416714344,8.46543734659,8.71384534589,10.41416714275,10.41416714275,10.41416714274,10.41416714274,10.41416714269,10.41416714324,10.41416714324,10.41416714324,10.41416714324,10.414167143262,10.414167143262,10.0452168135,10.41416714297,10.0947130622,10.41416714299,4.86963825779,6.36526601852,5.39414445502,10.41416714282,10.41416714272,10.41416714272,10.41416714272,10.28023229492,10.41416714276,10.41416714276,10.41416714282,10.41416714282,10.41416714322,10.41416714322,10.41416714322,10.41416714322,10.41416714248,10.41416714248,10.41416714252,10.41416714242,10.41416714382,9.4334162589,10.4141671436,10.41416714357,10.41416714359,10.41416714359,10.41416714363,10.4141671436,10.4141671435,10.4141671435,10.41416714352,7.12629241902,6.51370251562,6.50831624942,4.95524252059,3.7581247275,3.1534321554
"t18",6.5218254173,5.4488913531,4.2282822801,0,2.67611667695,2.67611667695,2.676116677,2.676116677,2.67611667694,2.67611667694,2.6761166772,2.67611667685,2.61955872965,2.67611667688,2.67611667688,2.67611667688,2.67611667688,2.67611667692,2.6761166769,2.6761166769,2.67611667694,2.67611667694,2.67611667694,2.67611667687,2.676116676873,2.676116676873,2.67611667698,2.67611667698,2.67611667698,2.67611667694,2.67611667694,2.67611667695,2.67611667692,2.6761166766,4.39775977227,5.1930708572,5.1243287119,6.3931908792,5.9431311338,5.783351992725,5.933503918325,7.192919707025,7.192919706725,6.462581454325,5.630166183465,7.192919707325,7.192919707,7.192919707,7.1929197069,7.1929197069,14.288079439,14.1503084065,14.2880794385,14.28807943857,14.28807943857,14.28807943857,14.28807943857,14.28807943857,14.28807943827,13.04672941199,14.28807943897,14.28807943897,14.28807943897,14.20340222927,14.28807943848,14.28807943851,14.28807943851,14.28807943848,14.28807943848,14.28807943847,14.28807943819,14.28807943826,13.8619585953,14.28807943843,14.28807943843,14.28807943844,12.29116959314,14.28807943874,14.13645024084,14.28807943874,14.28807943894,12.33934964209,12.58775764139,14.28807943825,14.28807943825,14.28807943824,14.28807943824,14.28807943819,14.28807943874,14.28807943874,14.28807943874,14.28807943874,14.288079438762,14.288079438762,13.919129109,14.28807943847,13.9686253577,14.28807943849,8.74355055329,10.23917831402,9.26805675052,14.28807943832,14.28807943822,14.28807943822,14.28807943822,14.15414459042,14.28807943826,14.28807943826,14.28807943832,14.28807943832,14.28807943872,14.28807943872,14.28807943872,14.28807943872,14.28807943798,14.28807943798,14.28807943802,14.28807943792,14.28807943932,13.3073285544,14.2880794391,14.28807943907,14.28807943909,14.28807943909,14.28807943913,14.2880794391,14.288079439,14.288079439,14.28807943902,11.00020471452,10.38761481112,10.38222854492,8.82915481609,7.632037023,7.0273444509
"t115",8.55290823465,7.47997417045,6.25936509745,2.67611667695,0,0.1192242119,1.34934598515,1.34934598515,1.64789966769,1.64789966769,2.25381092775,3.2976246078,3.2410666606,3.29762460783,3.29762460783,3.29762460783,3.29762460783,3.29762460787,3.29762460785,3.29762460785,3.29762460789,3.29762460789,3.29762460789,3.29762460782,3.297624607823,3.297624607823,3.29762460793,3.29762460793,3.29762460793,3.29762460789,3.29762460789,3.2976246079,3.29762460787,3.29762460755,6.42884258962,7.22415367455,7.15541152925,8.42427369655,7.97421395115,7.814434810075,7.964586735675,9.224002524375,9.224002524075,8.493664271675,7.661249000815,9.224002524675,9.22400252435,9.22400252435,9.22400252425,9.22400252425,16.31916225635,16.18139122385,16.31916225585,16.31916225592,16.31916225592,16.31916225592,16.31916225592,16.31916225592,16.31916225562,15.07781222934,16.31916225632,16.31916225632,16.31916225632,16.23448504662,16.31916225583,16.31916225586,16.31916225586,16.31916225583,16.31916225583,16.31916225582,16.31916225554,16.31916225561,15.89304141265,16.31916225578,16.31916225578,16.31916225579,14.32225241049,16.31916225609,16.16753305819,16.31916225609,16.31916225629,14.37043245944,14.61884045874,16.3191622556,16.3191622556,16.31916225559,16.31916225559,16.31916225554,16.31916225609,16.31916225609,16.31916225609,16.31916225609,16.319162256112,16.319162256112,15.95021192635,16.31916225582,15.99970817505,16.31916225584,10.77463337064,12.27026113137,11.29913956787,16.31916225567,16.31916225557,16.31916225557,16.31916225557,16.18522740777,16.31916225561,16.31916225561,16.31916225567,16.31916225567,16.31916225607,16.31916225607,16.31916225607,16.31916225607,16.31916225533,16.31916225533,16.31916225537,16.31916225527,16.31916225667,15.33841137175,16.31916225645,16.31916225642,16.31916225644,16.31916225644,16.31916225648,16.31916225645,16.31916225635,16.31916225635,16.31916225637,13.03128753187,12.41869762847,12.41331136227,10.86023763344,9.66311984035,9.05842726825
"t116",8.55290823465,7.47997417045,6.25936509745,2.67611667695,0.1192242119,0,1.34934598515,1.34934598515,1.64789966769,1.64789966769,2.25381092775,3.2976246078,3.2410666606,3.29762460783,3.29762460783,3.29762460783,3.29762460783,3.29762460787,3.29762460785,3.29762460785,3.29762460789,3.29762460789,3.29762460789,3.29762460782,3.297624607823,3.297624607823,3.29762460793,3.29762460793,3.29762460793,3.29762460789,3.29762460789,3.2976246079,3.29762460787,3.29762460755,6.42884258962,7.22415367455,7.15541152925,8.42427369655,7.97421395115,7.814434810075,7.964586735675,9.224002524375,9.224002524075,8.493664271675,7.661249000815,9.224002524675,9.22400252435,9.22400252435,9.22400252425,9.22400252425,16.31916225635,16.18139122385,16.31916225585,16.31916225592,16.31916225592,16.31916225592,16.31916225592,16.31916225592,16.31916225562,15.07781222934,16.31916225632,16.31916225632,16.31916225632,16.23448504662,16.31916225583,16.31916225586,16.31916225586,16.31916225583,16.31916225583,16.31916225582,16.31916225554,16.31916225561,15.89304141265,16.31916225578,16.31916225578,16.31916225579,14.32225241049,16.31916225609,16.16753305819,16.31916225609,16.31916225629,14.37043245944,14.61884045874,16.3191622556,16.3191622556,16.31916225559,16.31916225559,16.31916225554,16.31916225609,16.31916225609,16.31916225609,16.31916225609,16.319162256112,16.319162256112,15.95021192635,16.31916225582,15.99970817505,16.31916225584,10.77463337064,12.27026113137,11.29913956787,16.31916225567,16.31916225557,16.31916225557,16.31916225557,16.18522740777,16.31916225561,16.31916225561,16.31916225567,16.31916225567,16.31916225607,16.31916225607,16.31916225607,16.31916225607,16.31916225533,16.31916225533,16.31916225537,16.31916225527,16.31916225667,15.33841137175,16.31916225645,16.31916225642,16.31916225644,16.31916225644,16.31916225648,16.31916225645,16.31916225635,16.31916225635,16.31916225637,13.03128753187,12.41869762847,12.41331136227,10.86023763344,9.66311984035,9.05842726825
"t69",8.5529082347,7.4799741705,6.2593650975,2.676116677,1.34934598515,1.34934598515,0,0.8832457394,1.64789966774,1.64789966774,2.2538109278,3.29762460785,3.24106666065,3.29762460788,3.29762460788,3.29762460788,3.29762460788,3.29762460792,3.2976246079,3.2976246079,3.29762460794,3.29762460794,3.29762460794,3.29762460787,3.297624607873,3.297624607873,3.29762460798,3.29762460798,3.29762460798,3.29762460794,3.29762460794,3.29762460795,3.29762460792,3.2976246076,6.42884258967,7.2241536746,7.1554115293,8.4242736966,7.9742139512,7.814434810125,7.964586735725,9.224002524425,9.224002524125,8.493664271725,7.661249000865,9.224002524725,9.2240025244,9.2240025244,9.2240025243,9.2240025243,16.3191622564,16.1813912239,16.3191622559,16.31916225597,16.31916225597,16.31916225597,16.31916225597,16.31916225597,16.31916225567,15.07781222939,16.31916225637,16.31916225637,16.31916225637,16.23448504667,16.31916225588,16.31916225591,16.31916225591,16.31916225588,16.31916225588,16.31916225587,16.31916225559,16.31916225566,15.8930414127,16.31916225583,16.31916225583,16.31916225584,14.32225241054,16.31916225614,16.16753305824,16.31916225614,16.31916225634,14.37043245949,14.61884045879,16.31916225565,16.31916225565,16.31916225564,16.31916225564,16.31916225559,16.31916225614,16.31916225614,16.31916225614,16.31916225614,16.319162256162,16.319162256162,15.9502119264,16.31916225587,15.9997081751,16.31916225589,10.77463337069,12.27026113142,11.29913956792,16.31916225572,16.31916225562,16.31916225562,16.31916225562,16.18522740782,16.31916225566,16.31916225566,16.31916225572,16.31916225572,16.31916225612,16.31916225612,16.31916225612,16.31916225612,16.31916225538,16.31916225538,16.31916225542,16.31916225532,16.31916225672,15.3384113718,16.3191622565,16.31916225647,16.31916225649,16.31916225649,16.31916225653,16.3191622565,16.3191622564,16.3191622564,16.31916225642,13.03128753192,12.41869762852,12.41331136232,10.86023763349,9.6631198404,9.0584272683
"t70",8.5529082347,7.4799741705,6.2593650975,2.676116677,1.34934598515,1.34934598515,0.8832457394,0,1.64789966774,1.64789966774,2.2538109278,3.29762460785,3.24106666065,3.29762460788,3.29762460788,3.29762460788,3.29762460788,3.29762460792,3.2976246079,3.2976246079,3.29762460794,3.29762460794,3.29762460794,3.29762460787,3.297624607873,3.297624607873,3.29762460798,3.29762460798,3.29762460798,3.29762460794,3.29762460794,3.29762460795,3.29762460792,3.2976246076,6.42884258967,7.2241536746,7.1554115293,8.4242736966,7.9742139512,7.814434810125,7.964586735725,9.224002524425,9.224002524125,8.493664271725,7.661249000865,9.224002524725,9.2240025244,9.2240025244,9.2240025243,9.2240025243,16.3191622564,16.1813912239,16.3191622559,16.31916225597,16.31916225597,16.31916225597,16.31916225597,16.31916225597,16.31916225567,15.07781222939,16.31916225637,16.31916225637,16.31916225637,16.23448504667,16.31916225588,16.31916225591,16.31916225591,16.31916225588,16.31916225588,16.31916225587,16.31916225559,16.31916225566,15.8930414127,16.31916225583,16.31916225583,16.31916225584,14.32225241054,16.31916225614,16.16753305824,16.31916225614,16.31916225634,14.37043245949,14.61884045879,16.31916225565,16.31916225565,16.31916225564,16.31916225564,16.31916225559,16.31916225614,16.31916225614,16.31916225614,16.31916225614,16.319162256162,16.319162256162,15.9502119264,16.31916225587,15.9997081751,16.31916225589,10.77463337069,12.27026113142,11.29913956792,16.31916225572,16.31916225562,16.31916225562,16.31916225562,16.18522740782,16.31916225566,16.31916225566,16.31916225572,16.31916225572,16.31916225612,16.31916225612,16.31916225612,16.31916225612,16.31916225538,16.31916225538,16.31916225542,16.31916225532,16.31916225672,15.3384113718,16.3191622565,16.31916225647,16.31916225649,16.31916225649,16.31916225653,16.3191622565,16.3191622564,16.3191622564,16.31916225642,13.03128753192,12.41869762852,12.41331136232,10.86023763349,9.6631198404,9.0584272683
"t44",8.55290823464,7.47997417044,6.25936509744,2.67611667694,1.64789966769,1.64789966769,1.64789966774,1.64789966774,0,1.6293516868,2.25381092774,3.29762460779,3.24106666059,3.29762460782,3.29762460782,3.29762460782,3.29762460782,3.29762460786,3.29762460784,3.29762460784,3.29762460788,3.29762460788,3.29762460788,3.29762460781,3.297624607813,3.297624607813,3.29762460792,3.29762460792,3.29762460792,3.29762460788,3.29762460788,3.29762460789,3.29762460786,3.29762460754,6.42884258961,7.22415367454,7.15541152924,8.42427369654,7.97421395114,7.814434810065,7.964586735665,9.224002524365,9.224002524065,8.493664271665,7.661249000805,9.224002524665,9.22400252434,9.22400252434,9.22400252424,9.22400252424,16.31916225634,16.18139122384,16.31916225584,16.31916225591,16.31916225591,16.31916225591,16.31916225591,16.31916225591,16.31916225561,15.07781222933,16.31916225631,16.31916225631,16.31916225631,16.23448504661,16.31916225582,16.31916225585,16.31916225585,16.31916225582,16.31916225582,16.31916225581,16.31916225553,16.3191622556,15.89304141264,16.31916225577,16.31916225577,16.31916225578,14.32225241048,16.31916225608,16.16753305818,16.31916225608,16.31916225628,14.37043245943,14.61884045873,16.31916225559,16.31916225559,16.31916225558,16.31916225558,16.31916225553,16.31916225608,16.31916225608,16.31916225608,16.31916225608,16.319162256102,16.319162256102,15.95021192634,16.31916225581,15.99970817504,16.31916225583,10.77463337063,12.27026113136,11.29913956786,16.31916225566,16.31916225556,16.31916225556,16.31916225556,16.18522740776,16.3191622556,16.3191622556,16.31916225566,16.31916225566,16.31916225606,16.31916225606,16.31916225606,16.31916225606,16.31916225532,16.31916225532,16.31916225536,16.31916225526,16.31916225666,15.33841137174,16.31916225644,16.31916225641,16.31916225643,16.31916225643,16.31916225647,16.31916225644,16.31916225634,16.31916225634,16.31916225636,13.03128753186,12.41869762846,12.41331136226,10.86023763343,9.66311984034,9.05842726824
"t45",8.55290823464,7.47997417044,6.25936509744,2.67611667694,1.64789966769,1.64789966769,1.64789966774,1.64789966774,1.6293516868,0,2.25381092774,3.29762460779,3.24106666059,3.29762460782,3.29762460782,3.29762460782,3.29762460782,3.29762460786,3.29762460784,3.29762460784,3.29762460788,3.29762460788,3.29762460788,3.29762460781,3.297624607813,3.297624607813,3.29762460792,3.29762460792,3.29762460792,3.29762460788,3.29762460788,3.29762460789,3.29762460786,3.29762460754,6.42884258961,7.22415367454,7.15541152924,8.42427369654,7.97421395114,7.814434810065,7.964586735665,9.224002524365,9.224002524065,8.493664271665,7.661249000805,9.224002524665,9.22400252434,9.22400252434,9.22400252424,9.22400252424,16.31916225634,16.18139122384,16.31916225584,16.31916225591,16.31916225591,16.31916225591,16.31916225591,16.31916225591,16.31916225561,15.07781222933,16.31916225631,16.31916225631,16.31916225631,16.23448504661,16.31916225582,16.31916225585,16.31916225585,16.31916225582,16.31916225582,16.31916225581,16.31916225553,16.3191622556,15.89304141264,16.31916225577,16.31916225577,16.31916225578,14.32225241048,16.31916225608,16.16753305818,16.31916225608,16.31916225628,14.37043245943,14.61884045873,16.31916225559,16.31916225559,16.31916225558,16.31916225558,16.31916225553,16.31916225608,16.31916225608,16.31916225608,16.31916225608,16.319162256102,16.319162256102,15.95021192634,16.31916225581,15.99970817504,16.31916225583,10.77463337063,12.27026113136,11.29913956786,16.31916225566,16.31916225556,16.31916225556,16.31916225556,16.18522740776,16.3191622556,16.3191622556,16.31916225566,16.31916225566,16.31916225606,16.31916225606,16.31916225606,16.31916225606,16.31916225532,16.31916225532,16.31916225536,16.31916225526,16.31916225666,15.33841137174,16.31916225644,16.31916225641,16.31916225643,16.31916225643,16.31916225647,16.31916225644,16.31916225634,16.31916225634,16.31916225636,13.03128753186,12.41869762846,12.41331136226,10.86023763343,9.66311984034,9.05842726824
