"accepted_species","Medicinal"
"Notopleura_microbracteata",0
"Palicourea_vichadensis",0
"Piaranthus_geminatus",0
"Leichhardtia_rara",0
"Gynochthodes_mollis",0
"Centaurium_erythraea",1
"Voyria_parasitica",0
"Palicourea_cypellantha",0
"Cryptolepis_arbuscula",0
"Rothmannia_ravae",0
"Hoffmannia_discolor",0
"Gynochthodes_oblongifolia",0
"Orthosia_pearcei",0
"Galium_decumbens",0
"Psydrax_ankotekonensis",0
"Stenostomum_resinosum",0
"Arachnothryx_scoti",0
"Psychotria_wenzelii",0
"Matelea_lanceolata",0
"Stenostomum_heteroneurum",0
"Eumachia_montana",1
"Palicourea_schunkeana",0
"Philibertia_barbata",0
"Exallage_paradoxa",1
"Mandevilla_holosericea",0
"Galium_ruwenzoriense",0
"Arachnothryx_galeottii",0
"Ophiorrhiza_valetonii",0
"Leichhardtia_divisicola",0
"Piaranthus_atrosanguineus",0
"Psychotria_wonotobensis",0
"Guettarda_andamanica",0
"Acranthera_aurantiaca",0
"Chomelia_tristis",0
"Forsteronia_montana",0
"Strophanthus_parviflorus",1
"Didymosalpinx_callianthus",0
"Hexasepalum_nordestinum",0
"Strychnos_jobertiana",1
"Strychnos_peckii",0
"Asclepias_exaltata",1
"Perama_hirsuta",0
"Asclepias_edentata",0
"Urophyllum_polyneurum",0
"Geophila_pilosa",1
"Gardenia_cornuta",1
"Rondeletia_impressa",0
"Lomatogonium_perenne",0
"Ceropegia_manderensis",0
"Ceropegia_multiflora",0
"Swertia_decora",0
"Ceropegia_ballyana",0
"Galium_semiamictum",0
"Psychotria_mycetoides",0
"Psychotria_wagapensis",0
"Danais_humblotii",0
"Gaertnera_drakeana",0
"Manettia_herthae",0
"Manettia_umbellata",0
"Ixora_alejandroi",0
"Ixora_quadrilocularis",0
"Landolphia_noctiflora",0
"Hoya_diptera",1
"Mussaenda_polita",0
"Hymenodictyon_austroafricanum",0
"Nenax_coronata",0
"Calycophyllum_papillosum",0
"Parsonsia_kroombitensis",0
"Psychotria_mangorensis",0
"Mitracarpus_micranthus",0
"Potalia_maguireorum",1
"Palicourea_micrantha",0
"Secamone_elegans",0
"Coussarea_congestiflora",0
"Macrocarpaea_bubops",0
"Fagraea_graciliflora",0
"Tripterospermum_hirticalyx",0
"Matelea_bolivarensis",0
"Hoffmannia_conzattii",0
"Spermacoce_bisepala",0
"Dischidia_rosea",0
"Timonius_confertiflorus",0
"Pavetta_lescrauwaetii",0
"Echidnopsis_sharpei",0
"Cinchona_glandulifera",1
"Pavetta_williamsii",0
"Cristobalia_bella",0
"Leptomischus_primuloides",0
"Mascarenhasia_lisianthiflora",0
"Tachia_grandifolia",0
"Ophiorrhiza_kuroiwae",0
"Xysmalobium_heudelotianum",1
"Melanoxerus_antsirananensis",0
"Ophiorrhiza_sorsogonensis",0
"Raphionacme_globosa",0
"Chassalia_bipindensis",0
"Exacum_tetragonum",1
"Gentiana_aquatica",0
"Argostemma_junghuhnii",0
"Argostemma_densifolium",0
