"accepted_species","trait_EB_scaled"
"t10",1.43905009162799
"t27",1.58279925492397
"t52",0.979311696078815
"t53",0.632864272408811
"t18",1.19218961735028
"t97",-0.101850710493237
"t98",-0.0509989151386877
"t92",-0.0632966270821799
"t16",0.0860003145651044
"t66",0.185513922055261
"t67",0.011957306250811
"t75",-0.0562672529716797
"t76",-0.203939553600309
"t30",0.68202867100644
"t48",-0.0361388480439831
"t49",-0.732766179721244
"t46",-0.173137116959761
"t73",-0.580049143482417
"t74",-0.909237743229273
"t61",0.144575510849745
"t90",-0.0400334080321056
"t91",0.180010082789837
"t77",0.196537402631247
"t78",-0.219554625194459
"t5",-3.01011071935741
"t71",1.5076149290777
"t72",2.31591705673582
"t31",1.92040589813285
"t38",1.08063770910992
"t43",1.29717438010865
"t93",0.865644571758457
"t94",0.377011791914592
"t21",-0.730631118489875
"t22",0.226838344558545
"t33",0.648878375061473
"t56",0.278480855183267
"t88",0.101754225389159
"t89",0.0955472943522225
"t58",0.0283327959886695
"t44",0.149405125524577
"t29",0.738895487091119
"t23",1.55420436216205
"t50",1.35313421498518
"t51",2.1522705861557
"t40",-0.634948242523264
"t41",-0.757793836901559
"t42",-0.30749232352181
"t39",0.0382485573054815
"t99",-1.58086368542645
"t100",-1.55886733255373
"t32",-0.626374244137927
"t55",-0.120331809540606
"t62",-0.221603193543216
"t63",-0.120879936123083
"t3",-0.295632027894825
"t6",-1.08840441505014
"t15",-0.479337550375143
"t81",-1.86894210464512
"t82",-1.58843446114137
"t54",0.0571567267976165
"t95",0.623394116131062
"t96",1.11285067155573
"t57",0.433060681942812
"t25",0.258834630868575
"t26",0.929727439560618
"t45",0.448353762830247
"t79",0.220617877304932
"t80",0.849644437909719
"t8",-2.24648462905619
"t9",0.822837200823525
"t2",-2.24813323402649
"t1",-2.14893099744437
"t4",-1.18845164795255
"t11",1.31109789710012
"t13",-0.777569330429222
"t19",-0.859855566774494
"t20",0.463808601368254
"t12",2.69863819280668
"t86",0.0802281257182323
"t87",-0.0901501669702985
"t83",0.0566406741919387
"t68",0.612367594085184
"t84",-0.127571266434995
"t85",0.0202651276781371
"t24",0.121853514676241
"t14",-0.581720218260402
"t34",-0.838714828342025
"t35",-0.403373528653787
"t47",-0.950339880769208
"t69",-1.17612911129719
"t70",-0.605898255701168
"t64",-0.576005215611581
"t65",-0.0885870288065349
"t17",-1.75097164991691
"t28",0.710894566758172
"t59",0.11127079252253
"t60",-0.882983809754561
"t7",-0.628466676177877
"t36",0.129595731114697
"t37",0.211881100675944
