,0,1,2,3,4,5,6,7,8,9
t13,12.731862,4.24028,0.4081671,-4.202021,11.327048,11.726012,1.5867025,0.15199742,4.4270515,6.442305
t30,12.721422,4.1987815,0.44295934,-4.134823,11.380713,11.667157,1.7242724,0.15327431,4.3974857,6.501368
t31,12.935969,4.304079,0.30428904,-4.0734916,11.327052,11.861414,1.7108896,0.13179365,4.445575,6.627116
t28,12.804654,4.2950892,0.34039232,-4.215047,11.289043,11.857627,1.5386542,0.057380944,4.4757895,6.510597
t69,12.849929,4.3949194,0.22309588,-4.1781445,11.2532215,11.724676,1.5028179,0.27912292,4.393359,6.4696026
t70,12.787919,4.285277,0.29031384,-4.159862,11.322876,11.787034,1.6450881,0.18434235,4.388169,6.4841022
t25,12.886381,4.1784625,0.5625086,-4.153405,11.330021,11.783599,1.6441225,0.04361176,4.551722,6.6017756
t48,13.00324,4.244836,0.4628102,-4.043159,11.317201,11.790702,1.8031852,0.08360328,4.4761243,6.7286434
t49,13.072754,4.36745,0.61816084,-4.19141,11.22137,11.953679,1.7380418,0.008083298,4.4596643,6.777701
t53,12.723358,4.0616016,0.28497759,-3.8242362,11.459862,11.544898,2.4080672,0.30405083,4.572347,6.3837953
t54,12.782202,4.1316185,0.21738371,-3.825646,11.432284,11.43529,2.5029767,0.2909671,4.417792,6.5081306
t46,12.711166,4.088053,0.18659393,-3.7789936,11.493917,11.379159,2.4321263,0.37499544,4.399877,6.509881
t47,12.6722555,4.0313964,0.267437,-3.7648067,11.5300865,11.467854,2.4209616,0.37653705,4.5084705,6.418937
t5,12.693923,4.0575023,0.23158102,-3.7589219,11.506337,11.43917,2.484016,0.3673623,4.459997,6.45685
t67,9.845311,4.851627,6.537227,4.273804,4.290271,-1.5074588,3.9379797,5.4950266,7.718803,10.99683
t68,9.758112,4.8303967,6.621724,4.282472,4.259655,-1.4740812,3.8906882,5.493589,7.6385336,10.966065
t71,9.739126,4.7097936,6.6409726,4.3997793,4.1809826,-1.3961054,3.933097,5.606851,7.627865,10.869507
t95,9.731985,4.7396555,6.6448812,4.3840623,4.14466,-1.3632988,3.946371,5.569722,7.57897,10.870569
t96,9.815417,4.8779435,6.5659027,4.273124,4.251835,-1.4666424,3.9117138,5.469553,7.681699,10.973207
t2,9.354218,4.46897,7.1340523,4.8819895,4.6944327,-1.9694318,3.2213852,6.230107,6.8863835,11.213325
t82,9.248664,4.353754,7.252069,4.774327,4.6100273,-1.8328478,3.3738813,6.3153796,7.069052,11.235234
t83,9.207824,4.3680034,7.366837,4.845655,4.669353,-1.9426264,3.3013468,6.208092,7.147945,11.217346
t91,9.263343,4.47784,7.236261,4.744119,4.6778674,-1.7089494,3.4329112,6.1694217,7.2128386,11.125643
t92,9.282888,4.374909,7.2385306,4.7962046,4.5955534,-1.78451,3.3777654,6.293612,7.1261125,11.155475
t8,9.326884,4.458685,7.107127,4.8300004,4.7339716,-1.9286155,3.277767,6.184632,6.955581,11.173014
t11,9.282644,4.470516,7.115471,4.747902,4.7861686,-1.7773956,3.390116,6.181831,7.116221,11.167901
t12,9.374513,4.4967732,7.1089697,4.8241243,4.653669,-1.8985535,3.3044086,6.1921167,6.972694,11.179969
t1,9.354192,4.102827,6.8337083,3.9657755,3.9446332,-1.0682446,4.3420787,5.9168224,7.830527,10.4742
t36,9.320743,4.145436,6.9370527,4.0560055,4.0011783,-1.1493839,4.2513475,5.969362,7.8010383,10.377787
t52,9.3250885,4.1598434,6.8386927,4.066388,3.920656,-1.1641041,4.215486,5.918133,7.8357453,10.493283
t72,9.311208,4.049966,6.9627085,4.007216,3.9840422,-1.0872849,4.332377,6.000791,7.8280325,10.292312
t73,9.18911,4.0882025,6.8635154,4.126803,3.870501,-1.2110509,4.258547,6.099484,7.6902723,10.40592
t62,9.243814,4.1939206,6.9603853,4.1398573,3.9797893,-1.2224411,4.1966567,6.065372,7.7103634,10.3418255
t43,1.913101,15.80848,7.0841413,7.500502,0.94312894,3.7111876,-2.391487,2.0944943,2.7999425,5.151714
t59,2.0276701,15.737793,7.0000772,7.512479,0.92804986,3.621192,-2.483034,2.0320103,2.780634,5.218254
t84,1.8259706,15.674065,6.966972,7.517556,1.0650115,3.577083,-2.4783807,2.1370263,2.6801822,5.1346974
t97,1.828106,15.884847,7.157731,7.571566,1.0132252,3.7291145,-2.3773582,2.2008758,2.8131964,5.1790266
t98,1.8774604,15.82517,7.10526,7.546319,0.9908404,3.6796808,-2.4219687,2.1505322,2.782915,5.1832223
t93,2.1340427,15.752968,6.9907885,7.508392,0.8183667,3.8391924,-2.1588457,2.1867313,2.9107256,4.9431076
t94,2.2268488,15.80801,7.0951886,7.552134,0.9495321,3.9209325,-2.2014513,2.0038552,2.750002,5.086351
t7,2.0960715,15.756548,7.0912585,7.5447097,0.87086105,3.8899455,-2.1170673,2.21928,2.8488135,4.945318
t58,2.1520443,15.789847,7.0067086,7.5385723,0.90923285,3.9632552,-1.9724005,2.1824627,2.8395376,4.878657
t37,2.3137114,15.757103,6.699297,7.4646535,0.7807325,3.8568413,-2.1630497,1.9510915,2.9382825,4.943626
t63,2.311231,15.732608,6.7541876,7.39005,0.7364255,3.8951418,-2.1439035,1.9143755,2.9831328,4.98812
t64,2.2762756,15.676541,6.7618732,7.3992224,0.6952316,3.9033935,-2.1284225,2.028718,3.0178905,4.8933487
t33,2.1996322,15.840927,6.671082,7.449629,0.7916542,3.9360394,-2.065707,1.9130417,2.9321501,5.022477
t65,2.492676,15.461709,7.060406,7.3170323,0.5761569,4.0422964,-1.972415,2.001025,3.1614192,4.781963
t66,2.4100516,15.426758,7.0721908,7.244056,0.68123686,4.078781,-1.932295,2.0666504,3.0682,4.8524694
t29,2.4152672,15.384498,6.9924216,7.2168794,0.60601175,4.1353087,-1.8745129,2.0931408,3.148054,4.791251
t14,2.4893384,15.480494,6.9666934,7.2583146,0.69216734,4.182261,-1.8281419,1.9018275,3.0145025,4.691927
t4,2.9473033,15.171494,7.389547,7.274957,0.81374663,3.9416955,-1.7654802,2.038019,2.954052,4.739364
t19,2.9734406,15.160592,7.4249945,7.3024635,0.8346181,3.9178932,-1.7556653,2.0168421,2.9164264,4.72637
t78,2.960304,15.228871,7.399782,7.1569037,0.7386552,4.0328584,-1.849628,2.0396485,3.0513387,4.8280735
t79,2.9980369,15.32636,7.38875,7.192883,0.71091413,4.032637,-1.9451587,1.9979047,3.0198343,4.9002357
t21,3.022129,15.146834,7.478447,7.168832,0.76723176,4.012944,-1.7845416,2.0348923,3.0222397,4.7770267
t15,0.832506,2.5185695,3.8430734,7.3770103,4.816778,8.4765,1.795681,6.580856,5.834258,8.646979
t85,0.887991,2.6299615,3.931221,7.388208,4.8562517,8.526258,1.8859571,6.6892514,5.7426,8.666441
t86,0.9878136,2.4885795,3.9900312,7.460612,4.792059,8.663296,1.8316935,6.644842,5.8425865,8.618992
t18,0.7793272,2.5435417,4.03388,7.4506145,4.8997154,8.418394,1.8721753,6.676848,5.9203587,8.709581
t3,0.84266174,2.5353029,3.8741276,7.336267,4.9191337,8.477378,1.776177,6.578142,5.8235154,8.767692
