,0,1,2,3,4,5,6,7,8,9
t11,12.451368,1.9107695,10.422609,-4.6298375,1.0789424,6.6280565,4.3427153,8.88549,7.735161,-3.5790384
t12,12.583625,1.950348,10.2836075,-4.5314565,1.0612401,6.7327166,4.334724,8.980769,7.6868696,-3.4734178
t1,12.548258,1.8900301,10.377421,-4.6455884,1.0690888,6.631865,4.2989235,8.87056,7.702463,-3.4640145
t22,12.631361,2.169827,10.40583,-4.780303,1.3390692,6.6591573,4.4604797,8.82469,7.565811,-3.1795223
t50,12.6268425,2.15242,10.40159,-4.7152376,1.4992383,6.745879,4.633365,8.922845,7.475922,-3.2817404
t51,12.553539,2.1967134,10.362999,-4.689447,1.4076011,6.7440844,4.5011044,8.913967,7.4919066,-3.2958925
t34,12.627523,2.2236614,10.391737,-4.705045,1.40256,6.6935577,4.635491,8.9512005,7.6111994,-3.2785048
t90,12.865903,2.388589,10.130577,-4.312879,1.3227403,7.0051136,4.567675,9.165086,7.4784136,-3.1338325
t99,12.737496,2.4234817,10.191387,-4.398044,1.3641902,7.0796704,4.6461563,9.05599,7.454353,-3.146949
t100,12.898541,2.274532,9.997541,-4.2404466,1.4123622,6.870454,4.5058527,9.16832,7.371937,-3.324168
t68,12.688433,2.2385712,10.146895,-4.4042807,1.3870014,6.8301167,4.444614,9.098555,7.4300933,-3.3530014
t69,12.592623,2.1933239,10.208223,-4.432254,1.4102346,7.066149,4.397146,9.067809,7.340605,-3.1515667
t63,12.716542,2.0621974,10.204195,-4.50831,1.4329983,6.7158303,4.6196504,9.141651,7.5323515,-3.3415458
t64,12.787951,2.3105273,10.208954,-4.4877667,1.2710836,6.784652,4.691481,9.059775,7.6314387,-3.1842663
t97,12.807671,2.0919774,10.171698,-4.4918118,1.397678,6.757851,4.4287977,9.062561,7.43401,-3.1561606
t98,12.79774,1.9766674,10.242494,-4.6204863,1.3598684,6.74529,4.2986536,8.95159,7.3596826,-3.0394783
t21,12.8115835,2.018882,10.325614,-4.669043,1.2309796,6.739067,4.451209,8.87724,7.6027045,-3.16814
t9,2.0199356,5.4868493,4.9013796,6.1318903,1.1363243,5.5478244,7.532321,5.1031027,4.4747324,3.5193787
t35,1.7622364,5.560698,4.881248,6.1755695,1.3053654,5.4876328,7.494735,5.122231,4.6801543,3.788222
t44,1.8993578,5.4388404,4.834293,6.141073,1.2880244,5.5899844,7.506466,5.087859,4.584696,3.6682742
t45,1.9818112,5.3418694,4.8158884,6.1931677,1.3423707,5.5658717,7.439033,5.1259427,4.552308,3.6120315
t3,1.8504014,5.461227,4.708848,6.014985,1.279505,5.7250605,7.599146,4.9525523,4.5748234,3.7398949
t10,1.8585446,5.468095,4.622102,5.9799223,1.2565091,5.7780924,7.5810976,4.937154,4.5428658,3.667046
t14,1.8060946,5.4175453,4.6338544,6.055618,1.2042414,5.802998,7.522995,4.9870763,4.6091266,3.6978288
t15,1.9249758,5.4822145,4.6484284,5.914337,1.4372585,5.7023797,7.654957,4.9204764,4.468635,3.6242845
t61,1.9657011,5.263544,4.7817926,6.0867305,1.6002424,5.6893706,7.718976,4.95003,4.544584,3.707965
t62,2.0438056,5.1916413,4.805565,5.988064,1.5699515,5.685562,7.5654087,5.0244217,4.488299,3.6712961
t7,2.0222273,5.1982174,4.809469,6.097969,1.6055154,5.6447883,7.697625,4.968145,4.532062,3.7448075
t5,-2.2161384,5.725942,6.7615285,3.572551,6.052964,6.2781982,5.34741,9.11451,7.000737,5.0375643
t6,-2.2890348,5.721319,6.6742845,3.571387,5.9681983,6.3166666,5.365788,9.170903,7.000366,5.0216856
t77,-2.0159845,6.0349116,7.2088675,3.3439622,6.517317,5.841941,5.4059305,8.93801,7.536082,4.996985
t82,-1.9992504,6.0361238,7.2359123,3.3483138,6.5530953,5.8403234,5.4196663,8.9136095,7.559236,5.0008526
t83,-1.9869304,5.998047,7.3126664,3.2706478,6.59494,5.8643923,5.4575467,8.845499,7.641129,5.0404468
t28,-2.0471356,5.909887,7.180935,3.3344965,6.4070425,5.9198513,5.553011,8.873592,7.424461,5.0761485
t53,-2.2435808,5.853002,6.946497,3.4730668,6.34198,6.12806,5.3174243,9.155743,7.170513,5.0128913
t54,-2.036493,5.699189,6.990557,3.5307856,6.4040146,6.2260923,5.340123,9.0681715,7.0899262,5.0636654
t33,-2.44164,5.480326,7.7251744,3.7113092,7.03064,6.4572506,5.191109,8.815845,6.9426427,5.0591536
t86,-2.548413,5.5624266,7.5565605,3.753422,7.0067344,6.457469,5.2077737,8.767908,6.803985,5.203506
t87,-2.4642668,5.466242,7.6080656,3.7100224,6.9792266,6.4909496,5.2644863,8.766567,6.8349037,5.1084213
t73,-2.4986236,5.4608274,7.723887,3.92314,7.2118835,6.5789766,5.2871537,8.777377,6.8391924,5.113726
t74,-2.4058235,5.3655806,7.676394,3.822303,7.1128,6.610579,5.355053,8.843946,6.9556656,5.063147
t75,-2.437155,5.4113426,7.74915,3.8791509,7.1841426,6.608884,5.3189616,8.786572,6.893753,5.0367303
t36,-2.2777045,5.8952417,6.9077005,3.584905,6.3253183,6.244687,5.391227,9.068122,7.611612,4.7608294
t37,-2.294654,5.8932414,7.121074,3.4721997,6.4161615,6.2005105,5.3462553,8.912846,7.625296,4.8546653
t31,-2.2242463,5.797542,6.9764614,3.6252174,6.4076004,6.32355,5.3642926,9.005146,7.491729,4.8154364
t26,-2.1638887,5.698609,7.106546,3.614923,6.5270133,6.4457483,5.329467,8.891244,7.550276,4.844611
t46,-2.2538803,5.9374967,7.0780187,3.6067703,6.6687207,6.218671,5.1694174,9.016416,7.3401465,4.9077873
t47,-2.2827966,5.8673887,7.0015736,3.4351282,6.6374807,6.369673,5.119021,9.137231,7.392261,5.0854096
t13,-2.1434531,5.625038,7.0700693,3.4706316,6.4463863,6.456416,5.259514,8.969231,7.472478,4.9848766
t29,-2.422935,6.145691,6.9115367,3.0186343,6.662646,5.852529,4.7649074,9.336071,7.011034,5.604639
t30,-2.3009443,6.2242184,7.0206165,2.944467,6.7169533,5.7655134,4.8332505,9.236983,7.1588593,5.538316
t71,-2.333504,6.2847705,7.1029544,2.849464,6.8359914,5.653717,4.6041937,9.166706,7.0286713,5.740552
