"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156"
"t1",-0.0498733850222306,0.00102084156945088,-0.0551350729698284,-0.0277601095205617,-0.000988859334917633,0.00130104139217451,0.0331425145906824,-0.0113097571209647,0.0426534351395548,-0.0276618576822787,-0.00272780831200205,-9.47574798356888e-06,0.00203862376823227,-5.72521416186812e-06,-0.000322311810571023,0.000441646428593334,-0.00296546905524656,-0.00488278279178435,0.00161797883192032,-0.0131941881622379,-0.0221565027129148,0.00373777871683855,0.0150474347213489,0.011080495545632,-0.0044289796655267,-0.0530905264130993,-0.0269106426283667,0.2193619938854,0.00523318388709278,0.00100819470156379,0.0259128591258428,-0.0222043897142512,-0.00876599934939935,0.0763465039340108,3.76835464389161e-05,-0.000870773571017892,-0.00083385031262991,0.068965068373381,0.00175168211850136,0.00832029827094775,-0.000764644152287783,-8.31423440312106e-05,-0.0106467527983768,-0.00181809847926013,0.0299107100597208,-0.00540526883406478,0.355236282450626,-0.131476234854226,0.00709706204472465,-0.00642120500498551,-8.04491763443715e-05,0.11372776140784,0.578634112648016,-0.0519848344933789,-0.00225448913844697,-0.027879262023633,-0.0634357913961647,0.000162032989711221,-0.0127359855028736,0.51689696715028,0.0564694556655874,-0.000354027628348939,0.0074165885739565,0.0121190810478953,0.228075295712347,0.0021641459672651,-0.00403864639881639,-0.282652886838902,0.0023088045018176,0.0498102640154534,-0.000375621880526093,0.00553050522792898,0.00227127820762515,-0.0126213393356779,7.64336922319557e-17,0.00281995514665298,-0.00139797938110998,-0.000154621093277713,0.000198077851471867,-5.70103009478922e-05,1.45437126787514e-05,-7.08939963957292e-16,2.60164774174828e-05,-4.51688419167546e-16,-0.000920379544491633,-0.00068936191659263,3.00424642968498e-05,-5.09353888072677e-05,0.000603716915106837,4.59743076407089e-05,-0.0401209877764639,0.00558240492649745,-6.50505870053618e-05,2.87795294360163e-15,-0.00471211313122666,-0.012364378074751,-2.53355925974505e-06,0.0836780149158759,6.43848837823569e-08,2.40828134299093e-14,-0.0203342597937424,0.0132694432224453,0.0247886473624675,-1.48745544183427e-05,0.0207179335697719,1.30650622161133e-05,-0.000941102180689625,0.00746903608672178,0.0088201738277144,-2.49453038973225e-05,0.0507083807560143,-0.000279231628099747,0.00105522728414875,-0.00172901848893811,0.000107013281470587,0.00143919197800254,0.000701451872836508,2.21956422473062e-05,4.31156663274374e-16,0.000101822213473403,1.09801540759512e-15,2.60337016358475e-05,-5.41827768080686e-16,4.02483210300149e-16,-0.000682726324396257,-8.04136718379664e-15,-0.0208599487887892,-5.13960983511149e-15,-5.27260106293582e-05,-9.07785243381503e-17,-6.20606880926601e-16,2.71475540384456e-05,-0.000549676518477305,3.94642511364626e-05,-1.247716154291e-06,4.00671478855174e-17,-3.68981727504856e-06,1.59918369655287e-17,7.72653985121339e-16,4.93114096524761e-07,3.34416225945219e-16,-1.02962836946746e-15,-6.1525576123075e-16,-5.83209140457903e-16,2.80037850156144e-08,1.19260256455048e-15,-1.0783982538771e-15,5.76124718469565e-08,3.00445801515195e-09,-7.25191231234128e-16,6.37258602408379e-16,-2.70067250966102e-16,-3.10092639630384e-15,4.38629212426613e-15,7.76095673525054e-16,-8.17335361392162e-13
"t16",-0.0796939177484557,-5.77105679460789e-05,-0.141830355120012,-0.0880056067446237,0.00188930831580726,-0.151648433582101,-0.0125646019701954,0.00054515231049302,0.000315067292626849,-0.00431059461374744,-0.000234485417835373,-1.15438687634108e-06,0.00072439777214235,-8.82068118232227e-07,-6.67544939004121e-05,9.58159611521383e-05,-0.00159773113999291,-0.00292451011480786,0.000497734997943595,-0.00415344481855727,-0.0196012479222072,0.00205109159916589,0.0085882363294315,0.0138856046595333,-0.00471753876804855,-0.0761416808969124,-0.0482171580936752,0.424317986712422,0.026131073651536,-0.010402044127212,-0.0922979913224667,-0.222213705231549,0.00818935008100214,-0.139863411630125,-0.000432812866606402,0.000210382382140367,0.000527035321364185,-0.0956529361496105,-0.000286010099367205,-0.00742563794253377,8.60930617992364e-07,3.43893142021518e-05,0.00748486553444882,0.000772443534246712,-0.0139690028222646,0.00263209611840853,-0.194684292751024,0.0600074387587168,-0.00601173171490272,0.00417952104240369,5.39406080081947e-05,-0.0892459580331839,-0.468481216637088,0.04997291844774,0.00218065992048457,0.0506727104851775,0.321469552903352,0.00119961818947221,-0.0181438566504498,0.510332511358978,0.0256439816170935,-0.00011643247873358,0.000705115846204196,0.00478576641763579,0.00723713961200025,0.000129673506105815,-6.14793124500529e-05,-0.000151612327522213,2.34337875630934e-05,0.000496200397045026,-5.5439881276048e-07,-1.5983734773955e-07,-2.83817490816593e-06,-0.000250934092376869,-1.28361772918798e-15,6.52315633041552e-05,1.80601776701875e-05,2.08044682281675e-06,6.07827541772024e-06,8.68587442757831e-07,5.19148677420791e-07,-1.05063595901086e-15,-4.67524769652748e-07,-3.21798991777999e-15,1.90003068961864e-05,-0.0128863670306706,-7.2715569616401e-07,1.31943930111906e-06,-1.62571060801115e-05,5.30419156145961e-06,-0.00823976004322731,-0.000257051429706587,3.23237968288477e-06,1.27316276525787e-15,0.000269093016417397,0.000765916257310589,4.04593923784091e-07,0.138616254907059,1.13181843582985e-08,3.01786028287644e-15,-0.00169888409095138,-0.0151562215832627,-0.0142355127524956,-2.04910534305104e-07,0.000173197806064256,6.38453579574511e-08,0.000129156192985371,1.96253392427926e-05,1.94776877333303e-05,2.42558003982626e-06,8.31710273518586e-05,2.27032364927269e-05,-8.52031255236491e-05,-2.0260887877421e-06,2.48321684009896e-08,-6.58216442815186e-05,-0.0279876927046692,-5.18792363750785e-07,-2.85405568487986e-15,-2.68763299343787e-08,-3.62142394886778e-15,-1.33010638666264e-07,1.33083695719958e-16,7.38516041526744e-16,6.41032435263632e-08,9.73647841255595e-15,-3.05169375301294e-06,-4.00448119653248e-15,-8.89202862488788e-09,-1.46818090162658e-16,-1.6241039950215e-15,5.95707683825883e-07,-7.07771911774102e-07,0.00219769123747408,-1.64841800112975e-09,-5.59393408046067e-16,-6.4680667711416e-09,-7.70345353316837e-16,2.56947296407219e-15,1.07540155848097e-09,4.20053480318324e-15,-2.01124963685796e-15,1.04510096823449e-15,2.50304945048083e-15,8.93803245762702e-11,1.07507626775007e-15,-1.14716091788386e-15,2.75844298517448e-10,1.45119743375388e-11,-7.20257455291518e-16,-5.28978345130276e-15,-3.81008142218412e-17,-3.85874733869515e-15,4.39866246961667e-15,1.72944295570992e-16,-8.07372182725683e-13
"t73",-0.0837738191704207,-6.70733590639981e-05,-0.195610942583989,-0.127711311274493,0.00315038131781002,-0.268601781504307,-0.0303241948644153,0.00576765022385413,-0.020691062160827,0.0326735926785708,0.000773186572311464,2.71774442057288e-06,-0.00165341133005592,1.58834890842938e-06,8.58215843923379e-05,-0.000117167664965444,0.00187824226921404,0.00290320770696044,-0.000414641523525096,0.00338327667651348,0.011402857858463,-0.00103705319350288,-0.00424258864671057,-0.00572226337616526,0.00178515779737426,0.0282766620186501,0.0151577802780611,-0.131365219437761,-0.00717517546989341,0.00255904522447252,0.0215050498303451,0.0484667793576267,-0.00117911175290491,0.0175082557988972,5.35672558930798e-05,-2.52581122354111e-05,-5.96952912651528e-05,0.0104307117979917,2.99350662964419e-05,0.000591962646149074,-0.337907074582847,-7.90780240949889e-07,-0.000317453653730927,-3.64550461187827e-05,0.000567972372473179,-0.000101567579015241,0.00681597905160399,-0.00203013748575005,0.000186388533816331,-0.000123646946150112,-1.56817573416902e-06,0.00239177436681093,0.0123791026500798,-0.00123381923888579,-5.37233192261553e-05,-0.00106941669982241,-0.00611221272300112,-2.07643555902001e-05,0.000269215552893811,-0.00697003409886457,-0.000293321451631882,8.95838549535348e-07,-4.02446525909431e-06,-1.69802994115058e-05,-1.56128495417962e-05,-2.36007311648495e-07,4.24069347058865e-08,-1.97336843782425e-07,9.69703897831702e-08,2.05302451867714e-06,-1.71882570352557e-09,-4.13710064253378e-10,-5.82138771269922e-09,3.54783268022036e-06,2.60876972358522e-17,-1.25780242852592e-06,-3.85022778293239e-07,-5.08468564740125e-08,-2.18636267582692e-07,-3.45686791697234e-08,-2.72537691632394e-08,-1.45084968247837e-14,4.48509032033917e-08,7.37064156723693e-14,-7.15746130312562e-06,0.83546873186821,-2.38383656514581e-07,3.02551934823086e-07,-3.28497323063344e-06,8.98294684111891e-07,-0.00107700625347983,-3.23779427056441e-05,4.05196552398991e-07,-2.75508499506544e-15,3.34986368683387e-05,9.50632980046542e-05,4.978581074168e-08,0.017105738895493,1.40331523687466e-09,4.56787482863746e-15,-0.000212830817885517,-0.00190376329286507,-0.00181941226832784,-2.74882275852937e-08,2.45179890948927e-05,9.75991939183604e-09,1.99439988254774e-05,3.36026511693534e-06,3.45793619616931e-06,4.31325180908406e-07,1.57691172110556e-05,4.42875770681768e-06,-1.68060296246444e-05,-4.15476464840918e-07,7.35016289546669e-09,-3.81283623927206e-05,-0.133085768581994,4.82991047152229e-07,-8.76933399274237e-16,1.80990212930493e-09,-1.43851917612242e-14,4.20219088217931e-09,3.18571299512525e-15,1.22924516896536e-15,-1.25771728849786e-09,3.53290528967042e-15,-2.35578738946862e-08,-7.25507084990528e-16,-8.44025625486387e-11,8.22425912177066e-17,3.11390136233495e-15,4.43731149618411e-08,-6.06923998905926e-08,0.0717499413065515,7.06783654290842e-09,-1.5799911732222e-15,-7.99533470381067e-11,-5.41057524980782e-15,7.41656981882414e-15,4.28205708953936e-11,4.75592954459259e-15,-2.3216892946949e-15,1.56200082802487e-15,-4.95750792485154e-15,5.09425648964564e-12,3.65908857216316e-15,-1.77729469226097e-15,1.91228289310997e-11,1.01284255645464e-12,1.61485539529587e-16,2.68382791946496e-15,3.97808944865024e-16,-2.60257131494373e-15,4.68469032089889e-15,-9.69643491830429e-16,-8.32497726763023e-13
"t96",-0.0838114116286982,-6.71598755827424e-05,-0.196109925641964,-0.128080090336739,0.0031621235577416,-0.269691824323842,-0.0304903805118419,0.00581689686409956,-0.0208896209515156,0.0330240355931573,0.00078276688582609,2.75464052961632e-06,-0.00167607399614726,1.61194207189434e-06,8.7283937881351e-05,-0.000119210220576246,0.001911593817043,0.00295924840573001,-0.000423437270232625,0.00345595873167855,0.0117034497253846,-0.00106706196289191,-0.00436731785965293,-0.00591341405651751,0.00184862896851823,0.0292961283949141,0.0157777991196454,-0.136802530640253,-0.00750141483358462,0.00268607212597854,0.022620513074953,0.0511198008863903,-0.00127039321338201,0.0190344225531946,5.82819941862508e-05,-2.75394732763308e-05,-6.53612974765129e-05,0.0114533404896798,3.29746675609139e-05,0.000668337390351887,-0.391429357249849,-9.177839815482e-07,-0.00036945336555879,-4.28946851562491e-05,0.000683676102996826,-0.000123111634844972,0.0083689033182206,-0.00250405504507846,0.000232601563791471,-0.00015528414169729,-1.97408693399669e-06,0.00304449997198226,0.0157879951476622,-0.00158837744918468,-6.91823530902243e-05,-0.00140713068211941,-0.0081608507339238,-2.80915808741825e-05,0.000372140929138417,-0.00974608279653424,-0.000420194651612305,1.35070354285867e-06,-6.28265643039293e-06,-2.77858862763212e-05,-2.65319414022303e-05,-4.0523808925272e-07,7.57231387949267e-08,-3.87413584462815e-07,3.15470229768832e-07,6.73323784646657e-06,-1.06274172534003e-08,-3.25905239514229e-09,-6.08945530922687e-08,-9.0696666663944e-06,7.82536314995772e-16,2.55424501309238e-06,7.27390203792084e-07,8.72311146071759e-08,2.89137433538857e-07,4.28444363745619e-08,2.84964311422576e-08,4.07548688568627e-15,-3.38043606923386e-08,-2.47376151910789e-14,3.30172095624537e-06,-0.292685216635312,4.94632166407369e-08,-4.2036659592568e-08,3.47838670598181e-07,-4.28439021654849e-08,-9.70971398063028e-05,-4.09772620372281e-06,5.37688494003723e-08,3.62780665911589e-15,4.78742148561639e-06,1.40759579331431e-05,8.85283228736104e-09,0.00327886691268534,2.8006386417392e-10,1.85829475740694e-15,-4.44948739576172e-05,-0.000401275854149948,-0.000397880835607153,-6.2552760939472e-09,5.60750977418589e-06,2.18721408542174e-09,4.45157929176857e-06,7.12730304471346e-07,7.18488540094042e-07,8.95353738402838e-08,3.15018815463808e-06,8.69385212085559e-07,-3.27651910975689e-06,-7.90630809328896e-08,1.11843077182407e-09,-4.20551286948751e-06,-0.00991447564290967,2.25249129671583e-08,-2.69365768752034e-15,-2.53236301069396e-10,-3.14458975861046e-15,-9.95258499583446e-10,-1.09355056231898e-14,4.42653736575576e-15,3.6631413419079e-10,-6.26300557197004e-14,1.2229451028245e-08,-2.3869523108093e-15,4.58078450388602e-11,-7.90281182699054e-15,1.52923995302293e-14,-1.7779386101878e-07,2.88201831194208e-07,-0.770250549458087,-7.69071737538023e-08,-2.40564113512586e-14,-2.98742676904549e-09,5.24334060292005e-14,-9.18444407961858e-14,2.39976540524625e-10,-4.26890643068969e-14,7.31482316447811e-15,-4.51838239547437e-15,7.26366330448271e-15,1.23201606414758e-11,-8.62238065717999e-15,-2.32532960271691e-15,3.12185564732687e-11,1.64955765535944e-12,5.12144352224876e-15,5.99172745512556e-15,8.71155963402992e-16,2.5083679609848e-15,5.11086530423381e-15,-2.43165130599735e-15,-8.15898155666637e-13
"t97",-0.0838977932681672,-6.73568977304084e-05,-0.197231456515809,-0.128906135583941,0.00318820512089759,-0.27210509852304,-0.0308532804052222,0.00592146241847933,-0.021307333395687,0.0337541820318322,0.000802453094774431,2.82973454919337e-06,-0.00172215093038075,1.65947941898803e-06,9.01816588502014e-05,-0.000123245791140037,0.00197733005984097,0.00306846804373952,-0.000440349676161864,0.00359544979999903,0.0122619015714104,-0.00112191812103885,-0.00459467583406191,-0.00625363413585965,0.00196022063666317,0.0310834997838908,0.016836648100697,-0.146064572580558,-0.0080457115271651,0.00289375332734879,0.02442525522508,0.055356420835004,-0.00140343375435042,0.0211844270873224,6.49051776549125e-05,-3.07199988914358e-05,-7.31447540437988e-05,0.0128445017009318,3.70658117760561e-05,0.000763659453218352,-0.45384387789799,-1.06519601447825e-06,-0.000429407344749513,-5.01305824599798e-05,0.000807424457000659,-0.000145830123398613,0.00996583282115247,-0.00298723995960258,0.000278724355778716,-0.000186508997095907,-2.37306639317438e-06,0.00367412788524962,0.0190657334660123,-0.00192416105733471,-8.38157968025018e-05,-0.00171639846427196,-0.00999760531753307,-3.45420154456486e-05,0.000460217109449396,-0.0120876244671014,-0.000524159840182156,1.70335773584864e-06,-7.97516918493767e-06,-3.55539996059824e-05,-3.41458664927241e-05,-5.22309152974575e-07,9.81210641628431e-08,-5.07645086481046e-07,4.28224460529173e-07,9.14311916385899e-06,-1.47058399435716e-08,-4.52803419325604e-09,-8.49009776054781e-08,-1.31728459197601e-05,1.7169756957944e-15,3.73323554414507e-06,1.06543765378947e-06,1.28157314509587e-07,4.28597502393445e-07,6.36616790698958e-08,4.26210119837927e-08,8.71033062074256e-15,-5.12550140513322e-08,-4.60628413515237e-14,5.11730560291809e-06,-0.459264928545218,7.93290831663403e-08,-6.8384100303782e-08,5.70475041322118e-07,-7.14755395799088e-08,-0.000173004860930588,-7.52157108615311e-06,9.92900960533264e-08,9.47977692072988e-17,8.93688191569604e-06,2.64324758493372e-05,1.73493124625748e-08,0.00660577531890454,5.7539962549882e-10,-1.99628547000196e-15,-9.41709521179862e-05,-0.000854757001329339,-0.000879223831034084,-1.50026807700235e-08,1.4533866895379e-05,6.26363916896716e-09,1.29075870044656e-05,2.33142117674577e-06,2.44555681443506e-06,3.05294932774436e-07,1.14917276998056e-05,3.26446381514699e-06,-1.24402386751901e-05,-3.11856028808403e-07,6.01993579779029e-09,-3.34538327405221e-05,-0.12252229971678,4.59625964195588e-07,-3.14602749665418e-15,2.04504474235457e-09,-3.3000730684682e-14,5.09558431959764e-09,7.49359275266942e-15,7.29815957831397e-16,-1.58153425620401e-09,7.13389349584429e-14,-3.38773432015382e-08,2.19661614824649e-15,-1.22913058366297e-10,7.05320308185278e-15,-1.47646453237168e-14,1.76007670827813e-07,-2.72847347044256e-07,0.62814609406028,6.26103393121642e-08,1.93604716034257e-14,2.03067571338527e-09,-4.21378404486753e-14,7.71555766436482e-14,-1.21130989920417e-10,3.60726139184227e-14,-7.72405458463379e-15,3.20924641701339e-15,-5.15400974795102e-15,-2.75241890582559e-12,6.23984691027172e-15,1.04720307227778e-15,9.77417356158931e-13,5.85117901986317e-14,-6.32893582758617e-15,-5.36163015953817e-15,-1.03563744596648e-15,-6.77640129343979e-15,2.08817172870017e-15,4.53970013854999e-15,-7.99979139651902e-13
"t70",-0.0835155990355637,-6.64848672548603e-05,-0.192264930343139,-0.125247625617984,0.00307265272685495,-0.26141188169489,-0.0292443911370146,0.00545735785304544,-0.0194526628068717,0.0305110169854402,0.000714961676422565,2.49586362968488e-06,-0.00151728236126979,1.44803909188941e-06,7.72840558566456e-05,-0.000105281489913777,0.00168467659549204,0.00258200016944249,-0.000364978331190135,0.0029737484798405,0.00976943926923964,-0.000876911327278935,-0.00357908695234793,-0.00473225783426804,0.00146092729196604,0.0230852352238114,0.0120924359453168,-0.104560425849935,-0.00560409608588718,0.00196113025993171,0.0163161016900065,0.0363059528864625,-0.000801280746963094,0.0114194311792602,3.48136493065803e-05,-1.62561394074434e-05,-3.76767259058609e-05,0.00649557445267734,1.83600632072626e-05,0.000315729764920272,0.197129038607624,-1.74330359612953e-06,-0.000280215634074211,-2.13895337181001e-05,0.0002799903799614,-4.83415274920266e-05,0.00305750004464554,-0.000892745480981493,7.79945690737281e-05,-5.03931876596497e-05,-6.32887073899608e-07,0.000922083356074315,0.00473453027819746,-0.000454064936569993,-1.97465995470461e-05,-0.000359423609287689,-0.0019306155212497,-6.19355542729265e-06,7.28654218479747e-05,-0.00178723821908568,-6.66922848547417e-05,1.51787042975786e-07,-5.31815969709828e-07,-1.42055834867591e-06,-7.18115039675515e-07,-8.45459616624636e-09,-9.17962278185105e-11,1.81865939356818e-08,-5.82342312884502e-08,-1.25192913071883e-06,2.68341856441255e-09,8.66396737041414e-10,1.68709189331097e-08,3.42130726049155e-06,-3.4688126390464e-15,-9.84278088100327e-07,-2.81868028967714e-07,-3.40141942942584e-08,-1.13518632550311e-07,-1.67972578381013e-08,-1.10368797347949e-08,-2.46203265684368e-15,1.21364773727966e-08,7.57891421087414e-15,-7.76539573816173e-07,0.0280541847350654,1.97534810024679e-08,-4.58013358290512e-08,6.2003670805596e-07,-2.37050331553494e-07,0.000569993560508397,2.07933717691495e-05,-2.69348838934374e-07,-3.15320717438438e-15,-2.36227790786815e-05,-6.91309190580361e-05,-4.40173739159591e-08,-0.0168429969645735,-1.48129789239837e-09,-8.47409667133745e-15,0.000247458674219032,0.00225758281668885,0.00239768523891824,4.42984335515174e-08,-4.63219191571588e-05,-2.19216483892471e-08,-4.56815442269144e-05,-9.13981363117011e-06,-9.892594050672e-06,-1.23664659275771e-06,-4.89658899176667e-05,-1.42009968229293e-05,5.4541355008275e-05,1.40362475943086e-06,-3.25445686734386e-08,0.000214210528690159,0.896146580191937,-3.71495740127325e-06,2.62116622859177e-14,-3.31153395951757e-08,1.55413085297087e-13,-1.32311658285134e-07,2.21749793915847e-15,-2.68611270961256e-14,5.87718964351656e-08,-7.81131440235936e-14,-2.27515280517383e-06,-1.17562858158102e-14,-6.53533027847087e-09,-1.08849036721005e-15,1.56162944016245e-16,3.18507006176583e-07,-3.81951502595202e-07,0.0827148113113995,7.36929494993471e-09,1.25243951141691e-14,-2.62855074154664e-09,-6.8441564941413e-15,1.80352154854528e-14,4.34612699082535e-10,-2.09906027180163e-15,-1.63258404431588e-15,-5.89840461215619e-15,5.07848770774305e-15,3.2920147631134e-11,4.98452811542096e-15,-4.78450865609699e-16,9.08930421434812e-11,4.77771875158147e-12,-8.61947359774567e-16,4.36084875683623e-16,-4.78804426356195e-15,-6.50317927882959e-15,7.66224335725195e-15,1.19739818831167e-16,-8.10430059492728e-13
"t101",-0.0838908586854261,-6.7340703189183e-05,-0.197136062869708,-0.128835246489323,0.00318591750887974,-0.271891634426331,-0.0308200236240229,0.00591116769889626,-0.0212652287730582,0.0336787593387633,0.000800347075886901,2.82150438743917e-06,-0.00171708769188677,1.6541352152686e-06,8.98418918192655e-05,-0.000122769094714699,0.00196951788999357,0.0030551138495211,-0.000438209986862928,0.00357771806522318,0.0121847986241253,-0.00111402328662024,-0.00456171415303418,-0.006201161217684,0.00194244622758503,0.0307966985517834,0.0166543843475338,-0.144459219587124,-0.00794583696062398,0.00285340977224919,0.0240639660076888,0.0544751466512368,-0.00136604552305428,0.0204922287386809,6.27466063475622e-05,-2.96478814659919e-05,-7.0332824583858e-05,0.0123166554736991,3.54222616625931e-05,0.000693991489586721,0.493844379653549,-4.40929430977773e-06,-0.000718570914719898,-5.79325635840694e-05,0.000848510756925958,-0.000151601372758684,0.0102163597977225,-0.00305074934410345,0.000282369068921456,-0.000188262927391621,-2.39237175276794e-06,0.00368432312706951,0.0191024103439775,-0.00192049332150126,-8.36463095090326e-05,-0.00170007520296953,-0.00985877870157873,-3.39379177347983e-05,0.000449694058306987,-0.0117789988790598,-0.000508014033745064,1.63382425271418e-06,-7.60024583425083e-06,-3.36053938574119e-05,-3.20742205838194e-05,-4.89808733104155e-07,9.14574307505278e-08,-4.66727263557717e-07,3.72530661614595e-07,7.9484931432461e-06,-1.22740243501156e-08,-3.74111846484907e-09,-6.95021658721128e-08,-9.23097684866911e-06,-2.21556236274392e-16,2.52445174802558e-06,7.10930177189544e-07,8.38496597349796e-08,2.62399959615218e-07,3.81924767790841e-08,2.40219024481591e-08,2.68845992241023e-15,-2.42755231852883e-08,2.00922721620898e-15,1.37687514096779e-06,-0.0468032039209851,-2.98806074017888e-08,6.53790660022748e-08,-8.577294133728e-07,3.08188377144513e-07,-0.000605813010282219,-2.04863856629164e-05,2.61578069558997e-07,9.50805414816738e-16,2.23687421620304e-05,6.45865530188346e-05,3.75917931967628e-08,0.0136505236440396,1.15952976991398e-09,2.72226186026016e-15,-0.000184383153074696,-0.00166508902314908,-0.00167353582468883,-2.7778190555618e-08,2.66713507008897e-05,1.15108186928141e-08,2.37403391039218e-05,4.34366213875845e-06,4.5819956052279e-06,5.72150113362459e-07,2.17657899120216e-05,6.21295023739788e-06,-2.37211576874425e-05,-5.98610953820314e-07,1.22406100910817e-08,-7.28933707541223e-05,-0.284642242485489,1.126366506691e-06,-1.39615113766357e-14,8.04413675308998e-09,0.707106781186492,2.96723622637472e-08,-6.25373270284671e-14,2.87104092207659e-14,-1.26839695280408e-08,8.70122455924666e-15,4.32527036690411e-07,-2.64220332350853e-14,1.2290451884499e-09,1.95831008987443e-15,8.05024536242596e-15,-3.7415492486045e-08,4.36467868759422e-08,-0.00858271594667234,-7.63770388319812e-10,-6.34336169949779e-15,2.40297609204968e-10,4.85400029127667e-15,1.45989703544802e-14,-3.16201919964498e-11,1.8759713376392e-14,-3.73420341666472e-15,1.04519393309173e-15,-4.44431085851063e-16,-1.12411389831073e-12,3.6637540598743e-15,-3.02720936901835e-15,1.4920689134268e-12,8.28841017864861e-14,-3.51088981169406e-15,-1.48917959786958e-14,2.78908117376545e-15,-4.61781984323369e-16,6.01116775713585e-15,2.96139544742144e-15,-7.93261149286892e-13
"t102",-0.0838908586854261,-6.73407031894536e-05,-0.197136062869709,-0.128835246489322,0.00318591750887963,-0.27189163442633,-0.0308200236240231,0.00591116769889473,-0.021265228773056,0.0336787593387624,0.000800347075886592,2.82150438733678e-06,-0.00171708769188735,1.65413521539671e-06,8.98418918199636e-05,-0.000122769094715026,0.00196951788999392,0.00305511384952128,-0.000438209986862743,0.00357771806522158,0.012184798624124,-0.00111402328662069,-0.00456171415303567,-0.00620116121768539,0.00194244622758473,0.0307966985517852,0.0166543843475336,-0.144459219587124,-0.00794583696062363,0.00285340977224963,0.0240639660076871,0.0544751466512392,-0.00136604552305391,0.0204922287386816,6.27466063466993e-05,-2.96478814668708e-05,-7.0332824583204e-05,0.0123166554736937,3.54222616637826e-05,0.000693991489586558,0.493844379653543,-4.40929431079878e-06,-0.00071857091471136,-5.7932563584801e-05,0.000848510756924952,-0.000151601372760125,0.010216359797716,-0.00305074934410238,0.000282369068920975,-0.000188262927392017,-2.39237175434445e-06,0.00368432312706751,0.0191024103439741,-0.00192049332150273,-8.36463095095541e-05,-0.0017000752029692,-0.00985877870158084,-3.39379177361099e-05,0.000449694058305821,-0.0117789988790577,-0.000508014033748185,1.63382425526121e-06,-7.6002458391443e-06,-3.36053938581302e-05,-3.20742205725507e-05,-4.89808733850201e-07,9.14574186855463e-08,-4.66727265066927e-07,3.72530664188125e-07,7.94849314479076e-06,-1.2274025671526e-08,-3.74111963830819e-09,-6.95021639136642e-08,-9.23097683985043e-06,1.54495207869428e-15,2.52445175406224e-06,7.10930174163143e-07,8.38496587848847e-08,2.623999613418e-07,3.81924803751203e-08,2.40219052523949e-08,5.29771973935021e-16,-2.42755189390915e-08,-1.10682665172471e-14,1.37687513655913e-06,-0.0468032039209659,-2.98806053634099e-08,6.53790653974239e-08,-8.57729415707263e-07,3.08188381232106e-07,-0.000605813010284876,-2.0486385661004e-05,2.61578055224533e-07,2.89301898631015e-15,2.23687421634619e-05,6.45865530126041e-05,3.75917881318367e-08,0.013650523644066,1.15952699001818e-09,2.84601872760866e-15,-0.000184383153082231,-0.00166508902315639,-0.00167353582467058,-2.77781995525222e-08,2.66713507273685e-05,1.15108139533313e-08,2.37403390859213e-05,4.3436621373762e-06,4.58199566320729e-06,5.72150168559367e-07,2.17657900171875e-05,6.21295024851057e-06,-2.3721157643719e-05,-5.98610952382459e-07,1.22406140472905e-08,-7.28933707755764e-05,-0.284642242485237,1.12636664295444e-06,-1.81118741236896e-15,8.04364352539907e-09,-0.707106781186604,2.96726886034506e-08,6.14542244683671e-14,-1.25173437843026e-14,-1.26840641817094e-08,4.08388139485798e-14,4.32527162096607e-07,2.88933111954982e-14,1.22905152793458e-09,-5.85389469000187e-16,-1.11308443779792e-14,-3.74155685864593e-08,4.36467867073148e-08,-0.0085827159466803,-7.63775449468263e-10,-1.05496679280319e-15,2.40286524611404e-10,-2.81178745743413e-15,-2.06242136510754e-14,-3.16248630805778e-11,-1.49463730525866e-14,3.36975529812342e-15,2.66761566152167e-15,-3.40611205703118e-15,-1.12305715767287e-12,-3.01893462789657e-15,7.68981027850926e-16,1.49505466022816e-12,9.55726423953474e-14,1.83590530546426e-15,1.67481751157326e-14,7.1412385387904e-16,-2.40458095138353e-15,5.2852793746891e-16,-2.96959407133708e-16,-8.44405245136484e-13
