"","t4","t73","t74","t8","t58","t62","t93","t94","t40","t41","t20","t13","t2","t14","t33","t77","t78","t81","t82","t26","t27","t28","t36","t60","t61","t56","t57","t46","t69","t70","t89","t90","t17","t18","t9","t29","t30","t87","t88","t49","t50","t99","t100","t63","t21","t31","t32","t75","t76","t1","t24","t25","t3","t12","t95","t96","t47","t48","t11","t6","t7","t71","t72","t16","t38","t39","t5","t64","t65","t37","t85","t86","t67","t68","t66","t42","t43","t10","t55","t83","t84","t23","t97","t98","t34","t35","t22","t44","t45","t79","t80","t59","t51","t52","t91","t92","t19","t53","t54","t15"
"t4",0,3.0207461409,3.0207461409,3.02074614036,3.02074614046,3.02074614044,3.02074614044,3.02074614044,3.74478698809,3.74478698809,3.74478698809,3.7447869884,4.6172087767,4.6172087767,4.6172087763,4.61720877635,4.61720877635,4.61720877635,4.61720877635,4.61720877635,4.61720877634,4.61720877634,6.69740700656,6.69740700666,6.69740700666,6.69740700666,6.69740700666,6.69740700666,6.69740700676,6.69740700676,6.69740700675,6.69740700675,6.6974070063381,6.6974070063381,6.6974070065381,6.6974070065881,6.6974070065881,6.6974070066781,6.6974070066781,6.6974070066681,6.6974070066681,6.6974070068081,6.6974070068081,6.6974070067881,6.6974070066881,6.6974070066881,6.6974070066881,6.6974070069,6.6974070069,6.6974070067,6.6974070066,6.6974070066,6.6974070065,6.6974070064,6.69740700671,6.69740700671,6.697407007,6.697407007,6.6974070067,6.6974070057,6.6974070057,8.03157480602,8.03157480602,8.03157480622,8.03157480592,8.03157480592,8.03157480602,8.03157480592,8.03157480592,8.03157480592,8.03157480577,8.03157480577,8.03157480569,8.03157480569,8.03157480572,8.03157480572,8.03157480572,8.03157480572,8.03157480562,8.03157480562,8.03157480562,8.03157480562,8.03157480554,8.03157480554,8.0315748054,8.0315748054,8.0315748063,8.0315748063,8.0315748063,8.0315748055,8.0315748055,8.0315748055,8.0315748055,8.0315748055,8.03157480556,8.03157480556,8.0315748055,8.0315748055,8.0315748055,8.0315748053
"t73",3.0207461409,0,0.3616484358,2.60715099726,2.60715099736,2.60715099734,2.60715099734,2.60715099734,3.74478698899,3.74478698899,3.74478698899,3.7447869893,4.6172087776,4.6172087776,4.6172087772,4.61720877725,4.61720877725,4.61720877725,4.61720877725,4.61720877725,4.61720877724,4.61720877724,6.69740700746,6.69740700756,6.69740700756,6.69740700756,6.69740700756,6.69740700756,6.69740700766,6.69740700766,6.69740700765,6.69740700765,6.6974070072381,6.6974070072381,6.6974070074381,6.6974070074881,6.6974070074881,6.6974070075781,6.6974070075781,6.6974070075681,6.6974070075681,6.6974070077081,6.6974070077081,6.6974070076881,6.6974070075881,6.6974070075881,6.6974070075881,6.6974070078,6.6974070078,6.6974070076,6.6974070075,6.6974070075,6.6974070074,6.6974070073,6.69740700761,6.69740700761,6.6974070079,6.6974070079,6.6974070076,6.6974070066,6.6974070066,8.03157480692,8.03157480692,8.03157480712,8.03157480682,8.03157480682,8.03157480692,8.03157480682,8.03157480682,8.03157480682,8.03157480667,8.03157480667,8.03157480659,8.03157480659,8.03157480662,8.03157480662,8.03157480662,8.03157480662,8.03157480652,8.03157480652,8.03157480652,8.03157480652,8.03157480644,8.03157480644,8.0315748063,8.0315748063,8.0315748072,8.0315748072,8.0315748072,8.0315748064,8.0315748064,8.0315748064,8.0315748064,8.0315748064,8.03157480646,8.03157480646,8.0315748064,8.0315748064,8.0315748064,8.0315748062
"t74",3.0207461409,0.3616484358,0,2.60715099726,2.60715099736,2.60715099734,2.60715099734,2.60715099734,3.74478698899,3.74478698899,3.74478698899,3.7447869893,4.6172087776,4.6172087776,4.6172087772,4.61720877725,4.61720877725,4.61720877725,4.61720877725,4.61720877725,4.61720877724,4.61720877724,6.69740700746,6.69740700756,6.69740700756,6.69740700756,6.69740700756,6.69740700756,6.69740700766,6.69740700766,6.69740700765,6.69740700765,6.6974070072381,6.6974070072381,6.6974070074381,6.6974070074881,6.6974070074881,6.6974070075781,6.6974070075781,6.6974070075681,6.6974070075681,6.6974070077081,6.6974070077081,6.6974070076881,6.6974070075881,6.6974070075881,6.6974070075881,6.6974070078,6.6974070078,6.6974070076,6.6974070075,6.6974070075,6.6974070074,6.6974070073,6.69740700761,6.69740700761,6.6974070079,6.6974070079,6.6974070076,6.6974070066,6.6974070066,8.03157480692,8.03157480692,8.03157480712,8.03157480682,8.03157480682,8.03157480692,8.03157480682,8.03157480682,8.03157480682,8.03157480667,8.03157480667,8.03157480659,8.03157480659,8.03157480662,8.03157480662,8.03157480662,8.03157480662,8.03157480652,8.03157480652,8.03157480652,8.03157480652,8.03157480644,8.03157480644,8.0315748063,8.0315748063,8.0315748072,8.0315748072,8.0315748072,8.0315748064,8.0315748064,8.0315748064,8.0315748064,8.0315748064,8.03157480646,8.03157480646,8.0315748064,8.0315748064,8.0315748064,8.0315748062
"t8",3.02074614036,2.60715099726,2.60715099726,0,2.4840024381,2.48400243808,2.48400243808,2.48400243808,3.74478698845,3.74478698845,3.74478698845,3.74478698876,4.61720877706,4.61720877706,4.61720877666,4.61720877671,4.61720877671,4.61720877671,4.61720877671,4.61720877671,4.6172087767,4.6172087767,6.69740700692,6.69740700702,6.69740700702,6.69740700702,6.69740700702,6.69740700702,6.69740700712,6.69740700712,6.69740700711,6.69740700711,6.6974070066981,6.6974070066981,6.6974070068981,6.6974070069481,6.6974070069481,6.6974070070381,6.6974070070381,6.6974070070281,6.6974070070281,6.6974070071681,6.6974070071681,6.6974070071481,6.6974070070481,6.6974070070481,6.6974070070481,6.69740700726,6.69740700726,6.69740700706,6.69740700696,6.69740700696,6.69740700686,6.69740700676,6.69740700707,6.69740700707,6.69740700736,6.69740700736,6.69740700706,6.69740700606,6.69740700606,8.03157480638,8.03157480638,8.03157480658,8.03157480628,8.03157480628,8.03157480638,8.03157480628,8.03157480628,8.03157480628,8.03157480613,8.03157480613,8.03157480605,8.03157480605,8.03157480608,8.03157480608,8.03157480608,8.03157480608,8.03157480598,8.03157480598,8.03157480598,8.03157480598,8.0315748059,8.0315748059,8.03157480576,8.03157480576,8.03157480666,8.03157480666,8.03157480666,8.03157480586,8.03157480586,8.03157480586,8.03157480586,8.03157480586,8.03157480592,8.03157480592,8.03157480586,8.03157480586,8.03157480586,8.03157480566
"t58",3.02074614046,2.60715099736,2.60715099736,2.4840024381,0,0.69400294698,0.69400294698,0.69400294698,3.74478698855,3.74478698855,3.74478698855,3.74478698886,4.61720877716,4.61720877716,4.61720877676,4.61720877681,4.61720877681,4.61720877681,4.61720877681,4.61720877681,4.6172087768,4.6172087768,6.69740700702,6.69740700712,6.69740700712,6.69740700712,6.69740700712,6.69740700712,6.69740700722,6.69740700722,6.69740700721,6.69740700721,6.6974070067981,6.6974070067981,6.6974070069981,6.6974070070481,6.6974070070481,6.6974070071381,6.6974070071381,6.6974070071281,6.6974070071281,6.6974070072681,6.6974070072681,6.6974070072481,6.6974070071481,6.6974070071481,6.6974070071481,6.69740700736,6.69740700736,6.69740700716,6.69740700706,6.69740700706,6.69740700696,6.69740700686,6.69740700717,6.69740700717,6.69740700746,6.69740700746,6.69740700716,6.69740700616,6.69740700616,8.03157480648,8.03157480648,8.03157480668,8.03157480638,8.03157480638,8.03157480648,8.03157480638,8.03157480638,8.03157480638,8.03157480623,8.03157480623,8.03157480615,8.03157480615,8.03157480618,8.03157480618,8.03157480618,8.03157480618,8.03157480608,8.03157480608,8.03157480608,8.03157480608,8.031574806,8.031574806,8.03157480586,8.03157480586,8.03157480676,8.03157480676,8.03157480676,8.03157480596,8.03157480596,8.03157480596,8.03157480596,8.03157480596,8.03157480602,8.03157480602,8.03157480596,8.03157480596,8.03157480596,8.03157480576
"t62",3.02074614044,2.60715099734,2.60715099734,2.48400243808,0.69400294698,0,0.6267437844,0.6267437844,3.74478698853,3.74478698853,3.74478698853,3.74478698884,4.61720877714,4.61720877714,4.61720877674,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877678,4.61720877678,6.697407007,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070072,6.6974070072,6.69740700719,6.69740700719,6.6974070067781,6.6974070067781,6.6974070069781,6.6974070070281,6.6974070070281,6.6974070071181,6.6974070071181,6.6974070071081,6.6974070071081,6.6974070072481,6.6974070072481,6.6974070072281,6.6974070071281,6.6974070071281,6.6974070071281,6.69740700734,6.69740700734,6.69740700714,6.69740700704,6.69740700704,6.69740700694,6.69740700684,6.69740700715,6.69740700715,6.69740700744,6.69740700744,6.69740700714,6.69740700614,6.69740700614,8.03157480646,8.03157480646,8.03157480666,8.03157480636,8.03157480636,8.03157480646,8.03157480636,8.03157480636,8.03157480636,8.03157480621,8.03157480621,8.03157480613,8.03157480613,8.03157480616,8.03157480616,8.03157480616,8.03157480616,8.03157480606,8.03157480606,8.03157480606,8.03157480606,8.03157480598,8.03157480598,8.03157480584,8.03157480584,8.03157480674,8.03157480674,8.03157480674,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.031574806,8.031574806,8.03157480594,8.03157480594,8.03157480594,8.03157480574
"t93",3.02074614044,2.60715099734,2.60715099734,2.48400243808,0.69400294698,0.6267437844,0,0.0703920656,3.74478698853,3.74478698853,3.74478698853,3.74478698884,4.61720877714,4.61720877714,4.61720877674,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877678,4.61720877678,6.697407007,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070072,6.6974070072,6.69740700719,6.69740700719,6.6974070067781,6.6974070067781,6.6974070069781,6.6974070070281,6.6974070070281,6.6974070071181,6.6974070071181,6.6974070071081,6.6974070071081,6.6974070072481,6.6974070072481,6.6974070072281,6.6974070071281,6.6974070071281,6.6974070071281,6.69740700734,6.69740700734,6.69740700714,6.69740700704,6.69740700704,6.69740700694,6.69740700684,6.69740700715,6.69740700715,6.69740700744,6.69740700744,6.69740700714,6.69740700614,6.69740700614,8.03157480646,8.03157480646,8.03157480666,8.03157480636,8.03157480636,8.03157480646,8.03157480636,8.03157480636,8.03157480636,8.03157480621,8.03157480621,8.03157480613,8.03157480613,8.03157480616,8.03157480616,8.03157480616,8.03157480616,8.03157480606,8.03157480606,8.03157480606,8.03157480606,8.03157480598,8.03157480598,8.03157480584,8.03157480584,8.03157480674,8.03157480674,8.03157480674,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.031574806,8.031574806,8.03157480594,8.03157480594,8.03157480594,8.03157480574
"t94",3.02074614044,2.60715099734,2.60715099734,2.48400243808,0.69400294698,0.6267437844,0.0703920656,0,3.74478698853,3.74478698853,3.74478698853,3.74478698884,4.61720877714,4.61720877714,4.61720877674,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877679,4.61720877678,4.61720877678,6.697407007,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070071,6.6974070072,6.6974070072,6.69740700719,6.69740700719,6.6974070067781,6.6974070067781,6.6974070069781,6.6974070070281,6.6974070070281,6.6974070071181,6.6974070071181,6.6974070071081,6.6974070071081,6.6974070072481,6.6974070072481,6.6974070072281,6.6974070071281,6.6974070071281,6.6974070071281,6.69740700734,6.69740700734,6.69740700714,6.69740700704,6.69740700704,6.69740700694,6.69740700684,6.69740700715,6.69740700715,6.69740700744,6.69740700744,6.69740700714,6.69740700614,6.69740700614,8.03157480646,8.03157480646,8.03157480666,8.03157480636,8.03157480636,8.03157480646,8.03157480636,8.03157480636,8.03157480636,8.03157480621,8.03157480621,8.03157480613,8.03157480613,8.03157480616,8.03157480616,8.03157480616,8.03157480616,8.03157480606,8.03157480606,8.03157480606,8.03157480606,8.03157480598,8.03157480598,8.03157480584,8.03157480584,8.03157480674,8.03157480674,8.03157480674,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.03157480594,8.031574806,8.031574806,8.03157480594,8.03157480594,8.03157480594,8.03157480574
"t40",3.74478698809,3.74478698899,3.74478698899,3.74478698845,3.74478698855,3.74478698853,3.74478698853,3.74478698853,0,1.2250811468,1.9363844154,2.07871174569,4.61720877699,4.61720877699,4.61720877659,4.61720877664,4.61720877664,4.61720877664,4.61720877664,4.61720877664,4.61720877663,4.61720877663,6.69740700685,6.69740700695,6.69740700695,6.69740700695,6.69740700695,6.69740700695,6.69740700705,6.69740700705,6.69740700704,6.69740700704,6.6974070066281,6.6974070066281,6.6974070068281,6.6974070068781,6.6974070068781,6.6974070069681,6.6974070069681,6.6974070069581,6.6974070069581,6.6974070070981,6.6974070070981,6.6974070070781,6.6974070069781,6.6974070069781,6.6974070069781,6.69740700719,6.69740700719,6.69740700699,6.69740700689,6.69740700689,6.69740700679,6.69740700669,6.697407007,6.697407007,6.69740700729,6.69740700729,6.69740700699,6.69740700599,6.69740700599,8.03157480631,8.03157480631,8.03157480651,8.03157480621,8.03157480621,8.03157480631,8.03157480621,8.03157480621,8.03157480621,8.03157480606,8.03157480606,8.03157480598,8.03157480598,8.03157480601,8.03157480601,8.03157480601,8.03157480601,8.03157480591,8.03157480591,8.03157480591,8.03157480591,8.03157480583,8.03157480583,8.03157480569,8.03157480569,8.03157480659,8.03157480659,8.03157480659,8.03157480579,8.03157480579,8.03157480579,8.03157480579,8.03157480579,8.03157480585,8.03157480585,8.03157480579,8.03157480579,8.03157480579,8.03157480559
"t41",3.74478698809,3.74478698899,3.74478698899,3.74478698845,3.74478698855,3.74478698853,3.74478698853,3.74478698853,1.2250811468,0,1.9363844154,2.07871174569,4.61720877699,4.61720877699,4.61720877659,4.61720877664,4.61720877664,4.61720877664,4.61720877664,4.61720877664,4.61720877663,4.61720877663,6.69740700685,6.69740700695,6.69740700695,6.69740700695,6.69740700695,6.69740700695,6.69740700705,6.69740700705,6.69740700704,6.69740700704,6.6974070066281,6.6974070066281,6.6974070068281,6.6974070068781,6.6974070068781,6.6974070069681,6.6974070069681,6.6974070069581,6.6974070069581,6.6974070070981,6.6974070070981,6.6974070070781,6.6974070069781,6.6974070069781,6.6974070069781,6.69740700719,6.69740700719,6.69740700699,6.69740700689,6.69740700689,6.69740700679,6.69740700669,6.697407007,6.697407007,6.69740700729,6.69740700729,6.69740700699,6.69740700599,6.69740700599,8.03157480631,8.03157480631,8.03157480651,8.03157480621,8.03157480621,8.03157480631,8.03157480621,8.03157480621,8.03157480621,8.03157480606,8.03157480606,8.03157480598,8.03157480598,8.03157480601,8.03157480601,8.03157480601,8.03157480601,8.03157480591,8.03157480591,8.03157480591,8.03157480591,8.03157480583,8.03157480583,8.03157480569,8.03157480569,8.03157480659,8.03157480659,8.03157480659,8.03157480579,8.03157480579,8.03157480579,8.03157480579,8.03157480579,8.03157480585,8.03157480585,8.03157480579,8.03157480579,8.03157480579,8.03157480559
