,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t5,-3.7867544,8.051161,-1.7244875,18.09727,-3.2150083,-4.3186817,45.948055,20.49195,-5.5928597,15.812243,-3.505787,-5.3729033,7.3393764,6.951165,-11.588149,20.647684
t7,-2.9763467,5.5101466,-1.1660353,15.711498,-2.5243993,-3.70747,34.018143,11.628528,-4.1968746,12.271354,-2.7282188,-3.8753223,4.9979014,3.4612715,-8.212981,14.465363
t15,-2.6537375,0.55227506,-0.41159722,12.700648,-3.6017616,-4.526946,44.25291,1.7982275,-5.5183287,18.195593,-4.293445,-4.184016,5.6359005,0.20850638,-7.909385,19.25402
t19,-3.003894,1.4584612,-0.61899704,13.028376,-4.184482,-5.1326547,54.422993,3.8696115,-6.648202,21.872465,-5.2734046,-5.2269278,6.6309223,1.3913457,-9.875274,24.21427
t134,-2.6895216,-0.15927652,-0.31803223,9.297668,-4.6887093,-5.085662,59.19517,0.32271454,-7.131439,24.903933,-5.893966,-5.501537,6.338444,0.6789959,-9.68489,26.495358
t135,-2.694835,-0.16139233,-0.32303786,9.321145,-4.6744447,-5.0933313,59.199604,0.33213732,-7.1294084,24.914762,-5.891935,-5.4873805,6.3348565,0.6729234,-9.675819,26.46465
t120,-2.686179,-0.14548944,-0.3359158,9.323632,-4.6770473,-5.0819354,59.209873,0.30487844,-7.139173,24.897772,-5.918401,-5.503811,6.413576,0.6025403,-9.684947,26.426952
t88,-2.6523533,0.0018199449,-0.22202507,8.748448,-4.648264,-5.063531,58.83762,0.059137553,-7.1922846,24.923288,-5.838163,-5.525863,6.4309916,0.29890755,-9.671365,26.326487
t89,-2.6883447,0.04488883,-0.27170435,8.919554,-4.5918236,-5.040114,58.63726,0.4026949,-7.174066,24.860125,-5.8736725,-5.496429,6.768038,0.26754788,-9.685027,26.113768
t83,-2.6626923,-0.031989794,-0.20186973,8.854681,-4.705586,-5.0822363,58.700092,0.07266304,-7.1766267,24.902124,-5.828832,-5.5414686,6.281396,0.36741284,-9.690101,26.553894
t152,-2.6388614,-0.03214925,-0.16046368,8.782178,-4.70807,-5.14853,59.272495,-0.044919737,-7.203232,25.203089,-5.792578,-5.5469837,6.2991133,0.21317557,-9.687018,26.64087
t153,-2.6371057,-0.03234933,-0.16066776,8.769521,-4.705551,-5.1472106,59.267765,-0.04330917,-7.20202,25.202951,-5.7919307,-5.5470347,6.2893934,0.21336725,-9.685655,26.64751
t132,-2.673348,-0.042096835,-0.20772624,8.960274,-4.657568,-5.0994363,58.85159,0.08258459,-7.1948543,24.93846,-5.905908,-5.501619,6.336442,0.25396755,-9.664541,26.512272
t133,-2.6694956,-0.025138026,-0.2077974,8.919663,-4.637852,-5.0875354,58.83367,0.084615916,-7.197435,24.94106,-5.914997,-5.510885,6.300909,0.27564886,-9.659834,26.504072
t109,-2.6413727,-0.028773243,-0.22397256,8.921802,-4.6834593,-5.065786,58.77857,0.058742255,-7.207471,24.960178,-5.8692408,-5.509974,6.458729,0.14490297,-9.662915,26.402103
t106,-2.7206678,-0.012307291,-0.3334604,9.344706,-4.674703,-5.1085243,59.09903,-0.0026150285,-7.216762,24.947279,-5.8947687,-5.5106487,6.7572775,0.101413995,-9.649739,25.819273
t107,-2.7290032,-0.036346752,-0.2990299,9.473507,-4.688835,-5.1561728,59.116673,0.011413307,-7.2114406,25.032923,-5.855255,-5.4924555,6.6916275,0.11687687,-9.662253,26.009113
t93,-2.8105247,-0.043521818,-0.24119067,9.606448,-4.6958413,-5.169998,59.282726,0.7756283,-7.173166,24.550255,-5.708693,-5.564587,6.7489347,1.158725,-9.796996,26.067295
t126,-2.7668953,-0.09500173,-0.18727042,9.526592,-4.659397,-5.130362,58.221096,0.43389246,-7.0805407,24.321745,-5.639064,-5.4354014,6.7043095,0.8694213,-9.595452,25.755966
t127,-2.8391187,-0.060596593,-0.23192124,9.819109,-4.711271,-5.205768,59.241035,0.8655417,-7.197609,24.608248,-5.7392154,-5.5564647,6.797365,1.129307,-9.817096,26.167118
t59,-2.8451562,-0.0048320103,-0.30663487,9.834972,-4.652862,-5.159285,58.89239,1.1328876,-7.146816,24.340712,-5.7544823,-5.556327,6.157328,1.5808752,-9.788626,26.199266
t154,-2.7846382,-0.028010303,-0.36757874,10.072519,-4.678341,-5.104879,58.709915,0.30525848,-7.2033153,24.563776,-5.807386,-5.550742,6.703165,0.5785487,-9.702609,25.884996
t155,-2.7841992,-0.025706798,-0.36704746,10.074528,-4.676681,-5.1059775,58.701935,0.3018863,-7.2022033,24.567133,-5.8066397,-5.551173,6.6986575,0.5759252,-9.702186,25.887495
t102,-2.8056588,-0.040504962,-0.3536534,10.04201,-4.646427,-5.1139264,58.784477,0.4918563,-7.2021904,24.694551,-5.8212442,-5.533379,6.8434567,0.5926097,-9.719756,25.88518
