accepted_species,estimate
t28,0.08271713
t24,0.087892905
t72,0.079627566
t6,0.087892905
t19,0.079627566
t17,0.08271713
t60,0.08271713
t18,0.077508576
t52,0.082986265
t53,0.082986265
