,0,1,2,3,4,5,6,7,8,9,10,11
t119,15.868867,30.242992,-1.2830101,6.546485,-1.4398001,23.75845,2.5842626,-0.3202117,-2.2426784,30.013912,-0.088987365,24.056908
t53,15.762369,30.136742,-1.2566414,6.7413197,-1.4336754,23.679586,2.310768,-0.30938435,-2.2233942,29.724827,-0.04336006,24.195202
t92,15.6459,30.134668,-1.1783334,6.374803,-1.3589457,23.050476,2.328142,-0.17493896,-2.2001662,29.434385,-0.041505065,24.336834
t93,15.70194,30.148245,-1.1935241,6.3303766,-1.3599674,23.076462,2.326475,-0.17495804,-2.2042565,29.481895,-0.042653672,24.314291
t77,15.700129,30.071096,-1.1859516,6.2736096,-1.3831381,22.99976,2.4276922,-0.16068812,-2.1984458,29.537848,-0.014336981,24.274809
t78,15.710733,30.060236,-1.1929799,6.3007073,-1.375485,22.986412,2.311014,-0.16626798,-2.1988964,29.48768,-0.016322246,24.274248
t12,14.272767,28.316236,-1.0751722,6.396773,-1.3591444,21.766193,3.2742078,-0.3301408,-2.0292833,28.88587,0.4136271,22.43963
t68,17.496412,22.02122,-0.5698792,18.93907,-2.2030537,25.58241,4.9439254,-0.891504,-1.6444933,34.54896,6.517166,20.593962
t112,17.549328,22.127684,-0.53529096,19.038311,-2.1959727,25.67741,4.8957057,-0.84861654,-1.6847994,34.578598,6.5056148,20.635063
t122,17.551556,22.147055,-0.53378063,19.060547,-2.1921518,25.669392,4.912292,-0.853959,-1.6824194,34.589542,6.487283,20.61894
t123,17.550228,22.14988,-0.5332056,19.057692,-2.1917615,25.666527,4.9124026,-0.8544305,-1.6824435,34.590527,6.4920783,20.619295
t59,17.204744,22.205774,-0.55432904,18.874859,-2.2036777,25.457561,5.064716,-0.85984415,-1.6628876,34.490772,6.4854736,20.625109
t71,17.910557,19.964079,-0.7341886,20.49197,-2.2760315,25.944153,2.7411573,-1.1206832,-1.3221596,31.99634,7.024465,20.088028
t117,18.293093,20.821018,-0.76662946,20.960314,-2.3406072,26.518368,3.0518892,-1.1798128,-1.3539358,33.092545,7.3271036,20.624884
t120,18.289173,20.823612,-0.7661562,20.960152,-2.3391373,26.516834,3.0472696,-1.1810908,-1.3536897,33.093384,7.325025,20.630438
t121,18.284958,20.826235,-0.76538014,20.959064,-2.3386629,26.516354,3.0497243,-1.1813225,-1.3537697,33.095245,7.323351,20.633833
t73,18.203886,21.001247,-0.77547824,20.720364,-2.3464897,26.443756,3.1591833,-1.1507239,-1.3852637,33.14522,7.2545733,20.614422
t54,18.071,21.705105,-0.7211308,19.840069,-2.397109,26.083178,4.3739676,-0.9938102,-1.4947428,33.869125,7.620392,20.414103
t55,18.38174,21.435572,-0.7582347,20.09705,-2.4514203,26.421448,4.2037845,-0.9139552,-1.5394436,33.764397,7.3615875,20.255917
t64,17.616974,21.740164,-0.7392253,20.234135,-2.4451337,25.753246,4.54042,-1.0021214,-1.4614514,33.63754,7.8549976,19.921877
t94,17.797441,21.573248,-0.74091786,20.335579,-2.4624336,25.909872,4.533401,-1.0159767,-1.4521933,33.78426,7.955422,19.855131
t95,17.836748,21.587679,-0.7492678,20.314907,-2.4690695,25.936626,4.5264926,-1.0123185,-1.453554,33.779873,7.9933023,19.872126
t72,17.81382,21.510622,-0.73729837,20.293655,-2.4650297,25.954834,4.502933,-0.9801488,-1.472163,33.749996,7.9060135,19.917809
t89,17.030611,23.73994,-0.2745214,17.08059,-2.0860286,24.093174,5.505113,-0.6881898,-1.8038085,34.297424,5.5900383,20.927038
t126,16.94919,23.73104,-0.25214016,17.125645,-2.083699,24.107351,5.5171046,-0.7011197,-1.7963969,34.27902,5.611659,20.995928
t127,16.947617,23.731234,-0.25173682,17.124557,-2.0837865,24.107296,5.5187163,-0.70064557,-1.7968254,34.281044,5.612178,20.996252
t69,17.78096,24.132046,-0.3185203,17.397968,-2.187802,24.745483,6.2755275,-0.4822631,-1.975548,34.994473,5.501418,20.56007
t70,17.818768,24.18042,-0.3106765,17.447678,-2.1815655,24.73089,6.0818324,-0.4863654,-1.9626931,34.910324,5.5301824,20.680521
t38,17.166317,22.61011,-0.30410168,16.753601,-2.0625484,23.94216,5.089908,-0.48345995,-1.8184932,32.953854,5.238581,20.14676
t26,17.517689,24.638721,-0.372284,16.436962,-2.1420631,24.32602,5.705011,-0.66179097,-1.8357733,34.951096,6.1486616,21.095823
t9,10.958062,24.583494,-0.777637,7.705385,-1.5708679,17.803444,7.6082835,-0.43982172,-1.6458148,28.917734,4.2220726,17.376028
t10,11.22238,24.180536,-0.79543966,7.6416693,-1.5836333,17.907497,7.004296,-0.39326563,-1.6416769,28.552715,4.316711,17.379972
t5,9.471238,20.77675,-0.7000708,6.299981,-1.4624122,15.246819,7.0076995,-0.18648854,-1.4984883,24.77838,4.3387885,14.196362
t6,8.346632,17.802294,-0.56011885,5.7787848,-1.2130914,13.689634,5.219459,-0.16837282,-1.2705723,20.993824,3.5086498,12.920668
t79,2.100962,34.745083,-0.634005,-0.029079756,-2.0579422,13.980958,18.251333,-0.02969198,-2.2953513,41.7154,8.092975,21.929102
t80,2.1561635,34.894104,-0.6202081,-0.025346836,-2.0508902,13.928318,18.284248,-0.040155694,-2.293761,41.753685,8.096741,21.9676
t14,1.6774114,28.84463,-0.5376244,-0.1721147,-1.7140175,11.737728,14.960839,0.41213512,-1.9393333,34.892754,7.395283,18.692812
t34,0.5208019,33.137856,-0.6616791,-0.67841285,-1.9103574,13.618134,14.452179,1.8043923,-2.33176,40.43848,8.770452,25.234297
t61,-0.04552014,32.647404,-0.66464615,-0.9069196,-1.8574044,13.59778,14.420458,2.1089997,-2.3442416,40.45653,8.506942,25.789522
t101,-0.05274556,32.64756,-0.66493404,-0.94803965,-1.83541,13.570873,14.42511,2.0488153,-2.339092,40.58907,8.559535,25.94244
t102,-0.05147469,32.610348,-0.6732354,-0.9530361,-1.835893,13.565882,14.455559,2.0615335,-2.3403928,40.592113,8.519478,25.896166
t49,0.02778469,32.57164,-0.6245686,-0.8052624,-1.8205719,13.145012,14.289288,1.9137826,-2.2548876,39.530975,8.595833,25.25033
t84,-0.020832567,33.123363,-0.61043733,-0.78106457,-1.8312868,13.255098,14.437908,1.7626729,-2.2804236,40.06147,8.607415,25.77123
t85,-0.014696243,33.13588,-0.59302735,-0.76491374,-1.8299211,13.269127,14.434465,1.8371224,-2.2956662,40.06532,8.633587,25.730207
t3,4.506484,19.152136,-0.5402871,1.8008035,-1.3345791,9.967268,9.731604,-0.042882156,-1.3393278,23.72714,5.4819593,11.293156
t27,7.0564995,35.192455,-1.5696964,1.6479069,-2.8593705,9.907449,28.958164,-0.8336733,-2.2248876,45.54999,11.329157,7.79389
t87,7.5388603,35.62473,-1.6680275,1.9094223,-2.9726188,9.557164,29.671318,-0.89378804,-2.1593478,45.65923,12.262348,7.043153
t88,7.479797,35.678135,-1.6638066,1.9311167,-2.9621675,9.503645,29.604212,-0.90923005,-2.1547112,45.613205,12.289444,7.0958138
t11,6.286325,31.589886,-1.4019456,0.39039904,-2.603331,7.734726,26.971794,-0.59643424,-2.0761356,41.355385,11.34842,5.705394
t13,3.684542,32.16849,-0.8657417,-0.24364555,-2.4259498,0.34104753,31.109371,-0.42191908,-2.2497394,38.64329,12.551503,-0.41504422
t15,3.6814902,34.684223,-0.91557854,-0.30706283,-2.554144,0.5833051,32.832882,-0.48456955,-2.4413295,41.686882,13.086735,-0.2865119
t47,4.691089,37.1221,-1.0477585,-0.2823788,-2.7992933,2.0107105,34.69336,-0.371181,-2.747398,44.621456,13.567457,-0.2370617
t48,4.6445107,37.078194,-1.056998,-0.22235759,-2.775396,1.794019,34.710167,-0.4478813,-2.6959543,44.454422,13.43338,-0.28825513
t20,4.366833,36.71014,-0.9840047,-0.3029893,-2.7731583,1.7864785,34.38279,-0.48769256,-2.628503,44.560596,13.71856,-0.1337845
t21,4.6360545,36.664745,-1.0121675,-0.27636787,-2.8321044,1.8606694,34.60583,-0.4576026,-2.6545913,44.49365,13.784054,-0.18538362
t33,4.7479143,36.825443,-0.9219083,-0.15420495,-2.7991111,1.4915938,34.76598,-0.4784917,-2.6522608,44.133415,14.343876,-0.2883129
t37,4.4636254,37.115124,-0.91213334,-0.19286403,-2.770852,0.9911654,35.230824,-0.5225984,-2.6673696,44.213833,14.325524,-0.35547334
t46,4.9685626,37.53684,-0.9138482,-0.16552402,-2.783809,1.1408832,35.22878,-0.49280062,-2.6695576,44.08417,14.301794,-0.33397856
t90,5.117815,37.65824,-0.9060678,-0.12857975,-2.8027287,0.99950147,35.5259,-0.4832774,-2.7029011,44.165787,14.47619,-0.42225572
t91,5.1543975,37.6514,-0.90578413,-0.115071595,-2.8145454,1.0423372,35.545322,-0.475557,-2.7077422,44.175545,14.51515,-0.42906114
t86,5.158819,37.635605,-0.90833616,-0.110275544,-2.806605,0.9874542,35.493805,-0.48073474,-2.6979294,44.08349,14.490122,-0.43128967
t60,4.6983523,37.33199,-0.923203,0.874008,-2.8001752,1.2810519,35.348152,-0.40879813,-2.6679726,43.75607,12.765572,-0.39656982
t74,4.5562744,37.567883,-0.9093518,0.7204167,-2.780131,1.1173966,35.532658,-0.4441762,-2.6764264,43.923504,12.692766,-0.4059395
t124,4.603494,37.590305,-0.88711023,0.80092186,-2.7912545,1.1477411,35.596413,-0.40290356,-2.7083614,43.9481,12.729924,-0.4190999
t125,4.6039057,37.590004,-0.8881752,0.7980712,-2.791476,1.1496637,35.598545,-0.40299693,-2.7084506,43.951565,12.727862,-0.41920215
t98,4.595865,36.901417,-0.91530734,1.3505036,-2.7499046,0.8469722,34.331654,-0.6975633,-2.5053713,43.916393,13.962957,-0.28649408
t99,4.567947,36.85603,-0.90690625,1.3802303,-2.7590275,0.8495691,34.34138,-0.69071716,-2.501725,43.898647,14.013419,-0.28588486
t100,4.567993,36.900864,-0.90790504,1.348816,-2.756345,0.82550454,34.36436,-0.68851036,-2.5045846,43.913837,14.0094795,-0.28559706
t113,5.615207,37.48389,-1.1389905,0.33955866,-2.875509,1.6401587,35.097263,-0.49862385,-2.6313899,44.25667,13.371233,-0.468762
t114,5.6354747,37.47424,-1.1408248,0.37247306,-2.87634,1.6392791,35.084324,-0.5010781,-2.6282659,44.243687,13.382141,-0.47221777
t108,5.620761,37.516483,-1.1376477,0.35930032,-2.8860972,1.6198261,35.18201,-0.4892152,-2.6309025,44.288578,13.465792,-0.48422393
t109,5.606095,37.48973,-1.1350745,0.37147218,-2.8829577,1.6231182,35.184467,-0.4970356,-2.6267793,44.291195,13.448614,-0.48309556
t96,4.805546,36.03295,-1.1932702,-0.3767931,-2.956752,3.9249055,33.690674,-0.2034366,-2.678903,45.002842,14.948608,0.3660583
t97,4.754933,36.02822,-1.1896756,-0.36885267,-2.9545896,3.928273,33.790295,-0.22056226,-2.6749258,45.06209,14.879181,0.35271114
t67,4.86842,36.115456,-1.1966903,-0.38975146,-2.9480922,3.891018,33.66184,-0.21844962,-2.681817,45.037174,14.872404,0.39642614
t41,4.6211543,35.696865,-1.3395562,-0.5944622,-2.960221,4.163006,32.76869,-0.075369075,-2.6849816,44.32504,14.438992,1.3192792
t42,4.7258153,35.59119,-1.3634273,-0.56751215,-2.9693544,4.131961,32.86349,-0.051590156,-2.697355,44.244057,14.264118,1.0672941
t103,4.3123956,35.61131,-1.2499532,-0.57256633,-2.9630566,3.5394337,33.75188,-0.1589671,-2.607131,44.71358,14.698558,0.830522
t104,4.344332,35.637955,-1.2471864,-0.56592625,-2.961147,3.506011,33.7465,-0.15646379,-2.6043155,44.65714,14.726821,0.77547735
t28,4.502026,32.414795,-1.2280954,-0.56211454,-2.753795,3.295429,30.914429,-0.06846261,-2.4680862,40.762222,13.457497,0.0018176492
t29,5.5314026,35.302437,-1.396212,-0.47802114,-2.981237,4.803947,32.245663,-0.14689012,-2.630416,43.932583,14.103229,1.3286524
t17,5.1048017,35.550747,-1.3522829,-0.5575685,-3.006975,4.4355917,32.76082,-0.0633204,-2.6575692,44.428417,14.540522,1.420021
t65,6.89613,30.563292,-2.0531907,-0.56668115,-3.1263149,7.460994,29.052788,-0.6202879,-2.4090724,46.90719,13.753538,3.3782258
t66,7.00363,30.453127,-2.0338566,-0.5399418,-3.1153345,7.6742096,28.818213,-0.59498763,-2.4293964,46.79423,13.672246,3.505354
t81,6.857743,30.681616,-2.0165641,-0.57456124,-3.0804565,7.163722,29.054533,-0.6734151,-2.3769286,46.868183,14.02984,3.3613458
t82,6.8408823,30.786242,-2.0130577,-0.540142,-3.0755212,7.19809,29.22218,-0.6967269,-2.3749073,46.93254,13.957172,3.2872987
t23,6.9806724,31.019623,-1.9426769,-0.5313092,-3.0732636,7.6096287,29.031809,-0.55605906,-2.4499826,46.822727,13.887638,3.6708689
t106,7.4246697,31.271458,-1.8057692,-0.2625632,-3.0749443,7.8332405,29.169775,-0.50806236,-2.5366385,46.601498,13.834064,3.377174
t107,7.429653,31.28883,-1.8077358,-0.26277465,-3.0724528,7.817774,29.138817,-0.51769084,-2.5332065,46.591297,13.818224,3.375144
t56,6.7104278,29.546343,-1.7280457,-0.3364556,-2.9272256,6.8904896,28.038837,-0.50082994,-2.3926547,44.290646,13.376585,2.7116427
t39,6.1545486,32.324955,-1.5980538,-0.40265408,-2.964708,6.5930967,29.182606,-0.51930803,-2.4669712,46.135395,13.605497,4.280302
t40,6.3677907,32.466175,-1.616375,-0.36830625,-2.9704885,6.7989855,29.278143,-0.5862607,-2.4655933,46.192043,13.649973,4.179186
t24,6.8942184,33.403683,-1.5774324,-0.2954833,-3.0730631,7.038167,30.466991,-0.43289024,-2.5366676,46.61242,14.29427,3.6911736
t25,7.17056,33.01751,-1.6363388,-0.349252,-3.108751,7.247584,30.78759,-0.37810358,-2.6059253,47.064957,14.261457,3.4270387
t16,5.3595896,27.74343,-1.4194499,-0.4458049,-2.6960888,4.696566,27.255056,-0.3701624,-2.131667,40.20843,12.6941595,1.6286101
t43,8.723346,33.62248,-1.4492902,0.8816884,-2.7540743,10.065669,26.932407,-0.3444154,-2.5473695,43.503635,11.751368,6.4672165
t44,9.4668665,35.264317,-1.5353547,1.2445955,-2.8860757,10.96347,27.734785,-0.33857328,-2.6799874,45.37263,12.109018,7.053255
t8,6.395914,28.956419,-1.1985713,-0.096696846,-2.38426,8.0680275,24.113152,-0.29003116,-2.1668506,38.078217,10.101385,5.7141113
t7,4.9829392,24.80108,-1.0418929,-0.14041513,-2.0671258,5.705574,21.840641,-0.2975984,-1.7997664,32.687016,9.2821865,3.4491763
t1,7.345494,25.418335,-0.88045615,3.2068324,-1.8590697,12.869545,13.628284,-0.19107246,-1.7256396,31.203075,7.375057,12.807149
