"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t18",0.0602954236212293,-0.0246548935092294,-0.0201025552839977,0.0379398062862097,-0.00785266213451154,-0.0147128494050012,-0.247326099215475,0.144415824481401,0.380792966388104,0.0366313582289103,0.0216239046938783,-0.0269432990728737,-0.00511459259296528,-0.00286933719740138,0.00528435105247902,0.000121456725451971,-0.000230650971034131,-0.00311175623709017,0.00792626597497368,0.000817768586239649,-3.87232588627302e-05,-0.00168988691070882,0.000299171494780696,-0.00294242092143362,0.0132975899026773,-0.00036428524892842,0.00198740131627602,0.00107405533154035,-0.00244835871655503,-0.0022891659303515,0.00180070793817098,-1.08198311138047e-05,0.000112046741327318,-5.70847140735498e-05,0.00350774810473797,-0.000308330155159578,-0.00125688822093591,-0.071741009587173,9.84453148616482e-05,-2.69529932254771e-05,2.39172310827123e-05,3.000716059809e-05,6.16598773239954e-06,-0.000125296716496821,-2.99405369115029e-07,-1.4653392283663e-05,4.55047580869073e-05,1.47966822370289e-15,-0.000868141424671489,-0.000111374626334268,0.865195941557665,-0.000401905792277446,-0.000129111179533168,0.000710483100428789,3.53898944557745e-16,5.07591221836597e-17,8.10972868804691e-05,-0.00020066094353893,-6.74042335022252e-05,-1.11828027317252e-15,3.45714003151267e-05,0.000216780055967788,-8.61604987860717e-05,7.01410897357964e-16,5.9358337593661e-17,-2.03437884577812e-16,-4.47160050330272e-16,7.0094211148891e-06,-3.04939771160203e-16,-1.70245985469674e-16,-0.000125768146841746,2.93342380071334e-16,4.5372826761705e-17,8.09673645039292e-15,-0.000133485010264522,-4.90680841484617e-16,0.000100245445310279,-3.85642021698138e-16,-4.59788831161468e-16,5.09847995547958e-16,-7.22344340536754e-16,3.24586430082309e-16,3.4732860619801e-16,4.59582668012888e-16,5.15088818822484e-16,7.97121256741241e-16,2.4818007981979e-16,-2.42677846777356e-16,7.23030403839431e-16,3.0425009201676e-16,-1.43466990104452e-15,5.24785084744202e-16,1.88326940800412e-15,1.32511973439418e-15,-1.11918961536595e-16,8.90381098462382e-16,-1.11488921673215e-15,3.59046233474196e-16,-3.25722954273696e-16
"t50",0.0608152663540777,-0.0253126375123367,-0.0206873545113987,0.039114065295555,-0.00812390258597213,-0.0153499888553319,-0.258618698066376,0.151217960055563,0.402193269198153,0.0388936441471464,0.022991579496124,-0.0292780464054502,-0.00565392372435505,-0.00319714838343705,0.005931554730184,0.00013727446232049,-0.000262921084052064,-0.00366586784418797,0.00937821880027192,0.000969008846119567,-4.60692792767788e-05,-0.00208198817477147,0.000383246893482242,-0.0038085177296209,0.0175249872416961,-0.000498160034869362,0.0027207095688727,0.00158989997166813,-0.0037958659461222,-0.00371520463200165,0.00292420972475772,-1.80231192412234e-05,0.000195040689635981,-0.000121151218505976,0.00785882813440313,-0.000805347317354103,-0.00425982388374341,-0.347766227699048,0.000864474455537122,-0.000248095615600126,0.000266830200816079,0.00126705431821202,-3.79383779187304e-05,0.000455831781133765,7.54018808892081e-07,3.13486322824102e-05,-3.57075647138198e-05,-1.89276325173426e-16,0.000630127101970489,5.55335730698647e-05,-0.32774211983462,1.24388088703572e-05,-9.81536292254823e-07,1.9926599283174e-05,4.78387425862608e-16,-5.79381355021856e-16,2.25836737903672e-05,-5.71409240793221e-05,-1.92930176968883e-05,2.41686916800948e-15,1.09036568991084e-05,6.9430346981034e-05,-2.95621275424525e-05,5.71412743141353e-15,-3.43532483683192e-16,1.16187056873483e-14,5.11025694290227e-16,3.04476498256013e-06,-3.52194965175505e-15,-4.1714062456945e-15,-5.99677427387678e-05,-6.94767044881872e-15,2.64200982339565e-14,-0.70710678118656,-6.6831532382773e-05,-1.23039213007412e-13,5.49768765608775e-05,-8.58531481411234e-15,-4.11262456313163e-15,2.05418296888464e-15,4.88542028237305e-15,-9.84376619666914e-16,-1.83885735701651e-15,-1.19846147086627e-15,-2.57519032208487e-16,-7.12766406612197e-16,1.88831396190126e-15,3.99298614663887e-15,2.4987131869068e-16,-5.26365163925345e-16,-5.30443240436142e-15,7.27380580805929e-18,2.15639878461039e-15,1.25859744660134e-14,4.99921028751544e-15,1.80609258640542e-15,-2.46036570789474e-15,-1.91613599932126e-16,-1.04533558610878e-15
"t51",0.0608152663540771,-0.025312637512336,-0.0206873545113985,0.0391140652955551,-0.00812390258597209,-0.0153499888553323,-0.258618698066377,0.151217960055564,0.402193269198156,0.0388936441471466,0.0229915794961245,-0.02927804640545,-0.00565392372435516,-0.00319714838343643,0.00593155473018465,0.000137274462320873,-0.00026292108405191,-0.00366586784418845,0.00937821880027363,0.000969008846120518,-4.60692792755745e-05,-0.00208198817477152,0.000383246893480368,-0.00380851772962051,0.0175249872416962,-0.000498160034869597,0.00272070956887235,0.00158989997166784,-0.00379586594612254,-0.00371520463200191,0.00292420972475726,-1.80231192422972e-05,0.00019504068963592,-0.000121151218506322,0.00785882813440117,-0.000805347317353128,-0.00425982388374418,-0.34776622769907,0.000864474455539577,-0.000248095615599436,0.000266830200818402,0.00126705431820957,-3.79383779187377e-05,0.000455831781134071,7.54018809535008e-07,3.13486322829671e-05,-3.57075647104838e-05,-8.85044468478085e-16,0.000630127101964914,5.55335730723586e-05,-0.327742119834639,1.24388088597307e-05,-9.81536293625051e-07,1.99265992800548e-05,-7.03089615429451e-16,3.4603047730151e-16,2.25836737765115e-05,-5.71409240784389e-05,-1.92930177009215e-05,-2.12840548262705e-15,1.09036568866426e-05,6.94303469690943e-05,-2.95621275406111e-05,-6.22574015564263e-15,2.65565589833326e-17,-1.07302655942163e-14,-4.77972488191101e-16,3.04476497164091e-06,3.74522085675839e-15,3.23367316672295e-15,-5.99677429172706e-05,7.14400318128146e-15,-2.65682915070288e-14,0.707106781186535,-6.68315325754351e-05,1.23227807071627e-13,5.497687655646e-05,8.74260199708708e-15,3.20080495472606e-15,-2.55381385173105e-15,-5.84522193444595e-15,6.90879852213673e-16,2.47625613929326e-15,1.70595204503107e-15,4.741736108715e-17,9.00845269749164e-16,-1.35686194898074e-15,-3.23292544297103e-15,2.4779989890449e-16,-6.23440462456239e-17,4.48801596595633e-15,1.61353174785555e-15,1.20135112539267e-15,-1.09548583161699e-14,-5.57136919514874e-15,-2.9024881561558e-16,-5.51188654580816e-16,8.19561453846462e-16,1.89713334856414e-16
"t8",0.0595381926685344,-0.0236844638977993,-0.0192382917811734,0.0362021406803669,-0.00745027887999586,-0.0137619305844842,-0.230444924973859,0.134237369796639,0.348572053295617,0.0332124370401544,0.0195549174021603,-0.0233563843131796,-0.00427592838197396,-0.00235674187111706,0.0042670916069224,9.64747221080921e-05,-0.000179380584830861,-0.00221105711777462,0.00555908502946139,0.000570942499768794,-2.67013125611395e-05,-0.00103267562470739,0.000154485948711939,-0.00144157797943519,0.00588329181001467,-0.000123680493287813,0.000668536353830138,9.80995905766475e-05,0.000176917223456814,0.000569431665305307,-0.000452264550298447,3.85248587828107e-06,-6.15741497329001e-05,9.3175058135172e-05,-0.00700334399526059,0.000992061871753122,0.00761947442370494,0.8673621864715,-0.00299389547335505,0.000875306901448082,-0.00100713943828322,-0.0060752460754609,0.000408888143333117,-0.0110198157810446,0.000135435302948367,0.00105671092514585,-0.000136419346424381,-3.88172361879845e-16,0.002139926523022,9.41799754255329e-05,-0.191291302244168,-0.000375951730654239,-0.000131053693729401,0.000748808420907107,8.85690557592125e-17,1.13557210779779e-16,0.000110556424207461,-0.000274388692836818,-9.22341057074938e-05,5.73555015713247e-16,4.7897149625482e-05,0.000300887989425319,-0.000120502978769661,-3.8116723540551e-16,3.7640999959473e-16,-5.07813236642792e-16,-1.80149141208011e-16,9.96406277308654e-06,6.45083158335213e-16,1.21540831499413e-15,-0.000178858229313643,-3.70544719024923e-16,2.51122848217986e-16,7.93809462606987e-15,-0.000189522391262006,3.48843898088378e-16,0.000141305954514314,-2.35454491722221e-16,-2.258361019913e-16,5.1824016009087e-16,1.12267471938353e-16,9.99688582550458e-16,7.07403731911856e-17,6.61845638824353e-16,6.68359915821764e-16,2.4101222650291e-16,4.11070249589715e-17,-4.23650828049512e-18,4.63778059541605e-16,2.82547117759396e-17,-2.76034241203988e-15,9.33088207075162e-16,1.59787866109965e-15,3.07742438829364e-16,-8.80956697835529e-17,4.52386046348019e-16,-1.63059571202908e-15,4.11530778519531e-16,-1.91645064800612e-16
"t17",0.0848804503024432,-0.0949445590547168,-0.230891581506972,-0.0880967695529887,0.00663273125009306,0.00354420143857091,0.0449903543099552,-0.0164447519550575,-0.00491134889066222,0.00448601823480386,0.000708291988900783,-0.00217783314128848,-0.000449946046883415,-8.50838902384177e-06,-0.000520695118633514,-1.43413787683706e-05,0.000107877162178125,0.0275080359022215,-0.415722097912808,0.0243299002630609,-0.000239926501025392,-0.00378278942215534,0.000298478653051155,-0.00295796337553404,0.0191364769937707,-0.000443596763797489,0.0012631328997694,0.00131918808761085,-0.00296843584454192,-0.00242071593787467,0.00246054275997833,-7.20666548747307e-06,7.97187410342622e-05,-9.89865369170188e-05,0.0742339942135566,0.000148080601151351,2.75357869328855e-06,-0.000128478040906807,-2.44100803793826e-06,8.22080751445373e-05,-7.5428497240629e-08,4.39935379346575e-05,-1.3942825696863e-05,0.000720886560381326,-1.5242391361814e-05,-0.000272033037417621,0.0009413865169278,-1.92929416826351e-14,-0.85451234086964,8.62531096031441e-05,-0.00168947539377508,-0.000379979415898341,-7.38022427436537e-05,0.000411596095599579,-3.84790768908007e-15,8.62576442122127e-16,8.4843508071818e-05,-0.000209898413253799,-4.16382652524174e-05,-1.0185239938595e-15,2.14471671388395e-05,0.000226623920697529,-5.33855934343203e-05,-1.27085776203824e-15,3.27932764108657e-17,2.20395735306004e-15,-7.32501784308547e-16,4.32777582945174e-06,5.94626473384208e-16,5.17868714266894e-15,-0.00370618786210438,3.6869845811504e-16,3.06843790652056e-16,-4.80518402845576e-15,-0.000135944704743533,3.2070696828727e-16,6.09061978435198e-05,7.882201517687e-17,3.43848274817184e-17,1.95670025195591e-16,-1.1689125246244e-15,1.74259047311975e-15,8.27759414537938e-17,3.40236286562985e-17,-1.07614167954216e-16,9.36521383304589e-16,3.96116106248097e-16,2.95627996494842e-16,2.21062085595569e-16,-1.14730467640285e-16,-1.05050237854951e-15,1.25305587533244e-15,2.3241365661987e-15,1.70360257604683e-15,1.04461866917581e-15,7.5633256682391e-16,-1.30018517410264e-15,8.84217355784766e-16,-5.19090550411879e-16
"t43",0.0855858473143546,-0.0973903383719569,-0.237378792790731,-0.0907306803475561,0.00685411850223218,0.00369263975246711,0.0469775103110036,-0.017194140251331,-0.00517862651260291,0.00475444122650815,0.000751701795367297,-0.00236111722588915,-0.000496110522622675,-9.45498295210747e-06,-0.000582847035230961,-1.61630217021193e-05,0.000122611598399867,0.0323078893511762,-0.490380876799201,0.0287420072491526,-0.000284577343830965,-0.00464741369405633,0.000381508457856968,-0.00382093872411748,0.0251804071241115,-0.000606355322362037,0.00172851781395885,0.00195893113116023,-0.00462981647786012,-0.00396559492417245,0.00403344281317548,-1.21434704033397e-05,0.000140948882301516,-0.000218921331526676,0.174925357277665,0.00042013303079169,1.09788070284572e-05,-0.000884005127090553,-7.50356339905196e-05,0.00315679267200819,-3.12378730814556e-05,-0.000545540259635209,4.29738730424568e-05,-0.00150629262490981,2.33541123369188e-05,0.000359797418814013,-0.00043978102139061,8.85026063065668e-15,0.363729468926436,-2.25635449311075e-05,0.000291498570934735,-3.67085667674976e-05,-9.40584350311076e-06,5.92229125808407e-05,2.24496174061625e-15,-4.2382096595404e-16,2.97089619073338e-05,-7.46105267732135e-05,-1.4852186698664e-05,-1.49081586361394e-16,8.17908524475862e-06,8.73642331193952e-05,-2.16164941214042e-05,-2.61112946833139e-15,1.17992862485484e-16,1.06994031504178e-14,-1.87610845552944e-15,2.09177273505857e-06,1.62392817667005e-14,-0.707106781186549,-0.00192810136016805,-3.65479456208236e-15,1.01738753666101e-15,4.27782809175881e-15,-7.35612496774431e-05,2.18170977674246e-15,3.55188696647737e-05,2.86711408149886e-16,-8.15996245589635e-16,5.0398919946647e-16,3.13610574174172e-15,-8.87440390834511e-16,-3.96008040400733e-15,-5.3888272209788e-16,1.03045689750561e-15,-1.29981782536746e-15,-6.58161734370142e-16,-6.26646903263251e-17,-5.58208380562314e-16,1.98361053353331e-16,-2.7550678713013e-15,-2.63973918265411e-16,1.41116870622016e-15,-2.13780316511276e-15,-3.79272195315818e-15,-6.86781554972976e-16,-3.54232933262546e-16,-7.27364261484801e-16,5.77810451292812e-16
"t44",0.0855858473143546,-0.097390338371957,-0.237378792790731,-0.090730680347556,0.00685411850223207,0.00369263975246713,0.0469775103110033,-0.017194140251331,-0.005178626512603,0.00475444122650806,0.00075170179536693,-0.00236111722588984,-0.00049611052262271,-9.4549829517372e-06,-0.000582847035231097,-1.61630217019611e-05,0.000122611598399843,0.0323078893511758,-0.490380876799199,0.028742007249153,-0.000284577343830936,-0.0046474136940567,0.000381508457856825,-0.00382093872411715,0.0251804071241116,-0.000606355322361721,0.00172851781395861,0.00195893113116029,-0.00462981647785992,-0.00396559492417271,0.00403344281317586,-1.21434704025636e-05,0.000140948882300038,-0.000218921331525783,0.174925357277664,0.00042013303078964,1.09788070288646e-05,-0.000884005127092467,-7.50356339920715e-05,0.00315679267200791,-3.12378730822945e-05,-0.000545540259635615,4.29738730424242e-05,-0.00150629262490893,2.33541123395096e-05,0.000359797418812592,-0.000439781021388752,7.54144501902261e-15,0.363729468926445,-2.25635449360229e-05,0.000291498570934731,-3.6708566769495e-05,-9.40584350065662e-06,5.92229125836138e-05,1.09265330637807e-15,-1.64218335449193e-16,2.9708961906689e-05,-7.46105267741535e-05,-1.48521867008039e-05,9.13982171872092e-16,8.17908524856587e-06,8.73642331162681e-05,-2.16164941132276e-05,3.08215856878149e-15,-1.12140184590287e-16,-1.21719692013019e-14,1.65964928885041e-15,2.09177276677084e-06,-1.64644521132257e-14,0.707106781186545,-0.00192810136030454,3.17513529412776e-15,-8.9842086250661e-16,-3.29770932783191e-15,-7.35612497177117e-05,-2.28255163234944e-15,3.55188696712066e-05,-5.25825676497097e-16,-1.46351772877751e-16,-2.62336244160759e-16,-2.29013491341435e-15,7.88706148167595e-16,5.02138184067777e-15,1.40000488196125e-15,-9.53849994185587e-17,1.41998674501275e-15,6.5514813730878e-16,2.07472593844493e-16,1.35123001737998e-15,-4.18329694458251e-16,1.42573531381509e-15,1.10731065637015e-15,1.72519597196922e-15,3.59721263047016e-15,1.99936022349865e-15,1.89199217234534e-15,-2.33104728859798e-15,1.0540518646211e-15,-1.00341300505823e-15
"t54",0.0895272200660277,-0.114154059817263,-0.283202097333348,-0.109782588227311,0.00853291533446105,0.00496680442705857,0.0646546059303013,-0.0240116797799997,-0.00801148543431672,0.00791361109814019,0.00127808749042786,-0.00651749237884047,-0.00370057184062346,-0.00115063069134638,0.00473116358343696,6.18387812221985e-05,-0.000268264866663417,-0.0197049960701404,0.260936266801868,-0.0145990583221447,0.000127544094495484,0.000601010677031339,1.50268531947287e-05,-0.00026676504454009,0.00287972915273466,-0.000110886635019759,0.00031899521051781,0.000543403286923433,-0.00146840017179569,-0.00139396857692193,0.00141954929270909,-4.49180077895421e-06,5.64136939218345e-05,-0.000122112673233407,0.108107516843963,0.000379783417221336,0.000335498467497989,0.000215882747020867,-0.0002896714196533,0.29652604403022,3.92032790688976e-05,0.000154696905483802,-1.2911057628899e-06,-1.59938685692519e-05,7.65398912106339e-07,1.43520805165318e-05,-7.79517266705123e-06,-3.78855668339186e-16,0.00304076430832673,1.52342433349035e-06,-5.21459585781075e-05,-2.89151980422498e-05,-6.00183279917588e-06,3.45888104616626e-05,-8.28371043600635e-17,3.89301959814184e-15,8.20019153228018e-06,-2.00347731434617e-05,-3.96156340024442e-06,1.27375461981706e-15,1.85106770525397e-06,1.90820670005194e-05,-3.78506459894568e-06,2.78452115909765e-15,1.13913699782095e-15,-7.54364289728079e-15,2.64414423362746e-16,-8.8988049168377e-07,1.47472031855555e-15,8.09328101533752e-14,0.838633632299156,3.14576301144536e-14,6.61430881039003e-15,1.04079939111656e-13,-0.000148507620105741,-1.01925808525861e-15,3.48049105270427e-05,2.94980465636758e-15,-3.14739389831457e-15,2.85083229942492e-15,1.9692205788891e-15,2.29860758339441e-15,-5.07138627218023e-17,5.22749151774904e-16,-4.39673461455757e-15,-1.89633501008486e-16,-4.4499120847771e-16,-8.94792220883184e-16,-1.23379653827288e-15,1.02379303965389e-15,1.01768014471346e-14,-2.85375506862432e-15,-2.58028732332634e-15,2.91464793459526e-15,3.17675358845489e-15,-1.0717710395854e-15,-5.31873134431329e-16,5.0780297515575e-16,-1.0542526407618e-15
"t83",0.0898165109473556,-0.115262873128483,-0.286190311664315,-0.111011417971155,0.00863890960403134,0.0050431104479121,0.0656981132706188,-0.0244105803935297,-0.00816810486783634,0.00808220399096024,0.00130591094679345,-0.00670531079088845,-0.00382691479866794,-0.00119267212524129,0.00491438720583322,6.43584652826872e-05,-0.000279855302784591,-0.0207358193548953,0.274887463219721,-0.0153853563632653,0.000134548283723011,0.00063933978903867,1.61234296291335e-05,-0.000286853096091907,0.00310796246853563,-0.000120528289315882,0.000346801373896355,0.000598740350485084,-0.00162936866743308,-0.00155671298081681,0.00158540748720061,-5.03337870953115e-06,6.35600739016199e-05,-0.000140375412619764,0.124834040294914,0.000443351781168747,0.000397131175457427,0.000258834534476624,-0.000351560310768709,0.360116519001696,4.77230542090415e-05,0.000189805505569802,-1.6159413938229e-06,-2.02304038833433e-05,9.78321600558883e-07,1.8447468530401e-05,-1.05127772522895e-05,5.48730689347967e-16,0.00411976806002186,2.11229822827905e-06,-7.35657601025272e-05,-4.50625908682928e-05,-9.54990300426991e-06,5.57334662950858e-05,-1.17191014424687e-15,-2.18378292379568e-15,1.99753775096321e-05,-5.01919222723169e-05,-9.99320892069108e-06,8.43513724829873e-16,5.55487094267064e-06,5.94965273287443e-05,-1.499413500416e-05,-5.42187334091306e-18,-5.18135015725753e-16,-1.93928779220468e-15,2.43297593736737e-16,1.99385340537229e-06,-7.02164634534465e-16,-3.48112279542007e-14,-0.384258698353398,-1.68843672755637e-14,-4.47463086293698e-15,-4.54514897940683e-14,1.18684957720703e-05,-5.01622743319872e-16,1.13379993580731e-05,-2.84801773856747e-15,3.75662646018289e-15,1.53855031856681e-16,-3.28911978297209e-16,-1.33913229353708e-14,2.34667916588844e-15,3.73645755562438e-15,9.16958798508046e-15,-1.21683838648711e-15,6.22636804455906e-16,-1.11348085907495e-14,4.83436886762214e-14,1.09053054885353e-13,-0.707106781186554,-1.33027679844843e-14,-3.81509610933059e-14,-2.89118682749347e-14,6.99197075789786e-15,5.563164254641e-15,-5.97979864369704e-15,-5.41485591584233e-15,1.53554521108263e-15
"t84",0.0898165109473556,-0.115262873128483,-0.286190311664315,-0.111011417971155,0.0086389096040316,0.00504311044791204,0.0656981132706187,-0.0244105803935297,-0.00816810486783636,0.00808220399096008,0.00130591094679333,-0.00670531079088926,-0.00382691479866762,-0.00119267212524152,0.00491438720583336,6.43584652825758e-05,-0.000279855302784616,-0.0207358193548957,0.274887463219722,-0.0153853563632654,0.00013454828372319,0.000639339789039391,1.61234296290771e-05,-0.000286853096091839,0.00310796246853529,-0.000120528289315559,0.00034680137389652,0.000598740350485077,-0.00162936866743365,-0.00155671298081683,0.00158540748720083,-5.03337870902459e-06,6.356007390155e-05,-0.000140375412619089,0.124834040294913,0.000443351781169985,0.000397131175457321,0.000258834534479209,-0.000351560310768801,0.360116519001695,4.77230542082487e-05,0.000189805505570279,-1.61594139477059e-06,-2.02304038833186e-05,9.78321600522093e-07,1.84474685303892e-05,-1.05127772522622e-05,3.11192709488974e-16,0.00411976806002135,2.11229822960527e-06,-7.35657601019981e-05,-4.50625908698393e-05,-9.54990300515764e-06,5.5733466297429e-05,-4.65704663937605e-16,-1.86724529052689e-15,1.99753775068868e-05,-5.01919222728385e-05,-9.99320892234533e-06,-1.12357548807133e-15,5.55487094323452e-06,5.949652732936e-05,-1.49941350085378e-05,-2.29042035067353e-15,-9.59537457645203e-16,8.20815862140281e-15,-4.51230467418949e-16,1.99385340420275e-06,-8.09830183431641e-16,-3.93908979307795e-14,-0.384258698353417,-1.15383979009629e-14,-1.55131651912693e-15,-5.51694107064904e-14,1.18684957688118e-05,1.10895579007557e-15,1.13379993290251e-05,-4.65246511777978e-16,-2.25886153506307e-15,-2.33184501452629e-15,-2.93928293291537e-15,1.08052319655463e-14,-1.84971856714758e-15,-3.07501946161424e-15,-4.97919897005876e-15,2.22001867121113e-15,4.97284477054389e-16,1.25304270522383e-14,-4.61961368608212e-14,-1.10056764935424e-13,0.707106781186542,1.73373886797796e-14,4.58891756962008e-14,2.85064499436233e-14,-1.11544710437627e-14,-1.78120627663823e-15,2.65789407162439e-15,6.06240026621223e-15,-1.7423698714529e-15
