,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t2,-6.6013446,-1.4425175,27.899368,-5.0641675,-8.945826,-0.40114465,-7.127582,-2.8497443,-3.6071632,20.084387,30.925285,22.516918,44.14886,8.87568
t3,-7.3613267,-1.7113106,31.65467,-5.755147,-10.25072,-0.60802025,-7.9863014,-3.2654712,-3.9017868,22.750887,34.98626,24.968142,50.204975,10.08069
t4,-6.167626,-1.3020587,26.179005,-4.754368,-8.375621,-0.37613836,-6.646866,-2.7327085,-3.351917,18.956339,29.134405,20.923643,40.98423,8.365948
t48,-4.222939,-2.7010314,14.915591,-6.149666,-8.770259,4.666948,-4.581105,-2.6113229,-0.51089716,40.021553,20.33553,35.567173,43.322117,-0.13543089
t74,-4.8929853,-2.9845786,17.332613,-6.677564,-9.437026,5.1981683,-4.9850187,-2.6798248,-0.640656,42.26241,23.238272,37.21423,47.48944,0.24835595
t75,-4.8828826,-2.962408,17.515404,-6.7203455,-9.45857,4.9275546,-5.0251155,-2.6445553,-0.5968877,42.002712,23.030453,37.12636,47.541172,0.11130747
t25,-4.864078,-2.8703263,18.02055,-6.733509,-9.513658,4.8044815,-5.091707,-2.7077978,-0.82964486,42.700275,23.47638,37.04067,47.227528,0.53342164
t26,-4.0252404,-2.5593402,14.432465,-5.9461365,-8.588805,3.9543667,-4.4873238,-2.5367272,-0.5289189,39.0943,19.240202,34.79427,42.08622,-0.14990376
t39,-4.7376375,-2.9788582,18.038944,-7.0289836,-9.611112,4.7322936,-4.8731437,-2.5184746,-0.50493634,43.086143,23.608574,37.308945,47.51889,0.53019917
t61,-4.6801934,-3.056193,17.869324,-7.359601,-9.0991335,5.8269854,-4.657178,-2.2704158,-0.19898692,43.43953,23.186562,36.90014,47.706635,0.36030445
t81,-4.5827994,-3.0199718,18.382898,-7.5500755,-8.956601,5.747511,-4.63411,-2.2333438,-0.12897082,43.672947,22.832935,36.898457,48.01397,-0.02708028
t82,-4.5764084,-3.0672898,18.262058,-7.507019,-8.943844,5.816069,-4.5887847,-2.1672356,-0.15472308,43.713894,22.84296,36.779415,47.716858,-0.003876
t98,-4.59069,-3.0646977,18.25013,-7.5381365,-8.903866,5.751557,-4.583896,-2.1838903,-0.12698679,43.61883,22.916111,36.714195,47.874126,0.14438352
