"","t2","t16","t27","t28","t10","t11","t130","t131","t92","t53","t20","t12","t67","t84","t85","t65","t100","t101","t48","t49","t30","t74","t110","t164","t165","t96","t66","t22","t103","t121","t150","t155","t156","t134","t135","t79","t60","t61","t39","t40","t89","t90","t122","t123","t23","t35","t37","t38","t75","t76","t46","t47","t4","t5","t115","t116","t157","t158","t26","t29","t51","t52","t91","t104","t105","t32","t33","t34","t94","t112","t148","t149","t136","t137","t45","t146","t147","t86","t42","t43","t44","t3","t13","t14","t25","t54","t55","t77","t78","t41","t99","t113","t114","t111","t71","t56","t151","t152","t80","t81","t57","t144","t145","t106","t162","t163","t70","t73","t124","t125","t18","t19","t6","t102","t138","t139","t119","t120","t87","t88","t24","t7","t109","t128","t129","t132","t133","t142","t143","t95","t160","t161","t159","t64","t63","t126","t127","t50","t15","t140","t141","t17","t21","t36","t97","t98","t82","t83","t58","t59","t68","t69","t117","t118","t8","t9","t107","t108","t62","t93","t153","t154","t72","t31","t1"
"t121",5.06860846416,7.07890962117,7.39055735937,7.26249888591,6.41642050967,7.32960102767,8.49084006507,8.49084006507,8.49084006507,7.3304638174,6.20929242507,3.51245698914,5.37485617573,6.15754687593,6.15754687593,6.15754687595,6.02469858035,6.15754687635,6.15754687635,5.19152487355,6.15754687615,6.15754687605,6.15754687595,6.157546875965,6.157546875965,6.15754687595,6.15754687605,2.7281787121,1.0059768278,0,0.55922127678,0.55065612599,0.55922127678,1.4446850195,1.4446850195,1.47367959241,4.00867392351,3.30537769801,2.7511907666,4.0086739243,3.75498138695,4.12319919225,4.12319919185,4.12319919185,4.16231824815,5.1944831071,5.250980407,4.4961178353,5.9948359968,5.3634887764,5.2870615891,5.373601448,5.09996671447,5.39229313197,9.73641643079,9.73641643079,9.73641643073,9.73641643073,10.23078684937,10.23078684907,10.23078684918,10.01064359418,10.23078684907,10.23078684907,10.23078684907,10.23078684877,9.41559010211,10.23078684931,10.23078684901,10.23078684901,10.23078684901,10.23078684901,10.23078684901,10.23078684901,9.65312653344,10.23078684904,10.23078684904,10.23078684904,10.23078684869,10.23078684919,8.94203080786,6.70925124647,8.55423047677,8.88112977157,9.78642017507,11.10785258437,11.01389280837,11.10785258467,11.10785258467,9.74448744245,11.10785258497,11.10785258483,11.10785258483,11.10785258487,11.10785258497,11.107852585557,11.107852585697,11.107852585697,10.715962070657,11.107852584657,11.107852584157,11.107852584657,11.107852584657,11.107852584657,11.10785258471,11.10785258471,10.43522834407,11.10785258457,11.10785258457,11.10785258457,8.37809694107,8.59422636857,7.71781084097,11.10785258507,10.99615458015,11.10785258507,10.96070539727,11.10785258507,11.10785258507,10.40785983534,9.62700821427,7.83398152787,11.10785258462,11.10785258462,11.10785258462,11.10785258454,11.10785258454,11.10785258454,11.10785258454,10.62707460484,11.107852584553,11.107852584553,11.10785258455,11.09845261904,11.10785258411,11.10785258461,11.10785258461,10.00636748812,8.84749832332,11.10785258494,11.10785258494,11.10785258461,9.35983226191,10.11691865941,11.10785258471,10.93417722631,11.10785258474,11.10785258474,10.47377170531,11.10785258531,11.10785258491,10.60942569421,11.10785258521,10.869678967,7.79980162844,7.73573076357,11.07955216647,10.86095275727,9.9790716214,10.55663864978,11.10785258514,11.10785258514,10.67065601257,10.73579545557,6.20346965335
"t150",5.06860846414,7.07890962115,7.39055735935,7.26249888589,6.41642050965,7.32960102765,8.49084006505,8.49084006505,8.49084006505,7.33046381738,6.20929242505,3.51245698912,5.37485617571,6.15754687591,6.15754687591,6.15754687593,6.02469858033,6.15754687633,6.15754687633,5.19152487353,6.15754687613,6.15754687603,6.15754687593,6.157546875945,6.157546875945,6.15754687593,6.15754687603,2.72817871208,1.00597682778,0.55922127678,0,0.18746427037,0.19602942116,1.44468501948,1.44468501948,1.47367959239,4.00867392349,3.30537769799,2.75119076658,4.00867392428,3.75498138693,4.12319919223,4.12319919183,4.12319919183,4.16231824813,5.19448310708,5.25098040698,4.49611783528,5.99483599678,5.36348877638,5.28706158908,5.37360144798,5.09996671445,5.39229313195,9.73641643077,9.73641643077,9.73641643071,9.73641643071,10.23078684935,10.23078684905,10.23078684916,10.01064359416,10.23078684905,10.23078684905,10.23078684905,10.23078684875,9.41559010209,10.23078684929,10.23078684899,10.23078684899,10.23078684899,10.23078684899,10.23078684899,10.23078684899,9.65312653342,10.23078684902,10.23078684902,10.23078684902,10.23078684867,10.23078684917,8.94203080784,6.70925124645,8.55423047675,8.88112977155,9.78642017505,11.10785258435,11.01389280835,11.10785258465,11.10785258465,9.74448744243,11.10785258495,11.10785258481,11.10785258481,11.10785258485,11.10785258495,11.107852585537,11.107852585677,11.107852585677,10.715962070637,11.107852584637,11.107852584137,11.107852584637,11.107852584637,11.107852584637,11.10785258469,11.10785258469,10.43522834405,11.10785258455,11.10785258455,11.10785258455,8.37809694105,8.59422636855,7.71781084095,11.10785258505,10.99615458013,11.10785258505,10.96070539725,11.10785258505,11.10785258505,10.40785983532,9.62700821425,7.83398152785,11.1078525846,11.1078525846,11.1078525846,11.10785258452,11.10785258452,11.10785258452,11.10785258452,10.62707460482,11.107852584533,11.107852584533,11.10785258453,11.09845261902,11.10785258409,11.10785258459,11.10785258459,10.0063674881,8.8474983233,11.10785258492,11.10785258492,11.10785258459,9.35983226189,10.11691865939,11.10785258469,10.93417722629,11.10785258472,11.10785258472,10.47377170529,11.10785258529,11.10785258489,10.60942569419,11.10785258519,10.86967896698,7.79980162842,7.73573076355,11.07955216645,10.86095275725,9.97907162138,10.55663864976,11.10785258512,11.10785258512,10.67065601255,10.73579545555,6.20346965333
"t155",5.06004331335,7.07034447036,7.38199220856,7.2539337351,6.40785535886,7.32103587686,8.48227491426,8.48227491426,8.48227491426,7.32189866659,6.20072727426,3.50389183833,5.36629102492,6.14898172512,6.14898172512,6.14898172514,6.01613342954,6.14898172554,6.14898172554,5.18295972274,6.14898172534,6.14898172524,6.14898172514,6.148981725155,6.148981725155,6.14898172514,6.14898172524,2.71961356129,0.99741167699,0.55065612599,0.18746427037,0,0.04622841527,1.43611986869,1.43611986869,1.4651144416,4.0001087727,3.2968125472,2.74262561579,4.00010877349,3.74641623614,4.11463404144,4.11463404104,4.11463404104,4.15375309734,5.18591795629,5.24241525619,4.48755268449,5.98627084599,5.35492362559,5.27849643829,5.36503629719,5.09140156366,5.38372798116,9.72785127998,9.72785127998,9.72785127992,9.72785127992,10.22222169856,10.22222169826,10.22222169837,10.00207844337,10.22222169826,10.22222169826,10.22222169826,10.22222169796,9.4070249513,10.2222216985,10.2222216982,10.2222216982,10.2222216982,10.2222216982,10.2222216982,10.2222216982,9.64456138263,10.22222169823,10.22222169823,10.22222169823,10.22222169788,10.22222169838,8.93346565705,6.70068609566,8.54566532596,8.87256462076,9.77785502426,11.09928743356,11.00532765756,11.09928743386,11.09928743386,9.73592229164,11.09928743416,11.09928743402,11.09928743402,11.09928743406,11.09928743416,11.099287434747,11.099287434887,11.099287434887,10.707396919847,11.099287433847,11.099287433347,11.099287433847,11.099287433847,11.099287433847,11.0992874339,11.0992874339,10.42666319326,11.09928743376,11.09928743376,11.09928743376,8.36953179026,8.58566121776,7.70924569016,11.09928743426,10.98758942934,11.09928743426,10.95214024646,11.09928743426,11.09928743426,10.39929468453,9.61844306346,7.82541637706,11.09928743381,11.09928743381,11.09928743381,11.09928743373,11.09928743373,11.09928743373,11.09928743373,10.61850945403,11.099287433743,11.099287433743,11.09928743374,11.08988746823,11.0992874333,11.0992874338,11.0992874338,9.99780233731,8.83893317251,11.09928743413,11.09928743413,11.0992874338,9.3512671111,10.1083535086,11.0992874339,10.9256120755,11.09928743393,11.09928743393,10.4652065545,11.0992874345,11.0992874341,10.6008605434,11.0992874344,10.86111381619,7.79123647763,7.72716561276,11.07098701566,10.85238760646,9.97050647059,10.54807349897,11.09928743433,11.09928743433,10.66209086176,10.72723030476,6.19490450254
"t156",5.06860846414,7.07890962115,7.39055735935,7.26249888589,6.41642050965,7.32960102765,8.49084006505,8.49084006505,8.49084006505,7.33046381738,6.20929242505,3.51245698912,5.37485617571,6.15754687591,6.15754687591,6.15754687593,6.02469858033,6.15754687633,6.15754687633,5.19152487353,6.15754687613,6.15754687603,6.15754687593,6.157546875945,6.157546875945,6.15754687593,6.15754687603,2.72817871208,1.00597682778,0.55922127678,0.19602942116,0.04622841527,0,1.44468501948,1.44468501948,1.47367959239,4.00867392349,3.30537769799,2.75119076658,4.00867392428,3.75498138693,4.12319919223,4.12319919183,4.12319919183,4.16231824813,5.19448310708,5.25098040698,4.49611783528,5.99483599678,5.36348877638,5.28706158908,5.37360144798,5.09996671445,5.39229313195,9.73641643077,9.73641643077,9.73641643071,9.73641643071,10.23078684935,10.23078684905,10.23078684916,10.01064359416,10.23078684905,10.23078684905,10.23078684905,10.23078684875,9.41559010209,10.23078684929,10.23078684899,10.23078684899,10.23078684899,10.23078684899,10.23078684899,10.23078684899,9.65312653342,10.23078684902,10.23078684902,10.23078684902,10.23078684867,10.23078684917,8.94203080784,6.70925124645,8.55423047675,8.88112977155,9.78642017505,11.10785258435,11.01389280835,11.10785258465,11.10785258465,9.74448744243,11.10785258495,11.10785258481,11.10785258481,11.10785258485,11.10785258495,11.107852585537,11.107852585677,11.107852585677,10.715962070637,11.107852584637,11.107852584137,11.107852584637,11.107852584637,11.107852584637,11.10785258469,11.10785258469,10.43522834405,11.10785258455,11.10785258455,11.10785258455,8.37809694105,8.59422636855,7.71781084095,11.10785258505,10.99615458013,11.10785258505,10.96070539725,11.10785258505,11.10785258505,10.40785983532,9.62700821425,7.83398152785,11.1078525846,11.1078525846,11.1078525846,11.10785258452,11.10785258452,11.10785258452,11.10785258452,10.62707460482,11.107852584533,11.107852584533,11.10785258453,11.09845261902,11.10785258409,11.10785258459,11.10785258459,10.0063674881,8.8474983233,11.10785258492,11.10785258492,11.10785258459,9.35983226189,10.11691865939,11.10785258469,10.93417722629,11.10785258472,11.10785258472,10.47377170529,11.10785258529,11.10785258489,10.60942569419,11.10785258519,10.86967896698,7.79980162842,7.73573076355,11.07955216645,10.86095275725,9.97907162138,10.55663864976,11.10785258512,11.10785258512,10.67065601255,10.73579545555,6.20346965333
"t134",5.06860846426,7.07890962127,7.39055735947,7.26249888601,6.41642050977,7.32960102777,8.49084006517,8.49084006517,8.49084006517,7.3304638175,6.20929242517,3.51245698924,5.37485617583,6.15754687603,6.15754687603,6.15754687605,6.02469858045,6.15754687645,6.15754687645,5.19152487365,6.15754687625,6.15754687615,6.15754687605,6.157546876065,6.157546876065,6.15754687605,6.15754687615,2.7281787122,1.4446850195,1.4446850195,1.44468501948,1.43611986869,1.44468501948,0,0.4419885776,1.47367959251,4.00867392361,3.30537769811,2.7511907667,4.0086739244,3.75498138705,4.12319919235,4.12319919195,4.12319919195,4.16231824825,5.1944831072,5.2509804071,4.4961178354,5.9948359969,5.3634887765,5.2870615892,5.3736014481,5.09996671457,5.39229313207,9.73641643089,9.73641643089,9.73641643083,9.73641643083,10.23078684947,10.23078684917,10.23078684928,10.01064359428,10.23078684917,10.23078684917,10.23078684917,10.23078684887,9.41559010221,10.23078684941,10.23078684911,10.23078684911,10.23078684911,10.23078684911,10.23078684911,10.23078684911,9.65312653354,10.23078684914,10.23078684914,10.23078684914,10.23078684879,10.23078684929,8.94203080796,6.70925124657,8.55423047687,8.88112977167,9.78642017517,11.10785258447,11.01389280847,11.10785258477,11.10785258477,9.74448744255,11.10785258507,11.10785258493,11.10785258493,11.10785258497,11.10785258507,11.107852585657,11.107852585797,11.107852585797,10.715962070757,11.107852584757,11.107852584257,11.107852584757,11.107852584757,11.107852584757,11.10785258481,11.10785258481,10.43522834417,11.10785258467,11.10785258467,11.10785258467,8.37809694117,8.59422636867,7.71781084107,11.10785258517,10.99615458025,11.10785258517,10.96070539737,11.10785258517,11.10785258517,10.40785983544,9.62700821437,7.83398152797,11.10785258472,11.10785258472,11.10785258472,11.10785258464,11.10785258464,11.10785258464,11.10785258464,10.62707460494,11.107852584653,11.107852584653,11.10785258465,11.09845261914,11.10785258421,11.10785258471,11.10785258471,10.00636748822,8.84749832342,11.10785258504,11.10785258504,11.10785258471,9.35983226201,10.11691865951,11.10785258481,10.93417722641,11.10785258484,11.10785258484,10.47377170541,11.10785258541,11.10785258501,10.60942569431,11.10785258531,10.8696789671,7.79980162854,7.73573076367,11.07955216657,10.86095275737,9.9790716215,10.55663864988,11.10785258524,11.10785258524,10.67065601267,10.73579545567,6.20346965345
"t135",5.06860846426,7.07890962127,7.39055735947,7.26249888601,6.41642050977,7.32960102777,8.49084006517,8.49084006517,8.49084006517,7.3304638175,6.20929242517,3.51245698924,5.37485617583,6.15754687603,6.15754687603,6.15754687605,6.02469858045,6.15754687645,6.15754687645,5.19152487365,6.15754687625,6.15754687615,6.15754687605,6.157546876065,6.157546876065,6.15754687605,6.15754687615,2.7281787122,1.4446850195,1.4446850195,1.44468501948,1.43611986869,1.44468501948,0.4419885776,0,1.47367959251,4.00867392361,3.30537769811,2.7511907667,4.0086739244,3.75498138705,4.12319919235,4.12319919195,4.12319919195,4.16231824825,5.1944831072,5.2509804071,4.4961178354,5.9948359969,5.3634887765,5.2870615892,5.3736014481,5.09996671457,5.39229313207,9.73641643089,9.73641643089,9.73641643083,9.73641643083,10.23078684947,10.23078684917,10.23078684928,10.01064359428,10.23078684917,10.23078684917,10.23078684917,10.23078684887,9.41559010221,10.23078684941,10.23078684911,10.23078684911,10.23078684911,10.23078684911,10.23078684911,10.23078684911,9.65312653354,10.23078684914,10.23078684914,10.23078684914,10.23078684879,10.23078684929,8.94203080796,6.70925124657,8.55423047687,8.88112977167,9.78642017517,11.10785258447,11.01389280847,11.10785258477,11.10785258477,9.74448744255,11.10785258507,11.10785258493,11.10785258493,11.10785258497,11.10785258507,11.107852585657,11.107852585797,11.107852585797,10.715962070757,11.107852584757,11.107852584257,11.107852584757,11.107852584757,11.107852584757,11.10785258481,11.10785258481,10.43522834417,11.10785258467,11.10785258467,11.10785258467,8.37809694117,8.59422636867,7.71781084107,11.10785258517,10.99615458025,11.10785258517,10.96070539737,11.10785258517,11.10785258517,10.40785983544,9.62700821437,7.83398152797,11.10785258472,11.10785258472,11.10785258472,11.10785258464,11.10785258464,11.10785258464,11.10785258464,10.62707460494,11.107852584653,11.107852584653,11.10785258465,11.09845261914,11.10785258421,11.10785258471,11.10785258471,10.00636748822,8.84749832342,11.10785258504,11.10785258504,11.10785258471,9.35983226201,10.11691865951,11.10785258481,10.93417722641,11.10785258484,11.10785258484,10.47377170541,11.10785258541,11.10785258501,10.60942569431,11.10785258531,10.8696789671,7.79980162854,7.73573076367,11.07955216657,10.86095275737,9.9790716215,10.55663864988,11.10785258524,11.10785258524,10.67065601267,10.73579545567,6.20346965345
"t79",5.06860846415,7.07890962116,7.39055735936,7.2624988859,6.41642050966,7.32960102766,8.49084006506,8.49084006506,8.49084006506,7.33046381739,6.20929242506,3.51245698913,5.37485617572,6.15754687592,6.15754687592,6.15754687594,6.02469858034,6.15754687634,6.15754687634,5.19152487354,6.15754687614,6.15754687604,6.15754687594,6.157546875955,6.157546875955,6.15754687594,6.15754687604,2.72817871209,1.47367959241,1.47367959241,1.47367959239,1.4651144416,1.47367959239,1.47367959251,1.47367959251,0,4.0086739235,3.305377698,2.75119076659,4.00867392429,3.75498138694,4.12319919224,4.12319919184,4.12319919184,4.16231824814,5.19448310709,5.25098040699,4.49611783529,5.99483599679,5.36348877639,5.28706158909,5.37360144799,5.09996671446,5.39229313196,9.73641643078,9.73641643078,9.73641643072,9.73641643072,10.23078684936,10.23078684906,10.23078684917,10.01064359417,10.23078684906,10.23078684906,10.23078684906,10.23078684876,9.4155901021,10.2307868493,10.230786849,10.230786849,10.230786849,10.230786849,10.230786849,10.230786849,9.65312653343,10.23078684903,10.23078684903,10.23078684903,10.23078684868,10.23078684918,8.94203080785,6.70925124646,8.55423047676,8.88112977156,9.78642017506,11.10785258436,11.01389280836,11.10785258466,11.10785258466,9.74448744244,11.10785258496,11.10785258482,11.10785258482,11.10785258486,11.10785258496,11.107852585547,11.107852585687,11.107852585687,10.715962070647,11.107852584647,11.107852584147,11.107852584647,11.107852584647,11.107852584647,11.1078525847,11.1078525847,10.43522834406,11.10785258456,11.10785258456,11.10785258456,8.37809694106,8.59422636856,7.71781084096,11.10785258506,10.99615458014,11.10785258506,10.96070539726,11.10785258506,11.10785258506,10.40785983533,9.62700821426,7.83398152786,11.10785258461,11.10785258461,11.10785258461,11.10785258453,11.10785258453,11.10785258453,11.10785258453,10.62707460483,11.107852584543,11.107852584543,11.10785258454,11.09845261903,11.1078525841,11.1078525846,11.1078525846,10.00636748811,8.84749832331,11.10785258493,11.10785258493,11.1078525846,9.3598322619,10.1169186594,11.1078525847,10.9341772263,11.10785258473,11.10785258473,10.4737717053,11.1078525853,11.1078525849,10.6094256942,11.1078525852,10.86967896699,7.79980162843,7.73573076356,11.07955216646,10.86095275726,9.97907162139,10.55663864977,11.10785258513,11.10785258513,10.67065601256,10.73579545556,6.20346965334
"t60",5.06860846325,7.07890962026,7.39055735846,7.262498885,6.41642050876,7.32960102676,8.49084006416,8.49084006416,8.49084006416,7.33046381649,6.20929242416,3.51245698823,5.37485617482,6.15754687502,6.15754687502,6.15754687504,6.02469857944,6.15754687544,6.15754687544,5.19152487264,6.15754687524,6.15754687514,6.15754687504,6.157546875055,6.157546875055,6.15754687504,6.15754687514,2.72817871119,4.00867392351,4.00867392351,4.00867392349,4.0001087727,4.00867392349,4.00867392361,4.00867392361,4.0086739235,0,1.6213920625,2.14345406489,3.40093722259,3.75498138604,4.12319919134,4.12319919094,4.12319919094,4.16231824724,5.19448310619,5.25098040609,4.49611783439,5.99483599589,5.36348877549,5.28706158819,5.37360144709,5.09996671356,5.39229313106,9.73641642988,9.73641642988,9.73641642982,9.73641642982,10.23078684846,10.23078684816,10.23078684827,10.01064359327,10.23078684816,10.23078684816,10.23078684816,10.23078684786,9.4155901012,10.2307868484,10.2307868481,10.2307868481,10.2307868481,10.2307868481,10.2307868481,10.2307868481,9.65312653253,10.23078684813,10.23078684813,10.23078684813,10.23078684778,10.23078684828,8.94203080695,6.70925124556,8.55423047586,8.88112977066,9.78642017416,11.10785258346,11.01389280746,11.10785258376,11.10785258376,9.74448744154,11.10785258406,11.10785258392,11.10785258392,11.10785258396,11.10785258406,11.107852584647,11.107852584787,11.107852584787,10.715962069747,11.107852583747,11.107852583247,11.107852583747,11.107852583747,11.107852583747,11.1078525838,11.1078525838,10.43522834316,11.10785258366,11.10785258366,11.10785258366,8.37809694016,8.59422636766,7.71781084006,11.10785258416,10.99615457924,11.10785258416,10.96070539636,11.10785258416,11.10785258416,10.40785983443,9.62700821336,7.83398152696,11.10785258371,11.10785258371,11.10785258371,11.10785258363,11.10785258363,11.10785258363,11.10785258363,10.62707460393,11.107852583643,11.107852583643,11.10785258364,11.09845261813,11.1078525832,11.1078525837,11.1078525837,10.00636748721,8.84749832241,11.10785258403,11.10785258403,11.1078525837,9.359832261,10.1169186585,11.1078525838,10.9341772254,11.10785258383,11.10785258383,10.4737717044,11.1078525844,11.107852584,10.6094256933,11.1078525843,10.86967896609,7.79980162753,7.73573076266,11.07955216556,10.86095275636,9.97907162049,10.55663864887,11.10785258423,11.10785258423,10.67065601166,10.73579545466,6.20346965244
"t61",4.36531223775,6.37561339476,6.68726113296,6.5592026595,5.71312428326,6.62630480126,7.78754383866,7.78754383866,7.78754383866,6.62716759099,5.50599619866,2.80916076273,4.67155994932,5.45425064952,5.45425064952,5.45425064954,5.32140235394,5.45425064994,5.45425064994,4.48822864714,5.45425064974,5.45425064964,5.45425064954,5.454250649555,5.454250649555,5.45425064954,5.45425064964,2.02488248569,3.30537769801,3.30537769801,3.30537769799,3.2968125472,3.30537769799,3.30537769811,3.30537769811,3.305377698,1.6213920625,0,1.44015783939,2.69764099709,3.05168516054,3.41990296584,3.41990296544,3.41990296544,3.45902202174,4.49118688069,4.54768418059,3.79282160889,5.29153977039,4.66019254999,4.58376536269,4.67030522159,4.39667048806,4.68899690556,9.03312020438,9.03312020438,9.03312020432,9.03312020432,9.52749062296,9.52749062266,9.52749062277,9.30734736777,9.52749062266,9.52749062266,9.52749062266,9.52749062236,8.7122938757,9.5274906229,9.5274906226,9.5274906226,9.5274906226,9.5274906226,9.5274906226,9.5274906226,8.94983030703,9.52749062263,9.52749062263,9.52749062263,9.52749062228,9.52749062278,8.23873458145,6.00595502006,7.85093425036,8.17783354516,9.08312394866,10.40455635796,10.31059658196,10.40455635826,10.40455635826,9.04119121604,10.40455635856,10.40455635842,10.40455635842,10.40455635846,10.40455635856,10.404556359147,10.404556359287,10.404556359287,10.012665844247,10.404556358247,10.404556357747,10.404556358247,10.404556358247,10.404556358247,10.4045563583,10.4045563583,9.73193211766,10.40455635816,10.40455635816,10.40455635816,7.67480071466,7.89093014216,7.01451461456,10.40455635866,10.29285835374,10.40455635866,10.25740917086,10.40455635866,10.40455635866,9.70456360893,8.92371198786,7.13068530146,10.40455635821,10.40455635821,10.40455635821,10.40455635813,10.40455635813,10.40455635813,10.40455635813,9.92377837843,10.404556358143,10.404556358143,10.40455635814,10.39515639263,10.4045563577,10.4045563582,10.4045563582,9.30307126171,8.14420209691,10.40455635853,10.40455635853,10.4045563582,8.6565360355,9.413622433,10.4045563583,10.2308809999,10.40455635833,10.40455635833,9.7704754789,10.4045563589,10.4045563585,9.9061294678,10.4045563588,10.16638274059,7.09650540203,7.03243453716,10.37625594006,10.15765653086,9.27577539499,9.85334242337,10.40455635873,10.40455635873,9.96735978616,10.03249922916,5.50017342694
"t39",3.81112530634,5.82142646335,6.13307420155,6.00501572809,5.15893735185,6.07211786985,7.23335690725,7.23335690725,7.23335690725,6.07298065958,4.95180926725,2.25497383132,4.11737301791,4.90006371811,4.90006371811,4.90006371813,4.76721542253,4.90006371853,4.90006371853,3.93404171573,4.90006371833,4.90006371823,4.90006371813,4.900063718145,4.900063718145,4.90006371813,4.90006371823,1.47069555428,2.7511907666,2.7511907666,2.75119076658,2.74262561579,2.75119076658,2.7511907667,2.7511907667,2.75119076659,2.14345406489,1.44015783939,0,1.9463279743,2.49749822913,2.86571603443,2.86571603403,2.86571603403,2.90483509033,3.93699994928,3.99349724918,3.23863467748,4.73735283898,4.10600561858,4.02957843128,4.11611829018,3.84248355665,4.13480997415,8.47893327297,8.47893327297,8.47893327291,8.47893327291,8.97330369155,8.97330369125,8.97330369136,8.75316043636,8.97330369125,8.97330369125,8.97330369125,8.97330369095,8.15810694429,8.97330369149,8.97330369119,8.97330369119,8.97330369119,8.97330369119,8.97330369119,8.97330369119,8.39564337562,8.97330369122,8.97330369122,8.97330369122,8.97330369087,8.97330369137,7.68454765004,5.45176808865,7.29674731895,7.62364661375,8.52893701725,9.85036942655,9.75640965055,9.85036942685,9.85036942685,8.48700428463,9.85036942715,9.85036942701,9.85036942701,9.85036942705,9.85036942715,9.850369427737,9.850369427877,9.850369427877,9.458478912837,9.850369426837,9.850369426337,9.850369426837,9.850369426837,9.850369426837,9.85036942689,9.85036942689,9.17774518625,9.85036942675,9.85036942675,9.85036942675,7.12061378325,7.33674321075,6.46032768315,9.85036942725,9.73867142233,9.85036942725,9.70322223945,9.85036942725,9.85036942725,9.15037667752,8.36952505645,6.57649837005,9.8503694268,9.8503694268,9.8503694268,9.85036942672,9.85036942672,9.85036942672,9.85036942672,9.36959144702,9.850369426733,9.850369426733,9.85036942673,9.84096946122,9.85036942629,9.85036942679,9.85036942679,8.7488843303,7.5900151655,9.85036942712,9.85036942712,9.85036942679,8.10234910409,8.85943550159,9.85036942689,9.67669406849,9.85036942692,9.85036942692,9.21628854749,9.85036942749,9.85036942709,9.35194253639,9.85036942739,9.61219580918,6.54231847062,6.47824760575,9.82206900865,9.60346959945,8.72158846358,9.29915549196,9.85036942732,9.85036942732,9.41317285475,9.47831229775,4.94598649553
"t40",5.06860846404,7.07890962105,7.39055735925,7.26249888579,6.41642050955,7.32960102755,8.49084006495,8.49084006495,8.49084006495,7.33046381728,6.20929242495,3.51245698902,5.37485617561,6.15754687581,6.15754687581,6.15754687583,6.02469858023,6.15754687623,6.15754687623,5.19152487343,6.15754687603,6.15754687593,6.15754687583,6.157546875845,6.157546875845,6.15754687583,6.15754687593,2.72817871198,4.0086739243,4.0086739243,4.00867392428,4.00010877349,4.00867392428,4.0086739244,4.0086739244,4.00867392429,3.40093722259,2.69764099709,1.9463279743,0,3.75498138683,4.12319919213,4.12319919173,4.12319919173,4.16231824803,5.19448310698,5.25098040688,4.49611783518,5.99483599668,5.36348877628,5.28706158898,5.37360144788,5.09996671435,5.39229313185,9.73641643067,9.73641643067,9.73641643061,9.73641643061,10.23078684925,10.23078684895,10.23078684906,10.01064359406,10.23078684895,10.23078684895,10.23078684895,10.23078684865,9.41559010199,10.23078684919,10.23078684889,10.23078684889,10.23078684889,10.23078684889,10.23078684889,10.23078684889,9.65312653332,10.23078684892,10.23078684892,10.23078684892,10.23078684857,10.23078684907,8.94203080774,6.70925124635,8.55423047665,8.88112977145,9.78642017495,11.10785258425,11.01389280825,11.10785258455,11.10785258455,9.74448744233,11.10785258485,11.10785258471,11.10785258471,11.10785258475,11.10785258485,11.107852585437,11.107852585577,11.107852585577,10.715962070537,11.107852584537,11.107852584037,11.107852584537,11.107852584537,11.107852584537,11.10785258459,11.10785258459,10.43522834395,11.10785258445,11.10785258445,11.10785258445,8.37809694095,8.59422636845,7.71781084085,11.10785258495,10.99615458003,11.10785258495,10.96070539715,11.10785258495,11.10785258495,10.40785983522,9.62700821415,7.83398152775,11.1078525845,11.1078525845,11.1078525845,11.10785258442,11.10785258442,11.10785258442,11.10785258442,10.62707460472,11.107852584433,11.107852584433,11.10785258443,11.09845261892,11.10785258399,11.10785258449,11.10785258449,10.006367488,8.8474983232,11.10785258482,11.10785258482,11.10785258449,9.35983226179,10.11691865929,11.10785258459,10.93417722619,11.10785258462,11.10785258462,10.47377170519,11.10785258519,11.10785258479,10.60942569409,11.10785258509,10.86967896688,7.79980162832,7.73573076345,11.07955216635,10.86095275715,9.97907162128,10.55663864966,11.10785258502,11.10785258502,10.67065601245,10.73579545545,6.20346965323
