accepted_species,0,1
Acokanthera_schimperi,,
Alstonia_congensis,0.25,0.75
Alstonia_spectabilis,0.25,0.75
Amaioua_glomerulata,,
Amsonia_jonesii,,
Aspidosperma_megalocarpon,,
Aspidosperma_ramiflorum,,
Aspidosperma_subincanum,,
Carapichea_klugii,,
Catunaregam_spinosa,,
Cinchona_glandulifera,,
Coffea_arabica,,
Coptosperma_nigrescens,,
Cynanchum_lanhsuense,,
Dimetia_capitellata,,
Dischidia_imbricata,,
Dyera_costulata,,
Eucorymbia_alba,,
Genianthus_macrophyllus,,
Gynochthodes_cochinchinensis,1.0,0.0
Gynochthodes_parvifolia,,
Hillia_wurdackii,,
Hymenodictyon_floribundum,,
Keetia_multiflora,,
Kopsia_fruticosa,,
Lacmellea_aculeata,,
Ladenbergia_cujabensis,,
Landolphia_heudelotii,,
Lepiniopsis_ternatensis,,
Leptadenia_madagascariensis,,
Melodinus_cochinchinensis,,
Monolluma_quadrangula,,
Mycetia_effusa,,
Neonauclea_purpurea,,
Ochrosia_mulsantii,,
Paederia_foetida,,
Palicourea_guianensis,,
Pavetta_mazumbaiensis,,
Pervillaea_phillipsonii,,
Posoqueria_latifolia,,
Pottsia_laxiflora,,
Psychotria_cupularis,,
Psychotria_hainanensis,,
Psychotria_lauracea,,
Randia_armata,,
Rutidea_smithii,,
Sherbournia_zenkeri,,
Steenisia_pleurocarpa,,
Strychnos_lucida,,
Strychnos_phaeotricha,,
Strychnos_tchibangensis,,
Uncaria_rhynchophylla,1.0,0.0
Urophyllum_trifurcum,,
Xanthophytum_brookei,,
