"accepted_species","Medicinal"
"Empogona_aequatoria",0
"Manettia_secundiflora",0
"Vangueriella_orthacantha",0
"Empogona_macrophylla",0
"Symphyllophyton_sucreanum",0
"Ceropegia_gerrardii",0
"Hoodia_pedicellata",1
"Ruehssia_dictyophylla",0
"Urophyllum_clemensiorum",0
"Eumachia_amoena",NA
"Palicourea_persearum",NA
"Urceola_napeensis",0
"Ixora_peruviana",0
"Schizacme_montana",0
"Cicendia_quadrangularis",0
"Prestonia_amazonica",1
"Leichhardtia_subglobosa",0
"Aoranthe_annulata",0
"Dischidia_rostrata",0
"Chamaepentas_graniticola",0
"Pseudaidia_speciosa",0
"Tarenna_mollis",0
"Leichhardtia_arachnoidea",0
"Ridsdalea_kampucheana",0
"Arachnothryx_jurgensenii",0
"Guettarda_pinariona",0
"Guettarda_sciaphila",0
"Forsteronia_pycnothyrsus",0
"Tocoyena_foetida",0
"Tarenna_nitida",0
"Rubia_caramanica",0
"Tarenna_flava",0
"Pentagonia_subauriculata",0
"Tachiadenus_tubiflorus",0
"Strychnos_malacosperma",0
"Schradera_condorica",0
"Boucerosia_diffusa",0
"Amphidasya_bullata",0
"Cynanchum_callialatum",1
"Valantia_lainzii",0
"Swertia_paniculata",1
"Swertia_emeiensis",0
"Galium_lasiocarpum",0
"Psychotria_subvelutina",NA
"Psychotria_acutigemma",NA
"Psychotria_reitsmarum",NA
"Galium_correllii",0
"Psychotria_aguilarii",NA
"Asperula_tschernevae",0
"Asperula_scabrella",0
"Gaertnera_crassiflora",0
"Ixora_nematopoda",0
"Ixora_delpyana",0
"Huernia_pillansii",0
"Ixora_mocquerysii",0
"Hedyotis_fruticosa",1
"Hoya_platycaulis",0
"Schizacme_ciliata",0
"Tabernaemontana_solanifolia",1
"Condylocarpon_amazonicum",0
"Ceropegia_schinziata",0
"Psychotria_capensis",NA
"Faramea_bracteata",0
"Ochrosia_hexandra",0
"Palicourea_stevensiana",NA
"Coussarea_linearis",0
"Coussarea_andrei",0
"Joosia_antioquiana",0
"Coussarea_viridis",0
"Palicourea_palustris",NA
"Palicourea_zarucchii",NA
"Baissea_baillonii",0
"Spermacoce_calliantha",0
"Hoffmannia_josefina",0
"Timonius_jobiensis",0
"Psydrax_undulatifolius",0
"Timonius_pubistipulus",0
"Malanea_erecta",0
"Timonius_panayensis",0
"Galianthe_kempffiana",0
"Lasianthus_loeiensis",0
"Helia_oblongifolia",0
"Randia_manglaris",0
"Alstonia_sphaerocapitata",0
"Gentianella_scopulorum",0
"Stenostomum_baracoense",0
"Wendlandia_erythroxylon",0
"Vincetoxicum_polyanthum",1
"Bisgoeppertia_robustior",0
"Paracephaelis_capitulifera",0
"Xysmalobium_brownianum",0
"Oldenlandia_parishii",0
"Oldenlandia_contracta",0
"Tachia_smithii",0
"Faramea_vasquezii",0
"Paracephaelis_ranirisonii",0
"Oldenlandia_saxifragoides",0
"Gentiana_yokusai",0
"Gentiana_wingecarribiensis",0
"Gentiana_froelichii",0
