"accepted_species","trait_BM_trend_scaled"
"t1",1
"t4",0
"t26",0
"t27",0
"t113",0
"t126",NA
"t127",0
"t142",0
"t143",0
"t38",NA
"t89",0
"t90",0
"t64",0
"t65",NA
"t76",0
"t77",0
"t51",0
"t69",0
"t78",0
"t79",0
"t34",0
"t35",0
"t11",0
"t25",0
"t61",0
"t62",0
"t60",0
"t12",0
"t114",0
"t115",0
"t30",0
"t19",0
"t21",NA
"t120",0
"t121",0
"t82",0
"t80",0
"t28",0
"t75",0
"t95",0
"t104",0
"t105",0
"t43",0
"t44",0
"t81",0
"t106",0
"t107",0
"t49",0
"t17",0
"t10",0
"t122",0
"t123",0
"t74",NA
"t50",0
"t83",0
"t84",0
"t31",0
"t24",0
"t16",0
"t23",0
"t85",0
"t92",0
"t116",0
"t117",0
"t55",0
"t93",0
"t94",0
"t47",NA
"t48",0
"t57",0
"t58",0
"t70",0
"t91",0
"t102",1
"t103",0
"t37",0
"t86",1
"t87",1
"t53",1
"t63",0
"t100",0
"t101",0
"t88",0
"t42",1
"t110",0
"t111",1
"t124",1
"t125",1
"t67",1
"t68",1
"t59",NA
"t129",1
"t130",1
"t99",1
"t112",0
"t138",0
"t139",1
"t98",NA
"t66",1
"t72",NA
"t73",1
"t29",1
"t40",1
"t41",1
"t45",1
"t46",1
"t36",1
"t20",1
"t3",1
"t96",0
"t97",0
"t140",0
"t141",0
"t71",0
"t128",0
"t134",0
"t135",0
"t133",0
"t131",0
"t132",0
"t108",0
"t109",0
"t144",0
"t145",0
"t39",0
"t9",0
"t14",NA
"t15",1
"t6",1
"t5",NA
"t7",1
"t8",1
"t13",1
"t148",1
"t149",1
"t54",NA
"t52",NA
"t22",NA
"t32",1
"t33",0
"t18",1
"t56",0
"t136",1
"t137",NA
"t118",1
"t119",1
"t146",0
"t147",0
"t2",0
