,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t67,27.869196,16.103605,-4.280446,27.66161,-6.430281,-0.47888157,22.471046,51.335037,17.225798,-0.8484789,-3.7847126,41.759922,54.668484,57.351933,28.686188
t149,27.77305,16.169086,-4.270164,27.426355,-6.3964496,-0.51040566,22.463734,51.32363,17.27462,-0.78644246,-3.8315136,41.8793,54.819614,57.517715,28.52285
t150,27.774202,16.169624,-4.270143,27.426542,-6.3965154,-0.51044464,22.46298,51.323284,17.274597,-0.7862807,-3.8316343,41.879223,54.819893,57.51742,28.522772
t143,28.215239,16.184855,-4.2952023,27.766409,-6.4412394,-0.45881176,22.419367,51.42994,17.311083,-0.86211985,-3.795616,41.84692,54.7925,57.391838,28.755611
t144,28.223555,16.192648,-4.296172,27.769476,-6.443531,-0.4606428,22.420761,51.42609,17.30789,-0.861896,-3.7950459,41.846844,54.799664,57.392418,28.756395
t54,27.928144,16.434845,-4.3141513,27.225676,-6.459882,-0.50873154,22.69142,51.061203,16.916187,-0.82619953,-3.7890108,41.694115,54.77314,57.01879,28.474232
t102,28.1335,16.368336,-4.202684,27.222403,-6.379288,-0.565576,22.567875,50.899242,16.97067,-0.7376212,-3.7710774,41.44636,54.512283,56.99184,28.321934
t103,27.63024,15.89422,-4.125401,26.904264,-6.2533107,-0.48919773,21.919352,50.09595,16.91894,-0.7398444,-3.7141635,40.57797,53.55862,56.096733,27.740826
t99,27.651133,16.092686,-4.316381,27.426613,-6.398618,-0.51736367,22.721767,51.031467,16.473248,-0.82552665,-3.7704697,41.694485,54.529987,57.029747,28.692837
t119,27.666721,16.048664,-4.3470316,27.441774,-6.4111733,-0.52599066,22.74484,51.021706,16.50034,-0.8511465,-3.7924542,41.793278,54.69271,57.038788,28.74884
t120,27.656683,16.079302,-4.3447833,27.451872,-6.4162416,-0.52638704,22.752241,51.017593,16.460794,-0.8476408,-3.7810738,41.753033,54.666298,57.00273,28.75983
t91,28.32434,16.448494,-4.2665296,27.394533,-6.441822,-0.49493954,22.351059,51.181496,17.13593,-0.72326916,-3.8644948,41.741512,54.935066,57.05625,28.4548
t121,28.4847,16.501495,-4.2540517,27.483904,-6.3969946,-0.4434352,22.246168,51.424793,17.31465,-0.72722614,-3.8740933,41.733982,54.914852,57.303215,28.410576
t129,28.51552,16.492207,-4.2484303,27.541204,-6.410694,-0.45172474,22.251402,51.450386,17.350601,-0.72554195,-3.867178,41.756405,54.956318,57.33483,28.437214
t130,28.489748,16.514948,-4.2520037,27.515306,-6.4042954,-0.44561884,22.248194,51.493088,17.37051,-0.72591347,-3.8772893,41.76077,54.95074,57.381973,28.418781
t49,27.844044,16.862637,-4.3009953,26.558464,-6.6040306,-0.6114442,23.338795,51.382587,16.540138,-0.72468936,-3.7231388,42.070644,54.93118,56.820995,28.245344
t100,27.855902,16.526558,-4.2892895,26.607183,-6.5171585,-0.6247806,22.939917,50.936,16.154982,-0.651438,-3.7295644,42.135223,54.623245,56.361427,28.388363
t101,27.774828,16.538498,-4.281048,26.54438,-6.4908853,-0.6321339,23.020535,50.990936,16.138813,-0.65127474,-3.7241712,42.129963,54.533566,56.468124,28.346184
t43,25.823263,14.71257,-3.9839523,25.506123,-5.926695,-0.26150605,20.566877,47.740894,16.072138,-0.8125521,-3.4945507,38.147053,50.492516,53.079697,25.886585
t134,27.88332,16.90064,-4.38095,27.401476,-6.6431336,-0.47447482,22.793425,51.40297,16.822168,-0.7200019,-3.628208,41.804295,55.121235,57.111786,28.54124
t147,27.864775,16.897121,-4.3822575,27.389261,-6.6412873,-0.47182617,22.80126,51.4283,16.831615,-0.7216437,-3.6283433,41.78831,55.121334,57.131226,28.52568
t148,27.864511,16.897655,-4.38223,27.38819,-6.6411223,-0.4718565,22.802462,51.426067,16.831871,-0.7219172,-3.628107,41.78669,55.120045,57.131683,28.524364
t133,27.892698,16.895802,-4.3829083,27.403671,-6.643593,-0.47264168,22.78602,51.4025,16.834791,-0.72223955,-3.628348,41.801403,55.130405,57.109943,28.549307
t38,27.851496,18.677288,-4.3859596,25.107061,-6.8528414,-1.0585948,24.608067,50.018955,14.884269,-0.55738056,-3.7128072,42.635517,54.890675,55.407463,28.408506
t62,27.45989,18.450294,-4.3753667,25.414087,-6.871885,-1.0744109,24.654469,50.133636,14.465482,-0.61499393,-3.6065578,42.86163,54.60767,55.36942,28.57838
t63,27.53641,18.754036,-4.3684196,25.344007,-6.8447146,-1.0921581,24.556612,50.195034,14.552834,-0.58164203,-3.6328056,42.749283,54.561832,55.638256,28.474031
t42,27.62974,18.389877,-4.293049,25.344578,-6.7678375,-1.018669,24.273241,50.401833,15.031058,-0.53394765,-3.717156,42.736305,54.781147,55.87413,28.368649
t30,25.195677,21.133781,-3.7732422,19.002893,-7.13067,-2.197443,27.451712,44.437214,9.249543,-0.1176989,-2.6650293,40.207962,49.659145,48.713013,23.853159
t31,23.057621,18.55106,-3.4316654,17.758787,-6.254308,-1.7219561,24.109196,40.73582,9.257699,-0.20271246,-2.6179383,36.05475,45.025173,45.046192,21.076868
t39,28.043541,25.204884,-4.0524187,17.415194,-7.8017135,-3.2528195,31.986654,46.012974,8.088954,1.1171311,-3.0189896,45.31563,53.8567,51.744743,25.158453
t40,27.870462,25.060158,-4.0357757,17.785547,-7.8237243,-3.2272308,31.943735,46.381874,8.088033,0.83541757,-3.0178542,45.3361,53.806847,51.68972,25.494164
t14,22.957747,20.564743,-3.4076676,15.6117,-6.1587157,-1.9976368,24.647627,39.88368,8.190513,0.26823315,-2.6086414,35.80564,44.122356,44.48108,20.064901
t12,25.240858,23.320808,-3.7319362,17.184946,-7.236225,-2.601823,28.249449,43.39193,7.032204,0.7861565,-2.555627,41.338974,49.16515,47.20739,23.924799
t28,25.149889,21.215351,-3.5364575,16.852491,-6.736833,-2.3330717,27.352678,42.160385,7.710557,0.19523701,-2.4805546,40.087215,47.522087,46.810993,21.61014
t29,23.134602,18.980455,-3.2750092,16.002363,-6.0942726,-1.8526379,24.483786,39.285976,7.972501,-0.13521637,-2.372786,36.095284,43.541603,43.623787,19.397404
t23,24.206066,21.025814,-3.4647415,16.403109,-6.6914186,-2.2661207,26.867498,41.519924,7.710868,0.12724957,-2.3827763,38.88341,46.416462,45.735947,21.191628
t27,27.146814,24.29152,-3.8549411,17.479807,-7.559299,-2.953717,31.645746,45.938797,7.7511344,0.008084141,-2.628272,44.855267,52.40918,51.503944,23.599741
t86,27.943384,24.33018,-3.8313415,18.290306,-7.648124,-3.2061422,32.73716,46.35738,6.7125654,-0.091779165,-2.6858366,46.34969,52.808056,51.63732,24.439842
t87,27.871145,24.289791,-3.8066392,18.339476,-7.6206064,-3.1868532,32.6212,46.40673,6.761098,-0.06495574,-2.701684,46.194775,52.733242,51.659966,24.402302
t36,25.10922,21.194004,-3.4622018,17.00765,-6.771979,-2.463159,28.506596,42.453297,7.2494555,-0.23848021,-2.4442446,40.723137,47.273525,47.22606,21.166391
t18,21.16604,17.266996,-3.0021544,14.983224,-5.4618487,-1.4783852,22.113916,36.76313,7.9511204,-0.26957497,-2.2720792,32.487827,39.702053,40.73925,17.397114
t5,19.808529,19.17094,-2.9295795,12.025337,-5.3262954,-1.7334391,21.24932,33.69975,6.082655,0.92223245,-2.0702133,29.752483,37.067753,36.499084,16.622074
t66,29.799633,42.94726,-5.352443,9.183209,-6.884094,-1.5292802,31.172277,56.510006,8.581936,5.8353434,-3.9257493,46.08375,51.901134,55.727478,24.499222
t114,29.646431,43.18246,-5.400215,9.157701,-6.7629523,-1.3925012,31.086725,57.00519,8.749762,5.52756,-3.997086,46.031834,51.59251,56.1444,24.425594
t115,29.60655,43.121143,-5.3925643,9.149011,-6.7665772,-1.3896226,31.065086,57.036915,8.787149,5.479432,-3.9982076,46.0514,51.56193,56.13656,24.406517
t124,29.662418,43.220913,-5.4021554,9.17637,-6.766426,-1.402429,31.069225,57.013226,8.644587,5.4963045,-3.9962347,46.130444,51.56738,56.086464,24.540771
t135,29.65256,43.261723,-5.416885,9.204942,-6.762071,-1.3903292,31.023932,56.99938,8.62039,5.5002604,-4.0035534,46.12324,51.574497,56.085426,24.580128
t136,29.645327,43.272335,-5.4164286,9.193671,-6.7599053,-1.389813,31.01155,56.9885,8.633578,5.52316,-4.004009,46.101803,51.572765,56.089798,24.563618
t113,29.63798,43.158207,-5.405488,9.242149,-6.764563,-1.391389,31.085484,57.02179,8.659681,5.433408,-3.9958692,46.144375,51.558086,56.13227,24.515104
t137,29.830248,42.904537,-5.3391924,9.335277,-6.8832374,-1.4837902,31.104483,56.8532,8.8874855,5.8404512,-3.9879162,46.039684,51.95352,55.88321,24.482918
t138,29.822111,42.887756,-5.3356104,9.344216,-6.885556,-1.4878653,31.113287,56.853832,8.887562,5.836606,-3.9853077,46.05017,51.954227,55.88085,24.497149
t73,29.889292,42.84103,-5.3140154,9.310235,-6.905889,-1.5388712,30.952877,56.548573,8.6675825,5.8714037,-3.929919,45.997066,51.861683,55.67467,24.543037
t26,26.096346,33.901974,-4.4157424,10.630419,-6.6062846,-1.9087466,28.630314,48.551308,7.2335777,4.0043936,-3.1505198,41.171402,47.269276,49.419987,22.174042
t24,23.682795,27.567772,-3.7523744,11.381734,-6.670297,-2.435919,27.250053,42.319103,5.967269,3.473807,-2.538757,37.465565,44.988533,43.926147,20.773918
t25,25.541739,29.50739,-4.0088115,12.577508,-7.2710147,-2.7409832,29.480152,45.026623,5.725065,3.6681564,-2.603398,40.71702,48.11322,46.53832,22.911879
t61,22.820715,32.66483,-3.6592202,9.870409,-9.818069,-7.9230204,39.48816,26.571959,-3.0823379,8.166787,6.8132715,52.01331,38.896324,25.767502,33.089607
t108,22.558779,32.476036,-3.6112125,9.824177,-9.842342,-7.930401,39.57443,26.347652,-3.1011782,8.173455,7.1060743,51.84208,38.58998,25.542435,33.12564
t127,22.615862,32.605293,-3.6064644,9.756242,-9.857245,-7.9360275,39.533737,26.329706,-3.101709,8.296109,7.1416883,51.790062,38.620235,25.478033,33.090233
t128,22.658117,32.630745,-3.612283,9.782377,-9.868527,-7.934472,39.53568,26.312563,-3.0998392,8.283769,7.161511,51.805508,38.657505,25.456331,33.122467
t57,23.166214,33.066113,-3.6551845,9.883615,-9.872481,-7.9369674,39.55395,26.594074,-3.1028209,8.460702,6.824072,52.04298,39.04038,25.596256,33.186424
t50,24.335468,33.297726,-3.3438332,9.493577,-9.711592,-7.975506,37.85297,26.05633,-3.0934694,10.154624,6.3108773,49.833866,38.88877,24.473581,32.208168
t97,24.294487,33.609497,-3.4806557,9.617823,-9.741896,-8.021098,38.37156,26.491865,-3.1221845,9.782441,6.0165653,50.83045,39.10251,25.266386,32.95618
t98,24.417835,33.701256,-3.4995708,9.66285,-9.770047,-8.062987,38.58332,26.641188,-3.139423,9.837407,6.0806932,51.097782,39.33504,25.399334,33.046658
t35,36.62772,32.677143,-0.41060558,7.2521577,-10.532021,-9.463172,26.75783,0.7171547,-4.601493,21.367403,21.966204,28.835197,29.674026,-1.0361686,23.284134
t51,40.157738,35.807007,-0.5457775,7.7035503,-11.194476,-10.181251,28.411867,-0.044242203,-4.9387,22.954556,22.959003,30.417461,31.396528,-1.2036375,24.925665
t52,39.63249,35.571594,-0.53832644,7.5752087,-11.21995,-10.186161,28.672716,-0.06485053,-4.979695,22.655994,23.275934,30.204594,31.402317,-1.2609906,24.894592
t53,39.891777,35.600555,-0.5663604,7.759344,-11.192828,-10.189584,28.729734,-0.07223894,-5.0080447,22.463884,23.173788,30.53735,31.26138,-1.2403343,25.089304
t84,39.81631,35.14526,-0.5463064,7.402073,-10.995025,-10.13507,27.531694,-0.33194715,-4.9941435,22.731367,23.258862,29.198816,30.577852,-1.4649237,24.39571
t85,40.09064,35.677452,-0.6027221,7.540518,-11.167454,-10.256838,28.080153,-0.23772724,-5.0318904,23.003956,23.330667,29.935125,31.30242,-1.3680505,24.85524
t141,40.619656,35.69267,-0.55555815,7.846195,-11.134368,-10.2862425,28.189558,-0.29222766,-5.0885205,22.832003,23.309969,30.014091,31.072699,-1.3975263,25.142553
t142,40.605343,35.691086,-0.556809,7.846485,-11.135538,-10.284909,28.205912,-0.29025605,-5.0880923,22.814236,23.320498,30.022718,31.06995,-1.3959895,25.145855
t131,40.43615,35.764477,-0.5325548,7.4246225,-11.091768,-10.344741,28.196304,-0.3472505,-5.0578647,23.130495,23.097567,29.781195,30.922611,-1.4125158,24.883581
t132,40.426174,35.7814,-0.5367586,7.438298,-11.08591,-10.334277,28.169138,-0.34560883,-5.05426,23.110926,23.066984,29.786755,30.888384,-1.4089435,24.906403
