,0,1,2,3,4,5,6,7,8,9,10,11,12
t12,10.183602,4.825792,4.198247,6.194378,6.058314,5.289568,3.0639443,5.7773147,3.4376917,4.177474,3.97483,3.9406307,1.2749304
t19,14.650465,3.697152,7.8592763,7.637672,9.718611,5.9093175,6.446818,5.4151907,2.0488741,1.4390839,4.4566216,5.667791,3.4825504
t83,14.600801,3.6335604,7.8095694,7.5700493,9.708378,5.922079,6.451918,5.3917212,2.0463703,1.4478884,4.4806814,5.7270064,3.4637284
t84,14.607961,3.597059,7.824432,7.53253,9.711219,5.926194,6.3925333,5.3730335,2.0365615,1.4402118,4.4666643,5.7977524,3.417863
t43,14.747721,3.6764247,7.963977,7.5963683,9.636483,5.9362364,6.36445,5.4332213,2.1033204,1.520331,4.3949995,5.7100377,3.4968853
t36,14.722726,3.6584709,7.9358525,7.5583067,9.60158,5.9802885,6.397552,5.4720483,2.1102736,1.5584412,4.3665586,5.7221994,3.515873
t30,14.601064,3.709593,7.8117824,7.629084,9.724939,5.966248,6.397406,5.472822,1.9972785,1.4384398,4.3772936,5.7233763,3.4118838
t20,14.853563,3.9204814,8.181424,7.8150687,10.059359,5.845233,6.4669294,5.434968,1.8575636,1.0616692,4.5228043,5.6529417,3.1841
t29,14.923453,4.0039325,8.175811,7.9352107,9.9555,5.9074,6.4169188,5.4550786,1.8970808,1.1762829,4.384215,5.6530557,3.2363951
t53,14.84364,3.9138672,8.034375,7.872675,9.821308,5.7811637,6.340159,5.2949133,1.7974824,1.2998004,4.5081286,5.690757,3.2077525
t54,14.962099,4.04881,8.068317,7.8778806,9.928343,5.8311963,6.3555045,5.3475556,1.8685229,1.1953013,4.5069914,5.672629,3.2276495
t34,14.937701,3.970637,8.087401,7.8965983,10.080166,5.8358502,6.2916765,5.4310927,1.9233947,1.0417433,4.4777317,5.577733,3.303876
t87,14.997784,4.036659,8.098872,7.946355,9.927676,5.9020357,6.330015,5.4036174,1.8563223,1.1997313,4.3961225,5.6523843,3.2550554
t88,15.001458,4.0178914,8.084234,7.9279456,9.935465,5.906543,6.3240514,5.386014,1.8367242,1.1917546,4.4228897,5.66431,3.2477355
t85,14.975309,4.0919647,8.187458,7.946487,10.009951,5.8241444,6.4234424,5.394911,1.8617674,1.1156123,4.4836903,5.629125,3.1750803
t6,10.154208,4.849865,4.164061,6.214769,6.0352964,5.3105626,3.0304332,5.7565536,3.4612713,4.195165,3.951558,3.921051,1.2671058
t71,-4.6309996,0.23557715,2.9973931,3.8669229,4.650107,7.415403,3.893888,8.742994,2.3567135,6.9988217,7.454003,1.8106862,0.7446275
t90,-4.6318555,0.3105316,2.9333918,3.8438916,4.6191473,7.3710165,3.9173799,8.800386,2.3531973,6.960969,7.4672527,1.7456102,0.6652588
t91,-4.679732,0.3156738,2.9701526,3.8590531,4.668025,7.3716154,3.93349,8.811618,2.295771,7.0123463,7.4241805,1.8084975,0.6821775
t81,-4.719253,0.3114558,3.1711392,3.9161193,4.728899,7.6073413,3.943015,8.951263,2.332247,6.944228,7.4433436,1.7416902,0.60635793
t82,-4.6957526,0.23494755,3.1776364,3.862782,4.697347,7.622959,3.8733299,8.927151,2.28158,6.9761267,7.419825,1.6522782,0.60386604
t74,-4.6121087,0.21566316,3.1473873,3.7912252,4.6107144,7.6395826,3.811402,8.894648,2.3377311,6.9735436,7.3946815,1.612856,0.58765036
t24,-4.6003537,0.14899664,3.2425437,3.9303193,4.793349,7.574966,3.6899376,8.694436,2.4078636,7.1385655,7.400284,1.9072152,0.74845314
t94,-4.965994,0.09363201,3.319165,4.232697,5.043764,7.7538524,3.9095502,8.7806835,2.3225892,7.1138163,7.49855,2.137347,0.9048427
t95,-4.972553,0.09060149,3.4486754,4.309078,5.061581,7.8510566,3.8605175,8.758253,2.3421924,7.1392097,7.531777,2.1635518,0.8767509
t124,-4.9061694,0.133859,3.4011567,4.196272,5.1153865,7.8316846,3.9030628,8.790025,2.3538232,7.1754537,7.460373,2.1490774,1.0356233
t125,-4.9002247,0.07330421,3.34599,4.179844,5.1306663,7.8095326,3.936315,8.758198,2.4044037,7.1966186,7.476619,2.2248259,1.155756
t68,-4.856737,0.2769755,3.4477942,4.1128016,5.195796,7.8886514,3.9897697,8.922609,2.376908,7.1569204,7.431441,2.173,1.1130688
t75,-4.878179,0.18495598,3.3565645,4.163587,4.9484544,7.7283487,3.8792455,8.775925,2.334326,7.09926,7.4790535,2.0653489,0.83369565
t76,-4.7984834,0.16822514,3.3290808,4.076231,4.9727025,7.711497,3.8254385,8.774163,2.3057492,7.1656156,7.388395,2.0202904,0.8616616
t117,-4.816891,-0.04982128,3.5749729,4.25889,5.05021,7.8415275,3.625101,8.55438,2.3107867,7.28519,7.4117494,2.0990748,0.9890915
t132,-4.8145022,0.045566536,3.6020148,4.1692657,5.1516414,7.919061,3.7277944,8.621644,2.3313782,7.305257,7.4051337,2.1119535,1.073475
