,0,1,2,3,4,5,6,7,8,9,10,11,12
t12,11.659443,58.357742,4.1759734,20.313524,-0.1717519,-4.8225627,43.262318,-12.750762,32.52891,-4.9278464,17.043455,-8.199146,-4.9564056
t19,18.091457,67.30152,10.130975,23.791332,1.018659,-6.301853,55.891464,-15.148462,34.54841,-5.641416,19.817743,-9.747818,-6.000006
t83,17.674406,66.68932,10.592301,23.586277,1.5713562,-6.2356057,55.08018,-14.9720335,34.56135,-5.6903486,19.547977,-9.757125,-5.931641
t84,17.695488,66.61177,10.659931,23.521496,1.692552,-6.235398,55.16317,-14.950645,34.6607,-5.6658087,19.62865,-9.771159,-5.932304
t43,17.597244,67.019264,10.728282,23.45927,1.502973,-6.2556353,55.16092,-15.036595,34.899326,-5.6901946,19.832026,-9.7782345,-5.9654737
t36,18.052774,66.89482,10.703527,23.73922,1.7847465,-6.2471843,55.791576,-15.052024,34.80943,-5.57719,19.988266,-9.746867,-5.935062
t30,17.964651,67.14328,10.240187,23.554361,1.2130512,-6.291146,55.119637,-15.101794,34.116375,-5.6525292,19.479849,-9.675784,-5.852535
t20,18.54051,67.41245,9.660131,24.095417,0.5875133,-6.4599237,55.73143,-15.18502,35.096855,-5.840197,20.023792,-9.735686,-6.078836
t29,17.920324,67.75929,9.757547,24.283627,-0.07545635,-6.4091907,54.89356,-15.198316,34.902935,-6.0336833,18.920797,-9.690984,-6.0946517
t53,16.642666,65.26702,7.8857236,23.687021,-0.28140387,-6.131965,51.41013,-14.695604,33.737625,-5.776489,18.316595,-9.14412,-5.739633
t54,17.477673,66.86168,8.834671,24.327312,-0.21486886,-6.3584685,53.50128,-15.060885,34.277676,-5.916561,18.700241,-9.429124,-5.923726
t34,18.124638,67.19993,9.329187,24.205761,-0.19760697,-6.4869866,54.681915,-15.246343,34.49706,-5.9638596,19.24181,-9.543754,-6.085024
t87,17.888098,67.588745,9.254545,24.487534,-0.30523407,-6.54225,54.298603,-15.417369,34.6312,-5.96945,19.467989,-9.602391,-6.0422826
t88,17.84787,67.48583,9.257309,24.49688,-0.3231834,-6.5299873,54.223557,-15.414107,34.649017,-6.0005016,19.414717,-9.607651,-6.0670395
t85,17.803825,67.51732,9.183223,24.45694,-0.32910493,-6.539267,54.32874,-15.403073,34.658695,-5.9802594,19.33514,-9.621538,-6.0622153
t6,10.521143,57.446774,3.7459393,19.3083,1.197472,-4.508991,42.917835,-12.034743,32.586796,-4.592656,16.677088,-8.439947,-4.8484893
t71,1.9965123,68.29623,1.597324,21.376516,4.1139264,-4.4284654,50.20533,-11.662353,45.23412,-4.8742785,16.602654,-12.60205,-6.292342
t90,1.7174844,68.279755,1.5175394,21.345884,3.98974,-4.4009624,50.22699,-11.651241,45.275215,-4.8776197,16.685658,-12.628478,-6.325514
t91,1.7383755,68.17287,1.4468739,21.316532,3.9698672,-4.382116,50.11105,-11.664629,45.34157,-4.8993134,16.759462,-12.604838,-6.327867
t81,1.3022627,68.38642,-0.10217848,21.612383,2.4100308,-4.4255514,49.174286,-11.683169,45.397736,-4.796739,16.308651,-12.717493,-6.2001987
t82,1.2763284,68.479645,-0.08514204,21.608982,2.6241488,-4.4089284,49.107716,-11.673741,45.55128,-4.8172183,16.453043,-12.685092,-6.1994643
t74,1.307166,68.42799,-0.07763164,21.663952,2.4005313,-4.4186416,49.257854,-11.69881,45.448864,-4.8210998,16.223408,-12.708858,-6.230987
t24,0.855843,67.80569,0.074672915,21.50632,2.8164172,-4.408037,49.13994,-11.518478,45.029034,-4.8106666,16.314535,-12.705659,-6.2174854
t94,-0.022582067,68.39149,-0.021549873,21.151958,3.4651284,-4.393409,48.86954,-11.349509,45.56063,-4.63691,16.58483,-12.963574,-6.178804
t95,-0.031637777,68.33606,-0.006565027,21.131687,3.5280385,-4.3780117,48.953712,-11.346919,45.608295,-4.6474357,16.665525,-12.979262,-6.198413
t124,-0.07957355,68.74347,-0.077297434,21.193716,3.3185296,-4.350055,48.82722,-11.371841,45.46075,-4.7123914,16.14621,-13.033808,-6.1836467
t125,-0.082208075,68.73565,-0.07752555,21.181822,3.312632,-4.3482556,48.8116,-11.370141,45.464546,-4.7152424,16.147722,-13.037719,-6.186013
t68,-0.027460683,68.613625,-0.07644101,20.99627,3.328483,-4.3544416,48.796722,-11.392047,45.646397,-4.7312436,16.439554,-12.997667,-6.246359
t75,0.17361921,68.630394,0.043631174,21.209656,3.6185927,-4.384971,49.048088,-11.430004,45.65902,-4.7260203,15.981669,-12.9096775,-6.141516
t76,0.0055550905,68.41952,0.05308888,21.084028,3.5487466,-4.389955,48.971584,-11.374393,45.694897,-4.730996,15.971945,-12.956929,-6.1832514
t117,-0.087634765,67.94417,0.20318678,20.84336,3.6655679,-4.2914486,48.77016,-11.256221,45.576603,-4.7131295,16.0782,-12.907214,-6.207451
t132,-0.093435876,67.97832,0.20340309,20.844389,3.659862,-4.291063,48.781975,-11.254194,45.604443,-4.7175574,16.015293,-12.914347,-6.20906
t133,-0.09335691,67.97854,0.20423976,20.845387,3.6595483,-4.2911763,48.78249,-11.254321,45.603718,-4.717876,16.014774,-12.914741,-6.209245
t99,-0.087606445,67.91599,0.20343116,20.797089,3.6054883,-4.283336,48.740036,-11.269791,45.54656,-4.7183795,16.058376,-12.889401,-6.209547
t39,1.2731041,68.53325,0.09505544,21.902401,3.065723,-4.462898,49.570568,-11.672143,45.10452,-4.8285985,16.260756,-12.833031,-6.2073197
t62,1.411889,67.93709,0.14601508,21.934126,2.5601506,-4.5581865,49.514996,-11.6515465,44.943165,-4.8100944,16.034037,-12.731147,-6.2288604
