"accepted_species","sorted"
"t40",1.82900937555154
"t89",0.125087462050314
"t90",0.88940053323212
"t46",1.17771759369544
"t93",0.842721371815667
"t94",0.783039021803977
"t73",1.44368530043961
"t26",0.869531007539729
"t10",-1.02916469741694
"t74",-0.341113559557078
"t75",1.07218441358188
"t47",0.472067482493953
"t48",1.21428315256817
"t5",-0.441095679032875
"t17",-0.96342494632001
"t18",1.08282197615709
"t68",-0.136636803645904
"t69",1.46500120199812
"t32",0.552083847732859
"t11",0.303910166161902
"t22",-0.324266322025837
"t62",-1.85772680821452
"t63",-1.44640184132411
"t38",-2.23926499275235
"t30",0.207306660211466
"t4",-1.11347419224986
"t25",1.11575032588995
"t35",-0.749755583450377
"t36",-1.28050691920432
"t33",1.28131418111847
"t34",2.08926469211456
"t9",-1.3750294916405
"t87",-0.662272742821717
"t88",-0.185856762106141
"t64",-0.946235045793769
"t58",0.62667474845648
"t59",-2.11268185464181
"t49",-1.53402404545445
"t95",0.743192562283983
"t96",0.755630749122862
"t29",-0.649020836281802
"t70",0.772803962353569
"t71",1.20539545251261
"t65",-0.669903634107432
"t99",0.0396568955148499
"t100",0.147577446623958
"t14",-0.16902087928796
"t15",-0.0167405491670986
"t39",0.0566593143388562
"t91",-0.0469043780049013
"t92",-0.482121811562992
"t77",0.256362869910428
"t78",0.509643391484217
"t55",-0.30192844674507
"t76",-1.27969760836053
"t81",-0.66731915006344
"t82",-2.73155995147006
"t72",-1.14889153559366
"t51",-0.268202697085538
"t60",0.23855765140615
"t61",-0.0432911949401495
"t85",0.275849556145695
"t86",-0.513982682990134
"t16",-1.3978476686099
"t21",-2.27846944865041
"t50",0.0130026079824661
"t56",-0.00856922175904605
"t57",-0.172874138144331
"t2",-0.794052221625525
"t52",-0.468194770511613
"t53",-0.0211790265600096
"t79",1.77653924162106
"t80",1.33399681665869
"t97",0.397053559964956
"t98",0.451894623312006
"t27",0.208700356098004
"t28",0.554551076181217
"t19",-0.0620533692213604
"t20",0.680985229828305
"t12",-0.35204548481169
"t13",0.899735668583646
"t31",-0.370775453468645
"t66",1.24623932640422
"t67",0.801361125049216
"t44",-0.143280350308586
"t45",-0.259776436552124
"t41",-0.269484117810601
"t8",-1.94575643436653
"t7",-0.621731936479806
"t23",-0.191650755574941
"t24",0.678767494841003
"t6",-0.215123788644129
"t3",-0.748167279294702
"t54",-0.0868253356074394
"t83",0.520529975828403
"t84",0.855055289522721
"t37",2.84381625458333
"t1",-0.0642409409576392
"t42",0.692214181766835
"t43",-0.199011372264186
