"accepted_species","trait_BM_trend_scaled"
"t1",0.629339443257969
"t2",-0.158019104824252
"t36",2.49578536628764
"t144",1.92782625477663
"t145",2.10223322653018
"t60",1.99495222279693
"t124",0.729552443560736
"t125",0.812111140394605
"t91",0.844403848183106
"t92",0.897081312891076
"t37",1.27340651298001
"t11",0.73084449287632
"t6",-0.130423145296111
"t3",0.270646566319931
"t68",0.670424319841523
"t69",0.462338437191962
"t17",-0.94684958766399
"t63",0.489650322487757
"t82",0.109024617269272
"t83",-0.214450577246484
"t18",-0.935127943557635
"t97",0.213927949267188
"t98",-0.0741071905712331
"t87",-0.065313379958893
"t88",0.0721880467625626
"t80",0.19646784372478
"t81",0.581425960420007
"t132",0.850024626032198
"t133",0.933296641014936
"t128",1.07137576643612
"t129",0.877142600291614
"t118",0.50082513122879
"t121",0.866512029553167
"t130",0.330590060374756
"t131",0.256019540917904
"t64",0.546641321191819
"t22",-0.955290477210348
"t9",-0.808553902401896
"t10",-1.6310324234365
"t136",0.342821905599261
"t137",0.369322326021199
"t138",0.592001421756304
"t139",0.580311277388588
"t146",0.420377605080512
"t147",0.379073311792817
"t116",0.278838444476544
"t117",0.608864636292049
"t89",0.140896025217785
"t76",0.718755807304935
"t19",1.08627378737369
"t58",2.30304681237038
"t59",1.29117209867594
"t28",1.36094437772352
"t15",0.00786560331524885
"t31",-0.328799725017359
"t42",0.671114454035691
"t100",1.04535290962194
"t101",0.841710980200589
"t40",1.3807782662369
"t41",1.0795194098066
"t110",1.04618989388449
"t111",1.1866636648081
"t56",0.934448469600309
"t57",0.625109121404208
"t72",0.0432407419167387
"t73",0.97600831312374
"t30",0.508042255361876
"t32",0.428033962731617
"t53",0.681231365846314
"t93",-0.087840510685082
"t94",0.458053205601542
"t108",1.00627122157913
"t109",0.525765571164577
"t44",0.762494114541947
"t16",-0.256352964056972
"t20",2.1006129691782
"t43",1.66853919673656
"t45",1.22431612690704
"t46",1.27538636884255
"t7",-1.24004209443388
"t23",-0.624446131911417
"t49",-0.250398734290281
"t54",-1.60869032229727
"t55",-0.881506743565843
"t33",-0.651717038329558
"t25",-1.47867749762526
"t24",-1.68391607824609
"t21",-1.82150893525489
"t13",-0.914637878574202
"t102",-0.478261658114884
"t103",-0.809661180410981
"t114",-1.62876114042191
"t115",-1.30511131077533
"t106",-0.900551614682913
"t107",-1.08888152297625
"t142",-0.470402187924346
"t143",-0.371737736039655
"t27",-0.391239304429457
"t12",-1.03928986250073
"t85",-0.375909915426881
"t86",-0.890319710253883
"t140",-0.561190030655511
"t141",-0.588832661757795
"t79",-0.44840842519606
"t65",0.110260693706191
"t95",-0.618670356034556
"t96",-1.14433707304814
"t78",-0.585623675541357
"t77",-0.849236401640706
"t29",1.62563468272875
"t66",0.403971757462545
"t67",1.57697217967437
"t39",-0.0689177837247365
"t34",-0.0439212926839773
"t112",0.528737227501555
"t113",0.0720898604406842
"t70",0.561881267651729
"t71",0.585077494228612
"t8",-0.67795054720328
"t122",-0.852326325159394
"t123",-1.03856212035172
"t134",-0.838868840359792
"t135",-1.14834453031042
"t84",-1.08294702156491
"t99",-1.64077122967684
"t119",-0.949136131658954
"t120",-0.87251258793294
"t50",-1.42947830299657
"t74",-2.0661711849945
"t75",-1.89047787642933
"t90",-1.72523972249341
"t104",-2.02134039637662
"t105",-1.89476581698014
"t38",-0.296336249558057
"t62",-0.0903414809663747
"t126",-1.23518020444481
"t127",-0.815931452947261
"t61",-1.12259313068666
"t35",-0.132136887535913
"t47",-0.795465434878694
"t48",-1.06573912501665
"t51",0.677163525578282
"t52",0.332029769874335
"t26",0.0409521784391811
"t14",-0.883955748341445
"t4",-1.14191633136708
"t5",-1.08482079473991
